,Level_in,Flow_gpm
179,4.93361143839,392.539765038
180,4.95424202103,396.987011606
181,4.97484027893,401.459155785
182,5.19930211167,452.287561879
183,5.2195164006,457.056154891
184,5.23969901705,461.849250101
185,5.25985001066,466.666815235
186,5.30005732744,476.375224968
187,5.34013874639,486.181121061
188,5.36013236741,491.120543262
189,5.38009466171,496.084236716
190,5.41992546639,506.084301479
191,5.51895768688,531.506809115
192,5.5583536813,541.844015601
193,5.73411467398,589.541408673
194,5.92651744164,644.778434305
195,5.94559230342,650.430423393
196,6.02159334668,673.269682066
197,6.11592674041,702.336214545
198,6.15345349518,714.122788127
199,6.28387420136,756.089658478
200,6.39452961532,792.937078437
201,6.41287117879,799.156236197
202,6.46772361991,817.946450489
203,6.59471361769,862.559182621
204,6.63074118686,875.50186369
205,6.64871264554,882.005688131
