,Level_in,Flow_gpm
1105,2.046,332.008108061
1106,2.047,332.361401927
1107,2.049,333.06852156
1108,2.05,333.42234726
1109,2.051,333.776350169
1110,2.052,334.130530252
1111,2.056,335.549021647
1112,2.057,335.904087089
1113,2.058,336.259329498
1114,2.059,336.614748842
1115,2.06,336.970345085
1116,2.062,337.682068131
1117,2.063,338.038194865
1118,2.064,338.394498361
1119,2.065,338.750978583
1120,2.066,339.107635497
1121,2.067,339.464469068
1122,2.068,339.821479263
1123,2.07,340.536029382
1124,2.073,341.609178368
1125,2.074,341.967247573
1126,2.077,343.042513332
1127,2.079,343.760238611
1128,2.08,344.119365578
1129,2.082,344.838147993
1130,2.083,345.197803372
1131,2.084,345.557634818
1132,2.085,345.917642297
1133,2.086,346.277825774
1134,2.087,346.638185215
1135,2.088,346.998720584
1136,2.09,347.720318967
1137,2.091,348.081381912
1138,2.093,348.804035133
1139,2.096,349.889332769
1140,2.097,350.251449923
1141,2.098,350.613742656
1142,2.099,350.976210933
1143,2.101,351.701673979
1144,2.103,352.427838783
1145,2.105,353.154705062
1146,2.106,353.518401168
1147,2.107,353.882272537
1148,2.108,354.246319135
1149,2.11,354.974937878
1150,2.111,355.339509952
1151,2.112,355.704257114
1152,2.113,356.069179329
1153,2.114,356.434276562
1154,2.115,356.799548778
1155,2.118,357.89641497
1156,2.119,358.262386765
1157,2.12,358.628533367
1158,2.121,358.99485474
1159,2.122,359.361350849
1160,2.124,360.094867135
1161,2.129,361.931713263
1162,2.131,362.667673137
1163,2.132,363.035914667
1164,2.133,363.404330544
1165,2.134,363.772920733
1166,2.137,364.879736819
1167,2.139,365.618485122
1168,2.141,366.357929823
1169,2.143,367.098070638
1170,2.144,367.468402
1171,2.145,367.838907284
1172,2.147,368.580439476
1173,2.153,370.809206486
1174,2.154,371.181275469
1175,2.156,371.925934099
1176,2.157,372.298523674
1177,2.158,372.671286709
1178,2.165,375.285481818
1179,2.166,375.659631243
1180,2.168,376.408449472
1181,2.17,377.157959967
1182,2.172,377.908162442
1183,2.173,378.283523083
1184,2.174,378.659056611
1185,2.177,379.786694162
1186,2.179,380.53931631
1187,2.18,380.91588641
1188,2.181,381.292629147
1189,2.183,382.046632388
1190,2.185,382.801325743
1191,2.186,383.178931124
1192,2.187,383.556708926
1193,2.188,383.934659113
1194,2.189,384.31278165
1195,2.19,384.691076499
1196,2.193,385.826994566
1197,2.195,386.585134183
1198,2.196,386.964462155
1199,2.198,387.723634246
1200,2.2,388.483494292
1201,2.201,388.863682209
1202,2.202,389.244042006
1203,2.203,389.624573647
1204,2.204,390.005277098
1205,2.205,390.38615232
1206,2.207,391.148417937
1207,2.209,391.91137021
1208,2.21,392.293103752
1209,2.212,393.057085466
1210,2.216,394.587106402
1211,2.217,394.970040072
1212,2.218,395.353145044
1213,2.219,395.736421281
1214,2.222,396.887277226
1215,2.225,398.039673257
1216,2.226,398.42414734
1217,2.227,398.808792397
1218,2.228,399.193608394
1219,2.23,399.96375306
1220,2.233,401.120251195
1221,2.234,401.506092063
1222,2.235,401.892103617
1223,2.237,402.664638632
1224,2.239,403.437855949
1225,2.24,403.824720379
1226,2.242,404.598960603
1227,2.243,404.986336322
1228,2.244,405.373882399
1229,2.246,406.149485477
1230,2.248,406.925769545
1231,2.25,407.702734311
1232,2.251,408.091471864
1233,2.255,409.648122361
1234,2.256,410.037709874
1235,2.257,410.427467268
1236,2.258,410.817394508
1237,2.259,411.207491558
1238,2.26,411.597758379
1239,2.261,411.988194937
1240,2.263,412.769577113
1241,2.264,413.160522659
1242,2.269,415.117793495
1243,2.274,417.079299485
1244,2.275,417.472108498
1245,2.276,417.865086697
1246,2.277,418.258234046
1247,2.278,418.651550507
1248,2.279,419.045036044
1249,2.28,419.43869062
1250,2.283,420.620668216
1251,2.284,421.014998581
1252,2.285,421.409497801
1253,2.286,421.804165841
1254,2.287,422.199002662
1255,2.289,422.989182502
1256,2.292,424.175717205
1257,2.294,424.967583207
1258,2.296,425.760123157
1259,2.297,426.156645771
1260,2.299,426.950196092
1261,2.302,428.141783753
1262,2.303,428.539316074
1263,2.304,428.93701655
1264,2.307,430.131126541
1265,2.308,430.52949927
1266,2.31,431.326748601
1267,2.311,431.725625131
1268,2.312,432.12466952
1269,2.313,432.523881732
1270,2.314,432.92326173
1271,2.317,434.12240807
1272,2.318,434.522458842
1273,2.321,435.723616615
1274,2.324,436.926281797
1275,2.325,437.327504998
1276,2.329,438.934070849
1277,2.33,439.336130388
1278,2.331,439.738357083
1279,2.332,440.140750898
1280,2.334,440.946039737
1281,2.335,441.348934687
1282,2.339,442.962183825
1283,2.34,443.365913258
1284,2.345,445.38706146
1285,2.348,446.601749872
1286,2.35,447.412374648
1287,2.351,447.817936674
1288,2.352,448.223665078
1289,2.354,449.035620864
1290,2.357,450.254801435
1291,2.358,450.661527314
1292,2.359,451.068419309
1293,2.363,452.697647701
1294,2.367,454.329530963
1295,2.37,455.555184232
1296,2.372,456.373114816
1297,2.373,456.782328517
1298,2.374,457.191707774
1299,2.375,457.60125255
1300,2.377,458.42083851
1301,2.379,459.241086099
1302,2.381,460.061995016
1303,2.382,460.47269738
1304,2.384,461.294597731
1305,2.385,461.705795643
1306,2.389,463.352237998
1307,2.39,463.764261077
1308,2.393,465.001319688
1309,2.394,465.414002226
1310,2.395,465.826849536
1311,2.398,467.066379717
1312,2.4,467.893556341
1313,2.402,468.721391152
1314,2.406,470.379034135
1315,2.407,470.793855778
1316,2.408,471.208841706
1317,2.409,471.623991881
1318,2.41,472.039306265
1319,2.411,472.454784821
1320,2.413,473.286234297
1321,2.42,476.201473361
1322,2.422,477.035873538
1323,2.423,477.453319228
1324,2.425,478.288701621
1325,2.429,479.96142941
1326,2.431,480.798774205
1327,2.432,481.217691695
1328,2.433,481.636772531
1329,2.434,482.056016676
1330,2.436,482.894994737
1331,2.437,483.314728579
1332,2.439,484.154685698
1333,2.442,485.415844398
1334,2.443,485.83655662
1335,2.444,486.257431774
1336,2.445,486.678469822
1337,2.446,487.099670726
1338,2.447,487.521034448
1339,2.448,487.942560952
1340,2.449,488.364250199
1341,2.452,489.630294023
1342,2.453,490.052633867
1343,2.454,490.475136265
1344,2.455,490.897801181
1345,2.456,491.320628576
1346,2.457,491.743618413
1347,2.459,492.590085263
1348,2.463,494.284966604
1349,2.464,494.709092479
1350,2.465,495.133380494
1351,2.466,495.557830611
1352,2.467,495.982442793
1353,2.47,497.257251349
1354,2.473,498.53351713
1355,2.474,498.959262708
1356,2.475,499.38517005
1357,2.48,501.517131875
1358,2.481,501.944008999
1359,2.484,503.225609212
1360,2.485,503.653132104
1361,2.493,507.07912056
1362,2.494,507.508094216
1363,2.495,507.937228878
1364,2.496,508.36652451
1365,2.502,510.945676534
1366,2.504,511.806679913
1367,2.505,512.237422565
1368,2.506,512.668325807
1369,2.507,513.099389602
1370,2.51,514.393543927
1371,2.516,516.986182393
1372,2.517,517.418849635
1373,2.518,517.851677013
1374,2.519,518.284664489
1375,2.52,518.717812026
1376,2.523,520.018214622
1377,2.524,520.452002023
1378,2.526,521.320056399
1379,2.527,521.754323299
1380,2.531,523.492988094
1381,2.532,523.928053402
1382,2.534,524.798662683
1383,2.537,526.1057727
1384,2.539,526.977976332
1385,2.54,527.414317121
1386,2.541,527.850817174
1387,2.543,528.724294921
1388,2.545,529.59840927
1389,2.546,530.035705075
1390,2.548,530.910773759
1391,2.549,531.348546561
1392,2.552,532.662818352
1393,2.553,533.101226617
1394,2.554,533.539793654
1395,2.556,534.417403888
1396,2.562,537.054041147
1397,2.563,537.494035414
1398,2.564,537.934188072
1399,2.567,539.255596015
1400,2.574,542.344417818
1401,2.577,543.670568952
1402,2.579,544.555459067
1403,2.581,545.440980316
1404,2.582,545.88397752
1405,2.583,546.327132394
1406,2.584,546.770444899
1407,2.585,547.213914997
1408,2.586,547.657542651
1409,2.587,548.101327822
1410,2.588,548.545270472
1411,2.589,548.989370563
1412,2.593,550.767344578
1413,2.598,552.993349962
1414,2.6,553.884851808
1415,2.602,554.776981593
1416,2.604,555.669739013
1417,2.61,558.351774039
1418,2.614,560.142929985
1419,2.622,563.732749145
1420,2.623,564.182179605
1421,2.626,565.531407489
1422,2.627,565.981462158
1423,2.629,566.882039332
1424,2.63,567.332561759
1425,2.631,567.78324003
1426,2.634,569.136209521
1427,2.637,570.49058023
1428,2.638,570.942348338
1429,2.64,571.84635113
1430,2.644,573.65622196
1431,2.645,574.109078038
1432,2.646,574.562089389
1433,2.652,577.283416072
1434,2.655,578.646172503
1435,2.659,580.465349378
1436,2.661,581.375866402
1437,2.665,583.198756099
1438,2.668,584.567545865
1439,2.671,585.937725196
1440,2.672,586.394760255
1441,2.689,594.187924484
1442,2.69,594.647730105
1443,2.692,595.567801984
1444,2.7,599.254225736
1445,2.701,599.715718403
1446,2.704,601.101115089
1447,2.705,601.563220085
1448,2.707,602.487889
1449,2.708,602.950452843
1450,2.711,604.339061456
1451,2.712,604.802236561
1452,2.713,605.265564387
1453,2.714,605.729044895
1454,2.715,606.192678047
1455,2.716,606.656463806
1456,2.717,607.120402133
1457,2.72,608.51313214
1458,2.722,609.442380954
1459,2.723,609.907233889
1460,2.724,610.372239126
1461,2.725,610.837396627
1462,2.726,611.302706352
1463,2.73,613.165466747
1464,2.732,614.097759307
1465,2.74,617.833004855
1466,2.741,618.300593392
1467,2.742,618.768333546
1468,2.743,619.236225278
1469,2.747,621.109307225
1470,2.749,622.046756678
1471,2.757,625.802603914
1472,2.758,626.272764751
1473,2.762,628.15491741
1474,2.765,629.568115615
1475,2.766,630.03948314
1476,2.77,631.926459508
1477,2.775,634.288566217
1478,2.778,635.707634416
1479,2.779,636.180957617
1480,2.789,640.922442717
1481,2.79,641.397415699
1482,2.795,643.774526135
1483,2.796,644.25039706
1484,2.798,645.202587444
1485,2.799,645.678906828
1486,2.8,646.155375621
1487,2.806,649.017323862
1488,2.807,649.494837461
1489,2.81,650.928272743
1490,2.813,652.363048954
1491,2.818,654.757319693
1492,2.819,655.236620058
1493,2.82,655.716069072
1494,2.821,656.195666699
1495,2.829,660.0377932
1496,2.83,660.518726629
1497,2.832,661.481038147
1498,2.841,665.818769353
1499,2.843,666.784336563
1500,2.85,670.168473597
1501,2.858,674.044906457
1502,2.862,675.986656197
1503,2.863,676.472461275
1504,2.866,677.930758243
1505,2.871,680.364190036
1506,2.878,683.777153969
1507,2.883,686.219378502
1508,2.884,686.708262231
1509,2.889,689.154872913
1510,2.895,692.095623211
1511,2.896,692.586258676
1512,2.897,693.077039873
1513,2.905,697.00853127
1514,2.915,701.935978521
1515,2.917,702.92320935
1516,2.92,704.405142538
1517,2.923,705.888379154
1518,2.925,706.877927188
1519,2.927,707.868053769
1520,2.929,708.858758594
1521,2.94,714.317957771
1522,2.941,714.815113785
1523,2.943,715.809857874
1524,2.944,716.307445875
1525,2.947,717.801073245
1526,2.951,719.79458953
1527,2.954,721.291235268
1528,2.957,722.789172897
1529,2.958,723.288772352
1530,2.966,727.290726968
1531,2.967,727.791615604
1532,2.969,728.793822
1533,2.974,731.301839464
1534,2.976,732.306046251
1535,2.977,732.808363736
1536,2.98,734.316172113
1537,2.985,736.832036883
1538,2.988,738.343264579
1539,2.994,741.369560113
1540,2.997,742.884625926
1541,3.001,744.906700483
1542,3.002,745.412573659
1543,3.006,747.437483387
1544,3.009,748.957652508
1545,3.014,751.494096757
1546,3.016,752.509663749
1547,3.018,753.525795602
1548,3.023,756.068594535
1549,3.024,756.57757733
1550,3.029,759.124604296
1551,3.032,760.654509518
1552,3.037,763.207163386
1553,3.039,764.229208202
1554,3.04,764.740441161
1555,3.041,765.251814437
1556,3.042,765.763327994
1557,3.045,767.29870997
1558,3.055,772.425752727
1559,3.056,772.939226285
1560,3.059,774.48048513
1561,3.063,776.537451266
1562,3.071,780.658075196
1563,3.076,783.237989101
1564,3.08,785.304422
1565,3.081,785.821377383
1566,3.082,786.338471555
1567,3.084,787.373076117
1568,3.085,787.890586433
1569,3.091,790.998558472
1570,3.095,793.073308671
1571,3.097,794.111513531
1572,3.1,795.669857185
1573,3.108,799.831513194
1574,3.109,800.352340622
1575,3.123,807.658371404
1576,3.125,808.704288144
1577,3.132,812.369315213
1578,3.133,812.893438394
1579,3.141,817.091347711
1580,3.143,818.142191426
1581,3.156,824.985970238
1582,3.162,828.152394924
1583,3.163,828.680607852
1584,3.169,831.852734945
1585,3.172,833.440628673
1586,3.173,833.970197476
1587,3.185,840.335572616
1588,3.186,840.866898555
1589,3.187,841.398359402
1590,3.193,844.589955474
1591,3.195,845.654898424
1592,3.198,847.253322084
1593,3.2,848.319610252
1594,3.208,852.590135727
1595,3.213,855.2635736
1596,3.214,855.798663072
1597,3.218,857.940359403
1598,3.22,859.012010121
1599,3.226,862.230168973
1600,3.228,863.303956516
1601,3.229,863.841050358
1602,3.232,865.453131735
1603,3.238,868.680890519
1604,3.242,870.835390273
1605,3.243,871.374347448
1606,3.245,872.452660226
1607,3.25,875.150764637
1608,3.254,877.311634584
1609,3.259,880.01570122
1610,3.269,885.433747889
1611,3.272,887.061735122
1612,3.28,891.408829497
1613,3.29,896.854528207
1614,3.299,901.766868381
1615,3.308,906.689802475
1616,3.31,907.78522386
1617,3.313,909.429333786
1618,3.315,910.526058549
1619,3.316,911.074616265
1620,3.329,918.217699429
1621,3.334,920.970880254
1622,3.339,923.727299265
1623,3.342,925.382703133
1624,3.344,926.486951971
1625,3.345,927.039270161
1626,3.347,928.144293901
1627,3.352,930.909111184
1628,3.363,937.003044456
1629,3.367,939.222877318
1630,3.368,939.778156483
1631,3.38,946.451504312
1632,3.39,952.026696913
1633,3.393,953.701743021
1634,3.401,958.174136359
1635,3.406,960.973515137
1636,3.409,962.654666138
1637,3.417,967.143314166
1638,3.419,968.266742519
1639,3.423,970.515116857
1640,3.427,972.765512812
1641,3.447,984.047737575
1642,3.448,984.613168939
1643,3.457,989.707693016
1644,3.458,990.274377467
1645,3.464,993.677110358
1646,3.472,998.22108085
1647,3.474,999.358320402
1648,3.482,1003.9122579
1649,3.484,1005.0519857
1650,3.485,1005.62203591
1651,3.5,1014.18766956
1652,3.508,1018.76739006
1653,3.513,1021.63372578
1654,3.518,1024.50314121
1655,3.534,1033.70591547
1656,3.543,1038.89626158
1657,3.546,1040.62857682
1658,3.562,1049.88611887
1659,3.566,1052.20536942
1660,3.571,1055.10716272
1661,3.575,1057.43077876
1662,3.58,1060.33802194
1663,3.581,1060.91983331
1664,3.582,1061.50176552
1665,3.584,1062.6659923
1666,3.593,1067.91098493
1667,3.598,1070.82908604
1668,3.604,1074.3347752
1669,3.605,1074.91947708
1670,3.607,1076.08924083
1671,3.612,1079.01574855
1672,3.617,1081.94525051
1673,3.618,1082.53150983
1674,3.622,1084.87774242
1675,3.625,1086.63867098
1676,3.632,1090.75167905
1677,3.637,1093.69311525
1678,3.639,1094.87052237
1679,3.654,1103.71621021
1680,3.66,1107.2619471
1681,3.667,1111.40401478
1682,3.669,1112.58852428
1683,3.674,1115.55185949
1684,3.679,1118.51813623
1685,3.682,1120.29931247
1686,3.687,1123.27028692
1687,3.69,1125.05427853
1688,3.694,1127.43457358
1689,3.697,1129.22102335
1690,3.699,1130.41257435
1691,3.701,1131.60459263
1692,3.704,1133.39349561
1693,3.706,1134.58668092
1694,3.716,1140.55959713
1695,3.718,1141.75557644
1696,3.726,1146.54413829
1697,3.729,1148.3417625
1698,3.73,1148.94120224
1699,3.732,1150.14042904
1700,3.74,1154.94196214
1701,3.748,1159.75088391
1702,3.75,1160.95426683
1703,3.776,1176.64005005
1704,3.777,1177.24489554
1705,3.779,1178.45492917
1706,3.785,1182.08776867
1707,3.787,1183.29962718
1708,3.793,1186.93793499
1709,3.797,1189.36574782
1710,3.798,1189.97298501
1711,3.801,1191.79537762
1712,3.802,1192.40306873
1713,3.821,1203.97070759
1714,3.827,1207.63211482
1715,3.83,1209.46433866
1716,3.831,1210.07530494
1717,3.837,1213.74346286
1718,3.841,1216.19114692
1719,3.842,1216.80334832
1720,3.845,1218.6406249
1721,3.855,1224.77215458
1722,3.863,1229.68541974
1723,3.864,1230.30007955
1724,3.865,1230.91485073
1725,3.873,1235.8370257
1726,3.887,1244.46792846
1727,3.892,1247.55565322
1728,3.896,1250.02782164
1729,3.907,1256.83538159
1730,3.908,1257.45491123
1731,3.918,1263.65624982
1732,3.921,1265.5187907
1733,3.922,1266.13985678
1734,3.924,1267.38231742
1735,3.927,1269.2468291
1736,3.937,1275.46897067
1737,3.942,1278.58413192
1738,3.944,1279.83095872
1739,3.949,1282.94992921
1740,3.95,1283.57404937
1741,3.953,1285.4470614
1742,3.962,1291.07195398
1743,3.963,1291.69748362
1744,3.97,1296.07921898
1745,3.971,1296.70561334
1746,3.975,1299.21226994
1747,3.979,1301.72065167
1748,3.98,1302.34801642
1749,3.986,1306.11446472
1750,3.991,1309.25612745
1751,3.998,1313.65896167
1752,4.007,1319.32745795
1753,4.013,1323.1112635
1754,4.018,1326.26736729
1755,4.021,1328.16230745
1756,4.026,1331.32266814
1757,4.029,1333.22015944
1758,4.034,1336.38476705
1759,4.035,1337.0180066
1760,4.038,1338.91836078
1761,4.043,1342.08773425
1762,4.065,1356.0643153
1763,4.07,1359.24791092
1764,4.071,1359.88494472
1765,4.077,1363.70934778
1766,4.078,1364.34711471
1767,4.091,1372.64759279
1768,4.093,1373.92615423
1769,4.097,1376.48452661
1770,4.098,1377.12437984
1771,4.101,1379.04456336
1772,4.104,1380.965682
1773,4.114,1387.37615373
1774,4.115,1388.01777068
1775,4.116,1388.6594911
1776,4.127,1395.72523622
1777,4.137,1402.1594682
1778,4.147,1408.60398052
1779,4.148,1409.24899601
1780,4.156,1414.41280625
1781,4.159,1416.35092269
1782,4.16,1416.99716581
1783,4.161,1417.64351105
1784,4.162,1418.28995836
1785,4.166,1420.87676777
1786,4.167,1421.52372501
1787,4.169,1422.81794516
1788,4.175,1426.7030487
1789,4.176,1427.35092193
1790,4.181,1430.59181184
1791,4.183,1431.88887835
1792,4.187,1434.48422809
1793,4.191,1437.08119857
1794,4.195,1439.67978785
1795,4.197,1440.97968894
1796,4.206,1446.83423972
1797,4.209,1448.78757081
1798,4.21,1449.43888249
1799,4.211,1450.09029478
1800,4.222,1457.26246156
1801,4.233,1464.44675873
1802,4.242,1470.33381508
1803,4.248,1474.26300528
1804,4.252,1476.88445544
1805,4.258,1480.819611
1806,4.275,1491.98858841
1807,4.283,1497.25445537
1808,4.289,1501.20799146
1809,4.294,1504.50530781
1810,4.308,1513.75083362
1811,4.316,1519.04259619
1812,4.318,1520.36651234
1813,4.322,1523.01551365
1814,4.336,1532.29926839
1815,4.343,1536.948274
1816,4.353,1543.59792884
1817,4.354,1544.26342514
1818,4.356,1545.59470692
1819,4.368,1553.59048217
1820,4.377,1559.59638806
1821,4.378,1560.26419002
1822,4.384,1564.27301073
1823,4.389,1567.6163223
1824,4.401,1575.64999401
1825,4.405,1578.33092887
1826,4.406,1579.00140002
1827,4.411,1582.35517897
1828,4.414,1584.36858387
1829,4.415,1585.03990826
1830,4.418,1587.05444928
1831,4.419,1587.72615215
1832,4.42,1588.39794957
1833,4.424,1591.08608419
1834,4.432,1596.46688329
1835,4.438,1600.50643914
1836,4.442,1603.20135708
1837,4.445,1605.22353162
1838,4.454,1611.29511852
1839,4.455,1611.9702075
1840,4.466,1619.40235386
1841,4.467,1620.07856349
1842,4.468,1620.75486633
1843,4.471,1622.78433381
1844,4.472,1623.46100919
1845,4.474,1624.81463914
1846,4.475,1625.49159365
1847,4.479,1628.20034124
1848,4.481,1629.55527238
1849,4.483,1630.9105748
1850,4.492,1637.01402423
1851,4.494,1638.37136469
1852,4.495,1639.05017362
1853,4.5,1642.44560418
1854,4.502,1643.80442265
1855,4.514,1651.96507374
1856,4.515,1652.64572606
1857,4.52,1656.0503653
1858,4.534,1665.59554612
1859,4.535,1666.27803085
1860,4.549,1675.84239458
1861,4.55,1676.52624644
1862,4.554,1679.26256287
1863,4.555,1679.94686909
1864,4.557,1681.31575386
1865,4.559,1682.68500157
1866,4.561,1684.05461201
1867,4.566,1687.48022359
1868,4.567,1688.16561749
1869,4.57,1690.22234186
1870,4.574,1692.96590626
1871,4.576,1694.33823022
1872,4.579,1696.39739274
1873,4.584,1699.83113274
1874,4.587,1701.89245702
1875,4.591,1704.64214821
1876,4.592,1705.32979562
1877,4.594,1706.70535979
1878,4.601,1711.52265967
1879,4.606,1714.96627517
1880,4.61,1717.72277721
1881,4.611,1718.41212605
1882,4.614,1720.48070818
1883,4.618,1723.24006639
1884,4.622,1726.00085011
1885,4.624,1727.38177602
1886,4.625,1728.07237238
1887,4.636,1735.67479456
1888,4.64,1738.44197207
1889,4.645,1741.90293525
1890,4.647,1743.28793936
1891,4.651,1746.05900726
1892,4.654,1748.1382346
1893,4.655,1748.83148669
1894,4.656,1749.5248269
1895,4.663,1754.38067334
1896,4.669,1758.54625602
1897,4.673,1761.32506641
1898,4.674,1762.01998817
1899,4.689,1772.45431375
1900,4.693,1775.24011865
1901,4.694,1775.93678774
1902,4.695,1776.63354392
1903,4.697,1778.02731745
1904,4.703,1782.21072552
1905,4.704,1782.90826435
1906,4.705,1783.60589002
1907,4.706,1784.30360249
1908,4.708,1785.69928774
1909,4.724,1796.87724107
1910,4.729,1800.37488791
1911,4.746,1812.28298426
1912,4.747,1812.98423347
1913,4.749,1814.38698902
1914,4.754,1817.89537666
1915,4.756,1819.29933068
1916,4.759,1821.40590283
1917,4.761,1822.81071136
1918,4.764,1824.91856432
1919,4.766,1826.3242261
1920,4.768,1827.73022881
1921,4.772,1830.54325623
1922,4.775,1832.65392023
1923,4.779,1835.46932886
1924,4.78,1836.17339333
1925,4.786,1840.39956173
1926,4.787,1841.10421982
1927,4.791,1843.92369891
1928,4.792,1844.62878024
1929,4.793,1845.33394615
1930,4.794,1846.0391966
1931,4.798,1848.86104339
1932,4.8,1850.27247341
1933,4.803,1852.39025115
1934,4.805,1853.8025245
1935,4.806,1854.50878756
1936,4.807,1855.21513483
1937,4.814,1860.16192175
1938,4.824,1867.23589958
1939,4.825,1867.94375849
1940,4.826,1868.65170114
1941,4.828,1870.06783757
1942,4.831,1872.19266965
1943,4.833,1873.60964236
1944,4.834,1874.31825404
1945,4.835,1875.02694924
1946,4.838,1877.15353567
1947,4.84,1878.57167708
1948,4.843,1880.69951437
1949,4.844,1881.40896008
1950,4.853,1887.79771547
1951,4.857,1890.63932248
1952,4.861,1893.48225656
1953,4.864,1895.61532706
1954,4.866,1897.03778794
1955,4.867,1897.74914247
1956,4.868,1898.4605797
1957,4.875,1903.44295365
1958,4.877,1904.8672319
1959,4.883,1909.14204459
1960,4.888,1912.70665194
1961,4.892,1915.55981712
1962,4.893,1916.27331368
1963,4.896,1918.41429555
1964,4.898,1919.84202673
1965,4.9,1921.27008564
1966,4.901,1921.98423792
1967,4.906,1925.5562267
1968,4.909,1927.70040097
1969,4.915,1931.99095368
1970,4.916,1932.70633123
1971,4.918,1934.13733079
1972,4.921,1936.28444088
1973,4.925,1939.14839335
1974,4.932,1944.16343813
1975,4.935,1946.31396001
1976,4.936,1947.03096273
1977,4.945,1953.48762937
1978,4.946,1954.20544102
1979,4.948,1955.64130657
1980,4.952,1958.51400604
1981,4.954,1959.95083955
1982,4.955,1960.66937718
1983,4.96,1964.26327295
1984,4.962,1965.70139439
1985,4.965,1967.85917929
1986,4.968,1970.0176869
1987,4.969,1970.73734993
1988,4.973,1973.61680388
1989,4.974,1974.3368677
1990,4.976,1975.77723557
1991,4.984,1981.54190668
1992,4.987,1983.70497646
1993,4.995,1989.4766709
1994,5.0,1993.08656718
1995,5.001,1993.80878492
1996,5.003,1995.25345871
1997,5.005,1996.69845007
1998,5.008,1998.86653215
1999,5.01,2000.31231662
2000,5.014,2003.20483609
2001,5.015,2003.92816384
2002,5.019,2006.82226573
2003,5.02,2007.54598879
2004,5.022,2008.99367187
2005,5.023,2009.71763183
2006,5.026,2011.88998515
2007,5.027,2012.61426065
2008,5.03,2014.78756001
2009,5.034,2017.68639494
2010,5.035,2018.41130038
2011,5.037,2019.86134715
2012,5.042,2023.48783897
2013,5.049,2028.56822269
2014,5.05,2029.29430521
2015,5.051,2030.02046601
2016,5.052,2030.74670508
2017,5.054,2032.1994179
2018,5.055,2032.92589161
2019,5.057,2034.3790735
2020,5.061,2037.28637455
2021,5.066,2040.92225628
2022,5.067,2041.64966646
2023,5.073,2046.0157623
2024,5.075,2047.4717498
2025,5.078,2049.65631376
2026,5.079,2050.38465704
2027,5.08,2051.11307792
2028,5.082,2052.57015243
2029,5.084,2054.02753708
2030,5.086,2055.4852317
2031,5.088,2056.94323611
2032,5.091,2059.13082315
2033,5.092,2059.86017352
2034,5.095,2062.04868838
2035,5.101,2066.42780288
2036,5.102,2067.15792527
2037,5.107,2070.80969292
2038,5.109,2072.27093887
2039,5.11,2073.00167722
2040,5.117,2078.11899738
2041,5.118,2078.85035023
2042,5.121,2081.04486891
2043,5.124,2083.24007734
2044,5.125,2083.97196666
2045,5.128,2086.16809379
2046,5.134,2090.56241236
2047,5.135,2091.29506612
2048,5.138,2093.49348521
2049,5.139,2094.22644411
2050,5.146,2099.35928946
2051,5.147,2100.09285754
2052,5.148,2100.82650166
2053,5.152,2103.76183814
2054,5.154,2105.22996207
2055,5.163,2111.84027347
2056,5.164,2112.57513123
2057,5.169,2116.25055447
2058,5.17,2116.98586585
2059,5.171,2117.72125276
2060,5.172,2118.45671516
2061,5.173,2119.19225304
2062,5.174,2119.92786639
2063,5.178,2122.87107386
2064,5.183,2126.55177828
2065,5.184,2127.28814494
2066,5.189,2130.97110596
2067,5.19,2131.70792355
2068,5.192,2133.18178391
2069,5.196,2136.13040482
2070,5.197,2136.86774745
2071,5.202,2140.55558393
2072,5.205,2142.76918366
2073,5.206,2143.50719974
2074,5.207,2144.24529054
2075,5.208,2144.98345604
2076,5.211,2147.19840046
2077,5.212,2147.9368645
2078,5.213,2148.67540313
2079,5.216,2150.89146629
2080,5.218,2152.36921423
2081,5.221,2154.58639446
2082,5.227,2159.02276263
2083,5.229,2160.50214624
2084,5.231,2161.98182668
2085,5.235,2164.94207731
2086,5.243,2170.86613259
2087,5.244,2171.60697227
2088,5.246,2173.0888732
2089,5.257,2181.24460243
2090,5.258,2181.98647432
2091,5.259,2182.72841978
2092,5.26,2183.47043878
2093,5.261,2184.2125313
2094,5.264,2186.43924977
2095,5.265,2187.18163616
2096,5.266,2187.92409595
2097,5.267,2188.66662914
2098,5.274,2193.86641453
2099,5.277,2196.09599264
2100,5.281,2199.06978744
2101,5.283,2200.5571233
2102,5.287,2203.53267107
2103,5.289,2205.02088263
2104,5.291,2206.50938574
2105,5.292,2207.25374657
2106,5.303,2215.44651725
2107,5.306,2217.68243473
2108,5.311,2221.41041397
2109,5.312,2222.15622713
2110,5.322,2229.61833668
2111,5.326,2232.60520258
2112,5.327,2233.35209933
2113,5.329,2234.84610901
2114,5.331,2236.34040679
2115,5.338,2241.57271526
2116,5.341,2243.81621108
2117,5.342,2244.56418657
2118,5.343,2245.31223382
2119,5.349,2249.80202274
2120,5.351,2251.29919204
2121,5.352,2252.04788403
2122,5.353,2252.79664755
2123,5.355,2254.29438911
2124,5.36,2258.03999332
2125,5.366,2262.53707307
2126,5.367,2263.28683581
2127,5.368,2264.03666976
2128,5.37,2265.53655121
2129,5.371,2266.28659867
2130,5.375,2269.28749959
2131,5.378,2271.5389213
2132,5.379,2272.2895372
2133,5.382,2274.54181055
2134,5.383,2275.29271016
2135,5.385,2276.79472197
2136,5.389,2279.79959541
2137,5.39,2280.5509907
2138,5.391,2281.30245671
2139,5.392,2282.05399343
2140,5.395,2284.30902761
2141,5.397,2285.81273687
2142,5.4,2288.06883007
