Station Name,model and version,XL2 S/N
LakeHodges_GREENVALLEY,Sutron XLink 500 Version 8.28 Build  8:19:24 10/11/2019 revision 3127,1911371
Label,Meas Type,Slope,Offset,Equation
PT North,SDI-12,1.000000,0.000000,Off
PT South,SDI-12,1.000000,0.000000,Off
Flow_cfs,Meta,1.000000,0.000000,Off
Curr_pacing,Meta,1.000000,0.000000,Off
FlowVolume,Meta,1.000000,0.000000,Off
Aliquot_Num,Meta,1.000000,0.000000,Off
04/06/2020,00:15:00,Flow_cfs,1.50,,G
04/06/2020,00:15:00,Aliquot_Num,0,ali,G
04/06/2020,00:15:00,PT South,0.46,in,G
04/06/2020,00:15:00,Curr_pacing,45000.00,,G
04/06/2020,00:15:00,FlowVolume,0.00,,G
04/06/2020,00:16:00,PT South,0.47,in,G
04/06/2020,00:17:00,PT South,0.45,in,G
04/06/2020,00:18:00,PT South,0.47,in,G
04/06/2020,00:19:00,PT South,0.45,in,G
04/06/2020,00:20:00,PT North,2.33,in,G
04/06/2020,00:20:00,Aliquot_Num,0,ali,G
04/06/2020,00:20:00,Flow_cfs,1.56,,G
04/06/2020,00:20:00,Curr_pacing,45000.00,,G
04/06/2020,00:20:00,PT South,0.45,in,G
04/06/2020,00:20:00,FlowVolume,0.00,,G
04/06/2020,00:21:00,PT South,0.46,in,G
04/06/2020,00:22:00,PT South,0.46,in,G
04/06/2020,00:23:00,PT South,0.45,in,G
04/06/2020,00:24:00,PT South,0.47,in,G
04/06/2020,00:25:00,PT North,2.27,in,G
04/06/2020,00:25:00,Aliquot_Num,0,ali,G
04/06/2020,00:25:00,Flow_cfs,1.45,,G
04/06/2020,00:25:00,Curr_pacing,45000.00,,G
04/06/2020,00:25:00,PT South,0.46,in,G
04/06/2020,00:25:00,FlowVolume,0.00,,G
04/06/2020,00:26:00,PT South,0.47,in,G
04/06/2020,00:27:00,PT South,0.47,in,G
04/06/2020,00:28:00,PT South,0.47,in,G
04/06/2020,00:29:00,PT South,0.46,in,G
04/06/2020,00:30:00,PT North,2.20,in,G
04/06/2020,00:30:00,Flow_cfs,1.32,,G
04/06/2020,00:30:00,Aliquot_Num,0,ali,G
04/06/2020,00:30:00,PT South,0.47,in,G
04/06/2020,00:30:00,Curr_pacing,45000.00,,G
04/06/2020,00:30:00,FlowVolume,0.00,,G
04/06/2020,00:31:00,PT South,0.47,in,G
04/06/2020,00:32:00,PT South,0.46,in,G
04/06/2020,00:33:00,PT South,0.47,in,G
04/06/2020,00:34:00,PT South,0.47,in,G
04/06/2020,00:35:00,PT North,2.30,in,G
04/06/2020,00:35:00,Flow_cfs,1.50,,G
04/06/2020,00:35:00,Aliquot_Num,0,ali,G
04/06/2020,00:35:00,PT South,0.45,in,G
04/06/2020,00:35:00,Curr_pacing,45000.00,,G
04/06/2020,00:35:00,FlowVolume,0.00,,G
04/06/2020,00:36:00,PT South,0.46,in,G
04/06/2020,00:37:00,PT South,0.45,in,G
04/06/2020,00:38:00,PT South,0.45,in,G
04/06/2020,00:39:00,PT South,0.47,in,G
04/06/2020,00:40:00,PT North,2.24,in,G
04/06/2020,00:40:00,Flow_cfs,1.39,,G
04/06/2020,00:40:00,Aliquot_Num,0,ali,G
04/06/2020,00:40:00,PT South,0.47,in,G
04/06/2020,00:40:00,Curr_pacing,45000.00,,G
04/06/2020,00:40:00,FlowVolume,0.00,,G
04/06/2020,00:41:00,PT South,0.45,in,G
04/06/2020,00:42:00,PT South,0.46,in,G
04/06/2020,00:43:00,PT South,0.45,in,G
04/06/2020,00:44:00,PT South,0.47,in,G
04/06/2020,00:45:00,PT North,2.33,in,G
04/06/2020,00:45:00,Aliquot_Num,0,ali,G
04/06/2020,00:45:00,Flow_cfs,1.56,,G
04/06/2020,00:45:00,Curr_pacing,45000.00,,G
04/06/2020,00:45:00,PT South,0.47,in,G
04/06/2020,00:45:00,FlowVolume,0.00,,G
04/06/2020,00:46:00,PT South,0.45,in,G
04/06/2020,00:47:00,PT South,0.44,in,G
04/06/2020,00:48:00,PT South,0.45,in,G
04/06/2020,00:49:00,PT South,0.46,in,G
04/06/2020,00:50:00,PT North,2.25,in,G
04/06/2020,00:50:00,Aliquot_Num,0,ali,G
04/06/2020,00:50:00,Flow_cfs,1.41,,G
04/06/2020,00:50:00,Curr_pacing,45000.00,,G
04/06/2020,00:50:00,PT South,0.46,in,G
04/06/2020,00:50:00,FlowVolume,0.00,,G
04/06/2020,00:51:00,PT South,0.45,in,G
04/06/2020,00:52:00,PT South,0.45,in,G
04/06/2020,00:53:00,PT South,0.46,in,G
04/06/2020,00:54:00,PT South,0.46,in,G
04/06/2020,00:55:00,PT North,2.27,in,G
04/06/2020,00:55:00,Flow_cfs,1.45,,G
04/06/2020,00:55:00,Aliquot_Num,0,ali,G
04/06/2020,00:55:00,PT South,0.46,in,G
04/06/2020,00:55:00,Curr_pacing,45000.00,,G
04/06/2020,00:55:00,FlowVolume,0.00,,G
04/06/2020,00:56:00,PT South,0.45,in,G
04/06/2020,00:57:00,PT South,0.47,in,G
04/06/2020,00:58:00,PT South,0.47,in,G
04/06/2020,00:59:00,PT South,0.48,in,G
04/06/2020,01:00:00,PT North,2.24,in,G
04/06/2020,01:00:00,Flow_cfs,1.39,,G
04/06/2020,01:00:00,Aliquot_Num,0,ali,G
04/06/2020,01:00:00,PT South,0.46,in,G
04/06/2020,01:00:00,Curr_pacing,45000.00,,G
04/06/2020,01:00:00,FlowVolume,0.00,,G
04/06/2020,01:01:00,PT South,0.47,in,G
04/06/2020,01:02:00,PT South,0.45,in,G
04/06/2020,01:03:00,PT South,0.47,in,G
04/06/2020,01:04:00,PT South,0.45,in,G
04/06/2020,01:05:00,PT North,2.24,in,G
04/06/2020,01:05:00,Flow_cfs,1.39,,G
04/06/2020,01:05:00,Aliquot_Num,0,ali,G
04/06/2020,01:05:00,PT South,0.47,in,G
04/06/2020,01:05:00,Curr_pacing,45000.00,,G
04/06/2020,01:05:00,FlowVolume,0.00,,G
04/06/2020,01:06:00,PT South,0.45,in,G
04/06/2020,01:07:00,PT South,0.45,in,G
04/06/2020,01:08:00,PT South,0.45,in,G
04/06/2020,01:09:00,PT South,0.45,in,G
04/06/2020,01:10:00,PT North,2.30,in,G
04/06/2020,01:10:00,Aliquot_Num,0,ali,G
04/06/2020,01:10:00,Flow_cfs,1.50,,G
04/06/2020,01:10:00,Curr_pacing,45000.00,,G
04/06/2020,01:10:00,PT South,0.46,in,G
04/06/2020,01:10:00,FlowVolume,0.00,,G
04/06/2020,01:11:00,PT South,0.45,in,G
04/06/2020,01:12:00,PT South,0.45,in,G
04/06/2020,01:13:00,PT South,0.45,in,G
04/06/2020,01:14:00,PT South,0.44,in,G
04/06/2020,01:15:00,PT North,2.29,in,G
04/06/2020,01:15:00,Aliquot_Num,0,ali,G
04/06/2020,01:15:00,Flow_cfs,1.48,,G
04/06/2020,01:15:00,Curr_pacing,45000.00,,G
04/06/2020,01:15:00,PT South,0.45,in,G
04/06/2020,01:15:00,FlowVolume,0.00,,G
04/06/2020,01:16:00,PT South,0.47,in,G
04/06/2020,01:17:00,PT South,0.45,in,G
04/06/2020,01:18:00,PT South,0.45,in,G
04/06/2020,01:19:00,PT South,0.46,in,G
04/06/2020,01:20:00,PT North,2.27,in,G
04/06/2020,01:20:00,Flow_cfs,1.45,,G
04/06/2020,01:20:00,Aliquot_Num,0,ali,G
04/06/2020,01:20:00,PT South,0.45,in,G
04/06/2020,01:20:00,Curr_pacing,45000.00,,G
04/06/2020,01:20:00,FlowVolume,0.00,,G
04/06/2020,01:21:00,PT South,0.47,in,G
04/06/2020,01:22:00,PT South,0.45,in,G
04/06/2020,01:23:00,PT South,0.46,in,G
04/06/2020,01:24:00,PT South,0.47,in,G
04/06/2020,01:25:00,PT North,2.33,in,G
04/06/2020,01:25:00,Flow_cfs,1.56,,G
04/06/2020,01:25:00,Aliquot_Num,0,ali,G
04/06/2020,01:25:00,PT South,0.45,in,G
04/06/2020,01:25:00,Curr_pacing,45000.00,,G
04/06/2020,01:25:00,FlowVolume,0.00,,G
04/06/2020,01:26:00,PT South,0.44,in,G
04/06/2020,01:27:00,PT South,0.45,in,G
04/06/2020,01:28:00,PT South,0.45,in,G
04/06/2020,01:29:00,PT South,0.45,in,G
04/06/2020,01:30:00,PT North,2.36,in,G
04/06/2020,01:30:00,Flow_cfs,1.61,,G
04/06/2020,01:30:00,Aliquot_Num,0,ali,G
04/06/2020,01:30:00,PT South,0.45,in,G
04/06/2020,01:30:00,Curr_pacing,45000.00,,G
04/06/2020,01:30:00,FlowVolume,0.00,,G
04/06/2020,01:31:00,PT South,0.47,in,G
04/06/2020,01:32:00,PT South,0.46,in,G
04/06/2020,01:33:00,PT South,0.46,in,G
04/06/2020,01:34:00,PT South,0.45,in,G
04/06/2020,01:35:00,PT North,2.31,in,G
04/06/2020,01:35:00,Aliquot_Num,0,ali,G
04/06/2020,01:35:00,Flow_cfs,1.52,,G
04/06/2020,01:35:00,Curr_pacing,45000.00,,G
04/06/2020,01:35:00,PT South,0.46,in,G
04/06/2020,01:35:00,FlowVolume,0.00,,G
04/06/2020,01:36:00,PT South,0.46,in,G
04/06/2020,01:37:00,PT South,0.47,in,G
04/06/2020,01:38:00,PT South,0.46,in,G
04/06/2020,01:39:00,PT South,0.47,in,G
04/06/2020,01:40:00,PT North,2.33,in,G
04/06/2020,01:40:00,Aliquot_Num,0,ali,G
04/06/2020,01:40:00,Flow_cfs,1.56,,G
04/06/2020,01:40:00,Curr_pacing,45000.00,,G
04/06/2020,01:40:00,PT South,0.46,in,G
04/06/2020,01:40:00,FlowVolume,0.00,,G
04/06/2020,01:41:00,PT South,0.47,in,G
04/06/2020,01:42:00,PT South,0.47,in,G
04/06/2020,01:43:00,PT South,0.46,in,G
04/06/2020,01:44:00,PT South,0.47,in,G
04/06/2020,01:45:00,PT North,2.21,in,G
04/06/2020,01:45:00,Flow_cfs,1.34,,G
04/06/2020,01:45:00,Aliquot_Num,0,ali,G
04/06/2020,01:45:00,PT South,0.47,in,G
04/06/2020,01:45:00,Curr_pacing,45000.00,,G
04/06/2020,01:45:00,FlowVolume,0.00,,G
04/06/2020,01:46:00,PT South,0.46,in,G
04/06/2020,01:47:00,PT South,0.46,in,G
04/06/2020,01:48:00,PT South,0.46,in,G
04/06/2020,01:49:00,PT South,0.47,in,G
04/06/2020,01:50:00,PT North,2.26,in,G
04/06/2020,01:50:00,Flow_cfs,1.43,,G
04/06/2020,01:50:00,Aliquot_Num,0,ali,G
04/06/2020,01:50:00,PT South,0.45,in,G
04/06/2020,01:50:00,Curr_pacing,45000.00,,G
04/06/2020,01:50:00,FlowVolume,0.00,,G
04/06/2020,01:51:00,PT South,0.45,in,G
04/06/2020,01:52:00,PT South,0.46,in,G
04/06/2020,01:53:00,PT South,0.45,in,G
04/06/2020,01:54:00,PT South,0.46,in,G
04/06/2020,01:55:00,PT North,2.23,in,G
04/06/2020,01:55:00,Flow_cfs,1.38,,G
04/06/2020,01:55:00,Aliquot_Num,0,ali,G
04/06/2020,01:55:00,PT South,0.45,in,G
04/06/2020,01:55:00,Curr_pacing,45000.00,,G
04/06/2020,01:55:00,FlowVolume,0.00,,G
04/06/2020,01:56:00,PT South,0.46,in,G
04/06/2020,01:57:00,PT South,0.45,in,G
04/06/2020,01:58:00,PT South,0.48,in,G
04/06/2020,01:59:00,PT South,0.47,in,G
04/06/2020,02:00:00,PT North,2.30,in,G
04/06/2020,02:00:00,Aliquot_Num,0,ali,G
04/06/2020,02:00:00,Flow_cfs,1.50,,G
04/06/2020,02:00:00,Curr_pacing,45000.00,,G
04/06/2020,02:00:00,PT South,0.47,in,G
04/06/2020,02:00:00,FlowVolume,0.00,,G
04/06/2020,02:01:00,PT South,0.47,in,G
04/06/2020,02:02:00,PT South,0.47,in,G
04/06/2020,02:03:00,PT South,0.46,in,G
04/06/2020,02:04:00,PT South,0.45,in,G
04/06/2020,02:05:00,PT North,2.34,in,G
04/06/2020,02:05:00,Aliquot_Num,0,ali,G
04/06/2020,02:05:00,Flow_cfs,1.57,,G
04/06/2020,02:05:00,Curr_pacing,45000.00,,G
04/06/2020,02:05:00,PT South,0.45,in,G
04/06/2020,02:05:00,FlowVolume,0.00,,G
04/06/2020,02:06:00,PT South,0.45,in,G
04/06/2020,02:07:00,PT South,0.47,in,G
04/06/2020,02:08:00,PT South,0.47,in,G
04/06/2020,02:09:00,PT South,0.46,in,G
04/06/2020,02:10:00,PT North,2.30,in,G
04/06/2020,02:10:00,Flow_cfs,1.50,,G
04/06/2020,02:10:00,Aliquot_Num,0,ali,G
04/06/2020,02:10:00,PT South,0.46,in,G
04/06/2020,02:10:00,Curr_pacing,45000.00,,G
04/06/2020,02:10:00,FlowVolume,0.00,,G
04/06/2020,02:11:00,PT South,0.46,in,G
04/06/2020,02:12:00,PT South,0.44,in,G
04/06/2020,02:13:00,PT South,0.45,in,G
04/06/2020,02:14:00,PT South,0.46,in,G
04/06/2020,02:15:00,PT North,2.34,in,G
04/06/2020,02:15:00,Flow_cfs,1.57,,G
04/06/2020,02:15:00,Aliquot_Num,0,ali,G
04/06/2020,02:15:00,Curr_pacing,45000.00,,G
04/06/2020,02:15:00,PT South,0.45,in,G
04/06/2020,02:15:00,FlowVolume,0.00,,G
04/06/2020,02:16:00,PT South,0.45,in,G
04/06/2020,02:17:00,PT South,0.45,in,G
04/06/2020,02:18:00,PT South,0.45,in,G
04/06/2020,02:19:00,PT South,0.46,in,G
04/06/2020,02:20:00,PT North,2.27,in,G
04/06/2020,02:20:00,Flow_cfs,1.45,,G
04/06/2020,02:20:00,Aliquot_Num,0,ali,G
04/06/2020,02:20:00,PT South,0.45,in,G
04/06/2020,02:20:00,Curr_pacing,45000.00,,G
04/06/2020,02:20:00,FlowVolume,0.00,,G
04/06/2020,02:21:00,PT South,0.46,in,G
04/06/2020,02:22:00,PT South,0.46,in,G
04/06/2020,02:23:00,PT South,0.45,in,G
04/06/2020,02:24:00,PT South,0.47,in,G
04/06/2020,02:25:00,PT North,2.36,in,G
04/06/2020,02:25:00,Aliquot_Num,0,ali,G
04/06/2020,02:25:00,Flow_cfs,1.61,,G
04/06/2020,02:25:00,Curr_pacing,45000.00,,G
04/06/2020,02:25:00,PT South,0.47,in,G
04/06/2020,02:25:00,FlowVolume,0.00,,G
04/06/2020,02:26:00,PT South,0.47,in,G
04/06/2020,02:27:00,PT South,0.44,in,G
04/06/2020,02:28:00,PT South,0.44,in,G
04/06/2020,02:29:00,PT South,0.44,in,G
04/06/2020,02:30:00,PT North,2.32,in,G
04/06/2020,02:30:00,Aliquot_Num,0,ali,G
04/06/2020,02:30:00,Flow_cfs,1.54,,G
04/06/2020,02:30:00,Curr_pacing,45000.00,,G
04/06/2020,02:30:00,PT South,0.45,in,G
04/06/2020,02:30:00,FlowVolume,0.00,,G
04/06/2020,02:31:00,PT South,0.46,in,G
04/06/2020,02:32:00,PT South,0.47,in,G
04/06/2020,02:33:00,PT South,0.45,in,G
04/06/2020,02:34:00,PT South,0.47,in,G
04/06/2020,02:35:00,PT North,2.32,in,G
04/06/2020,02:35:00,Flow_cfs,1.54,,G
04/06/2020,02:35:00,Aliquot_Num,0,ali,G
04/06/2020,02:35:00,PT South,0.46,in,G
04/06/2020,02:35:00,Curr_pacing,45000.00,,G
04/06/2020,02:35:00,FlowVolume,0.00,,G
04/06/2020,02:36:00,PT South,0.46,in,G
04/06/2020,02:37:00,PT South,0.45,in,G
04/06/2020,02:38:00,PT South,0.45,in,G
04/06/2020,02:39:00,PT South,0.47,in,G
04/06/2020,02:40:00,PT North,2.32,in,G
04/06/2020,02:40:00,Flow_cfs,1.54,,G
04/06/2020,02:40:00,Aliquot_Num,0,ali,G
04/06/2020,02:40:00,PT South,0.47,in,G
04/06/2020,02:40:00,Curr_pacing,45000.00,,G
04/06/2020,02:40:00,FlowVolume,0.00,,G
04/06/2020,02:41:00,PT South,0.47,in,G
04/06/2020,02:42:00,PT South,0.47,in,G
04/06/2020,02:43:00,PT South,0.47,in,G
04/06/2020,02:44:00,PT South,0.47,in,G
04/06/2020,02:45:00,PT North,2.33,in,G
04/06/2020,02:45:00,Flow_cfs,1.56,,G
04/06/2020,02:45:00,Aliquot_Num,0,ali,G
04/06/2020,02:45:00,PT South,0.46,in,G
04/06/2020,02:45:00,Curr_pacing,45000.00,,G
04/06/2020,02:45:00,FlowVolume,0.00,,G
04/06/2020,02:46:00,PT South,0.47,in,G
04/06/2020,02:47:00,PT South,0.47,in,G
04/06/2020,02:48:00,PT South,0.47,in,G
04/06/2020,02:49:00,PT South,0.47,in,G
04/06/2020,02:50:00,PT North,2.34,in,G
04/06/2020,02:50:00,Aliquot_Num,0,ali,G
04/06/2020,02:50:00,Flow_cfs,1.57,,G
04/06/2020,02:50:00,Curr_pacing,45000.00,,G
04/06/2020,02:50:00,PT South,0.45,in,G
04/06/2020,02:50:00,FlowVolume,0.00,,G
04/06/2020,02:51:00,PT South,0.48,in,G
04/06/2020,02:52:00,PT South,0.45,in,G
04/06/2020,02:53:00,PT South,0.47,in,G
04/06/2020,02:54:00,PT South,0.46,in,G
04/06/2020,02:55:00,PT North,2.33,in,G
04/06/2020,02:55:00,Aliquot_Num,0,ali,G
04/06/2020,02:55:00,Flow_cfs,1.56,,G
04/06/2020,02:55:00,Curr_pacing,45000.00,,G
04/06/2020,02:55:00,PT South,0.45,in,G
04/06/2020,02:55:00,FlowVolume,0.00,,G
04/06/2020,02:56:00,PT South,0.47,in,G
04/06/2020,02:57:00,PT South,0.45,in,G
04/06/2020,02:58:00,PT South,0.47,in,G
04/06/2020,02:59:00,PT South,0.47,in,G
04/06/2020,03:00:00,PT North,2.32,in,G
04/06/2020,03:00:00,Flow_cfs,1.54,,G
04/06/2020,03:00:00,Aliquot_Num,0,ali,G
04/06/2020,03:00:00,PT South,0.47,in,G
04/06/2020,03:00:00,Curr_pacing,45000.00,,G
04/06/2020,03:00:00,FlowVolume,0.00,,G
04/06/2020,03:01:00,PT South,0.47,in,G
04/06/2020,03:02:00,PT South,0.47,in,G
04/06/2020,03:03:00,PT South,0.47,in,G
04/06/2020,03:04:00,PT South,0.47,in,G
04/06/2020,03:05:00,PT North,2.43,in,G
04/06/2020,03:05:00,Flow_cfs,1.74,,G
04/06/2020,03:05:00,Aliquot_Num,0,ali,G
04/06/2020,03:05:00,Curr_pacing,45000.00,,G
04/06/2020,03:05:00,PT South,0.46,in,G
04/06/2020,03:05:00,FlowVolume,0.00,,G
04/06/2020,03:06:00,PT South,0.47,in,G
04/06/2020,03:07:00,PT South,0.46,in,G
04/06/2020,03:08:00,PT South,0.47,in,G
04/06/2020,03:09:00,PT South,0.47,in,G
04/06/2020,03:10:00,PT North,2.36,in,G
04/06/2020,03:10:00,Flow_cfs,1.61,,G
04/06/2020,03:10:00,Aliquot_Num,0,ali,G
04/06/2020,03:10:00,PT South,0.47,in,G
04/06/2020,03:10:00,Curr_pacing,45000.00,,G
04/06/2020,03:10:00,FlowVolume,0.00,,G
04/06/2020,03:11:00,PT South,0.47,in,G
04/06/2020,03:12:00,PT South,0.47,in,G
04/06/2020,03:13:00,PT South,0.46,in,G
04/06/2020,03:14:00,PT South,0.48,in,G
04/06/2020,03:15:00,PT North,2.39,in,G
04/06/2020,03:15:00,Aliquot_Num,0,ali,G
04/06/2020,03:15:00,Flow_cfs,1.66,,G
04/06/2020,03:15:00,Curr_pacing,45000.00,,G
04/06/2020,03:15:00,PT South,0.45,in,G
04/06/2020,03:15:00,FlowVolume,0.00,,G
04/06/2020,03:16:00,PT South,0.46,in,G
04/06/2020,03:17:00,PT South,0.46,in,G
04/06/2020,03:18:00,PT South,0.45,in,G
04/06/2020,03:19:00,PT South,0.44,in,G
04/06/2020,03:20:00,PT North,2.33,in,G
04/06/2020,03:20:00,Aliquot_Num,0,ali,G
04/06/2020,03:20:00,Curr_pacing,45000.00,,G
04/06/2020,03:20:00,Flow_cfs,1.56,,G
04/06/2020,03:20:00,PT South,0.45,in,G
04/06/2020,03:20:00,FlowVolume,0.00,,G
04/06/2020,03:21:00,PT South,0.45,in,G
04/06/2020,03:22:00,PT South,0.46,in,G
04/06/2020,03:23:00,PT South,0.45,in,G
04/06/2020,03:24:00,PT South,0.46,in,G
04/06/2020,03:25:00,PT North,2.52,in,G
04/06/2020,03:25:00,Flow_cfs,1.90,,G
04/06/2020,03:25:00,Aliquot_Num,0,ali,G
04/06/2020,03:25:00,PT South,0.47,in,G
04/06/2020,03:25:00,Curr_pacing,45000.00,,G
04/06/2020,03:25:00,FlowVolume,0.00,,G
04/06/2020,03:26:00,PT South,0.47,in,G
04/06/2020,03:27:00,PT South,0.46,in,G
04/06/2020,03:28:00,PT South,0.47,in,G
04/06/2020,03:29:00,PT South,0.47,in,G
04/06/2020,03:30:00,PT North,2.50,in,G
04/06/2020,03:30:00,Flow_cfs,1.86,,G
04/06/2020,03:30:00,Aliquot_Num,0,ali,G
04/06/2020,03:30:00,PT South,0.47,in,G
04/06/2020,03:30:00,Curr_pacing,45000.00,,G
04/06/2020,03:30:00,FlowVolume,0.00,,G
04/06/2020,03:31:00,PT South,0.48,in,G
04/06/2020,03:32:00,PT South,0.49,in,G
04/06/2020,03:33:00,PT South,0.51,in,G
04/06/2020,03:34:00,PT South,0.51,in,G
04/06/2020,03:35:00,PT North,2.68,in,G
04/06/2020,03:35:00,Flow_cfs,2.18,,G
04/06/2020,03:35:00,Aliquot_Num,0,ali,G
04/06/2020,03:35:00,PT South,0.51,in,G
04/06/2020,03:35:00,Curr_pacing,45000.00,,G
04/06/2020,03:35:00,FlowVolume,0.00,,G
04/06/2020,03:36:00,PT South,0.54,in,G
04/06/2020,03:37:00,PT South,0.54,in,G
04/06/2020,03:38:00,PT South,0.53,in,G
04/06/2020,03:39:00,PT South,0.56,in,G
04/06/2020,03:40:00,PT North,2.73,in,G
04/06/2020,03:40:00,Aliquot_Num,0,ali,G
04/06/2020,03:40:00,Flow_cfs,2.27,,G
04/06/2020,03:40:00,Curr_pacing,45000.00,,G
04/06/2020,03:40:00,PT South,0.56,in,G
04/06/2020,03:40:00,FlowVolume,0.00,,G
04/06/2020,03:41:00,PT South,0.60,in,G
04/06/2020,03:42:00,PT South,0.60,in,G
04/06/2020,03:43:00,PT South,0.62,in,G
04/06/2020,03:44:00,PT South,0.67,in,G
04/06/2020,03:45:00,PT North,2.80,in,G
04/06/2020,03:45:00,Aliquot_Num,0,ali,G
04/06/2020,03:45:00,Flow_cfs,2.40,,G
04/06/2020,03:45:00,Curr_pacing,45000.00,,G
04/06/2020,03:45:00,PT South,0.68,in,G
04/06/2020,03:45:00,FlowVolume,0.00,,G
04/06/2020,03:46:00,PT South,0.75,in,G
04/06/2020,03:47:00,PT South,0.78,in,G
04/06/2020,03:48:00,PT South,0.82,in,G
04/06/2020,03:49:00,PT South,0.86,in,G
04/06/2020,03:50:00,PT North,3.02,in,G
04/06/2020,03:50:00,Flow_cfs,2.79,,G
04/06/2020,03:50:00,Aliquot_Num,0,ali,G
04/06/2020,03:50:00,PT South,0.88,in,G
04/06/2020,03:50:00,Curr_pacing,45000.00,,G
04/06/2020,03:50:00,FlowVolume,0.00,,G
04/06/2020,03:51:00,PT South,0.92,in,G
04/06/2020,03:52:00,PT South,0.94,in,G
04/06/2020,03:53:00,PT South,0.97,in,G
04/06/2020,03:54:00,PT South,1.02,in,G
04/06/2020,03:55:00,PT North,3.09,in,G
04/06/2020,03:55:00,Flow_cfs,2.92,,G
04/06/2020,03:55:00,Aliquot_Num,0,ali,G
04/06/2020,03:55:00,Curr_pacing,45000.00,,G
04/06/2020,03:55:00,PT South,1.04,in,G
04/06/2020,03:55:00,FlowVolume,0.00,,G
04/06/2020,03:56:00,PT South,1.07,in,G
04/06/2020,03:57:00,PT South,1.15,in,G
04/06/2020,03:58:00,PT South,1.18,in,G
04/06/2020,03:59:00,PT South,1.19,in,G
04/06/2020,04:00:00,PT North,3.30,in,G
04/06/2020,04:00:00,Flow_cfs,3.30,,G
04/06/2020,04:00:00,Aliquot_Num,0,ali,G
04/06/2020,04:00:00,PT South,1.27,in,G
04/06/2020,04:00:00,Curr_pacing,45000.00,,G
04/06/2020,04:00:00,FlowVolume,0.00,,G
04/06/2020,04:01:00,PT South,1.28,in,G
04/06/2020,04:02:00,PT South,1.36,in,G
04/06/2020,04:03:00,PT South,1.39,in,G
04/06/2020,04:04:00,PT South,1.46,in,G
04/06/2020,04:05:00,PT North,3.60,in,G
04/06/2020,04:05:00,Alarm In,1,,G
04/06/2020,04:05:00,Setup Change,0,,G
04/06/2020,04:05:00,Flow_cfs,3.83,,G
04/06/2020,04:05:00,Aliquot_Num,0,ali,G
04/06/2020,04:05:00,Curr_pacing,45000.00,,G
04/06/2020,04:05:00,FlowVolume,0.00,,G
04/06/2020,04:05:00,PT South,1.52,in,G
04/06/2020,04:06:00,PT South,1.58,in,G
04/06/2020,04:06:24,SMS Receive,15,,G
04/06/2020,04:07:00,PT South,1.61,in,G
04/06/2020,04:08:00,PT South,1.67,in,G
04/06/2020,04:09:00,PT South,1.73,in,G
04/06/2020,04:10:00,PT North,3.77,in,G
04/06/2020,04:10:00,Flow_cfs,4.14,,G
04/06/2020,04:10:00,Aliquot_Num,0,ali,G
04/06/2020,04:10:00,PT South,1.75,in,G
04/06/2020,04:10:00,Curr_pacing,45000.00,,G
04/06/2020,04:10:02,Setup Change,0,,G
04/06/2020,04:10:04,BottleChang,1,,G
04/06/2020,04:10:00,FlowVolume,248.34,,G
04/06/2020,04:11:00,PT North,3.83,in,G
04/06/2020,04:11:00,Flow_cfs,4.25,,G
04/06/2020,04:11:00,PT South,1.81,in,G
