Station Name,model and version,XL2 S/N
LakeHodges_SDGCRK,Sutron XLink 500 Version 8.28 Build  8:19:24 10/11/2019 revision 3127,1911367
Label,Meas Type,Slope,Offset,Equation
PT Level,SDI-12,1.000000,-7.750000,Off
Flow_cfs,Meta,1.000000,0.000000,Off
Curr_pacing,Meta,1.000000,0.000000,Off
FlowVolume,Meta,1.000000,0.000000,Off
Aliquot_Num,Meta,1.000000,0.000000,Off
03/27/2020,10:00:00,Flow_cfs,2.92,,G
03/27/2020,10:00:00,Curr_pacing,5000.00,,G
03/27/2020,10:00:00,FlowVolume,0.00,,G
03/27/2020,10:05:00,PT Level,3.54,in,G
03/27/2020,10:05:00,Aliquot_Num,0,ali,G
03/27/2020,10:05:00,Flow_cfs,2.94,,G
03/27/2020,10:05:00,Curr_pacing,5000.00,,G
03/27/2020,10:05:00,FlowVolume,0.00,,G
03/27/2020,10:10:00,PT Level,3.53,in,G
03/27/2020,10:10:00,Aliquot_Num,0,ali,G
03/27/2020,10:10:00,Flow_cfs,2.92,,G
03/27/2020,10:10:00,Curr_pacing,5000.00,,G
03/27/2020,10:10:00,FlowVolume,0.00,,G
03/27/2020,10:15:00,PT Level,3.54,in,G
03/27/2020,10:15:00,Aliquot_Num,0,ali,G
03/27/2020,10:15:00,Flow_cfs,2.94,,G
03/27/2020,10:15:00,Curr_pacing,5000.00,,G
03/27/2020,10:15:00,FlowVolume,0.00,,G
03/27/2020,10:20:00,PT Level,3.52,in,G
03/27/2020,10:20:00,Aliquot_Num,0,ali,G
03/27/2020,10:20:00,Flow_cfs,2.91,,G
03/27/2020,10:20:00,Curr_pacing,5000.00,,G
03/27/2020,10:20:00,FlowVolume,0.00,,G
03/27/2020,10:25:00,PT Level,3.53,in,G
03/27/2020,10:25:00,Aliquot_Num,0,ali,G
03/27/2020,10:25:00,Flow_cfs,2.92,,G
03/27/2020,10:25:00,Curr_pacing,5000.00,,G
03/27/2020,10:25:00,FlowVolume,0.00,,G
03/27/2020,10:30:00,PT Level,3.53,in,G
03/27/2020,10:30:00,Aliquot_Num,0,ali,G
03/27/2020,10:30:00,Flow_cfs,2.92,,G
03/27/2020,10:30:00,Curr_pacing,5000.00,,G
03/27/2020,10:30:00,FlowVolume,0.00,,G
03/27/2020,10:35:00,PT Level,3.52,in,G
03/27/2020,10:35:00,Aliquot_Num,0,ali,G
03/27/2020,10:35:00,Flow_cfs,2.91,,G
03/27/2020,10:35:00,Curr_pacing,5000.00,,G
03/27/2020,10:35:00,FlowVolume,0.00,,G
03/27/2020,10:40:00,PT Level,3.52,in,G
03/27/2020,10:40:00,Aliquot_Num,0,ali,G
03/27/2020,10:40:00,Flow_cfs,2.91,,G
03/27/2020,10:40:00,Curr_pacing,5000.00,,G
03/27/2020,10:40:00,FlowVolume,0.00,,G
03/27/2020,10:45:00,PT Level,3.55,in,G
03/27/2020,10:45:00,Aliquot_Num,0,ali,G
03/27/2020,10:45:00,Flow_cfs,2.95,,G
03/27/2020,10:45:00,Curr_pacing,5000.00,,G
03/27/2020,10:45:00,FlowVolume,0.00,,G
03/27/2020,10:50:00,PT Level,3.52,in,G
03/27/2020,10:50:00,Aliquot_Num,0,ali,G
03/27/2020,10:50:00,Flow_cfs,2.91,,G
03/27/2020,10:50:00,Curr_pacing,5000.00,,G
03/27/2020,10:50:00,FlowVolume,0.00,,G
03/27/2020,10:55:00,PT Level,3.51,in,G
03/27/2020,10:55:00,Aliquot_Num,0,ali,G
03/27/2020,10:55:00,Flow_cfs,2.89,,G
03/27/2020,10:55:00,Curr_pacing,5000.00,,G
03/27/2020,10:55:00,FlowVolume,0.00,,G
03/27/2020,10:57:11,Log Download,0,,G
03/27/2020,10:58:22,Log Download,0,,G
03/27/2020,11:00:00,PT Level,3.51,in,G
03/27/2020,11:00:00,Flow_cfs,2.89,,G
03/27/2020,11:00:00,Aliquot_Num,0,ali,G
03/27/2020,11:00:00,Curr_pacing,5000.00,,G
03/27/2020,11:00:00,FlowVolume,0.00,,G
03/27/2020,11:01:35,Client Conn,59,,G
03/27/2020,11:05:00,PT Level,3.51,in,G
03/27/2020,11:05:00,Aliquot_Num,0,ali,G
03/27/2020,11:05:00,Flow_cfs,2.89,,G
03/27/2020,11:05:00,Curr_pacing,5000.00,,G
03/27/2020,11:05:00,FlowVolume,0.00,,G
03/27/2020,11:10:00,PT Level,3.50,in,G
03/27/2020,11:10:00,Aliquot_Num,0,ali,G
03/27/2020,11:10:00,Flow_cfs,2.88,,G
03/27/2020,11:10:00,Curr_pacing,5000.00,,G
03/27/2020,11:10:00,FlowVolume,0.00,,G
03/27/2020,11:15:00,PT Level,3.52,in,G
03/27/2020,11:15:00,Aliquot_Num,0,ali,G
03/27/2020,11:15:00,Flow_cfs,2.91,,G
03/27/2020,11:15:00,Curr_pacing,5000.00,,G
03/27/2020,11:15:00,FlowVolume,0.00,,G
03/27/2020,11:20:00,PT Level,3.50,in,G
03/27/2020,11:20:00,Aliquot_Num,0,ali,G
03/27/2020,11:20:00,Flow_cfs,2.88,,G
03/27/2020,11:20:00,Curr_pacing,5000.00,,G
03/27/2020,11:20:00,FlowVolume,0.00,,G
03/27/2020,11:25:00,PT Level,3.51,in,G
03/27/2020,11:25:00,Aliquot_Num,0,ali,G
03/27/2020,11:25:00,Flow_cfs,2.89,,G
03/27/2020,11:25:00,Curr_pacing,5000.00,,G
03/27/2020,11:25:00,FlowVolume,0.00,,G
03/27/2020,11:30:00,PT Level,3.52,in,G
03/27/2020,11:30:00,Aliquot_Num,0,ali,G
03/27/2020,11:30:00,Flow_cfs,2.91,,G
03/27/2020,11:30:00,Curr_pacing,5000.00,,G
03/27/2020,11:30:00,FlowVolume,0.00,,G
03/27/2020,11:35:00,PT Level,3.52,in,G
03/27/2020,11:35:00,Aliquot_Num,0,ali,G
03/27/2020,11:35:00,Flow_cfs,2.91,,G
03/27/2020,11:35:00,Curr_pacing,5000.00,,G
03/27/2020,11:35:00,FlowVolume,0.00,,G
03/27/2020,11:40:00,PT Level,3.53,in,G
03/27/2020,11:40:00,Aliquot_Num,0,ali,G
03/27/2020,11:40:00,Flow_cfs,2.92,,G
03/27/2020,11:40:00,Curr_pacing,5000.00,,G
03/27/2020,11:40:00,FlowVolume,0.00,,G
03/27/2020,11:45:00,PT Level,3.54,in,G
03/27/2020,11:45:00,Aliquot_Num,0,ali,G
03/27/2020,11:45:00,Flow_cfs,2.94,,G
03/27/2020,11:45:00,Curr_pacing,5000.00,,G
03/27/2020,11:45:00,FlowVolume,0.00,,G
03/27/2020,11:50:00,PT Level,3.51,in,G
03/27/2020,11:50:00,Aliquot_Num,0,ali,G
03/27/2020,11:50:00,Flow_cfs,2.89,,G
03/27/2020,11:50:00,Curr_pacing,5000.00,,G
03/27/2020,11:50:00,FlowVolume,0.00,,G
03/27/2020,11:55:00,PT Level,3.51,in,G
03/27/2020,11:55:00,Aliquot_Num,0,ali,G
03/27/2020,11:55:00,Flow_cfs,2.89,,G
03/27/2020,11:55:00,Curr_pacing,5000.00,,G
03/27/2020,11:55:00,FlowVolume,0.00,,G
03/27/2020,12:00:00,PT Level,3.51,in,G
03/27/2020,12:00:00,Aliquot_Num,0,ali,G
03/27/2020,12:00:00,Flow_cfs,2.89,,G
03/27/2020,12:00:00,Curr_pacing,5000.00,,G
03/27/2020,12:00:00,FlowVolume,0.00,,G
03/27/2020,12:05:00,PT Level,3.52,in,G
03/27/2020,12:05:00,Aliquot_Num,0,ali,G
03/27/2020,12:05:00,Flow_cfs,2.91,,G
03/27/2020,12:05:00,Curr_pacing,5000.00,,G
03/27/2020,12:05:00,FlowVolume,0.00,,G
03/27/2020,12:10:00,PT Level,3.51,in,G
03/27/2020,12:10:00,Flow_cfs,2.89,,G
03/27/2020,12:10:00,Aliquot_Num,0,ali,G
03/27/2020,12:10:00,Curr_pacing,5000.00,,G
03/27/2020,12:10:00,FlowVolume,0.00,,G
03/27/2020,12:15:00,PT Level,3.51,in,G
03/27/2020,12:15:00,Aliquot_Num,0,ali,G
03/27/2020,12:15:00,Flow_cfs,2.89,,G
03/27/2020,12:15:00,Curr_pacing,5000.00,,G
03/27/2020,12:15:00,FlowVolume,0.00,,G
03/27/2020,12:20:00,PT Level,3.50,in,G
03/27/2020,12:20:00,Aliquot_Num,0,ali,G
03/27/2020,12:20:00,Flow_cfs,2.88,,G
03/27/2020,12:20:00,Curr_pacing,5000.00,,G
03/27/2020,12:20:00,FlowVolume,0.00,,G
03/27/2020,12:25:00,PT Level,3.50,in,G
03/27/2020,12:25:00,Aliquot_Num,0,ali,G
03/27/2020,12:25:00,Flow_cfs,2.88,,G
03/27/2020,12:25:00,Curr_pacing,5000.00,,G
03/27/2020,12:25:00,FlowVolume,0.00,,G
03/27/2020,12:30:00,PT Level,3.48,in,G
03/27/2020,12:30:00,Aliquot_Num,0,ali,G
03/27/2020,12:30:00,Flow_cfs,2.84,,G
03/27/2020,12:30:00,Curr_pacing,5000.00,,G
03/27/2020,12:30:00,FlowVolume,0.00,,G
03/27/2020,12:35:00,PT Level,3.49,in,G
03/27/2020,12:35:00,Aliquot_Num,0,ali,G
03/27/2020,12:35:00,Flow_cfs,2.86,,G
03/27/2020,12:35:00,Curr_pacing,5000.00,,G
03/27/2020,12:35:00,FlowVolume,0.00,,G
03/27/2020,12:40:00,PT Level,3.49,in,G
03/27/2020,12:40:00,Aliquot_Num,0,ali,G
03/27/2020,12:40:00,Flow_cfs,2.86,,G
03/27/2020,12:40:00,Curr_pacing,5000.00,,G
03/27/2020,12:40:00,FlowVolume,0.00,,G
03/27/2020,12:45:00,PT Level,3.48,in,G
03/27/2020,12:45:00,Aliquot_Num,0,ali,G
03/27/2020,12:45:00,Flow_cfs,2.84,,G
03/27/2020,12:45:00,Curr_pacing,5000.00,,G
03/27/2020,12:45:00,FlowVolume,0.00,,G
03/27/2020,12:50:00,PT Level,3.48,in,G
03/27/2020,12:50:00,Aliquot_Num,0,ali,G
03/27/2020,12:50:00,Flow_cfs,2.84,,G
03/27/2020,12:50:00,Curr_pacing,5000.00,,G
03/27/2020,12:50:00,FlowVolume,0.00,,G
03/27/2020,12:55:00,PT Level,3.49,in,G
03/27/2020,12:55:00,Aliquot_Num,0,ali,G
03/27/2020,12:55:00,Flow_cfs,2.86,,G
03/27/2020,12:55:00,Curr_pacing,5000.00,,G
03/27/2020,12:55:00,FlowVolume,0.00,,G
03/27/2020,13:00:00,PT Level,3.49,in,G
03/27/2020,13:00:00,Aliquot_Num,0,ali,G
03/27/2020,13:00:00,Flow_cfs,2.86,,G
03/27/2020,13:00:00,Curr_pacing,5000.00,,G
03/27/2020,13:00:00,FlowVolume,0.00,,G
03/27/2020,13:05:00,PT Level,3.50,in,G
03/27/2020,13:05:00,Aliquot_Num,0,ali,G
03/27/2020,13:05:00,Flow_cfs,2.88,,G
03/27/2020,13:05:00,Curr_pacing,5000.00,,G
03/27/2020,13:05:00,FlowVolume,0.00,,G
03/27/2020,13:10:00,PT Level,3.49,in,G
03/27/2020,13:10:00,Aliquot_Num,0,ali,G
03/27/2020,13:10:00,Flow_cfs,2.86,,G
03/27/2020,13:10:00,Curr_pacing,5000.00,,G
03/27/2020,13:10:00,FlowVolume,0.00,,G
03/27/2020,13:15:00,PT Level,3.47,in,G
03/27/2020,13:15:00,Aliquot_Num,0,ali,G
03/27/2020,13:15:00,Flow_cfs,2.83,,G
03/27/2020,13:15:00,Curr_pacing,5000.00,,G
03/27/2020,13:15:00,FlowVolume,0.00,,G
03/27/2020,13:20:00,PT Level,3.46,in,G
03/27/2020,13:20:00,Flow_cfs,2.81,,G
03/27/2020,13:20:00,Aliquot_Num,0,ali,G
03/27/2020,13:20:00,Curr_pacing,5000.00,,G
03/27/2020,13:20:00,FlowVolume,0.00,,G
03/27/2020,13:25:00,PT Level,3.48,in,G
03/27/2020,13:25:00,Aliquot_Num,0,ali,G
03/27/2020,13:25:00,Flow_cfs,2.84,,G
03/27/2020,13:25:00,Curr_pacing,5000.00,,G
03/27/2020,13:25:00,FlowVolume,0.00,,G
03/27/2020,13:30:00,PT Level,3.51,in,G
03/27/2020,13:30:00,Aliquot_Num,0,ali,G
03/27/2020,13:30:00,Flow_cfs,2.89,,G
03/27/2020,13:30:00,Curr_pacing,5000.00,,G
03/27/2020,13:30:00,FlowVolume,0.00,,G
03/27/2020,13:35:00,PT Level,3.51,in,G
03/27/2020,13:35:00,Aliquot_Num,0,ali,G
03/27/2020,13:35:00,Flow_cfs,2.89,,G
03/27/2020,13:35:00,Curr_pacing,5000.00,,G
03/27/2020,13:35:00,FlowVolume,0.00,,G
03/27/2020,13:40:00,PT Level,3.48,in,G
03/27/2020,13:40:00,Aliquot_Num,0,ali,G
03/27/2020,13:40:00,Flow_cfs,2.84,,G
03/27/2020,13:40:00,Curr_pacing,5000.00,,G
03/27/2020,13:40:00,FlowVolume,0.00,,G
03/27/2020,13:45:00,PT Level,3.46,in,G
03/27/2020,13:45:00,Aliquot_Num,0,ali,G
03/27/2020,13:45:00,Flow_cfs,2.81,,G
03/27/2020,13:45:00,Curr_pacing,5000.00,,G
03/27/2020,13:45:00,FlowVolume,0.00,,G
03/27/2020,13:50:00,PT Level,3.46,in,G
03/27/2020,13:50:00,Aliquot_Num,0,ali,G
03/27/2020,13:50:00,Flow_cfs,2.81,,G
03/27/2020,13:50:00,Curr_pacing,5000.00,,G
03/27/2020,13:50:00,FlowVolume,0.00,,G
03/27/2020,13:55:00,PT Level,3.48,in,G
03/27/2020,13:55:00,Aliquot_Num,0,ali,G
03/27/2020,13:55:00,Flow_cfs,2.84,,G
03/27/2020,13:55:00,Curr_pacing,5000.00,,G
03/27/2020,13:55:00,FlowVolume,0.00,,G
03/27/2020,14:00:00,PT Level,3.46,in,G
03/27/2020,14:00:00,Aliquot_Num,0,ali,G
03/27/2020,14:00:00,Flow_cfs,2.81,,G
03/27/2020,14:00:00,Curr_pacing,5000.00,,G
03/27/2020,14:00:00,FlowVolume,0.00,,G
03/27/2020,14:05:00,PT Level,3.47,in,G
03/27/2020,14:05:00,Aliquot_Num,0,ali,G
03/27/2020,14:05:00,Flow_cfs,2.83,,G
03/27/2020,14:05:00,Curr_pacing,5000.00,,G
03/27/2020,14:05:00,FlowVolume,0.00,,G
03/27/2020,14:10:00,PT Level,3.48,in,G
03/27/2020,14:10:00,Aliquot_Num,0,ali,G
03/27/2020,14:10:00,Flow_cfs,2.84,,G
03/27/2020,14:10:00,Curr_pacing,5000.00,,G
03/27/2020,14:10:00,FlowVolume,0.00,,G
03/27/2020,14:15:00,PT Level,3.46,in,G
03/27/2020,14:15:00,Aliquot_Num,0,ali,G
03/27/2020,14:15:00,Flow_cfs,2.81,,G
03/27/2020,14:15:00,Curr_pacing,5000.00,,G
03/27/2020,14:15:00,FlowVolume,0.00,,G
03/27/2020,14:20:00,PT Level,3.45,in,G
03/27/2020,14:20:00,Flow_cfs,2.80,,G
03/27/2020,14:20:00,Aliquot_Num,0,ali,G
03/27/2020,14:20:00,Curr_pacing,5000.00,,G
03/27/2020,14:20:00,FlowVolume,0.00,,G
03/27/2020,14:25:00,PT Level,3.45,in,G
03/27/2020,14:25:00,Aliquot_Num,0,ali,G
03/27/2020,14:25:00,Flow_cfs,2.80,,G
03/27/2020,14:25:00,Curr_pacing,5000.00,,G
03/27/2020,14:25:00,FlowVolume,0.00,,G
03/27/2020,14:30:00,PT Level,3.45,in,G
03/27/2020,14:30:00,Flow_cfs,2.80,,G
03/27/2020,14:30:00,Aliquot_Num,0,ali,G
03/27/2020,14:30:00,Curr_pacing,5000.00,,G
03/27/2020,14:30:00,FlowVolume,0.00,,G
03/27/2020,14:35:00,PT Level,3.45,in,G
03/27/2020,14:35:00,Aliquot_Num,0,ali,G
03/27/2020,14:35:00,Flow_cfs,2.80,,G
03/27/2020,14:35:00,Curr_pacing,5000.00,,G
03/27/2020,14:35:00,FlowVolume,0.00,,G
03/27/2020,14:40:00,PT Level,3.43,in,G
03/27/2020,14:40:00,Aliquot_Num,0,ali,G
03/27/2020,14:40:00,Flow_cfs,2.77,,G
03/27/2020,14:40:00,Curr_pacing,5000.00,,G
03/27/2020,14:40:00,FlowVolume,0.00,,G
03/27/2020,14:45:00,PT Level,3.44,in,G
03/27/2020,14:45:00,Aliquot_Num,0,ali,G
03/27/2020,14:45:00,Flow_cfs,2.78,,G
03/27/2020,14:45:00,Curr_pacing,5000.00,,G
03/27/2020,14:45:00,FlowVolume,0.00,,G
03/27/2020,14:50:00,PT Level,3.45,in,G
03/27/2020,14:50:00,Aliquot_Num,0,ali,G
03/27/2020,14:50:00,Flow_cfs,2.80,,G
03/27/2020,14:50:00,Curr_pacing,5000.00,,G
03/27/2020,14:50:00,FlowVolume,0.00,,G
03/27/2020,14:55:00,PT Level,3.44,in,G
03/27/2020,14:55:00,Aliquot_Num,0,ali,G
03/27/2020,14:55:00,Flow_cfs,2.78,,G
03/27/2020,14:55:00,Curr_pacing,5000.00,,G
03/27/2020,14:55:00,FlowVolume,0.00,,G
03/27/2020,15:00:00,PT Level,3.43,in,G
03/27/2020,15:00:00,Aliquot_Num,0,ali,G
03/27/2020,15:00:00,Flow_cfs,2.77,,G
03/27/2020,15:00:00,Curr_pacing,5000.00,,G
03/27/2020,15:00:00,FlowVolume,0.00,,G
03/27/2020,15:05:00,PT Level,3.41,in,G
03/27/2020,15:05:00,Aliquot_Num,0,ali,G
03/27/2020,15:05:00,Flow_cfs,2.73,,G
03/27/2020,15:05:00,Curr_pacing,5000.00,,G
03/27/2020,15:05:00,FlowVolume,0.00,,G
03/27/2020,15:10:00,PT Level,3.40,in,G
03/27/2020,15:10:00,Aliquot_Num,0,ali,G
03/27/2020,15:10:00,Flow_cfs,2.72,,G
03/27/2020,15:10:00,Curr_pacing,5000.00,,G
03/27/2020,15:10:00,FlowVolume,0.00,,G
03/27/2020,15:15:00,PT Level,3.40,in,G
03/27/2020,15:15:00,Aliquot_Num,0,ali,G
03/27/2020,15:15:00,Flow_cfs,2.72,,G
03/27/2020,15:15:00,Curr_pacing,5000.00,,G
03/27/2020,15:15:00,FlowVolume,0.00,,G
03/27/2020,15:20:00,PT Level,3.39,in,G
03/27/2020,15:20:00,Aliquot_Num,0,ali,G
03/27/2020,15:20:00,Flow_cfs,2.70,,G
03/27/2020,15:20:00,Curr_pacing,5000.00,,G
03/27/2020,15:20:00,FlowVolume,0.00,,G
03/27/2020,15:25:00,PT Level,3.37,in,G
03/27/2020,15:25:00,Aliquot_Num,0,ali,G
03/27/2020,15:25:00,Flow_cfs,2.67,,G
03/27/2020,15:25:00,Curr_pacing,5000.00,,G
03/27/2020,15:25:00,FlowVolume,0.00,,G
03/27/2020,15:30:00,PT Level,3.36,in,G
03/27/2020,15:30:00,Aliquot_Num,0,ali,G
03/27/2020,15:30:00,Flow_cfs,2.66,,G
03/27/2020,15:30:00,Curr_pacing,5000.00,,G
03/27/2020,15:30:00,FlowVolume,0.00,,G
03/27/2020,15:35:00,PT Level,3.35,in,G
03/27/2020,15:35:00,Aliquot_Num,0,ali,G
03/27/2020,15:35:00,Flow_cfs,2.64,,G
03/27/2020,15:35:00,Curr_pacing,5000.00,,G
03/27/2020,15:35:00,FlowVolume,0.00,,G
03/27/2020,15:40:00,PT Level,3.33,in,G
03/27/2020,15:40:00,Flow_cfs,2.61,,G
03/27/2020,15:40:00,Aliquot_Num,0,ali,G
03/27/2020,15:40:00,Curr_pacing,5000.00,,G
03/27/2020,15:40:00,FlowVolume,0.00,,G
03/27/2020,15:45:00,PT Level,3.32,in,G
03/27/2020,15:45:00,Aliquot_Num,0,ali,G
03/27/2020,15:45:00,Flow_cfs,2.59,,G
03/27/2020,15:45:00,Curr_pacing,5000.00,,G
03/27/2020,15:45:00,FlowVolume,0.00,,G
03/27/2020,15:50:00,PT Level,3.30,in,G
03/27/2020,15:50:00,Aliquot_Num,0,ali,G
03/27/2020,15:50:00,Flow_cfs,2.56,,G
03/27/2020,15:50:00,Curr_pacing,5000.00,,G
03/27/2020,15:50:00,FlowVolume,0.00,,G
03/27/2020,15:55:00,PT Level,3.30,in,G
03/27/2020,15:55:00,Aliquot_Num,0,ali,G
03/27/2020,15:55:00,Flow_cfs,2.56,,G
03/27/2020,15:55:00,Curr_pacing,5000.00,,G
03/27/2020,15:55:00,FlowVolume,0.00,,G
03/27/2020,16:00:00,PT Level,3.29,in,G
03/27/2020,16:00:00,Aliquot_Num,0,ali,G
03/27/2020,16:00:00,Flow_cfs,2.55,,G
03/27/2020,16:00:00,Curr_pacing,5000.00,,G
03/27/2020,16:00:00,FlowVolume,0.00,,G
03/27/2020,16:01:37,SDI XDT,0,,G
03/27/2020,16:05:00,PT Level,3.32,in,G
03/27/2020,16:05:00,Aliquot_Num,0,ali,G
03/27/2020,16:05:00,Flow_cfs,2.59,,G
03/27/2020,16:05:00,Curr_pacing,5000.00,,G
03/27/2020,16:05:00,FlowVolume,0.00,,G
03/27/2020,16:10:00,PT Level,3.30,in,G
03/27/2020,16:10:00,Aliquot_Num,0,ali,G
03/27/2020,16:10:00,Flow_cfs,2.56,,G
03/27/2020,16:10:00,Curr_pacing,5000.00,,G
03/27/2020,16:10:00,FlowVolume,0.00,,G
03/27/2020,16:15:00,PT Level,3.29,in,G
03/27/2020,16:15:00,Aliquot_Num,0,ali,G
03/27/2020,16:15:00,Flow_cfs,2.55,,G
03/27/2020,16:15:00,Curr_pacing,5000.00,,G
03/27/2020,16:15:00,FlowVolume,0.00,,G
03/27/2020,16:20:00,PT Level,3.28,in,G
03/27/2020,16:20:00,Aliquot_Num,0,ali,G
03/27/2020,16:20:00,Flow_cfs,2.53,,G
03/27/2020,16:20:00,Curr_pacing,5000.00,,G
03/27/2020,16:20:00,FlowVolume,0.00,,G
03/27/2020,16:25:00,PT Level,3.28,in,G
03/27/2020,16:25:00,Aliquot_Num,0,ali,G
03/27/2020,16:25:00,Flow_cfs,2.53,,G
03/27/2020,16:25:00,Curr_pacing,5000.00,,G
03/27/2020,16:25:00,FlowVolume,0.00,,G
03/27/2020,16:30:00,PT Level,3.30,in,G
03/27/2020,16:30:00,Aliquot_Num,0,ali,G
03/27/2020,16:30:00,Flow_cfs,2.56,,G
03/27/2020,16:30:00,Curr_pacing,5000.00,,G
03/27/2020,16:30:00,FlowVolume,0.00,,G
03/27/2020,16:35:00,PT Level,3.29,in,G
03/27/2020,16:35:00,Aliquot_Num,0,ali,G
03/27/2020,16:35:00,Flow_cfs,2.55,,G
03/27/2020,16:35:00,Curr_pacing,5000.00,,G
03/27/2020,16:35:00,FlowVolume,0.00,,G
03/27/2020,16:40:00,PT Level,3.27,in,G
03/27/2020,16:40:00,Aliquot_Num,0,ali,G
03/27/2020,16:40:00,Flow_cfs,2.52,,G
03/27/2020,16:40:00,Curr_pacing,5000.00,,G
03/27/2020,16:40:00,FlowVolume,0.00,,G
03/27/2020,16:45:00,PT Level,3.29,in,G
03/27/2020,16:45:00,Aliquot_Num,0,ali,G
03/27/2020,16:45:00,Flow_cfs,2.55,,G
03/27/2020,16:45:00,Curr_pacing,5000.00,,G
03/27/2020,16:45:00,FlowVolume,0.00,,G
03/27/2020,16:50:00,PT Level,3.27,in,G
03/27/2020,16:50:00,Flow_cfs,2.52,,G
03/27/2020,16:50:00,Aliquot_Num,0,ali,G
03/27/2020,16:50:00,Curr_pacing,5000.00,,G
03/27/2020,16:50:00,FlowVolume,0.00,,G
03/27/2020,16:55:00,PT Level,3.29,in,G
03/27/2020,16:55:00,Aliquot_Num,0,ali,G
03/27/2020,16:55:00,Flow_cfs,2.55,,G
03/27/2020,16:55:00,Curr_pacing,5000.00,,G
03/27/2020,16:55:00,FlowVolume,0.00,,G
03/27/2020,17:00:00,PT Level,3.28,in,G
03/27/2020,17:00:00,Aliquot_Num,0,ali,G
03/27/2020,17:00:00,Flow_cfs,2.53,,G
03/27/2020,17:00:00,Curr_pacing,5000.00,,G
