Station Name,model and version,XL2 S/N
LakeHodges_GUEJITO,Sutron XLink 500 Version 8.28 Build  8:19:24 10/11/2019 revision 3127,1911370
Label,Meas Type,Slope,Offset,Equation
PT Level,SDI-12,1.000000,0.000000,Off
Flow_cfs,Meta,1.000000,0.000000,Off
FlowVolume,Meta,1.000000,0.000000,Off
Reset Powerup,02/07/2020,21:26:50,1,G
Battery,02/07/2020,21:26:53,12.68,G
Internal Temp,02/07/2020,21:26:53,27.36,G
USB Cable,02/07/2020,21:29:02,1,G
Upgrade Start,02/07/2020,21:29:24,8.27,G
Rev Start,02/07/2020,21:29:24,3087,G
Reset Soft,02/07/2020,21:29:40,1,G
Upgrade Complete,02/07/2020,21:29:40,8.28,G
Rev Complet,02/07/2020,21:29:40,3127,G
Battery,02/07/2020,21:29:43,12.63,G
Internal Temp,02/07/2020,21:29:43,27.58,G
USB Cable,02/07/2020,21:29:48,1,G
Setup Change,02/07/2020,21:29:57,0,G
Time Before Change,02/07/2020,21:30:10,-28778275,G
Time After Change,02/07/2020,13:30:32,-28778275,G
User Set Time,02/07/2020,13:30:32,0,G
USB Cable,02/07/2020,13:30:32,0,G
USB Cable,02/07/2020,13:30:44,1,G
Setup Change,02/07/2020,13:32:26,0,G
Recording,02/07/2020,13:32:34,1,G
SDI XDT,02/07/2020,13:32:35,0,G
PT Level,02/07/2020,13:33:00,-0.06,G
Flow_cfs,02/07/2020,13:33:00,0.00,G
Setup Change,02/07/2020,13:33:02,0,G
FlowVolume,02/07/2020,13:33:00,0.00,G
System Error: Cell SIM Error,02/07/2020,13:33:03,5582,G
Setup Change,02/07/2020,13:33:51,0,G
PT Level,02/07/2020,13:34:00,-0.05,G
PT Level,02/07/2020,13:35:00,-0.05,G
Flow_cfs,02/07/2020,13:35:00,0.00,G
FlowVolume,02/07/2020,13:35:00,0.00,G
Setup Change,02/07/2020,13:35:15,0,G
Log Download,02/07/2020,13:35:28,0,G
USB Cable,02/07/2020,13:35:56,0,G
USB Cable,02/07/2020,13:36:18,1,G
USB Cable,02/07/2020,13:36:37,0,G
PT Level,02/07/2020,13:40:00,-0.05,G
Flow_cfs,02/07/2020,13:40:00,0.00,G
FlowVolume,02/07/2020,13:40:00,0.00,G
PT Level,02/07/2020,13:45:00,-0.06,G
Flow_cfs,02/07/2020,13:45:00,0.00,G
FlowVolume,02/07/2020,13:45:00,0.00,G
PT Level,02/07/2020,13:50:00,-0.06,G
Flow_cfs,02/07/2020,13:50:00,0.00,G
FlowVolume,02/07/2020,13:50:00,0.00,G
PT Level,02/07/2020,13:55:00,-0.06,G
Flow_cfs,02/07/2020,13:55:00,0.00,G
FlowVolume,02/07/2020,13:55:00,0.00,G
PT Level,02/07/2020,14:00:00,-0.06,G
Flow_cfs,02/07/2020,14:00:00,0.00,G
FlowVolume,02/07/2020,14:00:00,0.00,G
PT Level,02/07/2020,14:05:00,-0.06,G
Flow_cfs,02/07/2020,14:05:00,0.00,G
FlowVolume,02/07/2020,14:05:00,0.00,G
PT Level,02/07/2020,14:10:00,-0.05,G
Flow_cfs,02/07/2020,14:10:00,0.00,G
FlowVolume,02/07/2020,14:10:00,0.00,G
PT Level,02/07/2020,14:15:00,-0.06,G
Flow_cfs,02/07/2020,14:15:00,0.00,G
FlowVolume,02/07/2020,14:15:00,0.00,G
PT Level,02/07/2020,14:20:00,-0.06,G
Flow_cfs,02/07/2020,14:20:00,0.00,G
FlowVolume,02/07/2020,14:20:00,0.00,G
PT Level,02/07/2020,14:25:00,-0.06,G
Flow_cfs,02/07/2020,14:25:00,0.00,G
FlowVolume,02/07/2020,14:25:00,0.00,G
PT Level,02/07/2020,14:30:00,-0.06,G
Flow_cfs,02/07/2020,14:30:00,0.00,G
FlowVolume,02/07/2020,14:30:00,0.00,G
PT Level,02/07/2020,14:35:00,-0.05,G
Flow_cfs,02/07/2020,14:35:00,0.00,G
FlowVolume,02/07/2020,14:35:00,0.00,G
PT Level,02/07/2020,14:40:00,-0.07,G
Flow_cfs,02/07/2020,14:40:00,0.00,G
FlowVolume,02/07/2020,14:40:00,0.00,G
PT Level,02/07/2020,14:45:00,-0.06,G
Flow_cfs,02/07/2020,14:45:00,0.00,G
FlowVolume,02/07/2020,14:45:00,0.00,G
PT Level,02/07/2020,14:50:00,-0.05,G
Flow_cfs,02/07/2020,14:50:00,0.00,G
FlowVolume,02/07/2020,14:50:00,0.00,G
PT Level,02/07/2020,14:55:00,-0.06,G
Flow_cfs,02/07/2020,14:55:00,0.00,G
FlowVolume,02/07/2020,14:55:00,0.00,G
PT Level,02/07/2020,15:00:00,-0.05,G
Flow_cfs,02/07/2020,15:00:00,0.00,G
FlowVolume,02/07/2020,15:00:00,0.00,G
PT Level,02/07/2020,15:05:00,-0.05,G
Flow_cfs,02/07/2020,15:05:00,0.00,G
FlowVolume,02/07/2020,15:05:00,0.00,G
PT Level,02/07/2020,15:10:00,-0.05,G
Flow_cfs,02/07/2020,15:10:00,0.00,G
FlowVolume,02/07/2020,15:10:00,0.00,G
PT Level,02/07/2020,15:15:00,-0.06,G
Flow_cfs,02/07/2020,15:15:00,0.00,G
FlowVolume,02/07/2020,15:15:00,0.00,G
PT Level,02/07/2020,15:20:00,-0.06,G
Flow_cfs,02/07/2020,15:20:00,0.00,G
FlowVolume,02/07/2020,15:20:00,0.00,G
PT Level,02/07/2020,15:25:00,-0.06,G
Flow_cfs,02/07/2020,15:25:00,0.00,G
FlowVolume,02/07/2020,15:25:00,0.00,G
PT Level,02/07/2020,15:30:00,-0.06,G
Flow_cfs,02/07/2020,15:30:00,0.00,G
FlowVolume,02/07/2020,15:30:00,0.00,G
PT Level,02/07/2020,15:35:00,-0.04,G
Flow_cfs,02/07/2020,15:35:00,0.00,G
FlowVolume,02/07/2020,15:35:00,0.00,G
PT Level,02/07/2020,15:40:00,-0.06,G
Flow_cfs,02/07/2020,15:40:00,0.00,G
FlowVolume,02/07/2020,15:40:00,0.00,G
PT Level,02/07/2020,15:45:00,-0.06,G
Flow_cfs,02/07/2020,15:45:00,0.00,G
FlowVolume,02/07/2020,15:45:00,0.00,G
PT Level,02/07/2020,15:50:00,-0.06,G
Flow_cfs,02/07/2020,15:50:00,0.00,G
FlowVolume,02/07/2020,15:50:00,0.00,G
PT Level,02/07/2020,15:55:00,-0.06,G
Flow_cfs,02/07/2020,15:55:00,0.00,G
FlowVolume,02/07/2020,15:55:00,0.00,G
PT Level,02/07/2020,16:00:00,-0.06,G
Flow_cfs,02/07/2020,16:00:00,0.00,G
FlowVolume,02/07/2020,16:00:00,0.00,G
PT Level,02/07/2020,16:05:00,-0.05,G
Flow_cfs,02/07/2020,16:05:00,0.00,G
FlowVolume,02/07/2020,16:05:00,0.00,G
PT Level,02/07/2020,16:10:00,-0.04,G
Flow_cfs,02/07/2020,16:10:00,0.00,G
FlowVolume,02/07/2020,16:10:00,0.00,G
PT Level,02/07/2020,16:15:00,-0.05,G
Flow_cfs,02/07/2020,16:15:00,0.00,G
FlowVolume,02/07/2020,16:15:00,0.00,G
PT Level,02/07/2020,16:20:00,-0.05,G
Flow_cfs,02/07/2020,16:20:00,0.00,G
FlowVolume,02/07/2020,16:20:00,0.00,G
PT Level,02/07/2020,16:25:00,-0.06,G
Flow_cfs,02/07/2020,16:25:00,0.00,G
FlowVolume,02/07/2020,16:25:00,0.00,G
PT Level,02/07/2020,16:30:00,-0.06,G
Flow_cfs,02/07/2020,16:30:00,0.00,G
FlowVolume,02/07/2020,16:30:00,0.00,G
PT Level,02/07/2020,16:35:00,-0.08,G
Flow_cfs,02/07/2020,16:35:00,0.00,G
FlowVolume,02/07/2020,16:35:00,0.00,G
PT Level,02/07/2020,16:40:00,-0.05,G
Flow_cfs,02/07/2020,16:40:00,0.00,G
FlowVolume,02/07/2020,16:40:00,0.00,G
PT Level,02/07/2020,16:45:00,-0.04,G
Flow_cfs,02/07/2020,16:45:00,0.00,G
FlowVolume,02/07/2020,16:45:00,0.00,G
PT Level,02/07/2020,16:50:00,-0.06,G
Flow_cfs,02/07/2020,16:50:00,0.00,G
FlowVolume,02/07/2020,16:50:00,0.00,G
PT Level,02/07/2020,16:55:00,-0.06,G
Flow_cfs,02/07/2020,16:55:00,0.00,G
FlowVolume,02/07/2020,16:55:00,0.00,G
PT Level,02/07/2020,17:00:00,-0.06,G
Flow_cfs,02/07/2020,17:00:00,0.00,G
FlowVolume,02/07/2020,17:00:00,0.00,G
PT Level,02/07/2020,17:05:00,-0.06,G
Flow_cfs,02/07/2020,17:05:00,0.00,G
FlowVolume,02/07/2020,17:05:00,0.00,G
PT Level,02/07/2020,17:10:00,-0.06,G
Flow_cfs,02/07/2020,17:10:00,0.00,G
FlowVolume,02/07/2020,17:10:00,0.00,G
PT Level,02/07/2020,17:15:00,-0.05,G
Flow_cfs,02/07/2020,17:15:00,0.00,G
FlowVolume,02/07/2020,17:15:00,0.00,G
PT Level,02/07/2020,17:20:00,-0.08,G
Flow_cfs,02/07/2020,17:20:00,0.00,G
FlowVolume,02/07/2020,17:20:00,0.00,G
