Station Name,model and version,XL2 S/N
LakeHodges_KITCARSON,Sutron XLink 500 Version 8.28 Build  8:19:24 10/11/2019 revision 3127,1911373
Label,Meas Type,Slope,Offset,Equation
PT Level,SDI-12,1.000000,0.000000,Off
Flow_cfs,Meta,1.000000,0.000000,Off
Curr_Pacing,Meta,1.000000,0.000000,Off
FlowVolume,Meta,1.000000,0.000000,Off
Aliquot_Num,Meta,1.000000,0.000000,Off
PT Level,03/11/2020,00:00:00,7.90,G
Aliquot_Num,03/11/2020,00:00:00,4,G
Flow_cfs,03/11/2020,00:00:00,29.50,G
Curr_Pacing,03/11/2020,00:00:00,88000,G
FlowVolume,03/11/2020,00:00:00,56355.95,G
PT Level,03/11/2020,00:01:00,7.90,G
Flow_cfs,03/11/2020,00:01:00,29.50,G
FlowVolume,03/11/2020,00:01:00,58125.95,G
PT Level,03/11/2020,00:02:00,7.89,G
Flow_cfs,03/11/2020,00:02:00,29.46,G
FlowVolume,03/11/2020,00:02:00,59893.45,G
PT Level,03/11/2020,00:03:00,7.91,G
Flow_cfs,03/11/2020,00:03:00,29.54,G
FlowVolume,03/11/2020,00:03:00,61665.76,G
PT Level,03/11/2020,00:04:00,7.89,G
Flow_cfs,03/11/2020,00:04:00,29.46,G
FlowVolume,03/11/2020,00:04:00,63433.26,G
PT Level,03/11/2020,00:05:00,7.92,G
Aliquot_Num,03/11/2020,00:05:00,4,G
Flow_cfs,03/11/2020,00:05:00,29.58,G
Curr_Pacing,03/11/2020,00:05:00,88000,G
FlowVolume,03/11/2020,00:05:00,65207.88,G
PT Level,03/11/2020,00:06:00,7.89,G
Flow_cfs,03/11/2020,00:06:00,29.46,G
FlowVolume,03/11/2020,00:06:00,66975.38,G
PT Level,03/11/2020,00:07:00,7.89,G
Flow_cfs,03/11/2020,00:07:00,29.46,G
FlowVolume,03/11/2020,00:07:00,68742.88,G
PT Level,03/11/2020,00:08:00,7.89,G
Flow_cfs,03/11/2020,00:08:00,29.46,G
FlowVolume,03/11/2020,00:08:00,70510.38,G
PT Level,03/11/2020,00:09:00,7.91,G
Flow_cfs,03/11/2020,00:09:00,29.54,G
FlowVolume,03/11/2020,00:09:00,72282.68,G
PT Level,03/11/2020,00:10:00,7.89,G
Aliquot_Num,03/11/2020,00:10:00,4,G
Flow_cfs,03/11/2020,00:10:00,29.46,G
Curr_Pacing,03/11/2020,00:10:00,88000,G
FlowVolume,03/11/2020,00:10:00,74050.18,G
PT Level,03/11/2020,00:11:00,7.89,G
Flow_cfs,03/11/2020,00:11:00,29.46,G
FlowVolume,03/11/2020,00:11:00,75817.68,G
PT Level,03/11/2020,00:12:00,7.90,G
Flow_cfs,03/11/2020,00:12:00,29.50,G
FlowVolume,03/11/2020,00:12:00,77587.68,G
PT Level,03/11/2020,00:13:00,7.88,G
Flow_cfs,03/11/2020,00:13:00,29.42,G
FlowVolume,03/11/2020,00:13:00,79352.68,G
PT Level,03/11/2020,00:14:00,7.89,G
Flow_cfs,03/11/2020,00:14:00,29.46,G
FlowVolume,03/11/2020,00:14:00,81120.18,G
PT Level,03/11/2020,00:15:00,7.93,G
Aliquot_Num,03/11/2020,00:15:00,4,G
Flow_cfs,03/11/2020,00:15:00,29.62,G
Curr_Pacing,03/11/2020,00:15:00,88000,G
FlowVolume,03/11/2020,00:15:00,82897.11,G
PT Level,03/11/2020,00:16:00,7.94,G
Flow_cfs,03/11/2020,00:16:00,29.65,G
FlowVolume,03/11/2020,00:16:00,84676.34,G
PT Level,03/11/2020,00:17:00,7.89,G
Flow_cfs,03/11/2020,00:17:00,29.46,G
FlowVolume,03/11/2020,00:17:00,86443.84,G
PT Level,03/11/2020,00:18:00,7.91,G
Flow_cfs,03/11/2020,00:18:00,29.54,G
Triggered S,03/11/2020,00:18:00,5,G
VolumeTrig,03/11/2020,00:18:00,88216.14,G
FlowVolume,03/11/2020,00:18:00,216.14,G
PT Level,03/11/2020,00:19:00,7.94,G
Flow_cfs,03/11/2020,00:19:00,29.65,G
FlowVolume,03/11/2020,00:19:00,1995.38,G
PT Level,03/11/2020,00:20:00,7.91,G
Aliquot_Num,03/11/2020,00:20:00,5,G
Flow_cfs,03/11/2020,00:20:00,29.54,G
Curr_Pacing,03/11/2020,00:20:00,88000,G
FlowVolume,03/11/2020,00:20:00,3767.68,G
PT Level,03/11/2020,00:21:00,7.92,G
Flow_cfs,03/11/2020,00:21:00,29.58,G
FlowVolume,03/11/2020,00:21:00,5542.30,G
PT Level,03/11/2020,00:22:00,7.89,G
Flow_cfs,03/11/2020,00:22:00,29.46,G
FlowVolume,03/11/2020,00:22:00,7309.80,G
PT Level,03/11/2020,00:23:00,7.91,G
Flow_cfs,03/11/2020,00:23:00,29.54,G
FlowVolume,03/11/2020,00:23:00,9082.11,G
PT Level,03/11/2020,00:24:00,7.88,G
Flow_cfs,03/11/2020,00:24:00,29.42,G
FlowVolume,03/11/2020,00:24:00,10847.11,G
PT Level,03/11/2020,00:25:00,7.94,G
Aliquot_Num,03/11/2020,00:25:00,5,G
Flow_cfs,03/11/2020,00:25:00,29.65,G
Curr_Pacing,03/11/2020,00:25:00,88000,G
FlowVolume,03/11/2020,00:25:00,12626.34,G
PT Level,03/11/2020,00:26:00,7.92,G
Flow_cfs,03/11/2020,00:26:00,29.58,G
FlowVolume,03/11/2020,00:26:00,14400.95,G
PT Level,03/11/2020,00:27:00,7.89,G
Flow_cfs,03/11/2020,00:27:00,29.46,G
FlowVolume,03/11/2020,00:27:00,16168.45,G
PT Level,03/11/2020,00:28:00,7.91,G
Flow_cfs,03/11/2020,00:28:00,29.54,G
FlowVolume,03/11/2020,00:28:00,17940.76,G
PT Level,03/11/2020,00:29:00,7.90,G
Flow_cfs,03/11/2020,00:29:00,29.50,G
FlowVolume,03/11/2020,00:29:00,19710.76,G
PT Level,03/11/2020,00:30:00,7.91,G
Aliquot_Num,03/11/2020,00:30:00,5,G
Flow_cfs,03/11/2020,00:30:00,29.54,G
Curr_Pacing,03/11/2020,00:30:00,88000,G
FlowVolume,03/11/2020,00:30:00,21483.07,G
PT Level,03/11/2020,00:31:00,7.90,G
Flow_cfs,03/11/2020,00:31:00,29.50,G
FlowVolume,03/11/2020,00:31:00,23253.07,G
PT Level,03/11/2020,00:32:00,7.89,G
Flow_cfs,03/11/2020,00:32:00,29.46,G
FlowVolume,03/11/2020,00:32:00,25020.57,G
PT Level,03/11/2020,00:33:00,7.92,G
Flow_cfs,03/11/2020,00:33:00,29.58,G
FlowVolume,03/11/2020,00:33:00,26795.18,G
PT Level,03/11/2020,00:34:00,7.89,G
Flow_cfs,03/11/2020,00:34:00,29.46,G
FlowVolume,03/11/2020,00:34:00,28562.68,G
PT Level,03/11/2020,00:35:00,7.92,G
Aliquot_Num,03/11/2020,00:35:00,5,G
Flow_cfs,03/11/2020,00:35:00,29.58,G
Curr_Pacing,03/11/2020,00:35:00,88000,G
FlowVolume,03/11/2020,00:35:00,30337.30,G
PT Level,03/11/2020,00:36:00,7.91,G
Flow_cfs,03/11/2020,00:36:00,29.54,G
FlowVolume,03/11/2020,00:36:00,32109.61,G
PT Level,03/11/2020,00:37:00,7.88,G
Flow_cfs,03/11/2020,00:37:00,29.42,G
FlowVolume,03/11/2020,00:37:00,33874.61,G
PT Level,03/11/2020,00:38:00,7.90,G
Flow_cfs,03/11/2020,00:38:00,29.50,G
FlowVolume,03/11/2020,00:38:00,35644.61,G
PT Level,03/11/2020,00:39:00,7.89,G
Flow_cfs,03/11/2020,00:39:00,29.46,G
FlowVolume,03/11/2020,00:39:00,37412.11,G
PT Level,03/11/2020,00:40:00,7.89,G
Aliquot_Num,03/11/2020,00:40:00,5,G
Flow_cfs,03/11/2020,00:40:00,29.46,G
Curr_Pacing,03/11/2020,00:40:00,88000,G
FlowVolume,03/11/2020,00:40:00,39179.61,G
PT Level,03/11/2020,00:41:00,7.90,G
Flow_cfs,03/11/2020,00:41:00,29.50,G
FlowVolume,03/11/2020,00:41:00,40949.61,G
PT Level,03/11/2020,00:42:00,7.91,G
Flow_cfs,03/11/2020,00:42:00,29.54,G
FlowVolume,03/11/2020,00:42:00,42721.91,G
PT Level,03/11/2020,00:43:00,7.91,G
Flow_cfs,03/11/2020,00:43:00,29.54,G
FlowVolume,03/11/2020,00:43:00,44494.22,G
PT Level,03/11/2020,00:44:00,7.90,G
Flow_cfs,03/11/2020,00:44:00,29.50,G
FlowVolume,03/11/2020,00:44:00,46264.22,G
Log Download,03/11/2020,00:44:54,0,G
PT Level,03/11/2020,00:45:00,7.88,G
Aliquot_Num,03/11/2020,00:45:00,5,G
Flow_cfs,03/11/2020,00:45:00,29.42,G
Curr_Pacing,03/11/2020,00:45:00,88000,G
FlowVolume,03/11/2020,00:45:00,48029.22,G
Client Conn,03/11/2020,00:45:35,34,G
PT Level,03/11/2020,00:46:00,7.91,G
Flow_cfs,03/11/2020,00:46:00,29.54,G
FlowVolume,03/11/2020,00:46:00,49801.53,G
PT Level,03/11/2020,00:47:00,7.88,G
Flow_cfs,03/11/2020,00:47:00,29.42,G
