Station Name,model and version,XL2 S/N
LakeHodges_DELDIOS,Sutron XLink 500 Version 8.28 Build  8:19:24 10/11/2019 revision 3127,1911381
Label,Meas Type,Slope,Offset,Equation
PT Level,SDI-12,1.000000,0.000000,Off
Flow_cfs,Meta,1.000000,0.000000,Off
FlowVolume,Meta,1.000000,0.000000,Off
Aliquot_Num,Meta,1.000000,0.000000,Off
PT Level,03/11/2020,00:00:00,4.21,G
Aliquot_Num,03/11/2020,00:00:00,11,G
Flow_cfs,03/11/2020,00:00:00,0.19,G
FlowVolume,03/11/2020,00:00:00,995.57,G
PT Level,03/11/2020,00:01:00,4.24,G
Flow_cfs,03/11/2020,00:01:00,0.19,G
FlowVolume,03/11/2020,00:01:00,1006.85,G
PT Level,03/11/2020,00:02:00,4.24,G
Flow_cfs,03/11/2020,00:02:00,0.19,G
FlowVolume,03/11/2020,00:02:00,1018.14,G
PT Level,03/11/2020,00:03:00,4.25,G
Flow_cfs,03/11/2020,00:03:00,0.19,G
FlowVolume,03/11/2020,00:03:00,1029.44,G
PT Level,03/11/2020,00:04:00,4.17,G
Flow_cfs,03/11/2020,00:04:00,0.18,G
FlowVolume,03/11/2020,00:04:00,1040.54,G
PT Level,03/11/2020,00:05:00,4.17,G
Aliquot_Num,03/11/2020,00:05:00,11,G
Flow_cfs,03/11/2020,00:05:00,0.18,G
FlowVolume,03/11/2020,00:05:00,1051.63,G
PT Level,03/11/2020,00:06:00,4.20,G
Flow_cfs,03/11/2020,00:06:00,0.19,G
FlowVolume,03/11/2020,00:06:00,1062.81,G
PT Level,03/11/2020,00:07:00,4.19,G
Flow_cfs,03/11/2020,00:07:00,0.19,G
FlowVolume,03/11/2020,00:07:00,1073.96,G
PT Level,03/11/2020,00:08:00,4.20,G
Flow_cfs,03/11/2020,00:08:00,0.19,G
FlowVolume,03/11/2020,00:08:00,1085.13,G
PT Level,03/11/2020,00:09:00,4.21,G
Flow_cfs,03/11/2020,00:09:00,0.19,G
FlowVolume,03/11/2020,00:09:00,1096.34,G
PT Level,03/11/2020,00:10:00,4.21,G
Flow_cfs,03/11/2020,00:10:00,0.19,G
Aliquot_Num,03/11/2020,00:10:00,11,G
FlowVolume,03/11/2020,00:10:00,1107.54,G
PT Level,03/11/2020,00:11:00,4.16,G
Flow_cfs,03/11/2020,00:11:00,0.18,G
FlowVolume,03/11/2020,00:11:00,1118.61,G
PT Level,03/11/2020,00:12:00,4.13,G
Flow_cfs,03/11/2020,00:12:00,0.18,G
FlowVolume,03/11/2020,00:12:00,1129.59,G
PT Level,03/11/2020,00:13:00,3.97,G
Flow_cfs,03/11/2020,00:13:00,0.18,G
FlowVolume,03/11/2020,00:13:00,1140.16,G
PT Level,03/11/2020,00:14:00,4.18,G
Flow_cfs,03/11/2020,00:14:00,0.19,G
FlowVolume,03/11/2020,00:14:00,1151.28,G
PT Level,03/11/2020,00:15:00,4.10,G
Flow_cfs,03/11/2020,00:15:00,0.18,G
Aliquot_Num,03/11/2020,00:15:00,11,G
FlowVolume,03/11/2020,00:15:00,1162.19,G
PT Level,03/11/2020,00:16:00,4.09,G
Flow_cfs,03/11/2020,00:16:00,0.18,G
FlowVolume,03/11/2020,00:16:00,1173.07,G
PT Level,03/11/2020,00:17:00,4.13,G
Flow_cfs,03/11/2020,00:17:00,0.18,G
FlowVolume,03/11/2020,00:17:00,1184.06,G
PT Level,03/11/2020,00:18:00,3.95,G
Flow_cfs,03/11/2020,00:18:00,0.18,G
FlowVolume,03/11/2020,00:18:00,1194.57,G
PT Level,03/11/2020,00:19:00,4.13,G
Flow_cfs,03/11/2020,00:19:00,0.18,G
FlowVolume,03/11/2020,00:19:00,1205.56,G
PT Level,03/11/2020,00:20:00,4.12,G
Aliquot_Num,03/11/2020,00:20:00,11,G
Flow_cfs,03/11/2020,00:20:00,0.18,G
FlowVolume,03/11/2020,00:20:00,1216.52,G
PT Level,03/11/2020,00:21:00,4.09,G
Flow_cfs,03/11/2020,00:21:00,0.18,G
FlowVolume,03/11/2020,00:21:00,1227.40,G
PT Level,03/11/2020,00:22:00,4.10,G
Flow_cfs,03/11/2020,00:22:00,0.18,G
FlowVolume,03/11/2020,00:22:00,1238.31,G
PT Level,03/11/2020,00:23:00,4.13,G
Flow_cfs,03/11/2020,00:23:00,0.18,G
FlowVolume,03/11/2020,00:23:00,1249.30,G
PT Level,03/11/2020,00:24:00,4.03,G
Flow_cfs,03/11/2020,00:24:00,0.18,G
Triggered S,03/11/2020,00:24:00,12,G
VolumeTrig,03/11/2020,00:24:00,1260.02,G
FlowVolume,03/11/2020,00:24:00,10.02,G
PT Level,03/11/2020,00:25:00,4.10,G
Flow_cfs,03/11/2020,00:25:00,0.18,G
Aliquot_Num,03/11/2020,00:25:00,12,G
FlowVolume,03/11/2020,00:25:00,20.93,G
PT Level,03/11/2020,00:26:00,4.10,G
Flow_cfs,03/11/2020,00:26:00,0.18,G
FlowVolume,03/11/2020,00:26:00,31.84,G
PT Level,03/11/2020,00:27:00,4.24,G
Flow_cfs,03/11/2020,00:27:00,0.19,G
FlowVolume,03/11/2020,00:27:00,43.12,G
PT Level,03/11/2020,00:28:00,4.10,G
Flow_cfs,03/11/2020,00:28:00,0.18,G
FlowVolume,03/11/2020,00:28:00,54.03,G
PT Level,03/11/2020,00:29:00,4.20,G
Flow_cfs,03/11/2020,00:29:00,0.19,G
FlowVolume,03/11/2020,00:29:00,65.21,G
PT Level,03/11/2020,00:30:00,4.07,G
Aliquot_Num,03/11/2020,00:30:00,12,G
Flow_cfs,03/11/2020,00:30:00,0.18,G
FlowVolume,03/11/2020,00:30:00,76.04,G
PT Level,03/11/2020,00:31:00,4.13,G
Flow_cfs,03/11/2020,00:31:00,0.18,G
FlowVolume,03/11/2020,00:31:00,87.03,G
PT Level,03/11/2020,00:32:00,4.03,G
Flow_cfs,03/11/2020,00:32:00,0.18,G
FlowVolume,03/11/2020,00:32:00,97.75,G
PT Level,03/11/2020,00:33:00,4.13,G
Flow_cfs,03/11/2020,00:33:00,0.18,G
FlowVolume,03/11/2020,00:33:00,108.74,G
PT Level,03/11/2020,00:34:00,4.08,G
Flow_cfs,03/11/2020,00:34:00,0.18,G
FlowVolume,03/11/2020,00:34:00,119.59,G
PT Level,03/11/2020,00:35:00,4.19,G
Aliquot_Num,03/11/2020,00:35:00,12,G
Flow_cfs,03/11/2020,00:35:00,0.19,G
FlowVolume,03/11/2020,00:35:00,130.74,G
PT Level,03/11/2020,00:36:00,4.15,G
Flow_cfs,03/11/2020,00:36:00,0.18,G
FlowVolume,03/11/2020,00:36:00,141.79,G
PT Level,03/11/2020,00:37:00,4.25,G
Flow_cfs,03/11/2020,00:37:00,0.19,G
FlowVolume,03/11/2020,00:37:00,153.09,G
PT Level,03/11/2020,00:38:00,4.17,G
Flow_cfs,03/11/2020,00:38:00,0.18,G
FlowVolume,03/11/2020,00:38:00,164.19,G
PT Level,03/11/2020,00:39:00,4.31,G
Flow_cfs,03/11/2020,00:39:00,0.19,G
Log Download,03/11/2020,00:39:02,0,G
FlowVolume,03/11/2020,00:39:00,175.66,G
PT Level,03/11/2020,00:40:00,4.29,G
Flow_cfs,03/11/2020,00:40:00,0.19,G
Aliquot_Num,03/11/2020,00:40:00,12,G
FlowVolume,03/11/2020,00:40:00,187.07,G
Client Conn,03/11/2020,00:40:07,44,G
PT Level,03/11/2020,00:41:00,4.16,G
Flow_cfs,03/11/2020,00:41:00,0.18,G
FlowVolume,03/11/2020,00:41:00,198.14,G
PT Level,03/11/2020,00:42:00,4.20,G
Flow_cfs,03/11/2020,00:42:00,0.19,G
FlowVolume,03/11/2020,00:42:00,209.32,G
PT Level,03/11/2020,00:43:00,4.18,G
Flow_cfs,03/11/2020,00:43:00,0.19,G
FlowVolume,03/11/2020,00:43:00,220.44,G
PT Level,03/11/2020,00:44:00,4.19,G
Flow_cfs,03/11/2020,00:44:00,0.19,G
FlowVolume,03/11/2020,00:44:00,231.59,G
PT Level,03/11/2020,00:45:00,4.21,G
Flow_cfs,03/11/2020,00:45:00,0.19,G
Aliquot_Num,03/11/2020,00:45:00,12,G
FlowVolume,03/11/2020,00:45:00,242.79,G
PT Level,03/11/2020,00:46:00,4.26,G
Flow_cfs,03/11/2020,00:46:00,0.19,G
FlowVolume,03/11/2020,00:46:00,254.12,G
PT Level,03/11/2020,00:47:00,4.25,G
Flow_cfs,03/11/2020,00:47:00,0.19,G
FlowVolume,03/11/2020,00:47:00,265.43,G
PT Level,03/11/2020,00:48:00,4.23,G
Flow_cfs,03/11/2020,00:48:00,0.19,G
FlowVolume,03/11/2020,00:48:00,276.69,G
PT Level,03/11/2020,00:49:00,4.20,G
Flow_cfs,03/11/2020,00:49:00,0.19,G
FlowVolume,03/11/2020,00:49:00,287.86,G
PT Level,03/11/2020,00:50:00,4.30,G
Aliquot_Num,03/11/2020,00:50:00,12,G
Flow_cfs,03/11/2020,00:50:00,0.19,G
FlowVolume,03/11/2020,00:50:00,299.30,G
PT Level,03/11/2020,00:51:00,4.21,G
Flow_cfs,03/11/2020,00:51:00,0.19,G
