SITE ID:,000000HDG102,,,
SN: ,507151000909,,
DEVICE ID:,29,,
MFG ID:,00,,
1,2,3,6
TIME STAMP,-SMP-,-BTL-,-RESULT-
18:30 12/28/2020,001,01,SUCCESS         
18:50 12/28/2020,002,01,SUCCESS         
19:10 12/28/2020,003,01,SUCCESS         
19:30 12/28/2020,004,01,SUCCESS         
19:50 12/28/2020,005,01,SUCCESS         
20:10 12/28/2020,006,01,SUCCESS         
20:30 12/28/2020,007,01,SUCCESS         
20:50 12/28/2020,008,01,SUCCESS         
21:10 12/28/2020,009,01,SUCCESS         
21:30 12/28/2020,010,01,SUCCESS         
21:50 12/28/2020,011,01,SUCCESS         
22:10 12/28/2020,012,01,SUCCESS         
22:30 12/28/2020,013,01,SUCCESS         
22:50 12/28/2020,014,01,SUCCESS         
23:10 12/28/2020,015,01,SUCCESS         
23:30 12/28/2020,016,01,SUCCESS         
23:50 12/28/2020,017,01,SUCCESS         
00:10 12/29/2020,018,01,SUCCESS         
00:30 12/29/2020,019,01,SUCCESS         
00:50 12/29/2020,020,01,SUCCESS         
01:10 12/29/2020,021,01,SUCCESS         
01:30 12/29/2020,022,01,SUCCESS         
01:50 12/29/2020,023,01,SUCCESS         
02:10 12/29/2020,024,01,SUCCESS         
02:30 12/29/2020,025,01,SUCCESS         
02:50 12/29/2020,026,01,SUCCESS         
00:37 01/29/2021,001,01,SUCCESS         
01:01 01/29/2021,002,01,SUCCESS         
01:27 01/29/2021,003,01,SUCCESS         
01:48 01/29/2021,004,01,SUCCESS         
02:09 01/29/2021,005,01,SUCCESS         
02:36 01/29/2021,006,01,SUCCESS         
03:16 01/29/2021,007,01,SUCCESS         
03:43 01/29/2021,008,01,SUCCESS         
04:08 01/29/2021,009,01,SUCCESS         
04:45 01/29/2021,010,01,SUCCESS         
05:27 01/29/2021,011,01,SUCCESS         
08:26 01/29/2021,012,01,SUCCESS         
14:14 01/29/2021,013,01,SUCCESS         
15:40 01/29/2021,014,01,SUCCESS         
16:31 01/29/2021,015,01,SUCCESS         
01:08 01/30/2021,016,01,SUCCESS         
03:17 03/10/2021,002,01,SUCCESS         
04:20 03/10/2021,003,01,SUCCESS         
04:33 03/10/2021,004,01,SUCCESS         
04:52 03/10/2021,005,01,SUCCESS         
06:24 03/10/2021,006,01,SUCCESS         
07:38 03/10/2021,007,01,SUCCESS         
09:50 03/10/2021,008,01,SUCCESS         
13:31 03/10/2021,009,01,SUCCESS         
15:08 03/10/2021,010,01,SUCCESS         
20:31 03/10/2021,011,01,SUCCESS         
21:52 03/10/2021,012,01,SUCCESS         
21:55 03/10/2021,013,01,SUCCESS         
21:57 03/10/2021,014,01,SUCCESS         
21:59 03/10/2021,015,01,SUCCESS         
22:04 03/10/2021,016,01,SUCCESS         
22:11 03/10/2021,017,01,SUCCESS         
22:19 03/10/2021,018,01,SUCCESS         
22:23 03/10/2021,019,01,SUCCESS         
22:27 03/10/2021,020,01,SUCCESS         
22:33 03/10/2021,021,01,SUCCESS         
22:44 03/10/2021,022,01,SUCCESS         
22:58 03/10/2021,023,01,SUCCESS         
23:12 03/10/2021,024,01,SUCCESS         
23:31 03/10/2021,025,01,SUCCESS         
23:54 03/10/2021,026,01,SUCCESS         
06:27 03/11/2021,044,01,SUCCESS    
01:05 03/11/2021,027,01,SUCCESS         
01:14 03/11/2021,028,01,SUCCESS         
01:20 03/11/2021,029,01,SUCCESS         
01:26 03/11/2021,030,01,SUCCESS         
01:33 03/11/2021,031,01,SUCCESS         
01:45 03/11/2021,032,01,SUCCESS         
02:00 03/11/2021,033,01,SUCCESS         
02:16 03/11/2021,034,01,SUCCESS         
02:27 03/11/2021,035,01,SUCCESS         
02:47 03/11/2021,036,01,SUCCESS         
03:56 03/11/2021,037,01,SUCCESS         
04:33 03/11/2021,038,01,SUCCESS         
04:59 03/11/2021,039,01,SUCCESS         
05:54 03/11/2021,040,01,SUCCESS         
06:07 03/11/2021,041,01,SUCCESS         
06:15 03/11/2021,042,01,SUCCESS         
06:20 03/11/2021,043,01,SUCCESS         
06:37 03/11/2021,045,01,SUCCESS         
06:57 03/11/2021,046,01,SUCCESS         
07:35 03/11/2021,047,01,SUCCESS         
09:49 03/11/2021,048,01,SUCCESS         
14:34 03/11/2021,049,01,SUCCESS         
