Station Name,model and version,XL2 S/N
LakeHodges_FELICITA,Sutron XLink 500 Version 8.28 Build  8:19:24 10/11/2019 revision 3127,1911368
Label,Meas Type,Slope,Offset,Equation
PT Level,SDI-12,1.000000,0.000000,Off
Flow_cfs,Meta,1.000000,0.000000,Off
FlowVolume,Meta,1.000000,0.000000,Off
Reset Powerup,02/07/2020,18:05:02,1,G
Battery,02/07/2020,18:05:05,12.77,G
Internal Temp,02/07/2020,18:05:05,13.72,G
USB Cable,02/07/2020,18:07:30,1,G
Upgrade Start,02/07/2020,18:07:50,8.27,G
Rev Start,02/07/2020,18:07:50,3087,G
Reset Soft,02/07/2020,18:08:05,1,G
Upgrade Complete,02/07/2020,18:08:05,8.28,G
Rev Complet,02/07/2020,18:08:05,3127,G
Battery,02/07/2020,18:08:08,12.71,G
Internal Temp,02/07/2020,18:08:08,14.41,G
USB Cable,02/07/2020,18:08:14,1,G
Setup Change,02/07/2020,18:08:28,0,G
Time Before Change,02/07/2020,18:08:40,-28781787,G
Time After Change,02/07/2020,10:08:59,-28781787,G
User Set Time,02/07/2020,10:08:59,0,G
USB Cable,02/07/2020,10:08:59,0,G
USB Cable,02/07/2020,10:09:11,1,G
System Error: Cell SIM Error,02/07/2020,10:11:24,5582,G
Setup Change,02/07/2020,10:11:51,0,G
Recording,02/07/2020,10:12:00,1,G
PT Level,02/07/2020,10:12:00,0.14,G
Flow_cfs,02/07/2020,10:12:00,0.71,G
SDI XDT,02/07/2020,10:12:02,0,G
FlowVolume,02/07/2020,10:12:00,42.60,G
PT Level,02/07/2020,10:13:00,5.57,G
Alarm In,02/07/2020,10:13:00,1,G
Flow_cfs,02/07/2020,10:13:00,56.25,G
FlowVolume,02/07/2020,10:13:00,3375.00,G
Setup Change,02/07/2020,10:13:58,0,G
PT Level,02/07/2020,10:14:00,5.60,G
Alarm Out,02/07/2020,10:14:00,1,G
Flow_cfs,02/07/2020,10:14:00,57.00,G
FlowVolume,02/07/2020,10:14:00,3375.00,G
PT Level,02/07/2020,10:15:00,5.59,G
Flow_cfs,02/07/2020,10:15:00,56.75,G
FlowVolume,02/07/2020,10:15:00,3375.00,G
Log Download,02/07/2020,10:15:04,0,G
Log Download,02/07/2020,10:15:20,0,G
USB Cable,02/07/2020,10:16:59,0,G
Wi-Fi Connected,02/07/2020,10:18:51,0,G
Log Download,02/07/2020,10:19:42,0,G
PT Level,02/07/2020,10:20:00,5.63,G
Flow_cfs,02/07/2020,10:20:00,57.75,G
FlowVolume,02/07/2020,10:20:00,3375.00,G
Setup Change,02/07/2020,10:20:43,0,G
Log Download,02/07/2020,10:21:41,0,G
PT Level,02/07/2020,10:25:00,5.67,G
Flow_cfs,02/07/2020,10:25:00,58.75,G
Setup Change,02/07/2020,10:25:01,0,G
FlowVolume,02/07/2020,10:25:00,3375.00,G
Log Download,02/07/2020,10:25:24,0,G
Wi-Fi Disconnected,02/07/2020,10:27:41,0,G
PT Level,02/07/2020,10:30:00,5.68,G
Flow_cfs,02/07/2020,10:30:00,59.00,G
FlowVolume,02/07/2020,10:30:00,3375.00,G
PT Level,02/07/2020,10:35:00,5.69,G
Flow_cfs,02/07/2020,10:35:00,59.25,G
FlowVolume,02/07/2020,10:35:00,3375.00,G
PT Level,02/07/2020,10:40:00,5.70,G
Flow_cfs,02/07/2020,10:40:00,59.50,G
FlowVolume,02/07/2020,10:40:00,3375.00,G
PT Level,02/07/2020,10:45:00,5.70,G
Flow_cfs,02/07/2020,10:45:00,59.50,G
FlowVolume,02/07/2020,10:45:00,3375.00,G
PT Level,02/07/2020,10:50:00,5.71,G
Flow_cfs,02/07/2020,10:50:00,59.75,G
FlowVolume,02/07/2020,10:50:00,3375.00,G
PT Level,02/07/2020,10:55:00,5.71,G
Flow_cfs,02/07/2020,10:55:00,59.75,G
FlowVolume,02/07/2020,10:55:00,3375.00,G
PT Level,02/07/2020,11:00:00,5.72,G
Flow_cfs,02/07/2020,11:00:00,60.00,G
FlowVolume,02/07/2020,11:00:00,3375.00,G
PT Level,02/07/2020,11:05:00,5.73,G
Flow_cfs,02/07/2020,11:05:00,60.25,G
FlowVolume,02/07/2020,11:05:00,3375.00,G
PT Level,02/07/2020,11:10:00,5.74,G
Flow_cfs,02/07/2020,11:10:00,60.50,G
FlowVolume,02/07/2020,11:10:00,3375.00,G
PT Level,02/07/2020,11:15:00,5.78,G
Flow_cfs,02/07/2020,11:15:00,61.50,G
FlowVolume,02/07/2020,11:15:00,3375.00,G
PT Level,02/07/2020,11:20:00,5.77,G
Flow_cfs,02/07/2020,11:20:00,61.25,G
FlowVolume,02/07/2020,11:20:00,3375.00,G
PT Level,02/07/2020,11:25:00,5.77,G
Flow_cfs,02/07/2020,11:25:00,61.25,G
FlowVolume,02/07/2020,11:25:00,3375.00,G
PT Level,02/07/2020,11:30:00,5.77,G
Flow_cfs,02/07/2020,11:30:00,61.25,G
FlowVolume,02/07/2020,11:30:00,3375.00,G
PT Level,02/07/2020,11:35:00,5.77,G
Flow_cfs,02/07/2020,11:35:00,61.25,G
FlowVolume,02/07/2020,11:35:00,3375.00,G
PT Level,02/07/2020,11:40:00,5.76,G
Flow_cfs,02/07/2020,11:40:00,61.00,G
FlowVolume,02/07/2020,11:40:00,3375.00,G
PT Level,02/07/2020,11:45:00,5.75,G
Flow_cfs,02/07/2020,11:45:00,60.75,G
FlowVolume,02/07/2020,11:45:00,3375.00,G
PT Level,02/07/2020,11:50:00,5.74,G
Flow_cfs,02/07/2020,11:50:00,60.50,G
FlowVolume,02/07/2020,11:50:00,3375.00,G
PT Level,02/07/2020,11:55:00,5.76,G
Flow_cfs,02/07/2020,11:55:00,61.00,G
FlowVolume,02/07/2020,11:55:00,3375.00,G
PT Level,02/07/2020,12:00:00,5.77,G
Flow_cfs,02/07/2020,12:00:00,61.25,G
FlowVolume,02/07/2020,12:00:00,3375.00,G
PT Level,02/07/2020,12:05:00,5.76,G
Flow_cfs,02/07/2020,12:05:00,61.00,G
FlowVolume,02/07/2020,12:05:00,3375.00,G
PT Level,02/07/2020,12:10:00,5.79,G
Flow_cfs,02/07/2020,12:10:00,61.75,G
FlowVolume,02/07/2020,12:10:00,3375.00,G
PT Level,02/07/2020,12:15:00,5.78,G
Flow_cfs,02/07/2020,12:15:00,61.50,G
FlowVolume,02/07/2020,12:15:00,3375.00,G
PT Level,02/07/2020,12:20:00,5.79,G
Flow_cfs,02/07/2020,12:20:00,61.75,G
FlowVolume,02/07/2020,12:20:00,3375.00,G
PT Level,02/07/2020,12:25:00,5.81,G
Flow_cfs,02/07/2020,12:25:00,62.25,G
FlowVolume,02/07/2020,12:25:00,3375.00,G
PT Level,02/07/2020,12:30:00,5.81,G
Flow_cfs,02/07/2020,12:30:00,62.25,G
FlowVolume,02/07/2020,12:30:00,3375.00,G
PT Level,02/07/2020,12:35:00,5.81,G
Flow_cfs,02/07/2020,12:35:00,62.25,G
FlowVolume,02/07/2020,12:35:00,3375.00,G
PT Level,02/07/2020,12:40:00,5.79,G
Flow_cfs,02/07/2020,12:40:00,61.75,G
FlowVolume,02/07/2020,12:40:00,3375.00,G
PT Level,02/07/2020,12:45:00,5.81,G
Flow_cfs,02/07/2020,12:45:00,62.25,G
FlowVolume,02/07/2020,12:45:00,3375.00,G
PT Level,02/07/2020,12:50:00,5.81,G
Flow_cfs,02/07/2020,12:50:00,62.25,G
FlowVolume,02/07/2020,12:50:00,3375.00,G
PT Level,02/07/2020,12:55:00,5.82,G
Flow_cfs,02/07/2020,12:55:00,62.50,G
FlowVolume,02/07/2020,12:55:00,3375.00,G
PT Level,02/07/2020,13:00:00,5.79,G
Flow_cfs,02/07/2020,13:00:00,61.75,G
FlowVolume,02/07/2020,13:00:00,3375.00,G
PT Level,02/07/2020,13:05:00,5.82,G
Flow_cfs,02/07/2020,13:05:00,62.50,G
FlowVolume,02/07/2020,13:05:00,3375.00,G
PT Level,02/07/2020,13:10:00,5.82,G
Flow_cfs,02/07/2020,13:10:00,62.50,G
FlowVolume,02/07/2020,13:10:00,3375.00,G
PT Level,02/07/2020,13:15:00,5.81,G
Flow_cfs,02/07/2020,13:15:00,62.25,G
FlowVolume,02/07/2020,13:15:00,3375.00,G
PT Level,02/07/2020,13:20:00,5.79,G
Flow_cfs,02/07/2020,13:20:00,61.75,G
FlowVolume,02/07/2020,13:20:00,3375.00,G
PT Level,02/07/2020,13:25:00,5.79,G
Flow_cfs,02/07/2020,13:25:00,61.75,G
FlowVolume,02/07/2020,13:25:00,3375.00,G
PT Level,02/07/2020,13:30:00,5.79,G
Flow_cfs,02/07/2020,13:30:00,61.75,G
FlowVolume,02/07/2020,13:30:00,3375.00,G
PT Level,02/07/2020,13:35:00,5.80,G
Flow_cfs,02/07/2020,13:35:00,62.00,G
FlowVolume,02/07/2020,13:35:00,3375.00,G
PT Level,02/07/2020,13:40:00,5.77,G
Flow_cfs,02/07/2020,13:40:00,61.25,G
FlowVolume,02/07/2020,13:40:00,3375.00,G
PT Level,02/07/2020,13:45:00,5.77,G
Flow_cfs,02/07/2020,13:45:00,61.25,G
