FlowVolume,03/02/2020,00:55:00,11382.60,G
PT Level,03/02/2020,01:00:00,2.26,G
Flow_cfs,03/02/2020,01:00:00,15.71,G
FlowVolume,03/02/2020,01:00:00,11382.60,G
PT Level,03/02/2020,01:05:00,2.24,G
Flow_cfs,03/02/2020,01:05:00,15.54,G
FlowVolume,03/02/2020,01:05:00,11382.60,G
PT Level,03/02/2020,01:10:00,2.20,G
Flow_cfs,03/02/2020,01:10:00,15.20,G
FlowVolume,03/02/2020,01:10:00,11382.60,G
PT Level,03/02/2020,01:15:00,2.17,G
Flow_cfs,03/02/2020,01:15:00,14.95,G
FlowVolume,03/02/2020,01:15:00,11382.60,G
PT Level,03/02/2020,01:20:00,2.13,G
Flow_cfs,03/02/2020,01:20:00,14.61,G
FlowVolume,03/02/2020,01:20:00,11382.60,G
PT Level,03/02/2020,01:25:00,2.09,G
Flow_cfs,03/02/2020,01:25:00,14.26,G
FlowVolume,03/02/2020,01:25:00,11382.60,G
PT Level,03/02/2020,01:30:00,2.06,G
Flow_cfs,03/02/2020,01:30:00,14.01,G
FlowVolume,03/02/2020,01:30:00,11382.60,G
PT Level,03/02/2020,01:35:00,2.04,G
Flow_cfs,03/02/2020,01:35:00,13.84,G
FlowVolume,03/02/2020,01:35:00,11382.60,G
PT Level,03/02/2020,01:40:00,2.02,G
Flow_cfs,03/02/2020,01:40:00,13.67,G
FlowVolume,03/02/2020,01:40:00,11382.60,G
PT Level,03/02/2020,01:45:00,2.00,G
Flow_cfs,03/02/2020,01:45:00,13.50,G
FlowVolume,03/02/2020,01:45:00,11382.60,G
PT Level,03/02/2020,01:50:00,1.97,G
Flow_cfs,03/02/2020,01:50:00,13.25,G
FlowVolume,03/02/2020,01:50:00,11382.60,G
PT Level,03/02/2020,01:55:00,1.97,G
Flow_cfs,03/02/2020,01:55:00,13.25,G
FlowVolume,03/02/2020,01:55:00,11382.60,G
PT Level,03/02/2020,02:00:00,1.90,G
Flow_cfs,03/02/2020,02:00:00,12.65,G
FlowVolume,03/02/2020,02:00:00,11382.60,G
PT Level,03/02/2020,02:05:00,1.88,G
Flow_cfs,03/02/2020,02:05:00,12.48,G
FlowVolume,03/02/2020,02:05:00,11382.60,G
PT Level,03/02/2020,02:10:00,1.87,G
Flow_cfs,03/02/2020,02:10:00,12.40,G
FlowVolume,03/02/2020,02:10:00,11382.60,G
PT Level,03/02/2020,02:15:00,1.84,G
Flow_cfs,03/02/2020,02:15:00,12.14,G
FlowVolume,03/02/2020,02:15:00,11382.60,G
PT Level,03/02/2020,02:20:00,1.84,G
Flow_cfs,03/02/2020,02:20:00,12.14,G
FlowVolume,03/02/2020,02:20:00,11382.60,G
PT Level,03/02/2020,02:25:00,1.79,G
Flow_cfs,03/02/2020,02:25:00,11.71,G
FlowVolume,03/02/2020,02:25:00,11382.60,G
PT Level,03/02/2020,02:30:00,1.78,G
