Station Name,model and version,XL2 S/N
LakeHodges_KITCARSON,Sutron XLink 500 Version 8.28 Build  8:19:24 10/11/2019 revision 3127,1911373
Label,Meas Type,Slope,Offset,Equation
PT Level,SDI-12,1.000000,0.000000,Off
Flow_cfs,Meta,1.000000,0.000000,Off
FlowVolume,Meta,1.000000,0.000000,Off
Aliquot_Num,Meta,1.000000,0.000000,Off
PT Level,03/06/2020,00:00:00,3.23,G
Flow_cfs,03/06/2020,00:00:00,24.30,G
Aliquot_Num,03/06/2020,00:00:00,58,G
FlowVolume,03/06/2020,00:00:00,13629.98,G
PT Level,03/06/2020,00:01:00,3.24,G
Flow_cfs,03/06/2020,00:01:00,24.40,G
FlowVolume,03/06/2020,00:01:00,15093.98,G
PT Level,03/06/2020,00:02:00,3.23,G
Flow_cfs,03/06/2020,00:02:00,24.30,G
FlowVolume,03/06/2020,00:02:00,16551.98,G
PT Level,03/06/2020,00:03:00,3.23,G
Flow_cfs,03/06/2020,00:03:00,24.30,G
FlowVolume,03/06/2020,00:03:00,18009.98,G
PT Level,03/06/2020,00:04:00,3.23,G
Flow_cfs,03/06/2020,00:04:00,24.30,G
FlowVolume,03/06/2020,00:04:00,19467.98,G
PT Level,03/06/2020,00:05:00,3.25,G
Flow_cfs,03/06/2020,00:05:00,24.50,G
Aliquot_Num,03/06/2020,00:05:00,58,G
Triggered S,03/06/2020,00:05:00,59,G
VolumeTrig,03/06/2020,00:05:00,20937.98,G
FlowVolume,03/06/2020,00:05:00,937.98,G
PT Level,03/06/2020,00:06:00,3.23,G
Flow_cfs,03/06/2020,00:06:00,24.30,G
FlowVolume,03/06/2020,00:06:00,2395.98,G
PT Level,03/06/2020,00:07:00,3.24,G
Flow_cfs,03/06/2020,00:07:00,24.40,G
FlowVolume,03/06/2020,00:07:00,3859.98,G
PT Level,03/06/2020,00:08:00,3.23,G
Flow_cfs,03/06/2020,00:08:00,24.30,G
FlowVolume,03/06/2020,00:08:00,5317.98,G
PT Level,03/06/2020,00:09:00,3.23,G
Flow_cfs,03/06/2020,00:09:00,24.30,G
FlowVolume,03/06/2020,00:09:00,6775.98,G
PT Level,03/06/2020,00:10:00,3.25,G
Flow_cfs,03/06/2020,00:10:00,24.50,G
Aliquot_Num,03/06/2020,00:10:00,59,G
FlowVolume,03/06/2020,00:10:00,8245.98,G
PT Level,03/06/2020,00:11:00,3.25,G
Flow_cfs,03/06/2020,00:11:00,24.50,G
FlowVolume,03/06/2020,00:11:00,9715.98,G
PT Level,03/06/2020,00:12:00,3.25,G
Flow_cfs,03/06/2020,00:12:00,24.50,G
FlowVolume,03/06/2020,00:12:00,11185.98,G
PT Level,03/06/2020,00:13:00,3.23,G
Flow_cfs,03/06/2020,00:13:00,24.30,G
FlowVolume,03/06/2020,00:13:00,12643.98,G
PT Level,03/06/2020,00:14:00,3.24,G
Flow_cfs,03/06/2020,00:14:00,24.40,G
FlowVolume,03/06/2020,00:14:00,14107.98,G
PT Level,03/06/2020,00:15:00,3.25,G
Flow_cfs,03/06/2020,00:15:00,24.50,G
Aliquot_Num,03/06/2020,00:15:00,59,G
FlowVolume,03/06/2020,00:15:00,15577.98,G
PT Level,03/06/2020,00:16:00,3.24,G
Flow_cfs,03/06/2020,00:16:00,24.40,G
FlowVolume,03/06/2020,00:16:00,17041.98,G
PT Level,03/06/2020,00:17:00,3.24,G
Flow_cfs,03/06/2020,00:17:00,24.40,G
FlowVolume,03/06/2020,00:17:00,18505.98,G
PT Level,03/06/2020,00:18:00,3.24,G
Flow_cfs,03/06/2020,00:18:00,24.40,G
FlowVolume,03/06/2020,00:18:00,19969.98,G
PT Level,03/06/2020,00:19:00,3.25,G
Flow_cfs,03/06/2020,00:19:00,24.50,G
Triggered S,03/06/2020,00:19:00,60,G
VolumeTrig,03/06/2020,00:19:00,21439.98,G
FlowVolume,03/06/2020,00:19:00,1439.98,G
PT Level,03/06/2020,00:20:00,3.23,G
Flow_cfs,03/06/2020,00:20:00,24.30,G
Aliquot_Num,03/06/2020,00:20:00,60,G
FlowVolume,03/06/2020,00:20:00,2897.98,G
PT Level,03/06/2020,00:21:00,3.25,G
Flow_cfs,03/06/2020,00:21:00,24.50,G
FlowVolume,03/06/2020,00:21:00,4367.98,G
PT Level,03/06/2020,00:22:00,3.23,G
Flow_cfs,03/06/2020,00:22:00,24.30,G
FlowVolume,03/06/2020,00:22:00,5825.98,G
PT Level,03/06/2020,00:23:00,3.23,G
Flow_cfs,03/06/2020,00:23:00,24.30,G
FlowVolume,03/06/2020,00:23:00,7283.98,G
PT Level,03/06/2020,00:24:00,3.23,G
Flow_cfs,03/06/2020,00:24:00,24.30,G
FlowVolume,03/06/2020,00:24:00,8741.98,G
PT Level,03/06/2020,00:25:00,3.23,G
Flow_cfs,03/06/2020,00:25:00,24.30,G
Aliquot_Num,03/06/2020,00:25:00,60,G
FlowVolume,03/06/2020,00:25:00,10199.98,G
PT Level,03/06/2020,00:26:00,3.25,G
Flow_cfs,03/06/2020,00:26:00,24.50,G
FlowVolume,03/06/2020,00:26:00,11669.98,G
PT Level,03/06/2020,00:27:00,3.23,G
Flow_cfs,03/06/2020,00:27:00,24.30,G
FlowVolume,03/06/2020,00:27:00,13127.98,G
PT Level,03/06/2020,00:28:00,3.26,G
Flow_cfs,03/06/2020,00:28:00,24.60,G
FlowVolume,03/06/2020,00:28:00,14603.98,G
PT Level,03/06/2020,00:29:00,3.24,G
Flow_cfs,03/06/2020,00:29:00,24.40,G
FlowVolume,03/06/2020,00:29:00,16067.98,G
PT Level,03/06/2020,00:30:00,3.25,G
Flow_cfs,03/06/2020,00:30:00,24.50,G
Aliquot_Num,03/06/2020,00:30:00,60,G
FlowVolume,03/06/2020,00:30:00,17537.98,G
PT Level,03/06/2020,00:31:00,3.23,G
Flow_cfs,03/06/2020,00:31:00,24.30,G
FlowVolume,03/06/2020,00:31:00,18995.98,G
PT Level,03/06/2020,00:32:00,3.23,G
Flow_cfs,03/06/2020,00:32:00,24.30,G
Triggered S,03/06/2020,00:32:00,61,G
VolumeTrig,03/06/2020,00:32:00,20453.98,G
FlowVolume,03/06/2020,00:32:00,453.98,G
PT Level,03/06/2020,00:33:00,3.24,G
Flow_cfs,03/06/2020,00:33:00,24.40,G
FlowVolume,03/06/2020,00:33:00,1917.98,G
PT Level,03/06/2020,00:34:00,3.25,G
Flow_cfs,03/06/2020,00:34:00,24.50,G
FlowVolume,03/06/2020,00:34:00,3387.98,G
PT Level,03/06/2020,00:35:00,3.23,G
Flow_cfs,03/06/2020,00:35:00,24.30,G
Aliquot_Num,03/06/2020,00:35:00,61,G
FlowVolume,03/06/2020,00:35:00,4845.98,G
PT Level,03/06/2020,00:36:00,3.25,G
Flow_cfs,03/06/2020,00:36:00,24.50,G
FlowVolume,03/06/2020,00:36:00,6315.98,G
PT Level,03/06/2020,00:37:00,3.23,G
Flow_cfs,03/06/2020,00:37:00,24.30,G
FlowVolume,03/06/2020,00:37:00,7773.98,G
PT Level,03/06/2020,00:38:00,3.23,G
Flow_cfs,03/06/2020,00:38:00,24.30,G
FlowVolume,03/06/2020,00:38:00,9231.98,G
PT Level,03/06/2020,00:39:00,3.24,G
Flow_cfs,03/06/2020,00:39:00,24.40,G
FlowVolume,03/06/2020,00:39:00,10695.98,G
PT Level,03/06/2020,00:40:00,3.23,G
Flow_cfs,03/06/2020,00:40:00,24.30,G
Aliquot_Num,03/06/2020,00:40:00,61,G
FlowVolume,03/06/2020,00:40:00,12153.98,G
PT Level,03/06/2020,00:41:00,3.23,G
Flow_cfs,03/06/2020,00:41:00,24.30,G
FlowVolume,03/06/2020,00:41:00,13611.98,G
PT Level,03/06/2020,00:42:00,3.22,G
Flow_cfs,03/06/2020,00:42:00,24.20,G
FlowVolume,03/06/2020,00:42:00,15063.98,G
PT Level,03/06/2020,00:43:00,3.23,G
Flow_cfs,03/06/2020,00:43:00,24.30,G
FlowVolume,03/06/2020,00:43:00,16521.98,G
PT Level,03/06/2020,00:44:00,3.23,G
Flow_cfs,03/06/2020,00:44:00,24.30,G
FlowVolume,03/06/2020,00:44:00,17979.98,G
PT Level,03/06/2020,00:45:00,3.24,G
Flow_cfs,03/06/2020,00:45:00,24.40,G
Aliquot_Num,03/06/2020,00:45:00,61,G
FlowVolume,03/06/2020,00:45:00,19443.98,G
PT Level,03/06/2020,00:46:00,3.24,G
Flow_cfs,03/06/2020,00:46:00,24.40,G
Triggered S,03/06/2020,00:46:00,62,G
VolumeTrig,03/06/2020,00:46:00,20907.98,G
FlowVolume,03/06/2020,00:46:00,907.98,G
PT Level,03/06/2020,00:47:00,3.22,G
Flow_cfs,03/06/2020,00:47:00,24.20,G
FlowVolume,03/06/2020,00:47:00,2359.98,G
PT Level,03/06/2020,00:48:00,3.23,G
Flow_cfs,03/06/2020,00:48:00,24.30,G
FlowVolume,03/06/2020,00:48:00,3817.98,G
PT Level,03/06/2020,00:49:00,3.24,G
Flow_cfs,03/06/2020,00:49:00,24.40,G
FlowVolume,03/06/2020,00:49:00,5281.98,G
