Station Name,model and version,XL2 S/N
LakeHodges_GUEJITO,Sutron XLink 500 Version 8.28 Build  8:19:24 10/11/2019 revision 3127,1911370
Label,Meas Type,Slope,Offset,Equation
PT Level,SDI-12,1.000000,0.000000,Off
Flow_cfs,Meta,1.000000,0.000000,Off
Curr_pacing,Meta,1.000000,0.000000,Off
FlowVolume,Meta,1.000000,0.000000,Off
Aliquot_Num,Meta,1.000000,0.000000,Off
04/10/2020,00:09:00,Flow_cfs,31.79,,G
04/10/2020,00:09:00,FlowVolume,24382.77,,G
04/10/2020,00:10:00,PT Level,10.78,in,G
04/10/2020,00:10:00,Aliquot_Num,2,ali,G
04/10/2020,00:10:00,Flow_cfs,32.07,,G
04/10/2020,00:10:00,Curr_pacing,300000.00,,G
04/10/2020,00:10:00,FlowVolume,26307.06,,G
04/10/2020,00:11:00,PT Level,10.81,in,G
04/10/2020,00:11:00,Flow_cfs,32.29,,G
04/10/2020,00:11:00,FlowVolume,28244.20,,G
04/10/2020,00:12:00,PT Level,10.79,in,G
04/10/2020,00:12:00,Flow_cfs,32.14,,G
04/10/2020,00:12:00,FlowVolume,30172.77,,G
04/10/2020,00:13:00,PT Level,10.81,in,G
04/10/2020,00:13:00,Flow_cfs,32.29,,G
04/10/2020,00:13:00,FlowVolume,32109.92,,G
04/10/2020,00:14:00,PT Level,10.86,in,G
04/10/2020,00:14:00,Flow_cfs,32.64,,G
04/10/2020,00:14:00,FlowVolume,34068.49,,G
04/10/2020,00:15:00,PT Level,10.88,in,G
04/10/2020,00:15:00,Aliquot_Num,2,ali,G
04/10/2020,00:15:00,Flow_cfs,32.79,,G
04/10/2020,00:15:00,Curr_pacing,300000.00,,G
04/10/2020,00:15:00,FlowVolume,36035.63,,G
04/10/2020,00:16:00,PT Level,10.92,in,G
04/10/2020,00:16:00,Flow_cfs,33.07,,G
04/10/2020,00:16:00,FlowVolume,38019.92,,G
04/10/2020,00:17:00,PT Level,10.95,in,G
04/10/2020,00:17:00,Flow_cfs,33.29,,G
04/10/2020,00:17:00,FlowVolume,40017.06,,G
04/10/2020,00:18:00,PT Level,10.97,in,G
04/10/2020,00:18:00,Flow_cfs,33.43,,G
04/10/2020,00:18:00,FlowVolume,42022.77,,G
04/10/2020,00:19:00,PT Level,10.96,in,G
04/10/2020,00:19:00,Flow_cfs,33.36,,G
04/10/2020,00:19:00,FlowVolume,44024.20,,G
04/10/2020,00:20:00,PT Level,10.97,in,G
04/10/2020,00:20:00,Aliquot_Num,2,ali,G
04/10/2020,00:20:00,Flow_cfs,33.43,,G
04/10/2020,00:20:00,Curr_pacing,300000.00,,G
04/10/2020,00:20:00,FlowVolume,46029.92,,G
04/10/2020,00:21:00,PT Level,11.04,in,G
04/10/2020,00:21:00,Flow_cfs,33.93,,G
04/10/2020,00:21:00,FlowVolume,48065.63,,G
04/10/2020,00:22:00,PT Level,11.06,in,G
04/10/2020,00:22:00,Flow_cfs,34.10,,G
04/10/2020,00:22:00,FlowVolume,50111.63,,G
04/10/2020,00:23:00,PT Level,11.06,in,G
04/10/2020,00:23:00,Flow_cfs,34.10,,G
04/10/2020,00:23:00,FlowVolume,52157.63,,G
04/10/2020,00:24:00,PT Level,11.04,in,G
04/10/2020,00:24:00,Flow_cfs,33.93,,G
04/10/2020,00:24:00,FlowVolume,54193.35,,G
04/10/2020,00:25:00,PT Level,11.07,in,G
04/10/2020,00:25:00,Aliquot_Num,2,ali,G
04/10/2020,00:25:00,Flow_cfs,34.20,,G
04/10/2020,00:25:00,Curr_pacing,300000.00,,G
04/10/2020,00:25:00,FlowVolume,56245.35,,G
04/10/2020,00:26:00,PT Level,11.14,in,G
04/10/2020,00:26:00,Flow_cfs,34.90,,G
04/10/2020,00:26:00,FlowVolume,58339.35,,G
04/10/2020,00:27:00,PT Level,11.16,in,G
04/10/2020,00:27:00,Flow_cfs,35.07,,G
04/10/2020,00:27:00,FlowVolume,60443.63,,G
04/10/2020,00:28:00,PT Level,11.18,in,G
04/10/2020,00:28:00,Flow_cfs,35.21,,G
04/10/2020,00:28:00,FlowVolume,62556.49,,G
04/10/2020,00:29:00,PT Level,11.19,in,G
04/10/2020,00:29:00,Flow_cfs,35.29,,G
04/10/2020,00:29:00,FlowVolume,64673.63,,G
04/10/2020,00:30:00,PT Level,11.22,in,G
04/10/2020,00:30:00,Aliquot_Num,2,ali,G
04/10/2020,00:30:00,Flow_cfs,35.50,,G
04/10/2020,00:30:00,Curr_pacing,300000.00,,G
04/10/2020,00:30:00,FlowVolume,66803.63,,G
04/10/2020,00:31:00,PT Level,11.26,in,G
04/10/2020,00:31:00,Flow_cfs,35.79,,G
04/10/2020,00:31:00,FlowVolume,68950.78,,G
04/10/2020,00:32:00,PT Level,11.28,in,G
04/10/2020,00:32:00,Flow_cfs,35.93,,G
04/10/2020,00:32:00,FlowVolume,71106.49,,G
04/10/2020,00:33:00,PT Level,11.27,in,G
04/10/2020,00:33:00,Flow_cfs,35.86,,G
04/10/2020,00:33:00,FlowVolume,73257.92,,G
04/10/2020,00:34:00,PT Level,11.30,in,G
04/10/2020,00:34:00,Flow_cfs,36.08,,G
04/10/2020,00:34:00,FlowVolume,75422.53,,G
04/10/2020,00:35:00,PT Level,11.31,in,G
04/10/2020,00:35:00,Aliquot_Num,2,ali,G
04/10/2020,00:35:00,Flow_cfs,36.15,,G
04/10/2020,00:35:00,Curr_pacing,300000.00,,G
04/10/2020,00:35:00,FlowVolume,77591.76,,G
04/10/2020,00:36:00,PT Level,11.32,in,G
04/10/2020,00:36:00,Flow_cfs,36.23,,G
04/10/2020,00:36:00,FlowVolume,79765.61,,G
04/10/2020,00:37:00,PT Level,11.35,in,G
04/10/2020,00:37:00,Flow_cfs,36.46,,G
04/10/2020,00:37:00,FlowVolume,81953.30,,G
04/10/2020,00:38:00,PT Level,11.40,in,G
04/10/2020,00:38:00,Flow_cfs,36.85,,G
04/10/2020,00:38:00,FlowVolume,84164.07,,G
04/10/2020,00:39:00,PT Level,11.40,in,G
04/10/2020,00:39:00,Flow_cfs,36.85,,G
04/10/2020,00:39:00,FlowVolume,86374.84,,G
04/10/2020,00:40:00,PT Level,11.43,in,G
04/10/2020,00:40:00,Aliquot_Num,2,ali,G
04/10/2020,00:40:00,Flow_cfs,37.08,,G
04/10/2020,00:40:00,Curr_pacing,300000.00,,G
04/10/2020,00:40:00,FlowVolume,88599.84,,G
04/10/2020,00:41:00,PT Level,11.43,in,G
04/10/2020,00:41:00,Flow_cfs,37.08,,G
04/10/2020,00:41:00,FlowVolume,90824.84,,G
04/10/2020,00:42:00,PT Level,11.44,in,G
04/10/2020,00:42:00,Flow_cfs,37.17,,G
04/10/2020,00:42:00,FlowVolume,93054.84,,G
04/10/2020,00:43:00,PT Level,11.46,in,G
04/10/2020,00:43:00,Flow_cfs,37.33,,G
04/10/2020,00:43:00,FlowVolume,95294.84,,G
04/10/2020,00:44:00,PT Level,11.47,in,G
04/10/2020,00:44:00,Flow_cfs,37.42,,G
04/10/2020,00:44:00,FlowVolume,97539.84,,G
04/10/2020,00:45:00,PT Level,11.54,in,G
04/10/2020,00:45:00,Aliquot_Num,2,ali,G
04/10/2020,00:45:00,Flow_cfs,38.00,,G
04/10/2020,00:45:00,Curr_pacing,300000.00,,G
04/10/2020,00:45:00,FlowVolume,99819.84,,G
04/10/2020,00:46:00,PT Level,11.57,in,G
04/10/2020,00:46:00,Flow_cfs,38.23,,G
04/10/2020,00:46:00,FlowVolume,102113.69,,G
04/10/2020,00:47:00,PT Level,11.58,in,G
04/10/2020,00:47:00,Flow_cfs,38.31,,G
04/10/2020,00:47:00,FlowVolume,104412.15,,G
04/10/2020,00:48:00,PT Level,11.56,in,G
04/10/2020,00:48:00,Flow_cfs,38.15,,G
04/10/2020,00:48:00,FlowVolume,106701.38,,G
04/10/2020,00:49:00,PT Level,11.57,in,G
04/10/2020,00:49:00,Flow_cfs,38.23,,G
04/10/2020,00:49:00,FlowVolume,108995.23,,G
04/10/2020,00:50:00,PT Level,11.63,in,G
04/10/2020,00:50:00,Aliquot_Num,2,ali,G
04/10/2020,00:50:00,Flow_cfs,38.69,,G
04/10/2020,00:50:00,Curr_pacing,300000.00,,G
04/10/2020,00:50:00,FlowVolume,111316.76,,G
04/10/2020,00:51:00,PT Level,11.66,in,G
04/10/2020,00:51:00,Flow_cfs,38.92,,G
04/10/2020,00:51:00,FlowVolume,113652.15,,G
04/10/2020,00:52:00,PT Level,11.69,in,G
04/10/2020,00:52:00,Flow_cfs,39.17,,G
04/10/2020,00:52:00,FlowVolume,116002.15,,G
04/10/2020,00:53:00,PT Level,11.72,in,G
04/10/2020,00:53:00,Flow_cfs,39.42,,G
04/10/2020,00:53:00,FlowVolume,118367.15,,G
04/10/2020,00:54:00,PT Level,11.75,in,G
04/10/2020,00:54:00,Flow_cfs,39.67,,G
04/10/2020,00:54:00,FlowVolume,120747.15,,G
04/10/2020,00:55:00,PT Level,11.75,in,G
04/10/2020,00:55:00,Aliquot_Num,2,ali,G
04/10/2020,00:55:00,Flow_cfs,39.67,,G
04/10/2020,00:55:00,Curr_pacing,300000.00,,G
04/10/2020,00:55:00,FlowVolume,123127.15,,G
04/10/2020,00:56:00,PT Level,11.78,in,G
04/10/2020,00:56:00,Flow_cfs,39.92,,G
04/10/2020,00:56:00,FlowVolume,125522.15,,G
04/10/2020,00:57:00,PT Level,11.83,in,G
04/10/2020,00:57:00,Flow_cfs,40.33,,G
04/10/2020,00:57:00,FlowVolume,127942.15,,G
04/10/2020,00:58:00,PT Level,11.84,in,G
04/10/2020,00:58:00,Flow_cfs,40.42,,G
04/10/2020,00:58:00,FlowVolume,130367.15,,G
04/10/2020,00:59:00,PT Level,11.82,in,G
04/10/2020,00:59:00,Flow_cfs,40.25,,G
04/10/2020,00:59:00,FlowVolume,132782.15,,G
04/10/2020,01:00:00,PT Level,11.86,in,G
04/10/2020,01:00:00,Aliquot_Num,2,ali,G
04/10/2020,01:00:00,Flow_cfs,40.58,,G
04/10/2020,01:00:00,Curr_pacing,300000.00,,G
04/10/2020,01:00:00,FlowVolume,135217.15,,G
04/10/2020,01:01:00,PT Level,11.89,in,G
04/10/2020,01:01:00,Flow_cfs,40.83,,G
04/10/2020,01:01:00,FlowVolume,137667.15,,G
04/10/2020,01:02:00,PT Level,11.94,in,G
04/10/2020,01:02:00,Flow_cfs,41.25,,G
04/10/2020,01:02:00,FlowVolume,140142.15,,G
04/10/2020,01:03:00,PT Level,11.98,in,G
04/10/2020,01:03:00,Flow_cfs,41.58,,G
04/10/2020,01:03:00,FlowVolume,142637.15,,G
04/10/2020,01:04:00,PT Level,12.00,in,G
04/10/2020,01:04:00,Flow_cfs,41.75,,G
04/10/2020,01:04:00,FlowVolume,145142.15,,G
04/10/2020,01:05:00,PT Level,12.03,in,G
04/10/2020,01:05:00,Aliquot_Num,2,ali,G
04/10/2020,01:05:00,Flow_cfs,42.00,,G
04/10/2020,01:05:00,Curr_pacing,300000.00,,G
04/10/2020,01:05:00,FlowVolume,147662.15,,G
04/10/2020,01:06:00,PT Level,12.04,in,G
04/10/2020,01:06:00,Flow_cfs,42.08,,G
04/10/2020,01:06:00,FlowVolume,150187.15,,G
04/10/2020,01:07:00,PT Level,12.06,in,G
04/10/2020,01:07:00,Flow_cfs,42.25,,G
04/10/2020,01:07:00,FlowVolume,152722.15,,G
04/10/2020,01:08:00,PT Level,12.10,in,G
04/10/2020,01:08:00,Flow_cfs,42.58,,G
04/10/2020,01:08:00,FlowVolume,155277.15,,G
04/10/2020,01:09:00,PT Level,12.13,in,G
04/10/2020,01:09:00,Flow_cfs,42.83,,G
04/10/2020,01:09:00,FlowVolume,157847.15,,G
04/10/2020,01:10:00,PT Level,12.17,in,G
04/10/2020,01:10:00,Aliquot_Num,2,ali,G
04/10/2020,01:10:00,Flow_cfs,43.17,,G
04/10/2020,01:10:00,Curr_pacing,300000.00,,G
04/10/2020,01:10:00,FlowVolume,160437.15,,G
04/10/2020,01:11:00,PT Level,12.17,in,G
04/10/2020,01:11:00,Flow_cfs,43.17,,G
04/10/2020,01:11:00,FlowVolume,163027.15,,G
04/10/2020,01:12:00,PT Level,12.21,in,G
04/10/2020,01:12:00,Flow_cfs,43.50,,G
04/10/2020,01:12:00,FlowVolume,165637.15,,G
04/10/2020,01:13:00,PT Level,12.20,in,G
04/10/2020,01:13:00,Flow_cfs,43.42,,G
04/10/2020,01:13:00,FlowVolume,168242.15,,G
04/10/2020,01:14:00,PT Level,12.24,in,G
04/10/2020,01:14:00,Flow_cfs,43.75,,G
04/10/2020,01:14:00,FlowVolume,170867.15,,G
04/10/2020,01:15:00,PT Level,12.29,in,G
04/10/2020,01:15:00,Aliquot_Num,2,ali,G
04/10/2020,01:15:00,Flow_cfs,44.17,,G
04/10/2020,01:15:00,Curr_pacing,300000.00,,G
04/10/2020,01:15:00,FlowVolume,173517.15,,G
04/10/2020,01:16:00,PT Level,12.33,in,G
04/10/2020,01:16:00,Flow_cfs,44.50,,G
04/10/2020,01:16:00,FlowVolume,176187.15,,G
04/10/2020,01:17:00,PT Level,12.35,in,G
04/10/2020,01:17:00,Flow_cfs,44.67,,G
04/10/2020,01:17:00,FlowVolume,178867.15,,G
04/10/2020,01:18:00,PT Level,12.37,in,G
04/10/2020,01:18:00,Flow_cfs,44.83,,G
04/10/2020,01:18:00,FlowVolume,181557.15,,G
04/10/2020,01:19:00,PT Level,12.42,in,G
04/10/2020,01:19:00,Flow_cfs,45.27,,G
04/10/2020,01:19:00,FlowVolume,184273.51,,G
04/10/2020,01:20:00,PT Level,12.44,in,G
04/10/2020,01:20:00,Aliquot_Num,2,ali,G
04/10/2020,01:20:00,Flow_cfs,45.45,,G
04/10/2020,01:20:00,Curr_pacing,300000.00,,G
04/10/2020,01:20:00,FlowVolume,187000.78,,G
04/10/2020,01:21:00,PT Level,12.50,in,G
04/10/2020,01:21:00,Flow_cfs,46.00,,G
04/10/2020,01:21:00,FlowVolume,189760.78,,G
04/10/2020,01:22:00,PT Level,12.53,in,G
04/10/2020,01:22:00,Flow_cfs,46.20,,G
04/10/2020,01:22:00,FlowVolume,192532.78,,G
04/10/2020,01:23:00,PT Level,12.61,in,G
04/10/2020,01:23:00,Flow_cfs,46.73,,G
04/10/2020,01:23:00,FlowVolume,195336.78,,G
04/10/2020,01:24:00,PT Level,12.59,in,G
04/10/2020,01:24:00,Flow_cfs,46.60,,G
04/10/2020,01:24:00,FlowVolume,198132.78,,G
04/10/2020,01:25:00,PT Level,12.61,in,G
04/10/2020,01:25:00,Aliquot_Num,2,ali,G
04/10/2020,01:25:00,Flow_cfs,46.73,,G
04/10/2020,01:25:00,Curr_pacing,300000.00,,G
04/10/2020,01:25:00,FlowVolume,200936.78,,G
04/10/2020,01:26:00,PT Level,12.69,in,G
04/10/2020,01:26:00,Flow_cfs,47.36,,G
04/10/2020,01:26:00,FlowVolume,203778.60,,G
04/10/2020,01:27:00,PT Level,12.69,in,G
04/10/2020,01:27:00,Flow_cfs,47.36,,G
04/10/2020,01:27:00,FlowVolume,206620.42,,G
04/10/2020,01:28:00,PT Level,12.75,in,G
04/10/2020,01:28:00,Flow_cfs,47.91,,G
04/10/2020,01:28:00,FlowVolume,209494.97,,G
04/10/2020,01:29:00,PT Level,12.72,in,G
04/10/2020,01:29:00,Flow_cfs,47.64,,G
04/10/2020,01:29:00,FlowVolume,212353.15,,G
04/10/2020,01:30:00,PT Level,12.79,in,G
04/10/2020,01:30:00,Aliquot_Num,2,ali,G
04/10/2020,01:30:00,Flow_cfs,48.27,,G
04/10/2020,01:30:00,Curr_pacing,300000.00,,G
04/10/2020,01:30:00,FlowVolume,215249.51,,G
04/10/2020,01:31:00,PT Level,12.83,in,G
04/10/2020,01:31:00,Flow_cfs,48.64,,G
04/10/2020,01:31:00,FlowVolume,218167.69,,G
04/10/2020,01:32:00,PT Level,12.84,in,G
04/10/2020,01:32:00,Flow_cfs,48.73,,G
04/10/2020,01:32:00,FlowVolume,221091.33,,G
04/10/2020,01:33:00,PT Level,12.87,in,G
04/10/2020,01:33:00,Flow_cfs,49.00,,G
04/10/2020,01:33:00,FlowVolume,224031.33,,G
04/10/2020,01:34:00,PT Level,12.95,in,G
04/10/2020,01:34:00,Flow_cfs,49.73,,G
04/10/2020,01:34:00,FlowVolume,227014.97,,G
04/10/2020,01:35:00,PT Level,12.93,in,G
04/10/2020,01:35:00,Aliquot_Num,2,ali,G
04/10/2020,01:35:00,Flow_cfs,49.55,,G
04/10/2020,01:35:00,Curr_pacing,300000.00,,G
04/10/2020,01:35:00,FlowVolume,229987.69,,G
04/10/2020,01:36:00,PT Level,12.95,in,G
04/10/2020,01:36:00,Flow_cfs,49.73,,G
04/10/2020,01:36:00,FlowVolume,232971.33,,G
04/10/2020,01:37:00,PT Level,12.96,in,G
04/10/2020,01:37:00,Flow_cfs,49.82,,G
04/10/2020,01:37:00,FlowVolume,235960.42,,G
04/10/2020,01:38:00,PT Level,13.08,in,G
04/10/2020,01:38:00,Flow_cfs,50.91,,G
04/10/2020,01:38:00,FlowVolume,239014.97,,G
04/10/2020,01:39:00,PT Level,13.09,in,G
04/10/2020,01:39:00,Flow_cfs,51.00,,G
04/10/2020,01:39:00,FlowVolume,242074.97,,G
04/10/2020,01:40:00,PT Level,13.10,in,G
04/10/2020,01:40:00,Aliquot_Num,2,ali,G
04/10/2020,01:40:00,Flow_cfs,51.09,,G
04/10/2020,01:40:00,Curr_pacing,300000.00,,G
04/10/2020,01:40:00,FlowVolume,245140.42,,G
04/10/2020,01:41:00,PT Level,13.10,in,G
04/10/2020,01:41:00,Flow_cfs,51.09,,G
04/10/2020,01:41:00,FlowVolume,248205.88,,G
04/10/2020,01:42:00,PT Level,13.14,in,G
04/10/2020,01:42:00,Flow_cfs,51.45,,G
04/10/2020,01:42:00,FlowVolume,251293.15,,G
04/10/2020,01:43:00,PT Level,13.22,in,G
04/10/2020,01:43:00,Flow_cfs,52.18,,G
04/10/2020,01:43:00,FlowVolume,254424.06,,G
04/10/2020,01:44:00,PT Level,13.25,in,G
04/10/2020,01:44:00,Flow_cfs,52.45,,G
04/10/2020,01:44:00,FlowVolume,257571.33,,G
04/10/2020,01:45:00,PT Level,13.23,in,G
04/10/2020,01:45:00,Aliquot_Num,2,ali,G
04/10/2020,01:45:00,Flow_cfs,52.27,,G
04/10/2020,01:45:00,Curr_pacing,300000.00,,G
04/10/2020,01:45:00,FlowVolume,260707.69,,G
04/10/2020,01:46:00,PT Level,13.32,in,G
04/10/2020,01:46:00,Flow_cfs,53.09,,G
04/10/2020,01:46:00,FlowVolume,263893.15,,G
04/10/2020,01:47:00,PT Level,13.35,in,G
04/10/2020,01:47:00,Flow_cfs,53.36,,G
04/10/2020,01:47:00,FlowVolume,267094.97,,G
04/10/2020,01:48:00,PT Level,13.36,in,G
04/10/2020,01:48:00,Flow_cfs,53.45,,G
04/10/2020,01:48:00,FlowVolume,270302.24,,G
04/10/2020,01:49:00,PT Level,13.44,in,G
04/10/2020,01:49:00,Flow_cfs,54.20,,G
04/10/2020,01:49:00,FlowVolume,273554.24,,G
04/10/2020,01:50:00,PT Level,13.44,in,G
04/10/2020,01:50:00,Aliquot_Num,2,ali,G
04/10/2020,01:50:00,Flow_cfs,54.20,,G
04/10/2020,01:50:00,Curr_pacing,300000.00,,G
04/10/2020,01:50:00,FlowVolume,276806.24,,G
04/10/2020,01:51:00,PT Level,13.43,in,G
04/10/2020,01:51:00,Flow_cfs,54.10,,G
04/10/2020,01:51:00,FlowVolume,280052.24,,G
04/10/2020,01:52:00,PT Level,13.42,in,G
04/10/2020,01:52:00,Flow_cfs,54.00,,G
04/10/2020,01:52:00,FlowVolume,283292.24,,G
04/10/2020,01:53:00,PT Level,13.50,in,G
04/10/2020,01:53:00,Flow_cfs,54.80,,G
04/10/2020,01:53:00,FlowVolume,286580.24,,G
04/10/2020,01:54:00,PT Level,13.56,in,G
04/10/2020,01:54:00,Flow_cfs,55.36,,G
04/10/2020,01:54:00,FlowVolume,289902.06,,G
04/10/2020,01:55:00,PT Level,13.55,in,G
04/10/2020,01:55:00,Aliquot_Num,2,ali,G
04/10/2020,01:55:00,Flow_cfs,55.27,,G
04/10/2020,01:55:00,Curr_pacing,300000.00,,G
04/10/2020,01:55:00,FlowVolume,293218.42,,G
04/10/2020,01:56:00,PT Level,13.60,in,G
04/10/2020,01:56:00,Flow_cfs,55.73,,G
04/10/2020,01:56:00,FlowVolume,296562.06,,G
04/10/2020,01:57:00,PT Level,13.59,in,G
04/10/2020,01:57:00,Flow_cfs,55.64,,G
04/10/2020,01:57:00,FlowVolume,299900.24,,G
04/10/2020,01:58:00,PT Level,13.61,in,G
04/10/2020,01:58:00,Flow_cfs,55.82,,G
04/10/2020,01:58:00,Triggered S,3,,G
04/10/2020,01:58:00,VolumeTrig,303249.33,,G
04/10/2020,01:58:00,FlowVolume,3249.33,,G
04/10/2020,01:59:00,PT Level,13.69,in,G
04/10/2020,01:59:00,Flow_cfs,56.60,,G
04/10/2020,01:59:00,FlowVolume,6645.33,,G
04/10/2020,02:00:00,PT Level,13.71,in,G
04/10/2020,02:00:00,Aliquot_Num,3,ali,G
04/10/2020,02:00:00,Flow_cfs,56.80,,G
04/10/2020,02:00:00,Curr_pacing,300000.00,,G
04/10/2020,02:00:00,FlowVolume,10053.33,,G
04/10/2020,02:01:00,PT Level,13.69,in,G
04/10/2020,02:01:00,Flow_cfs,56.60,,G
04/10/2020,02:01:00,FlowVolume,13449.33,,G
04/10/2020,02:02:00,PT Level,13.73,in,G
04/10/2020,02:02:00,Flow_cfs,57.00,,G
04/10/2020,02:02:00,FlowVolume,16869.33,,G
04/10/2020,02:03:00,PT Level,13.74,in,G
04/10/2020,02:03:00,Flow_cfs,57.09,,G
04/10/2020,02:03:00,FlowVolume,20294.78,,G
04/10/2020,02:04:00,PT Level,13.76,in,G
04/10/2020,02:04:00,Flow_cfs,57.27,,G
04/10/2020,02:04:00,FlowVolume,23731.15,,G
04/10/2020,02:05:00,PT Level,13.80,in,G
04/10/2020,02:05:00,Aliquot_Num,3,ali,G
04/10/2020,02:05:00,Flow_cfs,57.64,,G
04/10/2020,02:05:00,Curr_pacing,300000.00,,G
04/10/2020,02:05:00,FlowVolume,27189.33,,G
04/10/2020,02:06:00,PT Level,13.85,in,G
04/10/2020,02:06:00,Flow_cfs,58.10,,G
04/10/2020,02:06:00,FlowVolume,30675.33,,G
04/10/2020,02:07:00,PT Level,13.85,in,G
04/10/2020,02:07:00,Flow_cfs,58.10,,G
04/10/2020,02:07:00,FlowVolume,34161.33,,G
04/10/2020,02:08:00,PT Level,13.82,in,G
04/10/2020,02:08:00,Flow_cfs,57.82,,G
04/10/2020,02:08:00,FlowVolume,37630.42,,G
04/10/2020,02:09:00,PT Level,13.81,in,G
04/10/2020,02:09:00,Flow_cfs,57.73,,G
04/10/2020,02:09:00,FlowVolume,41094.06,,G
04/10/2020,02:10:00,PT Level,13.90,in,G
04/10/2020,02:10:00,Aliquot_Num,3,ali,G
04/10/2020,02:10:00,Flow_cfs,58.60,,G
04/10/2020,02:10:00,Curr_pacing,300000.00,,G
04/10/2020,02:10:00,FlowVolume,44610.06,,G
04/10/2020,02:11:00,PT Level,13.85,in,G
04/10/2020,02:11:00,Flow_cfs,58.10,,G
04/10/2020,02:11:00,FlowVolume,48096.06,,G
04/10/2020,02:12:00,PT Level,13.87,in,G
04/10/2020,02:12:00,Flow_cfs,58.30,,G
04/10/2020,02:12:00,FlowVolume,51594.06,,G
04/10/2020,02:13:00,PT Level,13.88,in,G
04/10/2020,02:13:00,Flow_cfs,58.40,,G
04/10/2020,02:13:00,FlowVolume,55098.06,,G
04/10/2020,02:14:00,PT Level,13.90,in,G
04/10/2020,02:14:00,Flow_cfs,58.60,,G
04/10/2020,02:14:00,FlowVolume,58614.06,,G
04/10/2020,02:15:00,PT Level,13.94,in,G
04/10/2020,02:15:00,Aliquot_Num,3,ali,G
04/10/2020,02:15:00,Flow_cfs,59.00,,G
04/10/2020,02:15:00,Curr_pacing,300000.00,,G
04/10/2020,02:15:00,FlowVolume,62154.06,,G
04/10/2020,02:16:00,PT Level,13.93,in,G
04/10/2020,02:16:00,Flow_cfs,58.90,,G
04/10/2020,02:16:00,FlowVolume,65688.06,,G
04/10/2020,02:17:00,PT Level,13.94,in,G
04/10/2020,02:17:00,Flow_cfs,59.00,,G
04/10/2020,02:17:00,FlowVolume,69228.06,,G
04/10/2020,02:18:00,PT Level,14.02,in,G
04/10/2020,02:18:00,Flow_cfs,59.80,,G
04/10/2020,02:18:00,FlowVolume,72816.06,,G
04/10/2020,02:19:00,PT Level,14.01,in,G
04/10/2020,02:19:00,Flow_cfs,59.70,,G
04/10/2020,02:19:00,FlowVolume,76398.06,,G
04/10/2020,02:20:00,PT Level,14.09,in,G
04/10/2020,02:20:00,Aliquot_Num,3,ali,G
04/10/2020,02:20:00,Flow_cfs,60.50,,G
04/10/2020,02:20:00,Curr_pacing,300000.00,,G
04/10/2020,02:20:00,FlowVolume,80028.06,,G
04/10/2020,02:21:00,PT Level,14.06,in,G
04/10/2020,02:21:00,Flow_cfs,60.20,,G
04/10/2020,02:21:00,FlowVolume,83640.06,,G
04/10/2020,02:22:00,PT Level,14.05,in,G
04/10/2020,02:22:00,Flow_cfs,60.10,,G
04/10/2020,02:22:00,FlowVolume,87246.06,,G
04/10/2020,02:23:00,PT Level,14.08,in,G
04/10/2020,02:23:00,Flow_cfs,60.40,,G
04/10/2020,02:23:00,FlowVolume,90870.06,,G
