Date,Time,Label,Value,Units,Quality
10/06/2020,11:29:59,SDI XDT,0,,G
10/06/2020,13:03:37,System Error: Cell No Network,5584,,G
10/06/2020,13:19:47,System Error: Cell No Network,5584,,G
10/06/2020,23:59:59,Battery,12.35,V,G
10/06/2020,23:59:59,Internal Temp,22.68,C,G
10/06/2020,23:59:59,SMS Received Today,0,,G
10/06/2020,23:59:59,Cell Clients Today,0,,G
10/06/2020,23:59:59,Cell Clients Blocked Today,0,,G
10/06/2020,23:59:59,Cell Bytes Tx Today,0,,G
10/06/2020,23:59:59,Cell Bytes Rx Today,0,,G
10/07/2020,11:34:59,SDI XDT,0,,G
10/07/2020,23:59:59,Battery,12.35,V,G
10/07/2020,23:59:59,Internal Temp,22.42,C,G
10/07/2020,23:59:59,SMS Received Today,0,,G
10/07/2020,23:59:59,Cell Clients Today,0,,G
10/07/2020,23:59:59,Cell Clients Blocked Today,0,,G
10/07/2020,23:59:59,Cell Bytes Tx Today,0,,G
10/07/2020,23:59:59,Cell Bytes Rx Today,0,,G
10/08/2020,11:34:59,SDI XDT,0,,G
10/08/2020,13:29:26,SMS Receive,4,,G
10/08/2020,13:30:22,SMS Receive,5,,G
10/08/2020,23:59:59,Battery,12.34,V,G
10/08/2020,23:59:59,Internal Temp,20.26,C,G
10/08/2020,23:59:59,SMS Received Today,2,,G
10/08/2020,23:59:59,Cell Clients Today,0,,G
10/08/2020,23:59:59,Cell Clients Blocked Today,0,,G
10/08/2020,23:59:59,Cell Bytes Tx Today,0,,G
10/08/2020,23:59:59,Cell Bytes Rx Today,0,,G
10/09/2020,11:34:59,SDI XDT,0,,G
10/09/2020,13:42:32,SMS Receive,6,,G
10/09/2020,13:46:55,SMS Receive,7,,G
10/09/2020,23:59:59,Battery,12.34,V,G
10/09/2020,23:59:59,Internal Temp,21.82,C,G
10/09/2020,23:59:59,SMS Received Today,2,,G
10/09/2020,23:59:59,Cell Clients Today,0,,G
10/09/2020,23:59:59,Cell Clients Blocked Today,0,,G
