Date Time,PT Level,Flow_cfs
MM/dd/yyyy hh:mm:ss,in,
01/06/2021 05:50:00,3.43,3.20
01/06/2021 05:55:00,3.45,3.23
01/06/2021 06:00:00,3.43,3.20
01/06/2021 06:05:00,3.45,3.23
01/06/2021 06:10:00,3.43,3.20
01/06/2021 06:15:00,3.42,3.18
01/06/2021 06:20:00,3.45,3.23
01/06/2021 06:25:00,3.44,3.21
01/06/2021 06:30:00,3.45,3.23
01/06/2021 06:35:00,3.44,3.21
01/06/2021 06:40:00,3.42,3.18
01/06/2021 06:45:00,3.43,3.20
01/06/2021 06:50:00,3.45,3.23
01/06/2021 06:55:00,3.42,3.18
01/06/2021 07:00:00,3.42,3.18
01/06/2021 07:05:00,3.43,3.20
01/06/2021 07:10:00,3.44,3.21
01/06/2021 07:15:00,3.45,3.23
01/06/2021 07:20:00,3.47,3.31
01/06/2021 07:25:00,3.46,3.25
01/06/2021 07:30:00,3.49,3.44
01/06/2021 07:35:00,3.50,3.50
01/06/2021 07:40:00,3.49,3.44
01/06/2021 07:45:00,3.49,3.44
01/06/2021 07:50:00,3.51,3.51
01/06/2021 07:55:00,3.49,3.44
01/06/2021 08:00:00,3.48,3.38
01/06/2021 08:05:00,3.48,3.38
01/06/2021 08:10:00,3.49,3.44
01/06/2021 08:15:00,3.47,3.31
01/06/2021 08:20:00,3.48,3.38
01/06/2021 08:25:00,3.49,3.44
01/06/2021 08:30:00,3.51,3.51
01/06/2021 08:35:00,3.49,3.44
01/06/2021 08:40:00,3.44,3.21
01/06/2021 08:45:00,3.48,3.38
01/06/2021 08:50:00,3.47,3.31
01/06/2021 08:55:00,3.48,3.38
01/06/2021 09:00:00,3.48,3.38
01/06/2021 09:05:00,3.48,3.38
01/06/2021 09:10:00,3.48,3.38
01/06/2021 09:15:00,3.48,3.38
01/06/2021 09:20:00,3.47,3.31
01/06/2021 09:25:00,3.48,3.38
01/06/2021 09:30:00,3.48,3.38
01/06/2021 09:35:00,3.45,3.23
01/06/2021 09:40:00,3.46,3.25
01/06/2021 09:45:00,3.47,3.31
01/06/2021 09:50:00,3.48,3.38
01/06/2021 09:55:00,3.49,3.44
01/06/2021 10:00:00,3.48,3.38
01/06/2021 10:05:00,3.46,3.25
01/06/2021 10:10:00,3.49,3.44
01/06/2021 10:15:00,3.46,3.25
01/06/2021 10:20:00,3.48,3.38
01/06/2021 10:25:00,3.46,3.25
01/06/2021 10:30:00,3.48,3.38
01/06/2021 10:35:00,3.47,3.31
01/06/2021 10:40:00,3.46,3.25
01/06/2021 10:45:00,3.47,3.31
01/06/2021 10:50:00,3.48,3.38
01/06/2021 10:55:00,3.47,3.31
01/06/2021 11:00:00,3.46,3.25
01/06/2021 11:05:00,3.47,3.31
01/06/2021 11:10:00,3.48,3.38
01/06/2021 11:15:00,3.46,3.25
01/06/2021 11:20:00,3.46,3.25
01/06/2021 11:25:00,3.47,3.31
01/06/2021 11:30:00,3.46,3.25
01/06/2021 11:35:00,3.47,3.31
01/06/2021 11:40:00,3.48,3.38
01/06/2021 11:45:00,3.48,3.38
01/06/2021 11:50:00,3.46,3.25
01/06/2021 11:55:00,3.47,3.31
01/06/2021 12:00:00,3.48,3.38
01/06/2021 12:05:00,3.48,3.38
01/06/2021 12:10:00,3.46,3.25
01/06/2021 12:15:00,3.47,3.31
01/06/2021 12:20:00,3.47,3.31
01/06/2021 12:25:00,3.48,3.38
01/06/2021 12:30:00,3.46,3.25
01/06/2021 12:35:00,3.47,3.31
01/06/2021 12:40:00,3.46,3.25
01/06/2021 12:45:00,3.48,3.38
01/06/2021 12:50:00,3.48,3.38
01/06/2021 12:55:00,3.48,3.38
01/06/2021 13:00:00,3.48,3.38
01/06/2021 13:05:00,3.48,3.38
01/06/2021 13:10:00,3.48,3.38
01/06/2021 13:15:00,3.47,3.31
01/06/2021 13:20:00,3.48,3.38
01/06/2021 13:25:00,3.49,3.44
01/06/2021 13:30:00,3.47,3.31
01/06/2021 13:35:00,3.45,3.23
01/06/2021 13:40:00,3.48,3.38
01/06/2021 13:45:00,3.47,3.31
01/06/2021 13:50:00,3.47,3.31
01/06/2021 13:55:00,3.47,3.31
01/06/2021 14:00:00,3.50,3.50
01/06/2021 14:05:00,3.50,3.50
01/06/2021 14:10:00,3.51,3.51
01/06/2021 14:15:00,3.50,3.50
01/06/2021 14:20:00,3.51,3.51
01/06/2021 14:25:00,3.50,3.50
01/06/2021 14:30:00,3.50,3.50
01/06/2021 14:35:00,3.51,3.51
01/06/2021 14:40:00,3.51,3.51
01/06/2021 14:45:00,3.50,3.50
01/06/2021 14:50:00,3.49,3.44
01/06/2021 14:55:00,3.52,3.53
01/06/2021 15:00:00,3.48,3.38
01/06/2021 15:05:00,3.51,3.51
01/06/2021 15:10:00,3.49,3.44
01/06/2021 15:15:00,3.50,3.50
01/06/2021 15:20:00,3.50,3.50
01/06/2021 15:25:00,3.50,3.50
01/06/2021 15:30:00,3.49,3.44
01/06/2021 15:35:00,3.50,3.50
01/06/2021 15:40:00,3.50,3.50
01/06/2021 15:45:00,3.50,3.50
01/06/2021 15:50:00,3.50,3.50
01/06/2021 15:55:00,3.50,3.50
