Date Time,Level_950,Vel_950,Flow_950,Level_PT,Flow _PT
02/10/2021 13:10:00,0.30,0.30,1.242,1.13,87.242
02/10/2021 13:15:00,0.34,0.24,1.202,1.22,103.332
02/10/2021 13:20:00,0.47,0.00,0.024,1.25,109.094
02/10/2021 13:25:00,0.47,0.29,2.339,1.20,99.491
02/10/2021 13:30:00,0.47,0.31,2.525,1.19,97.772
02/10/2021 13:35:00,0.43,0.35,2.430,1.28,115.799
02/10/2021 13:40:00,0.47,0.37,2.984,1.20,99.491
02/10/2021 13:45:00,0.47,0.09,0.702,1.28,115.799
02/10/2021 13:50:00,0.30,0.18,0.760,1.20,99.491
02/10/2021 13:55:00,0.34,0.34,1.685,1.19,97.772
02/10/2021 14:00:00,0.30,0.32,1.309,1.16,92.613
02/10/2021 14:05:00,0.30,0.27,1.115,1.19,97.772
02/10/2021 14:10:00,0.47,0.31,2.525,1.29,118.192
02/10/2021 14:15:00,0.34,0.25,1.283,1.20,99.491
02/10/2021 14:20:00,0.39,0.30,1.815,1.27,113.407
02/10/2021 14:25:00,0.30,0.35,1.453,1.14,89.174
02/10/2021 14:30:00,0.34,0.18,0.910,1.22,103.332
02/10/2021 14:35:00,0.30,0.31,1.300,1.19,97.772
02/10/2021 14:40:00,0.22,0.20,0.502,1.16,92.613
02/10/2021 14:45:00,0.47,0.32,2.581,1.22,103.332
02/10/2021 14:50:00,0.47,0.41,3.307,1.19,97.772
02/10/2021 14:55:00,0.43,0.37,2.577,1.18,96.052
02/10/2021 15:00:00,0.39,0.28,1.653,1.15,90.893
02/10/2021 15:05:00,0.47,0.23,1.839,1.30,120.584
02/10/2021 15:10:00,0.30,0.02,0.087,1.15,90.893
02/10/2021 15:15:00,0.39,0.46,2.725,1.14,89.174
02/10/2021 15:20:00,0.47,0.02,0.145,1.17,94.332
02/10/2021 15:25:00,0.39,0.21,1.240,1.29,118.192
02/10/2021 15:30:00,0.43,0.29,2.038,1.24,107.174
02/10/2021 15:35:00,0.43,0.09,0.616,1.26,111.015
02/10/2021 15:40:00,0.34,0.29,1.479,1.19,97.772
02/10/2021 15:45:00,0.43,0.08,0.539,1.25,109.094
02/10/2021 15:50:00,0.47,0.32,2.565,1.19,97.772
02/10/2021 15:55:00,0.34,0.09,0.448,1.20,99.491
02/10/2021 16:00:00,0.47,0.30,2.396,1.34,129.535
02/10/2021 16:05:00,0.34,0.34,1.730,1.21,101.412
02/10/2021 16:10:00,0.34,0.41,2.067,1.11,83.377
02/10/2021 16:15:00,0.34,0.39,1.972,1.22,103.332
02/10/2021 16:20:00,0.30,0.30,1.226,1.18,96.052
02/10/2021 16:25:00,0.39,0.33,1.988,1.17,94.332
02/10/2021 16:30:00,0.43,0.30,2.080,1.30,120.584
02/10/2021 16:35:00,0.39,0.27,1.641,1.18,96.052
02/10/2021 16:40:00,0.30,0.25,1.040,1.23,105.253
02/10/2021 16:45:00,0.43,0.28,1.926,1.15,90.893
02/10/2021 16:50:00,0.39,0.27,1.611,1.21,101.412
02/10/2021 16:55:00,0.34,0.28,1.413,1.22,103.332
02/10/2021 17:00:00,0.30,0.31,1.263,1.21,101.412
02/10/2021 17:05:00,0.34,0.35,1.781,1.27,113.407
02/10/2021 17:10:00,0.43,0.23,1.604,1.14,89.174
02/10/2021 17:15:00,0.30,0.39,1.602,1.16,92.613
02/10/2021 17:20:00,0.43,0.28,1.996,1.22,103.332
02/10/2021 17:25:00,0.30,0.45,1.870,1.24,107.174
02/10/2021 17:30:00,0.34,0.23,1.157,1.13,87.242
02/10/2021 17:35:00,0.30,0.32,1.304,1.20,99.491
02/10/2021 17:40:00,0.30,0.40,1.664,1.17,94.332
02/10/2021 17:45:00,0.30,0.31,1.267,1.20,99.491
02/10/2021 17:50:00,0.39,0.37,2.204,1.25,109.094
02/10/2021 17:55:00,0.30,0.18,0.731,1.15,90.893
02/10/2021 18:00:00,0.43,0.06,0.427,1.16,92.613
02/10/2021 18:05:00,0.30,0.29,1.189,1.30,120.584
02/10/2021 18:10:00,0.34,0.42,2.098,1.27,113.407
02/10/2021 18:15:00,0.47,0.19,1.492,1.13,87.242
02/10/2021 18:20:00,0.47,0.25,2.049,1.22,103.332
02/10/2021 18:25:00,0.47,0.29,2.363,1.23,105.253
02/10/2021 18:30:00,0.30,0.30,1.226,1.18,96.052
02/10/2021 18:35:00,0.47,0.43,3.428,1.29,118.192
02/10/2021 18:40:00,0.34,0.19,0.936,1.36,133.701
02/10/2021 18:45:00,0.47,0.16,1.266,1.11,83.377
02/10/2021 18:50:00,0.47,0.29,2.323,1.32,125.368
02/10/2021 18:55:00,0.34,0.29,1.449,1.17,94.332
02/10/2021 19:00:00,0.39,0.42,2.539,1.27,113.407
02/10/2021 19:05:00,0.52,0.12,1.101,1.33,127.451
02/10/2021 19:10:00,0.43,0.39,2.752,1.21,101.412
02/10/2021 19:15:00,0.47,0.44,3.541,1.30,120.584
02/10/2021 19:20:00,0.47,0.40,3.235,1.41,144.933
02/10/2021 19:25:00,0.34,0.20,1.001,1.34,129.535
02/10/2021 19:30:00,0.34,0.24,1.197,1.21,101.412
02/10/2021 19:35:00,0.47,0.29,2.307,1.19,97.772
02/10/2021 19:40:00,0.47,0.31,2.484,1.22,103.332
02/10/2021 19:45:00,0.47,0.41,3.315,1.15,90.893
02/10/2021 19:50:00,0.34,0.24,1.207,1.30,120.584
02/10/2021 19:55:00,0.30,0.32,1.333,1.21,101.412
02/10/2021 20:00:00,0.43,0.29,2.003,1.22,103.332
02/10/2021 20:05:00,0.47,0.41,3.347,1.24,107.174
02/10/2021 20:10:00,0.43,0.25,1.744,1.26,111.015
02/10/2021 20:15:00,0.30,0.42,1.734,1.17,94.332
02/10/2021 20:20:00,0.52,0.30,2.772,1.17,94.332
02/10/2021 20:25:00,0.26,0.39,1.295,1.28,115.799
02/10/2021 20:30:00,0.47,0.41,3.299,1.25,109.094
02/10/2021 20:35:00,0.30,0.38,1.581,1.24,107.174
02/10/2021 20:40:00,0.34,0.42,2.108,1.27,113.407
02/10/2021 20:45:00,0.30,0.30,1.234,1.17,94.332
02/10/2021 20:50:00,0.52,0.31,2.882,1.19,97.772
02/10/2021 20:55:00,0.34,0.42,2.113,1.21,101.412
02/10/2021 21:00:00,0.43,0.36,2.542,1.22,103.332
02/10/2021 21:05:00,0.47,0.45,3.622,1.17,94.332
02/10/2021 21:10:00,0.52,0.34,3.121,1.17,94.332
02/10/2021 21:15:00,0.52,0.39,3.607,1.21,101.412
02/10/2021 21:20:00,0.43,0.22,1.562,1.25,109.094
02/10/2021 21:25:00,0.43,0.40,2.822,1.20,99.491
02/10/2021 21:30:00,0.30,0.43,1.791,1.19,97.772
02/10/2021 21:35:00,0.30,0.40,1.659,1.33,127.451
02/10/2021 21:40:00,0.34,0.42,2.103,1.31,122.976
02/10/2021 21:45:00,0.47,0.29,2.355,1.22,103.332
02/10/2021 21:50:00,0.34,0.27,1.363,1.32,125.368
02/10/2021 21:55:00,0.34,0.30,1.514,1.23,105.253
02/10/2021 22:00:00,0.34,0.02,0.080,1.22,103.332
02/10/2021 22:05:00,0.47,0.38,3.065,1.18,96.052
02/10/2021 22:10:00,0.30,1.29,5.308,1.50,166.441
02/10/2021 22:15:00,0.47,0.51,4.130,1.28,115.799
02/10/2021 22:20:00,0.47,0.02,0.177,1.27,113.407
02/10/2021 22:25:00,0.52,0.44,3.993,1.28,115.799
02/10/2021 22:30:00,0.39,0.34,2.042,1.28,115.799
02/10/2021 22:35:00,0.47,0.31,2.492,1.28,115.799
02/10/2021 22:40:00,0.43,0.30,2.080,1.27,113.407
02/10/2021 22:45:00,0.43,0.32,2.213,1.31,122.976
02/10/2021 22:50:00,0.47,0.01,0.105,1.25,109.094
02/10/2021 22:55:00,0.43,0.29,2.038,1.30,120.584
02/10/2021 23:00:00,0.47,0.35,2.799,1.26,111.015
02/10/2021 23:05:00,0.47,0.11,0.863,1.25,109.094
02/10/2021 23:10:00,0.47,0.35,2.807,1.21,101.412
02/10/2021 23:15:00,0.47,0.38,3.025,1.21,101.412
02/10/2021 23:20:00,0.52,0.31,2.799,1.19,97.772
02/10/2021 23:25:00,0.47,0.33,2.630,1.24,107.174
02/10/2021 23:30:00,0.30,0.30,1.230,1.28,115.799
02/10/2021 23:35:00,0.43,0.40,2.794,1.20,99.491
02/10/2021 23:40:00,0.39,0.30,1.797,1.27,113.407
02/10/2021 23:45:00,0.47,1.17,9.421,1.50,166.441
02/10/2021 23:50:00,0.34,1.13,5.684,1.37,135.785
02/10/2021 23:55:00,0.30,0.45,1.874,1.30,120.584
02/11/2021 00:00:00,0.47,0.14,1.129,1.25,109.094
02/11/2021 00:05:00,0.43,0.26,1.793,1.34,129.535
02/11/2021 00:10:00,0.43,0.28,1.961,1.28,115.799
02/11/2021 00:15:00,0.30,0.00,0.004,1.13,87.242
02/11/2021 00:20:00,0.30,0.16,0.665,1.28,115.799
02/11/2021 00:25:00,0.30,0.37,1.519,1.28,115.799
02/11/2021 00:30:00,0.47,0.33,2.678,1.26,111.015
02/11/2021 00:35:00,0.34,0.44,2.203,1.34,129.535
02/11/2021 00:40:00,0.47,0.33,2.654,1.23,105.253
02/11/2021 00:45:00,0.34,0.30,1.514,1.24,107.174
02/11/2021 00:50:00,0.34,0.41,2.057,1.33,127.451
02/11/2021 00:55:00,0.43,0.14,1.008,1.26,111.015
02/11/2021 01:00:00,0.34,0.33,1.665,1.23,105.253
02/11/2021 01:05:00,0.47,0.40,3.186,1.30,120.584
02/11/2021 01:10:00,0.43,0.36,2.500,1.19,97.772
02/11/2021 01:15:00,0.30,0.28,1.164,1.25,109.094
02/11/2021 01:20:00,0.34,1.27,6.373,1.48,161.606
02/11/2021 01:25:00,0.47,1.38,11.123,1.33,127.451
02/11/2021 01:30:00,0.56,1.15,11.846,1.56,182.081
02/11/2021 01:35:00,0.43,0.46,3.221,1.27,113.407
02/11/2021 01:40:00,0.30,0.28,1.168,1.21,101.412
02/11/2021 01:45:00,0.43,0.40,2.801,1.20,99.491
02/11/2021 01:50:00,0.52,0.41,3.763,1.20,99.491
02/11/2021 01:55:00,0.39,0.32,1.905,1.18,96.052
02/11/2021 02:00:00,0.34,0.45,2.243,1.21,101.412
02/11/2021 02:05:00,0.47,0.38,3.057,1.19,97.772
02/11/2021 02:10:00,0.43,0.30,2.129,1.23,105.253
02/11/2021 02:15:00,0.26,0.38,1.256,1.22,103.332
02/11/2021 02:20:00,0.34,0.38,1.937,1.25,109.094
02/11/2021 02:25:00,0.43,0.31,2.136,1.17,94.332
02/11/2021 02:30:00,0.34,0.23,1.152,1.17,94.332
02/11/2021 02:35:00,0.30,0.43,1.767,1.23,105.253
02/11/2021 02:40:00,0.43,0.26,1.828,1.14,89.174
02/11/2021 02:45:00,0.30,0.32,1.317,1.19,97.772
02/11/2021 02:50:00,0.43,0.40,2.815,1.17,94.332
02/11/2021 02:55:00,0.30,0.02,0.087,1.10,81.445
02/11/2021 03:00:00,0.47,0.24,1.920,1.17,94.332
02/11/2021 03:05:00,-99.00,0.30,1.247,1.11,83.377
02/11/2021 03:10:00,0.30,0.24,0.987,1.17,94.332
02/11/2021 03:15:00,0.39,0.29,1.767,1.17,94.332
02/11/2021 03:20:00,0.30,0.32,1.304,1.22,103.332
02/11/2021 03:25:00,0.39,0.40,2.390,1.22,103.332
02/11/2021 03:30:00,0.39,0.28,1.665,1.21,101.412
02/11/2021 03:35:00,0.43,0.29,2.052,1.25,109.094
02/11/2021 03:40:00,0.39,0.29,1.719,1.23,105.253
02/11/2021 03:45:00,0.43,0.30,2.108,1.19,97.772
02/11/2021 03:50:00,0.30,0.30,1.247,1.20,99.491
02/11/2021 03:55:00,0.47,0.35,2.823,1.25,109.094
02/11/2021 04:00:00,0.34,0.27,1.358,1.11,83.377
02/11/2021 04:05:00,0.34,0.32,1.595,1.25,109.094
02/11/2021 04:10:00,0.30,0.22,0.916,1.16,92.613
02/11/2021 04:15:00,0.47,0.25,1.992,1.13,87.242
02/11/2021 04:20:00,0.56,0.03,0.341,1.16,92.613
02/11/2021 04:25:00,0.47,0.33,2.662,1.16,92.613
02/11/2021 04:30:00,0.47,0.31,2.517,1.27,113.407
02/11/2021 04:35:00,0.52,0.36,3.313,1.28,115.799
02/11/2021 04:40:00,0.43,0.43,3.025,1.26,111.015
02/11/2021 04:45:00,0.47,0.41,3.283,1.31,122.976
02/11/2021 04:50:00,0.34,0.31,1.584,1.16,92.613
02/11/2021 04:55:00,0.47,0.20,1.621,1.22,103.332
02/11/2021 05:00:00,0.39,0.21,1.270,1.19,97.772
02/11/2021 05:05:00,0.34,0.25,1.268,1.15,90.893
02/11/2021 05:10:00,0.43,0.00,0.035,1.27,113.407
02/11/2021 05:15:00,0.52,0.16,1.459,1.15,90.893
02/11/2021 05:20:00,0.47,0.42,3.396,1.14,89.174
02/11/2021 05:25:00,0.34,0.28,1.434,1.19,97.772
02/11/2021 05:30:00,0.39,0.42,2.510,1.13,87.242
02/11/2021 05:35:00,0.26,0.36,1.170,1.20,99.491
02/11/2021 05:40:00,0.39,0.32,1.929,1.17,94.332
02/11/2021 05:45:00,0.34,0.32,1.625,1.18,96.052
02/11/2021 05:50:00,0.47,0.40,3.210,1.23,105.253
02/11/2021 05:55:00,0.39,0.40,2.396,1.10,81.445
02/11/2021 06:00:00,0.30,0.32,1.337,1.04,71.259
02/11/2021 06:05:00,0.69,1.67,23.559,1.39,140.223
02/11/2021 06:10:00,0.47,0.60,4.816,1.23,105.253
02/11/2021 06:15:00,0.47,0.05,0.363,1.27,113.407
02/11/2021 06:20:00,0.47,0.39,3.122,1.22,103.332
02/11/2021 06:25:00,0.43,0.38,2.661,1.19,97.772
02/11/2021 06:30:00,0.34,0.29,1.464,1.14,89.174
02/11/2021 06:35:00,0.26,0.36,1.183,1.30,120.584
02/11/2021 06:40:00,0.43,0.31,2.178,1.18,96.052
02/11/2021 06:45:00,0.52,0.45,4.140,1.30,120.584
02/11/2021 06:50:00,0.47,0.30,2.412,1.19,97.772
02/11/2021 06:55:00,0.47,0.30,2.436,1.26,111.015
02/11/2021 07:00:00,0.47,0.43,3.444,1.28,115.799
02/11/2021 07:05:00,0.43,0.55,3.823,1.29,118.192
02/11/2021 07:10:00,0.43,0.31,2.206,1.34,129.535
02/11/2021 07:15:00,0.47,0.33,2.662,1.33,127.451
02/11/2021 07:20:00,0.47,0.46,3.702,1.27,113.407
02/11/2021 07:25:00,0.47,0.44,3.557,1.32,125.368
02/11/2021 07:30:00,0.47,0.01,0.065,1.22,103.332
02/11/2021 07:35:00,0.47,0.18,1.460,1.16,92.613
02/11/2021 07:40:00,0.47,0.43,3.485,1.27,113.407
02/11/2021 07:45:00,0.47,0.30,2.444,1.21,101.412
02/11/2021 07:50:00,0.30,0.16,0.640,1.34,129.535
02/11/2021 07:55:00,0.43,0.34,2.346,1.11,83.377
02/11/2021 08:00:00,0.34,0.39,1.972,1.22,103.332
02/11/2021 08:05:00,0.34,0.32,1.610,1.27,113.407
02/11/2021 08:10:00,0.13,0.30,0.328,1.23,105.253
02/11/2021 08:15:00,0.43,0.10,0.686,1.09,79.512
02/11/2021 08:20:00,0.47,0.32,2.565,1.22,103.332
02/11/2021 08:25:00,0.43,0.32,2.227,1.17,94.332
02/11/2021 08:30:00,0.30,0.15,0.619,1.23,105.253
02/11/2021 08:35:00,0.43,0.30,2.115,1.20,99.491
02/11/2021 08:40:00,0.39,0.32,1.905,1.16,92.613
02/11/2021 08:45:00,0.34,0.26,1.293,1.19,97.772
02/11/2021 08:50:00,0.39,0.27,1.599,1.16,92.613
02/11/2021 08:55:00,0.47,0.19,1.516,1.17,94.332
02/11/2021 09:00:00,0.47,0.17,1.371,1.17,94.332
02/11/2021 09:05:00,0.30,0.31,1.280,1.17,94.332
02/11/2021 09:10:00,0.43,0.28,1.968,1.18,96.052
02/11/2021 09:15:00,0.47,0.34,2.759,1.16,92.613
02/11/2021 09:20:00,0.47,0.32,2.565,1.14,89.174
02/11/2021 09:25:00,0.34,0.31,1.564,1.23,105.253
02/11/2021 09:30:00,0.47,0.08,0.653,1.19,97.772
02/11/2021 09:35:00,0.39,0.17,1.042,1.18,96.052
02/11/2021 09:40:00,0.43,0.23,1.639,1.21,101.412
02/11/2021 09:45:00,0.30,0.34,1.416,1.23,105.253
02/11/2021 09:50:00,-99.00,0.27,0.884,1.19,97.772
02/11/2021 09:55:00,0.30,0.00,0.000,1.17,94.332
02/11/2021 10:00:00,0.43,0.24,1.667,1.18,96.052
02/11/2021 10:05:00,0.13,0.28,0.310,1.17,94.332
02/11/2021 10:10:00,0.30,0.05,0.223,1.19,97.772
02/11/2021 10:15:00,0.34,0.07,0.347,1.15,90.893
02/11/2021 10:20:00,0.30,0.35,1.436,1.15,90.893
02/11/2021 10:25:00,0.13,0.32,0.353,1.17,94.332
02/11/2021 10:30:00,0.43,0.24,1.695,1.21,101.412
02/11/2021 10:35:00,0.43,0.29,2.045,1.19,97.772
02/11/2021 10:40:00,0.39,0.35,2.084,1.14,89.174
02/11/2021 10:45:00,0.30,0.18,0.747,1.18,96.052
02/11/2021 10:50:00,0.47,0.38,3.025,1.24,107.174
02/11/2021 10:55:00,0.26,0.20,0.674,1.19,97.772
02/11/2021 11:00:00,0.13,0.30,0.334,1.16,92.613
02/11/2021 11:05:00,0.30,0.27,1.098,1.19,97.772
02/11/2021 11:10:00,0.47,0.30,2.396,1.21,101.412
02/11/2021 11:15:00,0.43,0.09,0.637,1.22,103.332
02/11/2021 11:20:00,0.43,0.28,1.975,1.17,94.332
02/11/2021 11:25:00,0.13,0.06,0.072,1.26,111.015
02/11/2021 11:30:00,0.13,0.25,0.276,1.15,90.893
02/11/2021 11:35:00,0.34,0.30,1.514,1.25,109.094
02/11/2021 11:40:00,0.30,0.26,1.077,1.21,101.412
02/11/2021 11:45:00,0.34,0.25,1.252,1.20,99.491
02/11/2021 11:50:00,0.47,0.38,3.025,1.20,99.491
02/11/2021 11:55:00,0.43,0.30,2.094,1.15,90.893
02/11/2021 12:00:00,0.13,0.31,0.347,1.11,83.377
02/11/2021 12:05:00,0.43,0.30,2.129,1.22,103.332
02/11/2021 12:10:00,0.26,0.28,0.917,1.14,89.174
02/11/2021 12:15:00,0.30,0.26,1.057,1.13,87.242
02/11/2021 12:20:00,0.47,0.31,2.460,1.18,96.052
02/11/2021 12:25:00,0.13,0.36,0.393,1.17,94.332
02/11/2021 12:30:00,0.30,0.29,1.181,1.27,113.407
02/11/2021 12:35:00,0.39,0.18,1.084,1.20,99.491
02/11/2021 12:40:00,-99.00,0.31,1.827,1.11,83.377
02/11/2021 12:45:00,-99.00,0.30,0.989,1.16,92.613
02/11/2021 12:50:00,0.30,0.03,0.111,1.14,89.174
02/11/2021 12:55:00,0.13,1.06,1.164,1.48,161.606
02/11/2021 13:00:00,0.56,1.59,16.478,1.33,127.451
02/11/2021 13:05:00,0.52,1.56,14.309,1.56,182.081
02/11/2021 13:10:00,0.52,1.61,14.741,1.45,154.353
02/11/2021 13:15:00,0.64,1.39,17.837,1.31,122.976
02/11/2021 13:20:00,0.47,0.69,5.606,1.48,161.606
02/11/2021 13:25:00,0.52,0.83,7.600,1.28,115.799
02/11/2021 13:30:00,0.47,0.38,3.105,1.40,142.578
02/11/2021 13:35:00,0.52,0.70,6.471,1.31,122.976
02/11/2021 13:40:00,0.47,0.83,6.679,1.31,122.976
02/11/2021 13:45:00,0.34,0.49,2.485,1.31,122.976
02/11/2021 13:50:00,0.69,1.16,16.339,2.46,492.775
02/11/2021 13:55:00,0.56,1.95,20.158,1.81,252.758
02/11/2021 14:00:00,0.69,1.56,22.011,1.87,271.439
02/11/2021 14:05:00,0.64,1.77,22.683,1.67,211.675
02/11/2021 14:10:00,0.77,1.80,30.179,1.62,198.199
02/11/2021 14:15:00,0.86,1.80,35.295,1.64,203.556
02/11/2021 14:20:00,0.77,1.66,27.865,1.57,184.782
02/11/2021 14:25:00,0.60,1.49,17.230,1.61,195.520
02/11/2021 14:30:00,0.52,1.62,14.860,1.50,166.441
02/11/2021 14:35:00,0.47,1.41,11.398,1.43,149.643
02/11/2021 14:40:00,0.43,1.13,7.934,1.50,166.441
02/11/2021 14:45:00,0.47,1.15,9.260,1.38,137.868
02/11/2021 14:50:00,0.34,0.87,4.366,1.48,161.606
02/11/2021 14:55:00,0.47,0.88,7.114,1.44,151.998
02/11/2021 15:00:00,0.47,1.03,8.284,1.41,144.933
02/11/2021 15:05:00,0.34,0.30,1.529,1.31,122.976
02/11/2021 15:10:00,0.47,0.69,5.533,1.31,122.976
02/11/2021 15:15:00,0.47,0.27,2.154,1.45,154.353
02/11/2021 15:20:00,0.26,0.35,1.157,1.31,122.976
02/11/2021 15:25:00,0.30,0.47,1.928,1.34,129.535
02/11/2021 15:30:00,0.30,0.42,1.738,1.39,140.223
02/11/2021 15:35:00,0.34,0.36,1.806,1.28,115.799
02/11/2021 15:40:00,0.47,0.31,2.492,1.40,142.578
02/11/2021 15:45:00,0.43,0.33,2.283,1.38,137.868
02/11/2021 15:50:00,0.47,0.34,2.742,1.33,127.451
02/11/2021 15:55:00,0.43,0.32,2.276,1.33,127.451
02/11/2021 16:00:00,0.34,0.46,2.334,1.23,105.253
02/11/2021 16:05:00,0.22,0.38,0.944,1.30,120.584
02/11/2021 16:10:00,0.43,0.15,1.022,1.27,113.407
02/11/2021 16:15:00,0.30,0.33,1.362,1.38,137.868
02/11/2021 16:20:00,0.26,0.06,0.197,1.31,122.976
02/11/2021 16:25:00,0.13,0.35,0.382,1.20,99.491
02/11/2021 16:30:00,0.30,0.40,1.651,1.34,129.535
02/11/2021 16:35:00,0.26,0.38,1.249,1.37,135.785
02/11/2021 16:40:00,0.13,0.39,0.425,1.27,113.407
02/11/2021 16:45:00,0.30,0.43,1.767,1.31,122.976
02/11/2021 16:50:00,0.13,0.30,0.334,1.39,140.223
02/11/2021 16:55:00,0.13,0.28,0.310,1.39,140.223
02/11/2021 17:00:00,0.13,0.35,0.391,1.30,120.584
02/11/2021 17:05:00,0.13,0.31,0.338,1.27,113.407
02/11/2021 17:10:00,-99.00,0.31,0.337,1.25,109.094
02/11/2021 17:15:00,0.13,0.34,0.380,1.18,96.052
02/11/2021 17:20:00,0.26,0.31,1.006,1.17,94.332
02/11/2021 17:25:00,-99.00,0.32,1.309,1.33,127.451
02/11/2021 17:30:00,-99.00,0.23,0.258,1.33,127.451
02/11/2021 17:35:00,0.13,0.42,0.466,1.27,113.407
02/11/2021 17:40:00,0.13,0.41,0.450,1.27,113.407
02/11/2021 17:45:00,0.26,0.31,1.022,1.20,99.491
02/11/2021 17:50:00,0.13,0.00,0.003,1.32,125.368
02/11/2021 17:55:00,0.13,0.32,0.348,1.30,120.584
02/11/2021 18:00:00,0.22,0.41,1.032,1.27,113.407
02/11/2021 18:05:00,0.26,0.30,0.989,1.28,115.799
02/11/2021 18:10:00,0.13,0.43,0.474,1.30,120.584
02/11/2021 18:15:00,0.13,0.33,0.367,1.27,113.407
02/11/2021 18:20:00,0.13,0.08,0.092,1.25,109.094
02/11/2021 18:25:00,0.13,0.13,0.148,1.31,122.976
02/11/2021 18:30:00,0.13,0.00,0.003,1.31,122.976
02/11/2021 18:35:00,0.13,0.42,0.467,1.30,120.584
02/11/2021 18:40:00,0.13,0.29,0.325,1.21,101.412
02/11/2021 18:45:00,0.13,0.20,0.216,1.27,113.407
02/11/2021 18:50:00,0.13,0.25,0.280,1.28,115.799
02/11/2021 18:55:00,0.13,0.26,0.284,1.32,125.368
02/11/2021 19:00:00,0.34,0.41,2.042,1.20,99.491
02/11/2021 19:05:00,0.22,0.30,0.764,1.24,107.174
02/11/2021 19:10:00,0.13,0.28,0.312,1.27,113.407
02/11/2021 19:15:00,0.26,0.27,0.897,1.22,103.332
02/11/2021 19:20:00,0.13,0.43,0.468,1.25,109.094
02/11/2021 19:25:00,0.13,0.31,0.340,1.17,94.332
02/11/2021 19:30:00,0.13,0.20,0.218,1.24,107.174
02/11/2021 19:35:00,0.13,0.39,0.427,1.23,105.253
02/11/2021 19:40:00,0.13,0.32,0.350,1.28,115.799
02/11/2021 19:45:00,0.13,0.39,0.425,1.25,109.094
02/11/2021 19:50:00,0.22,0.28,0.706,1.18,96.052
02/11/2021 19:55:00,0.13,0.33,0.359,1.25,109.094
02/11/2021 20:00:00,0.13,0.30,0.330,1.27,113.407
02/11/2021 20:05:00,0.13,0.41,0.450,1.24,107.174
02/11/2021 20:10:00,0.13,0.41,0.452,1.25,109.094
02/11/2021 20:15:00,0.13,0.40,0.436,1.24,107.174
02/11/2021 20:20:00,0.22,0.26,0.658,1.32,125.368
02/11/2021 20:25:00,0.13,0.32,0.352,1.26,111.015
