Date Time,Level_PT,Flow _PT
MM/dd/yyyy hh:mm:ss,in,cfs
02/10/2021 11:50:00,1.71,0.164
02/10/2021 11:55:00,1.71,0.164
02/10/2021 12:00:00,1.73,0.165
02/10/2021 12:05:00,1.71,0.164
02/10/2021 12:10:00,1.74,0.166
02/10/2021 12:15:00,1.72,0.165
02/10/2021 12:20:00,1.74,0.166
02/10/2021 12:25:00,1.74,0.166
02/10/2021 12:30:00,1.72,0.165
02/10/2021 12:35:00,1.71,0.164
02/10/2021 12:40:00,1.71,0.164
02/10/2021 12:45:00,1.76,0.166
02/10/2021 12:50:00,1.73,0.165
02/10/2021 12:55:00,1.71,0.164
02/10/2021 13:00:00,1.70,0.164
02/10/2021 13:05:00,1.72,0.165
02/10/2021 13:10:00,1.67,0.162
02/10/2021 13:15:00,1.77,0.167
02/10/2021 13:20:00,1.69,0.163
02/10/2021 13:25:00,1.74,0.166
02/10/2021 13:30:00,1.73,0.165
02/10/2021 13:35:00,1.71,0.164
02/10/2021 13:40:00,1.73,0.165
02/10/2021 13:45:00,1.74,0.166
02/10/2021 13:50:00,1.76,0.166
02/10/2021 13:55:00,1.78,0.167
02/10/2021 14:00:00,1.71,0.164
02/10/2021 14:05:00,1.77,0.167
02/10/2021 14:10:00,1.70,0.164
02/10/2021 14:15:00,1.75,0.166
02/10/2021 14:20:00,1.71,0.164
02/10/2021 14:25:00,1.70,0.164
02/10/2021 14:30:00,1.70,0.164
02/10/2021 14:35:00,1.71,0.164
02/10/2021 14:40:00,1.70,0.164
02/10/2021 14:45:00,1.70,0.164
02/10/2021 14:50:00,1.73,0.165
02/10/2021 14:55:00,1.70,0.164
02/10/2021 15:00:00,1.73,0.165
02/10/2021 15:05:00,1.72,0.165
02/10/2021 15:10:00,1.68,0.163
02/10/2021 15:15:00,1.70,0.164
02/10/2021 15:20:00,1.70,0.164
02/10/2021 15:25:00,1.71,0.164
02/10/2021 15:30:00,1.71,0.164
02/10/2021 15:35:00,1.70,0.164
02/10/2021 15:40:00,1.72,0.165
02/10/2021 15:45:00,1.70,0.164
02/10/2021 15:50:00,1.64,0.161
02/10/2021 15:55:00,1.67,0.162
02/10/2021 16:00:00,1.66,0.162
02/10/2021 16:05:00,1.71,0.164
02/10/2021 16:10:00,1.73,0.165
02/10/2021 16:15:00,1.68,0.163
02/10/2021 16:20:00,1.68,0.163
