Date Time,Level_950,Vel_950,Flow_950,Level_PT,Flow_PT
MM/dd/yyyy hh:mm:ss,in,fps,gpm,in,gpm
05/10/2021 15:54:00,0.00,0.00,0.000,-0.16,0.000
05/10/2021 15:55:00,0.00,0.00,0.000,-0.18,0.000
05/10/2021 15:56:00,0.00,0.00,0.000,-0.18,0.000
05/10/2021 15:57:00,0.00,0.00,0.000,-0.18,0.000
05/10/2021 15:58:00,0.00,0.00,0.000,-0.19,0.000
05/10/2021 15:59:00,0.00,0.00,0.000,-0.19,0.000
05/10/2021 16:00:00,0.00,0.00,0.000,-0.19,0.000
05/10/2021 16:01:00,0.00,0.00,0.000,-0.20,0.000
05/10/2021 16:02:00,0.00,0.00,0.000,-0.19,0.000
05/10/2021 16:03:00,0.00,0.00,0.000,-0.20,0.000
05/10/2021 16:04:00,0.00,0.00,0.000,-0.20,0.000
05/10/2021 16:05:00,0.00,0.00,0.000,-0.20,0.000
05/10/2021 16:06:00,0.00,0.00,0.000,-0.20,0.000
05/10/2021 16:07:00,0.00,0.00,0.000,-0.20,0.000
05/10/2021 16:08:00,0.00,0.00,0.000,-0.19,0.000
05/10/2021 16:09:00,0.00,0.00,0.000,-0.20,0.000
05/10/2021 16:10:00,0.00,0.00,0.000,-0.21,0.000
05/10/2021 16:11:00,0.00,0.00,0.000,-0.21,0.000
05/10/2021 16:12:00,0.00,0.00,0.000,-0.23,0.000
05/10/2021 16:13:00,0.00,0.00,0.000,-0.22,0.000
05/10/2021 16:14:00,0.00,0.00,0.000,-0.23,0.000
05/10/2021 16:15:00,0.00,0.00,0.000,-0.23,0.000
05/10/2021 16:16:00,0.00,0.00,0.000,-0.23,0.000
