DateTime,Label,Value,Units,Quality
03/09/2021 10:24:47,Setup Change,0,,G
03/09/2021 10:25:39,Client Conn,68,,G
03/09/2021 14:51:12,Client Conn,69,,G
03/09/2021 15:07:12,Setup Change,0,,G
03/09/2021 15:07:18,Client Conn,70,,G
03/09/2021 15:17:20,SDI XDT,0,,G
03/10/2021 10:50:00,Alarm In,12,,G
03/10/2021 10:50:00,Setup Change,0,,G
03/10/2021 11:20:24,Client Conn,71,,G
03/10/2021 11:49:44,Client Conn,72,,G
03/10/2021 13:18:00,Triggered S,1,,G
03/10/2021 13:18:00,VolumeTrig,2003.92,,G
03/10/2021 13:35:54,Log Download,0,,G
03/10/2021 13:36:14,Client Conn,73,,G
03/10/2021 14:42:21,Client Conn,74,,G
03/10/2021 15:17:24,SDI XDT,0,,G
03/10/2021 15:35:00,Triggered S,2,,G
03/10/2021 15:35:00,VolumeTrig,2001.45,,G
03/10/2021 17:45:00,Triggered S,3,,G
03/10/2021 17:45:00,VolumeTrig,2007.76,,G
03/10/2021 18:26:23,Log Download,0,,G
03/10/2021 18:30:02,Client Conn,75,,G
03/10/2021 19:50:00,Triggered S,4,,G
03/10/2021 19:50:00,VolumeTrig,2015.70,,G
03/10/2021 21:47:00,Triggered S,5,,G
03/10/2021 21:47:00,VolumeTrig,2011.37,,G
03/10/2021 22:53:00,Triggered S,6,,G
03/10/2021 22:53:00,VolumeTrig,2031.67,,G
03/10/2021 23:36:00,Triggered S,7,,G
03/10/2021 23:36:00,VolumeTrig,2044.40,,G
03/11/2021 00:19:00,Triggered S,8,,G
03/11/2021 00:19:00,VolumeTrig,2023.00,,G
03/11/2021 00:31:45,Client Conn,76,,G
03/11/2021 00:47:26,Log Download,0,,G
03/11/2021 00:48:06,Client Conn,77,,G
03/11/2021 01:04:00,Triggered S,9,,G
03/11/2021 01:04:00,VolumeTrig,2012.79,,G
03/11/2021 01:38:00,Triggered S,10,,G
03/11/2021 01:38:00,VolumeTrig,2028.45,,G
03/11/2021 02:00:00,Triggered S,11,,G
03/11/2021 02:00:00,VolumeTrig,2025.24,,G
03/11/2021 02:19:00,Triggered S,12,,G
03/11/2021 02:19:00,VolumeTrig,2040.36,,G
03/11/2021 02:37:00,Triggered S,13,,G
03/11/2021 02:37:00,VolumeTrig,2012.16,,G
03/11/2021 02:56:00,Triggered S,14,,G
