Date Time,Level_950,Vel_950,Flow_950,Level_PT,Flow _PT
MM/dd/yyyy hh:mm:ss,in,fps,cfs,in,cfs
02/06/2021 04:35:00,1.03,0.00,0.000,1.42,0.258
02/06/2021 04:40:00,0.99,0.00,0.000,1.42,0.258
02/06/2021 04:45:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 04:50:00,0.94,0.00,0.000,1.39,0.249
02/06/2021 04:55:00,0.99,0.00,0.000,1.39,0.249
02/06/2021 05:00:00,1.07,0.00,0.000,1.47,0.274
02/06/2021 05:05:00,1.03,0.00,0.000,1.43,0.262
02/06/2021 05:10:00,0.94,0.00,0.000,1.41,0.255
02/06/2021 05:15:00,0.99,0.00,0.000,1.41,0.255
02/06/2021 05:20:00,0.99,0.00,0.000,1.39,0.249
02/06/2021 05:25:00,1.11,0.00,0.000,1.39,0.249
02/06/2021 05:30:00,0.86,0.00,0.000,1.38,0.246
02/06/2021 05:35:00,0.99,0.00,0.000,1.39,0.249
02/06/2021 05:40:00,0.94,0.00,0.000,1.38,0.246
02/06/2021 05:45:00,0.99,0.00,0.000,1.46,0.271
02/06/2021 05:50:00,1.03,0.00,0.000,1.44,0.265
02/06/2021 05:55:00,0.99,0.00,0.000,1.43,0.262
02/06/2021 06:00:00,0.99,0.00,0.000,1.41,0.255
02/06/2021 06:05:00,0.99,0.00,0.000,1.41,0.255
02/06/2021 06:10:00,0.99,0.00,0.000,1.41,0.255
02/06/2021 06:15:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 06:20:00,1.07,0.00,0.000,1.42,0.258
02/06/2021 06:25:00,0.99,0.00,0.000,1.39,0.249
02/06/2021 06:30:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 06:35:00,1.03,0.00,0.000,1.39,0.249
02/06/2021 06:40:00,1.03,0.00,0.000,1.40,0.252
02/06/2021 06:45:00,0.94,0.00,0.000,1.41,0.255
02/06/2021 06:50:00,0.90,0.00,0.000,1.38,0.246
02/06/2021 06:55:00,1.03,0.00,0.000,1.40,0.252
02/06/2021 07:00:00,1.03,0.00,0.000,1.39,0.249
02/06/2021 07:05:00,1.03,0.00,0.000,1.41,0.255
02/06/2021 07:10:00,0.99,0.00,0.000,1.39,0.249
02/06/2021 07:15:00,0.90,0.00,0.000,1.40,0.252
02/06/2021 07:20:00,0.94,0.00,0.000,1.38,0.246
02/06/2021 07:25:00,1.03,0.00,0.000,1.38,0.246
02/06/2021 07:30:00,1.03,0.00,0.000,1.43,0.262
02/06/2021 07:35:00,1.07,0.00,0.000,1.43,0.262
02/06/2021 07:40:00,1.03,0.00,0.000,1.40,0.252
02/06/2021 07:45:00,1.03,0.00,0.000,1.44,0.265
02/06/2021 07:50:00,0.99,0.00,0.000,1.46,0.271
02/06/2021 07:55:00,1.07,0.00,0.000,1.43,0.262
02/06/2021 08:00:00,1.07,0.00,0.000,1.43,0.262
