Date Time,PT Level,Flow_cfs
MM/dd/yyyy hh:mm:ss,in,
11/19/2020 08:40:00,3.58,3.62
11/19/2020 08:45:00,3.59,3.63
11/19/2020 08:50:00,3.60,3.65
11/19/2020 08:55:00,3.62,3.68
11/19/2020 09:00:00,3.63,3.69
11/19/2020 09:05:00,3.61,3.66
11/19/2020 09:10:00,3.60,3.65
11/19/2020 09:15:00,3.62,3.68
11/19/2020 09:20:00,3.62,3.68
11/19/2020 09:25:00,3.63,3.69
11/19/2020 09:30:00,3.63,3.69
11/19/2020 09:35:00,3.64,3.71
11/19/2020 09:40:00,3.64,3.71
11/19/2020 09:45:00,3.65,3.72
11/19/2020 09:50:00,3.62,3.68
11/19/2020 09:55:00,3.63,3.69
11/19/2020 10:00:00,3.65,3.72
11/19/2020 10:05:00,3.62,3.68
11/19/2020 10:10:00,3.63,3.69
11/19/2020 10:15:00,3.62,3.68
11/19/2020 10:20:00,3.62,3.68
11/19/2020 10:25:00,3.62,3.68
11/19/2020 10:30:00,3.60,3.65
11/19/2020 10:35:00,3.60,3.65
11/19/2020 10:40:00,3.57,3.60
11/19/2020 10:45:00,3.57,3.60
11/19/2020 10:50:00,3.57,3.60
11/19/2020 10:55:00,3.56,3.59
11/19/2020 11:00:00,3.54,3.56
11/19/2020 11:05:00,3.54,3.56
11/19/2020 11:10:00,3.54,3.56
11/19/2020 11:15:00,3.53,3.54
11/19/2020 11:20:00,3.53,3.54
11/19/2020 11:25:00,3.53,3.54
11/19/2020 11:30:00,3.53,3.54
11/19/2020 11:35:00,3.47,3.31
11/19/2020 11:40:00,3.47,3.31
11/19/2020 11:45:00,3.48,3.38
11/19/2020 11:50:00,3.46,3.25
11/19/2020 11:55:00,3.45,3.23
11/19/2020 12:00:00,3.42,3.18
11/19/2020 12:05:00,3.44,3.21
11/19/2020 12:10:00,3.43,3.20
11/19/2020 12:15:00,3.41,3.16
11/19/2020 12:20:00,3.40,3.14
11/19/2020 12:25:00,3.38,3.11
11/19/2020 12:30:00,3.36,3.07
11/19/2020 12:35:00,3.36,3.07
11/19/2020 12:40:00,3.37,3.09
11/19/2020 12:45:00,3.36,3.07
11/19/2020 12:50:00,3.36,3.07
11/19/2020 12:55:00,3.35,3.05
11/19/2020 13:00:00,3.33,3.02
11/19/2020 13:05:00,3.32,3.00
