Date Time,SamplePacin,BottleNum,TimeToSampl,AliquotNum,Level_950,Vel_950,Flow_950,Level_PT,Flow _PT
MM/dd/yyyy hh:mm:ss,min,,min,ali,in,fps,cfs,in,cfs
12/24/2020 09:17:00,20,1,10,0,1.29,0.00,0.000,2.12,0.000
12/24/2020 09:18:00,20,1,10,0,1.33,0.00,0.000,2.05,0.000
12/24/2020 09:19:00,20,1,10,0,1.29,0.47,0.048,2.04,0.097
12/24/2020 09:20:00,20,1,10,0,1.24,0.47,0.046,1.96,0.091
12/24/2020 09:21:00,20,1,10,0,1.20,0.36,0.034,1.97,0.070
12/24/2020 09:22:00,20,1,10,0,1.20,0.33,0.031,1.95,0.065
12/24/2020 09:23:00,20,1,10,0,1.16,0.36,0.032,1.92,0.067
12/24/2020 09:24:00,20,1,10,0,1.11,0.41,0.034,1.92,0.077
12/24/2020 09:25:00,20,1,10,0,1.07,0.37,0.029,1.93,0.070
12/24/2020 09:26:00,20,1,10,0,1.16,0.34,0.030,1.96,0.066
12/24/2020 09:27:00,20,1,10,0,1.16,0.36,0.032,1.92,0.067
12/24/2020 09:28:00,20,1,10,0,1.16,0.39,0.034,1.92,0.073
12/24/2020 09:29:00,20,1,10,0,1.11,0.34,0.029,1.91,0.064
12/24/2020 09:30:00,20,1,10,0,1.11,0.38,0.032,1.93,0.073
12/24/2020 09:31:00,20,1,10,0,1.11,0.38,0.032,1.92,0.072
12/24/2020 09:32:00,20,1,10,0,1.16,0.36,0.032,1.93,0.069
12/24/2020 09:33:00,20,1,10,0,1.16,0.39,0.034,1.97,0.076
12/24/2020 09:34:00,20,1,10,0,1.16,0.48,0.042,1.96,0.093
12/24/2020 09:35:00,20,1,10,0,1.16,0.39,0.035,1.92,0.074
12/24/2020 09:36:00,20,1,10,0,1.16,0.47,0.042,1.92,0.090
12/24/2020 09:37:00,20,1,10,0,1.16,0.35,0.031,1.89,0.065
12/24/2020 09:38:00,20,1,10,0,1.11,0.40,0.033,1.92,0.075
12/24/2020 09:39:00,20,1,10,0,1.11,0.33,0.028,1.89,0.061
12/24/2020 09:40:00,20,1,10,0,1.11,0.35,0.030,1.88,0.065
12/24/2020 09:41:00,20,1,10,0,1.03,0.35,0.026,1.87,0.064
12/24/2020 09:42:00,20,1,10,0,1.11,0.34,0.029,1.88,0.063
12/24/2020 09:43:00,20,1,10,0,1.03,0.00,0.000,1.87,0.000
12/24/2020 09:44:00,20,1,10,0,0.99,0.00,0.000,1.87,0.000
12/24/2020 09:45:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
12/24/2020 09:46:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/24/2020 09:47:00,20,1,10,0,0.99,0.00,0.000,1.87,0.000
12/24/2020 09:48:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
12/24/2020 09:49:00,20,1,10,0,0.94,0.00,0.000,1.87,0.000
12/24/2020 09:50:00,20,1,10,0,1.07,0.00,0.000,1.84,0.000
12/24/2020 09:51:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/24/2020 09:52:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/24/2020 09:53:00,20,1,10,0,0.99,0.00,0.000,1.86,0.000
12/24/2020 09:54:00,20,1,10,0,1.07,0.00,0.000,1.88,0.000
12/24/2020 09:55:00,20,1,10,0,1.07,0.00,0.000,1.84,0.000
12/24/2020 09:56:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/24/2020 09:57:00,20,1,10,0,1.07,0.00,0.000,1.87,0.000
12/24/2020 09:58:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/24/2020 09:59:00,20,1,10,0,1.07,0.00,0.000,1.85,0.000
12/24/2020 10:00:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/24/2020 10:01:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/24/2020 10:02:00,20,1,10,0,1.07,0.00,0.000,1.84,0.000
12/24/2020 10:03:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/24/2020 10:04:00,20,1,10,0,0.94,0.00,0.000,1.84,0.000
12/24/2020 10:05:00,20,1,10,0,1.03,0.00,0.000,1.85,0.000
12/24/2020 10:06:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/24/2020 10:07:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
12/24/2020 10:08:00,20,1,10,0,0.99,0.00,0.000,1.86,0.000
12/24/2020 10:09:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/24/2020 10:10:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/24/2020 10:11:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/24/2020 10:12:00,20,1,10,0,1.07,0.00,0.000,1.87,0.000
12/24/2020 10:13:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/24/2020 10:14:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
12/24/2020 10:15:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/24/2020 10:16:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/24/2020 10:17:00,20,1,10,0,1.03,0.00,0.000,1.85,0.000
12/24/2020 10:18:00,20,1,10,0,1.07,0.00,0.000,1.84,0.000
12/24/2020 10:19:00,20,1,10,0,0.94,0.00,0.000,1.86,0.000
12/24/2020 10:20:00,20,1,10,0,1.07,0.00,0.000,1.87,0.000
12/24/2020 10:21:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
12/24/2020 10:22:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/24/2020 10:23:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/24/2020 10:24:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/24/2020 10:25:00,20,1,10,0,1.07,0.00,0.000,1.84,0.000
12/24/2020 10:26:00,20,1,10,0,0.94,0.00,0.000,1.86,0.000
12/24/2020 10:27:00,20,1,10,0,0.94,0.00,0.000,1.86,0.000
12/24/2020 10:28:00,20,1,10,0,0.99,0.00,0.000,1.85,0.000
12/24/2020 10:29:00,20,1,10,0,1.07,0.00,0.000,1.84,0.000
12/24/2020 10:30:00,20,1,10,0,1.03,0.00,0.000,1.87,0.000
12/24/2020 10:31:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
12/24/2020 10:32:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/24/2020 10:33:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/24/2020 10:34:00,20,1,10,0,1.07,0.00,0.000,1.87,0.000
12/24/2020 10:35:00,20,1,10,0,1.03,0.00,0.000,1.85,0.000
12/24/2020 10:36:00,20,1,10,0,1.03,0.00,0.000,1.85,0.000
12/24/2020 10:37:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/24/2020 10:38:00,20,1,10,0,1.07,0.00,0.000,1.85,0.000
12/24/2020 10:39:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/24/2020 10:40:00,20,1,10,0,0.94,0.00,0.000,1.83,0.000
12/24/2020 10:41:00,20,1,10,0,1.03,0.00,0.000,1.85,0.000
12/24/2020 10:42:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/24/2020 10:43:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/24/2020 10:44:00,20,1,10,0,0.90,0.00,0.000,1.86,0.000
12/24/2020 10:45:00,20,1,10,0,0.94,0.00,0.000,1.85,0.000
12/24/2020 10:46:00,20,1,10,0,1.03,0.00,0.000,1.85,0.000
12/24/2020 10:47:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/24/2020 10:48:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/24/2020 10:49:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/24/2020 10:50:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/24/2020 10:51:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/24/2020 10:52:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
12/24/2020 10:53:00,20,1,10,0,0.99,0.00,0.000,1.84,0.000
12/24/2020 10:54:00,20,1,10,0,0.99,0.00,0.000,1.85,0.000
12/24/2020 10:55:00,20,1,10,0,1.07,0.00,0.000,1.85,0.000
12/24/2020 10:56:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/24/2020 10:57:00,20,1,10,0,0.94,0.00,0.000,1.84,0.000
12/24/2020 10:58:00,20,1,10,0,1.07,0.00,0.000,1.84,0.000
12/24/2020 10:59:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/24/2020 11:00:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/24/2020 11:01:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/24/2020 11:02:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/24/2020 11:03:00,20,1,10,0,1.07,0.00,0.000,1.83,0.000
12/24/2020 11:04:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/24/2020 11:05:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/24/2020 11:06:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/24/2020 11:07:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/24/2020 11:08:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
12/24/2020 11:09:00,20,1,10,0,1.03,0.00,0.000,1.85,0.000
12/24/2020 11:10:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/24/2020 11:11:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/24/2020 11:12:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/24/2020 11:13:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/24/2020 11:14:00,20,1,10,0,0.94,0.00,0.000,1.86,0.000
12/24/2020 11:15:00,20,1,10,0,1.03,0.00,0.000,1.85,0.000
12/24/2020 11:16:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/24/2020 11:17:00,20,1,10,0,0.99,0.00,0.000,1.83,0.000
12/24/2020 11:18:00,20,1,10,0,0.99,0.00,0.000,1.87,0.000
12/24/2020 11:19:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
12/24/2020 11:20:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/24/2020 11:21:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/24/2020 11:22:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/24/2020 11:23:00,20,1,10,0,0.99,0.00,0.000,1.86,0.000
12/24/2020 11:24:00,20,1,10,0,1.03,0.00,0.000,1.85,0.000
12/24/2020 11:25:00,20,1,10,0,0.94,0.00,0.000,1.85,0.000
12/24/2020 11:26:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
12/24/2020 11:27:00,20,1,10,0,1.03,0.00,0.000,1.90,0.000
12/24/2020 11:28:00,20,1,10,0,1.07,0.00,0.000,1.92,0.000
12/24/2020 11:29:00,20,1,10,0,1.11,0.00,0.000,1.94,0.000
12/24/2020 11:30:00,20,1,10,0,1.11,0.00,0.000,1.93,0.000
12/24/2020 11:31:00,20,1,10,0,1.11,0.00,0.000,1.92,0.000
12/24/2020 11:32:00,20,1,10,0,1.16,0.00,0.000,1.92,0.000
12/24/2020 11:33:00,20,1,10,0,1.16,0.00,0.000,1.93,0.000
12/24/2020 11:34:00,20,1,10,0,1.11,0.00,0.000,1.91,0.000
12/24/2020 11:35:00,20,1,10,0,1.16,0.00,0.000,1.92,0.000
12/24/2020 11:36:00,20,1,10,0,1.11,0.00,0.000,1.92,0.000
12/24/2020 11:37:00,20,1,10,0,1.11,0.00,0.000,1.89,0.000
12/24/2020 11:38:00,20,1,10,0,1.11,0.00,0.000,1.91,0.000
12/24/2020 11:39:00,20,1,10,0,1.03,0.00,0.000,1.89,0.000
12/24/2020 11:40:00,20,1,10,0,1.11,0.00,0.000,1.88,0.000
12/24/2020 11:41:00,20,1,10,0,1.03,0.00,0.000,1.87,0.000
12/24/2020 11:42:00,20,1,10,0,1.11,0.00,0.000,1.88,0.000
12/24/2020 11:43:00,20,1,10,0,1.11,0.00,0.000,1.89,0.000
12/24/2020 11:44:00,20,1,10,0,0.99,0.00,0.000,1.86,0.000
12/24/2020 11:45:00,20,1,10,0,1.11,0.00,0.000,1.86,0.000
12/24/2020 11:46:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
