Station Name,model and version,XL2 S/N,,,
LakeHodges_DELDIOS,Sutron XLink 500 Version 8.35 Build 17:45:51 09/23/2020 revision 3369,1911381,,,
Label,Meas Type,Slope,Offset,Equation,
11/5/2020,22:20:00,FlowVolume,0,,G
11/5/2020,22:25:00,PT Level,3.36,in,G
11/5/2020,22:25:00,Aliquot_Num,0,ali,G
11/5/2020,22:25:00,Flow_cfs,0.46,,G
11/5/2020,22:25:00,Curr_pacing,320000,,G
11/5/2020,22:25:00,FlowVolume,0,,G
11/5/2020,22:30:00,PT Level,3.35,in,G
11/5/2020,22:30:00,Aliquot_Num,0,ali,G
11/5/2020,22:30:00,Flow_cfs,0.45,,G
11/5/2020,22:30:00,Curr_pacing,320000,,G
11/5/2020,22:30:00,FlowVolume,0,,G
11/5/2020,22:35:00,PT Level,3.35,in,G
11/5/2020,22:35:00,Flow_cfs,0.45,,G
11/5/2020,22:35:00,Aliquot_Num,0,ali,G
11/5/2020,22:35:00,Curr_pacing,320000,,G
11/5/2020,22:35:00,FlowVolume,0,,G
11/5/2020,22:40:00,PT Level,3.35,in,G
11/5/2020,22:40:00,Aliquot_Num,0,ali,G
11/5/2020,22:40:00,Flow_cfs,0.45,,G
11/5/2020,22:40:00,Curr_pacing,320000,,G
11/5/2020,22:40:00,FlowVolume,0,,G
11/5/2020,22:45:00,PT Level,3.34,in,G
11/5/2020,22:45:00,Flow_cfs,0.45,,G
11/5/2020,22:45:00,Aliquot_Num,0,ali,G
11/5/2020,22:45:00,Curr_pacing,320000,,G
11/5/2020,22:45:00,FlowVolume,0,,G
11/5/2020,22:50:00,PT Level,3.35,in,G
11/5/2020,22:50:00,Aliquot_Num,0,ali,G
11/5/2020,22:50:00,Flow_cfs,0.45,,G
11/5/2020,22:50:00,Curr_pacing,320000,,G
11/5/2020,22:50:00,FlowVolume,0,,G
11/5/2020,22:55:00,PT Level,3.35,in,G
11/5/2020,22:55:00,Flow_cfs,0.45,,G
11/5/2020,22:55:00,Aliquot_Num,0,ali,G
11/5/2020,22:55:00,Curr_pacing,320000,,G
11/5/2020,22:55:00,FlowVolume,0,,G
11/5/2020,23:00:00,PT Level,3.36,in,G
11/5/2020,23:00:00,Aliquot_Num,0,ali,G
11/5/2020,23:00:00,Flow_cfs,0.46,,G
11/5/2020,23:00:00,Curr_pacing,320000,,G
11/5/2020,23:00:00,FlowVolume,0,,G
11/5/2020,23:05:00,PT Level,3.36,in,G
11/5/2020,23:05:00,Aliquot_Num,0,ali,G
11/5/2020,23:05:00,Flow_cfs,0.46,,G
11/5/2020,23:05:00,Curr_pacing,320000,,G
11/5/2020,23:05:00,FlowVolume,0,,G
11/5/2020,23:10:00,PT Level,3.34,in,G
11/5/2020,23:10:00,Aliquot_Num,0,ali,G
11/5/2020,23:10:00,Flow_cfs,0.45,,G
11/5/2020,23:10:00,Curr_pacing,320000,,G
11/5/2020,23:10:00,FlowVolume,0,,G
11/5/2020,23:15:00,PT Level,3.33,in,G
11/5/2020,23:15:00,Aliquot_Num,0,ali,G
11/5/2020,23:15:00,Flow_cfs,0.45,,G
11/5/2020,23:15:00,Curr_pacing,320000,,G
11/5/2020,23:15:00,FlowVolume,0,,G
11/5/2020,23:20:00,PT Level,3.35,in,G
11/5/2020,23:20:00,Flow_cfs,0.45,,G
11/5/2020,23:20:00,Aliquot_Num,0,ali,G
11/5/2020,23:20:00,Curr_pacing,320000,,G
11/5/2020,23:20:00,FlowVolume,0,,G
11/5/2020,23:25:00,PT Level,3.34,in,G
11/5/2020,23:25:00,Aliquot_Num,0,ali,G
11/5/2020,23:25:00,Flow_cfs,0.45,,G
11/5/2020,23:25:00,Curr_pacing,320000,,G
11/5/2020,23:25:00,FlowVolume,0,,G
11/5/2020,23:30:00,PT Level,3.35,in,G
11/5/2020,23:30:00,Flow_cfs,0.45,,G
11/5/2020,23:30:00,Aliquot_Num,0,ali,G
11/5/2020,23:30:00,Curr_pacing,320000,,G
11/5/2020,23:30:00,FlowVolume,0,,G
11/5/2020,23:35:00,PT Level,3.35,in,G
11/5/2020,23:35:00,Aliquot_Num,0,ali,G
11/5/2020,23:35:00,Flow_cfs,0.45,,G
11/5/2020,23:35:00,Curr_pacing,320000,,G
11/5/2020,23:35:00,FlowVolume,0,,G
11/5/2020,23:40:00,PT Level,3.37,in,G
11/5/2020,23:40:00,Flow_cfs,0.46,,G
11/5/2020,23:40:00,Aliquot_Num,0,ali,G
11/5/2020,23:40:00,Curr_pacing,320000,,G
11/5/2020,23:40:00,FlowVolume,0,,G
11/5/2020,23:45:00,PT Level,3.35,in,G
11/5/2020,23:45:00,Aliquot_Num,0,ali,G
11/5/2020,23:45:00,Flow_cfs,0.45,,G
11/5/2020,23:45:00,Curr_pacing,320000,,G
11/5/2020,23:45:00,FlowVolume,0,,G
11/5/2020,23:50:00,PT Level,3.34,in,G
11/5/2020,23:50:00,Aliquot_Num,0,ali,G
11/5/2020,23:50:00,Flow_cfs,0.45,,G
11/5/2020,23:50:00,Curr_pacing,320000,,G
11/5/2020,23:50:00,FlowVolume,0,,G
11/5/2020,23:55:00,PT Level,3.34,in,G
11/5/2020,23:55:00,Flow_cfs,0.45,,G
11/5/2020,23:55:00,Aliquot_Num,0,ali,G
11/5/2020,23:55:00,Curr_pacing,320000,,G
11/5/2020,23:55:00,FlowVolume,0,,G
11/6/2020,0:00:00,PT Level,3.34,in,G
11/6/2020,0:00:00,Aliquot_Num,0,ali,G
11/6/2020,0:00:00,Flow_cfs,0.45,,G
11/6/2020,0:00:00,Curr_pacing,320000,,G
11/6/2020,0:00:00,FlowVolume,0,,G
11/6/2020,0:05:00,PT Level,3.34,in,G
11/6/2020,0:05:00,Flow_cfs,0.45,,G
11/6/2020,0:05:00,Aliquot_Num,0,ali,G
11/6/2020,0:05:00,Curr_pacing,320000,,G
11/6/2020,0:05:00,FlowVolume,0,,G
11/6/2020,0:10:00,PT Level,3.34,in,G
11/6/2020,0:10:00,Aliquot_Num,0,ali,G
11/6/2020,0:10:00,Flow_cfs,0.45,,G
11/6/2020,0:10:00,Curr_pacing,320000,,G
11/6/2020,0:10:00,FlowVolume,0,,G
11/6/2020,0:15:00,PT Level,3.35,in,G
11/6/2020,0:15:00,Flow_cfs,0.45,,G
11/6/2020,0:15:00,Aliquot_Num,0,ali,G
11/6/2020,0:15:00,Curr_pacing,320000,,G
11/6/2020,0:15:00,FlowVolume,0,,G
11/6/2020,0:20:00,PT Level,3.34,in,G
11/6/2020,0:20:00,Aliquot_Num,0,ali,G
11/6/2020,0:20:00,Flow_cfs,0.45,,G
11/6/2020,0:20:00,Curr_pacing,320000,,G
11/6/2020,0:20:00,FlowVolume,0,,G
11/6/2020,0:25:00,PT Level,3.34,in,G
11/6/2020,0:25:00,Aliquot_Num,0,ali,G
11/6/2020,0:25:00,Flow_cfs,0.45,,G
11/6/2020,0:25:00,Curr_pacing,320000,,G
11/6/2020,0:25:00,FlowVolume,0,,G
11/6/2020,0:30:00,PT Level,3.35,in,G
11/6/2020,0:30:00,Flow_cfs,0.45,,G
11/6/2020,0:30:00,Aliquot_Num,0,ali,G
11/6/2020,0:30:00,Curr_pacing,320000,,G
11/6/2020,0:30:00,FlowVolume,0,,G
11/6/2020,0:35:00,PT Level,3.36,in,G
11/6/2020,0:35:00,Aliquot_Num,0,ali,G
11/6/2020,0:35:00,Flow_cfs,0.46,,G
11/6/2020,0:35:00,Curr_pacing,320000,,G
11/6/2020,0:35:00,FlowVolume,0,,G
11/6/2020,0:40:00,PT Level,3.34,in,G
11/6/2020,0:40:00,Flow_cfs,0.45,,G
11/6/2020,0:40:00,Aliquot_Num,0,ali,G
11/6/2020,0:40:00,Curr_pacing,320000,,G
11/6/2020,0:40:00,FlowVolume,0,,G
11/6/2020,0:45:00,PT Level,3.36,in,G
11/6/2020,0:45:00,Aliquot_Num,0,ali,G
11/6/2020,0:45:00,Flow_cfs,0.46,,G
11/6/2020,0:45:00,Curr_pacing,320000,,G
11/6/2020,0:45:00,FlowVolume,0,,G
11/6/2020,0:50:00,PT Level,3.36,in,G
11/6/2020,0:50:00,Flow_cfs,0.46,,G
11/6/2020,0:50:00,Aliquot_Num,0,ali,G
11/6/2020,0:50:00,Curr_pacing,320000,,G
11/6/2020,0:50:00,FlowVolume,0,,G
11/6/2020,0:55:00,PT Level,3.37,in,G
11/6/2020,0:55:00,Aliquot_Num,0,ali,G
11/6/2020,0:55:00,Flow_cfs,0.46,,G
11/6/2020,0:55:00,Curr_pacing,320000,,G
11/6/2020,0:55:00,FlowVolume,0,,G
11/6/2020,1:00:00,PT Level,3.35,in,G
11/6/2020,1:00:00,Aliquot_Num,0,ali,G
11/6/2020,1:00:00,Flow_cfs,0.45,,G
11/6/2020,1:00:00,Curr_pacing,320000,,G
11/6/2020,1:00:00,FlowVolume,0,,G
11/6/2020,1:05:00,PT Level,3.37,in,G
11/6/2020,1:05:00,Flow_cfs,0.46,,G
11/6/2020,1:05:00,Aliquot_Num,0,ali,G
11/6/2020,1:05:00,Curr_pacing,320000,,G
11/6/2020,1:05:00,FlowVolume,0,,G
11/6/2020,1:10:00,PT Level,3.35,in,G
11/6/2020,1:10:00,Aliquot_Num,0,ali,G
11/6/2020,1:10:00,Flow_cfs,0.45,,G
11/6/2020,1:10:00,Curr_pacing,320000,,G
11/6/2020,1:10:00,FlowVolume,0,,G
11/6/2020,1:15:00,PT Level,3.37,in,G
11/6/2020,1:15:00,Flow_cfs,0.46,,G
11/6/2020,1:15:00,Aliquot_Num,0,ali,G
11/6/2020,1:15:00,Curr_pacing,320000,,G
11/6/2020,1:15:00,FlowVolume,0,,G
11/6/2020,1:20:00,PT Level,3.36,in,G
11/6/2020,1:20:00,Aliquot_Num,0,ali,G
11/6/2020,1:20:00,Flow_cfs,0.46,,G
11/6/2020,1:20:00,Curr_pacing,320000,,G
11/6/2020,1:20:00,FlowVolume,0,,G
11/6/2020,1:25:00,PT Level,3.37,in,G
11/6/2020,1:25:00,Flow_cfs,0.46,,G
11/6/2020,1:25:00,Aliquot_Num,0,ali,G
11/6/2020,1:25:00,Curr_pacing,320000,,G
11/6/2020,1:25:00,FlowVolume,0,,G
11/6/2020,1:30:00,PT Level,3.37,in,G
11/6/2020,1:30:00,Aliquot_Num,0,ali,G
11/6/2020,1:30:00,Flow_cfs,0.46,,G
11/6/2020,1:30:00,Curr_pacing,320000,,G
11/6/2020,1:30:00,FlowVolume,0,,G
11/6/2020,1:35:00,PT Level,3.38,in,G
11/6/2020,1:35:00,Aliquot_Num,0,ali,G
11/6/2020,1:35:00,Flow_cfs,0.47,,G
11/6/2020,1:35:00,Curr_pacing,320000,,G
11/6/2020,1:35:00,FlowVolume,0,,G
11/6/2020,1:40:00,PT Level,3.37,in,G
11/6/2020,1:40:00,Flow_cfs,0.46,,G
11/6/2020,1:40:00,Aliquot_Num,0,ali,G
11/6/2020,1:40:00,Curr_pacing,320000,,G
11/6/2020,1:40:00,FlowVolume,0,,G
11/6/2020,1:45:00,PT Level,3.37,in,G
11/6/2020,1:45:00,Aliquot_Num,0,ali,G
11/6/2020,1:45:00,Flow_cfs,0.46,,G
11/6/2020,1:45:00,Curr_pacing,320000,,G
11/6/2020,1:45:00,FlowVolume,0,,G
11/6/2020,1:50:00,PT Level,3.38,in,G
11/6/2020,1:50:00,Flow_cfs,0.47,,G
11/6/2020,1:50:00,Aliquot_Num,0,ali,G
11/6/2020,1:50:00,Curr_pacing,320000,,G
11/6/2020,1:50:00,FlowVolume,0,,G
11/6/2020,1:55:00,PT Level,3.4,in,G
11/6/2020,1:55:00,Aliquot_Num,0,ali,G
11/6/2020,1:55:00,Flow_cfs,0.48,,G
11/6/2020,1:55:00,Curr_pacing,320000,,G
11/6/2020,1:55:00,FlowVolume,0,,G
11/6/2020,2:00:00,PT Level,3.38,in,G
11/6/2020,2:00:00,Flow_cfs,0.47,,G
11/6/2020,2:00:00,Aliquot_Num,0,ali,G
11/6/2020,2:00:00,Curr_pacing,320000,,G
11/6/2020,2:00:00,FlowVolume,0,,G
11/6/2020,2:05:00,PT Level,3.37,in,G
11/6/2020,2:05:00,Aliquot_Num,0,ali,G
11/6/2020,2:05:00,Flow_cfs,0.46,,G
11/6/2020,2:05:00,Curr_pacing,320000,,G
11/6/2020,2:05:00,FlowVolume,0,,G
11/6/2020,2:10:00,PT Level,3.37,in,G
11/6/2020,2:10:00,Aliquot_Num,0,ali,G
11/6/2020,2:10:00,Flow_cfs,0.46,,G
11/6/2020,2:10:00,Curr_pacing,320000,,G
11/6/2020,2:10:00,FlowVolume,0,,G
11/6/2020,2:15:00,PT Level,3.37,in,G
11/6/2020,2:15:00,Aliquot_Num,0,ali,G
11/6/2020,2:15:00,Flow_cfs,0.46,,G
11/6/2020,2:15:00,Curr_pacing,320000,,G
11/6/2020,2:15:00,FlowVolume,0,,G
11/6/2020,2:20:00,PT Level,3.37,in,G
11/6/2020,2:20:00,Aliquot_Num,0,ali,G
11/6/2020,2:20:00,Flow_cfs,0.46,,G
11/6/2020,2:20:00,Curr_pacing,320000,,G
11/6/2020,2:20:00,FlowVolume,0,,G
11/6/2020,2:25:00,PT Level,3.38,in,G
11/6/2020,2:25:00,Flow_cfs,0.47,,G
11/6/2020,2:25:00,Aliquot_Num,0,ali,G
11/6/2020,2:25:00,Curr_pacing,320000,,G
11/6/2020,2:25:00,FlowVolume,0,,G
11/6/2020,2:30:00,PT Level,3.4,in,G
11/6/2020,2:30:00,Aliquot_Num,0,ali,G
11/6/2020,2:30:00,Flow_cfs,0.48,,G
11/6/2020,2:30:00,Curr_pacing,320000,,G
11/6/2020,2:30:00,FlowVolume,0,,G
11/6/2020,2:35:00,PT Level,3.38,in,G
11/6/2020,2:35:00,Flow_cfs,0.47,,G
11/6/2020,2:35:00,Aliquot_Num,0,ali,G
11/6/2020,2:35:00,Curr_pacing,320000,,G
11/6/2020,2:35:00,FlowVolume,0,,G
11/6/2020,2:40:00,PT Level,3.38,in,G
11/6/2020,2:40:00,Aliquot_Num,0,ali,G
11/6/2020,2:40:00,Flow_cfs,0.47,,G
11/6/2020,2:40:00,Curr_pacing,320000,,G
11/6/2020,2:40:00,FlowVolume,0,,G
11/6/2020,2:45:00,PT Level,3.38,in,G
11/6/2020,2:45:00,Flow_cfs,0.47,,G
11/6/2020,2:45:00,Aliquot_Num,0,ali,G
11/6/2020,2:45:00,Curr_pacing,320000,,G
11/6/2020,2:45:00,FlowVolume,0,,G
11/6/2020,2:50:00,PT Level,3.38,in,G
11/6/2020,2:50:00,Aliquot_Num,0,ali,G
11/6/2020,2:50:00,Flow_cfs,0.47,,G
11/6/2020,2:50:00,Curr_pacing,320000,,G
11/6/2020,2:50:00,FlowVolume,0,,G
11/6/2020,2:55:00,PT Level,3.4,in,G
11/6/2020,2:55:00,Aliquot_Num,0,ali,G
11/6/2020,2:55:00,Flow_cfs,0.48,,G
11/6/2020,2:55:00,Curr_pacing,320000,,G
11/6/2020,2:55:00,FlowVolume,0,,G
11/6/2020,3:00:00,PT Level,3.38,in,G
11/6/2020,3:00:00,Flow_cfs,0.47,,G
11/6/2020,3:00:00,Aliquot_Num,0,ali,G
11/6/2020,3:00:00,Curr_pacing,320000,,G
11/6/2020,3:00:00,FlowVolume,0,,G
11/6/2020,3:05:00,PT Level,3.39,in,G
11/6/2020,3:05:00,Aliquot_Num,0,ali,G
11/6/2020,3:05:00,Flow_cfs,0.47,,G
11/6/2020,3:05:00,Curr_pacing,320000,,G
11/6/2020,3:05:00,FlowVolume,0,,G
11/6/2020,3:10:00,PT Level,3.38,in,G
11/6/2020,3:10:00,Flow_cfs,0.47,,G
11/6/2020,3:10:00,Aliquot_Num,0,ali,G
11/6/2020,3:10:00,Curr_pacing,320000,,G
11/6/2020,3:10:00,FlowVolume,0,,G
11/6/2020,3:15:00,PT Level,3.41,in,G
11/6/2020,3:15:00,Aliquot_Num,0,ali,G
11/6/2020,3:15:00,Flow_cfs,0.48,,G
11/6/2020,3:15:00,Curr_pacing,320000,,G
11/6/2020,3:15:00,FlowVolume,0,,G
11/6/2020,3:20:00,PT Level,3.41,in,G
11/6/2020,3:20:00,Flow_cfs,0.48,,G
11/6/2020,3:20:00,Aliquot_Num,0,ali,G
11/6/2020,3:20:00,Curr_pacing,320000,,G
11/6/2020,3:20:00,FlowVolume,0,,G
11/6/2020,3:25:00,PT Level,3.4,in,G
11/6/2020,3:25:00,Aliquot_Num,0,ali,G
11/6/2020,3:25:00,Flow_cfs,0.48,,G
11/6/2020,3:25:00,Curr_pacing,320000,,G
11/6/2020,3:25:00,FlowVolume,0,,G
11/6/2020,3:30:00,PT Level,3.4,in,G
11/6/2020,3:30:00,Aliquot_Num,0,ali,G
11/6/2020,3:30:00,Flow_cfs,0.48,,G
11/6/2020,3:30:00,Curr_pacing,320000,,G
11/6/2020,3:30:00,FlowVolume,0,,G
11/6/2020,3:35:00,PT Level,3.4,in,G
11/6/2020,3:35:00,Flow_cfs,0.48,,G
11/6/2020,3:35:00,Aliquot_Num,0,ali,G
11/6/2020,3:35:00,Curr_pacing,320000,,G
11/6/2020,3:35:00,FlowVolume,0,,G
11/6/2020,3:40:00,PT Level,3.4,in,G
11/6/2020,3:40:00,Aliquot_Num,0,ali,G
11/6/2020,3:40:00,Flow_cfs,0.48,,G
11/6/2020,3:40:00,Curr_pacing,320000,,G
11/6/2020,3:40:00,FlowVolume,0,,G
11/6/2020,3:45:00,PT Level,3.4,in,G
11/6/2020,3:45:00,Flow_cfs,0.48,,G
11/6/2020,3:45:00,Aliquot_Num,0,ali,G
11/6/2020,3:45:00,Curr_pacing,320000,,G
11/6/2020,3:45:00,FlowVolume,0,,G
11/6/2020,3:50:00,PT Level,3.41,in,G
11/6/2020,3:50:00,Aliquot_Num,0,ali,G
11/6/2020,3:50:00,Flow_cfs,0.48,,G
11/6/2020,3:50:00,Curr_pacing,320000,,G
11/6/2020,3:50:00,FlowVolume,0,,G
11/6/2020,3:55:00,PT Level,3.41,in,G
11/6/2020,3:55:00,Flow_cfs,0.48,,G
11/6/2020,3:55:00,Aliquot_Num,0,ali,G
11/6/2020,3:55:00,Curr_pacing,320000,,G
11/6/2020,3:55:00,FlowVolume,0,,G
11/6/2020,4:00:00,PT Level,3.41,in,G
11/6/2020,4:00:00,Aliquot_Num,0,ali,G
11/6/2020,4:00:00,Flow_cfs,0.48,,G
11/6/2020,4:00:00,Curr_pacing,320000,,G
11/6/2020,4:00:00,FlowVolume,0,,G
11/6/2020,4:05:00,PT Level,3.41,in,G
11/6/2020,4:05:00,Aliquot_Num,0,ali,G
11/6/2020,4:05:00,Flow_cfs,0.48,,G
11/6/2020,4:05:00,Curr_pacing,320000,,G
11/6/2020,4:05:00,FlowVolume,0,,G
11/6/2020,4:10:00,PT Level,3.39,in,G
11/6/2020,4:10:00,Flow_cfs,0.47,,G
11/6/2020,4:10:00,Aliquot_Num,0,ali,G
11/6/2020,4:10:00,Curr_pacing,320000,,G
11/6/2020,4:10:00,FlowVolume,0,,G
11/6/2020,4:15:00,PT Level,3.41,in,G
11/6/2020,4:15:00,Aliquot_Num,0,ali,G
11/6/2020,4:15:00,Flow_cfs,0.48,,G
11/6/2020,4:15:00,Curr_pacing,320000,,G
11/6/2020,4:15:00,FlowVolume,0,,G
11/6/2020,4:20:00,PT Level,3.4,in,G
11/6/2020,4:20:00,Flow_cfs,0.48,,G
11/6/2020,4:20:00,Aliquot_Num,0,ali,G
11/6/2020,4:20:00,Curr_pacing,320000,,G
11/6/2020,4:20:00,FlowVolume,0,,G
11/6/2020,4:25:00,PT Level,3.41,in,G
11/6/2020,4:25:00,Aliquot_Num,0,ali,G
11/6/2020,4:25:00,Flow_cfs,0.48,,G
11/6/2020,4:25:00,Curr_pacing,320000,,G
11/6/2020,4:25:00,FlowVolume,0,,G
11/6/2020,4:30:00,PT Level,3.4,in,G
11/6/2020,4:30:00,Flow_cfs,0.48,,G
11/6/2020,4:30:00,Aliquot_Num,0,ali,G
11/6/2020,4:30:00,Curr_pacing,320000,,G
11/6/2020,4:30:00,FlowVolume,0,,G
11/6/2020,4:35:00,PT Level,3.41,in,G
11/6/2020,4:35:00,Aliquot_Num,0,ali,G
11/6/2020,4:35:00,Flow_cfs,0.48,,G
11/6/2020,4:35:00,Curr_pacing,320000,,G
11/6/2020,4:35:00,FlowVolume,0,,G
11/6/2020,4:40:00,PT Level,3.4,in,G
11/6/2020,4:40:00,Aliquot_Num,0,ali,G
11/6/2020,4:40:00,Flow_cfs,0.48,,G
11/6/2020,4:40:00,Curr_pacing,320000,,G
11/6/2020,4:40:00,FlowVolume,0,,G
11/6/2020,4:45:00,PT Level,3.4,in,G
11/6/2020,4:45:00,Flow_cfs,0.48,,G
11/6/2020,4:45:00,Aliquot_Num,0,ali,G
11/6/2020,4:45:00,Curr_pacing,320000,,G
11/6/2020,4:45:00,FlowVolume,0,,G
11/6/2020,4:50:00,PT Level,3.41,in,G
11/6/2020,4:50:00,Aliquot_Num,0,ali,G
11/6/2020,4:50:00,Flow_cfs,0.48,,G
11/6/2020,4:50:00,Curr_pacing,320000,,G
11/6/2020,4:50:00,FlowVolume,0,,G
11/6/2020,4:55:00,PT Level,3.42,in,G
11/6/2020,4:55:00,Flow_cfs,0.49,,G
11/6/2020,4:55:00,Aliquot_Num,0,ali,G
11/6/2020,4:55:00,Curr_pacing,320000,,G
11/6/2020,4:55:00,FlowVolume,0,,G
11/6/2020,5:00:00,PT Level,3.42,in,G
11/6/2020,5:00:00,Aliquot_Num,0,ali,G
11/6/2020,5:00:00,Flow_cfs,0.49,,G
11/6/2020,5:00:00,Curr_pacing,320000,,G
11/6/2020,5:00:00,FlowVolume,0,,G
11/6/2020,5:05:00,PT Level,3.41,in,G
11/6/2020,5:05:00,Flow_cfs,0.48,,G
11/6/2020,5:05:00,Aliquot_Num,0,ali,G
11/6/2020,5:05:00,Curr_pacing,320000,,G
11/6/2020,5:05:00,FlowVolume,0,,G
11/6/2020,5:10:00,PT Level,3.41,in,G
11/6/2020,5:10:00,Aliquot_Num,0,ali,G
11/6/2020,5:10:00,Flow_cfs,0.48,,G
11/6/2020,5:10:00,Curr_pacing,320000,,G
11/6/2020,5:10:00,FlowVolume,0,,G
11/6/2020,5:15:00,PT Level,3.41,in,G
11/6/2020,5:15:00,Flow_cfs,0.48,,G
11/6/2020,5:15:00,Aliquot_Num,0,ali,G
11/6/2020,5:15:00,Curr_pacing,320000,,G
11/6/2020,5:15:00,FlowVolume,0,,G
11/6/2020,5:20:00,PT Level,3.42,in,G
11/6/2020,5:20:00,Aliquot_Num,0,ali,G
11/6/2020,5:20:00,Flow_cfs,0.49,,G
11/6/2020,5:20:00,Curr_pacing,320000,,G
11/6/2020,5:20:00,FlowVolume,0,,G
11/6/2020,5:25:00,PT Level,3.45,in,G
11/6/2020,5:25:00,Flow_cfs,0.5,,G
11/6/2020,5:25:00,Aliquot_Num,0,ali,G
11/6/2020,5:25:00,Curr_pacing,320000,,G
11/6/2020,5:25:00,FlowVolume,0,,G
11/6/2020,5:30:00,PT Level,3.44,in,G
11/6/2020,5:30:00,Flow_cfs,0.5,,G
11/6/2020,5:30:00,Aliquot_Num,0,ali,G
11/6/2020,5:30:00,Curr_pacing,320000,,G
11/6/2020,5:30:00,FlowVolume,0,,G
11/6/2020,5:35:00,PT Level,3.44,in,G
11/6/2020,5:35:00,Aliquot_Num,0,ali,G
11/6/2020,5:35:00,Flow_cfs,0.5,,G
11/6/2020,5:35:00,Curr_pacing,320000,,G
11/6/2020,5:35:00,FlowVolume,0,,G
11/6/2020,5:40:00,PT Level,3.43,in,G
11/6/2020,5:40:00,Flow_cfs,0.49,,G
11/6/2020,5:40:00,Aliquot_Num,0,ali,G
11/6/2020,5:40:00,Curr_pacing,320000,,G
11/6/2020,5:40:00,FlowVolume,0,,G
11/6/2020,5:45:00,PT Level,3.44,in,G
11/6/2020,5:45:00,Aliquot_Num,0,ali,G
11/6/2020,5:45:00,Flow_cfs,0.5,,G
11/6/2020,5:45:00,Curr_pacing,320000,,G
11/6/2020,5:45:00,FlowVolume,0,,G
11/6/2020,5:50:00,PT Level,3.44,in,G
11/6/2020,5:50:00,Flow_cfs,0.5,,G
11/6/2020,5:50:00,Aliquot_Num,0,ali,G
11/6/2020,5:50:00,Curr_pacing,320000,,G
11/6/2020,5:50:00,FlowVolume,0,,G
11/6/2020,5:55:00,PT Level,3.43,in,G
11/6/2020,5:55:00,Aliquot_Num,0,ali,G
11/6/2020,5:55:00,Flow_cfs,0.49,,G
11/6/2020,5:55:00,Curr_pacing,320000,,G
11/6/2020,5:55:00,FlowVolume,0,,G
11/6/2020,6:00:00,PT Level,3.44,in,G
11/6/2020,6:00:00,Aliquot_Num,0,ali,G
11/6/2020,6:00:00,Flow_cfs,0.5,,G
11/6/2020,6:00:00,Curr_pacing,320000,,G
11/6/2020,6:00:00,FlowVolume,0,,G
11/6/2020,6:05:00,PT Level,3.43,in,G
11/6/2020,6:05:00,Flow_cfs,0.49,,G
11/6/2020,6:05:00,Aliquot_Num,0,ali,G
11/6/2020,6:05:00,Curr_pacing,320000,,G
11/6/2020,6:05:00,FlowVolume,0,,G
11/6/2020,6:10:00,PT Level,3.43,in,G
11/6/2020,6:10:00,Aliquot_Num,0,ali,G
11/6/2020,6:10:00,Flow_cfs,0.49,,G
11/6/2020,6:10:00,Curr_pacing,320000,,G
11/6/2020,6:10:00,FlowVolume,0,,G
11/6/2020,6:15:00,PT Level,3.43,in,G
11/6/2020,6:15:00,Flow_cfs,0.49,,G
11/6/2020,6:15:00,Aliquot_Num,0,ali,G
11/6/2020,6:15:00,Curr_pacing,320000,,G
11/6/2020,6:15:00,FlowVolume,0,,G
11/6/2020,6:20:00,PT Level,3.42,in,G
11/6/2020,6:20:00,Aliquot_Num,0,ali,G
11/6/2020,6:20:00,Flow_cfs,0.49,,G
11/6/2020,6:20:00,Curr_pacing,320000,,G
11/6/2020,6:20:00,FlowVolume,0,,G
11/6/2020,6:25:00,PT Level,3.43,in,G
11/6/2020,6:25:00,Flow_cfs,0.49,,G
11/6/2020,6:25:00,Aliquot_Num,0,ali,G
11/6/2020,6:25:00,Curr_pacing,320000,,G
11/6/2020,6:25:00,FlowVolume,0,,G
11/6/2020,6:30:00,PT Level,3.44,in,G
11/6/2020,6:30:00,Aliquot_Num,0,ali,G
11/6/2020,6:30:00,Flow_cfs,0.5,,G
11/6/2020,6:30:00,Curr_pacing,320000,,G
11/6/2020,6:30:00,FlowVolume,0,,G
11/6/2020,6:35:00,PT Level,3.44,in,G
11/6/2020,6:35:00,Aliquot_Num,0,ali,G
11/6/2020,6:35:00,Flow_cfs,0.5,,G
11/6/2020,6:35:00,Curr_pacing,320000,,G
11/6/2020,6:35:00,FlowVolume,0,,G
11/6/2020,6:40:00,PT Level,3.44,in,G
11/6/2020,6:40:00,Flow_cfs,0.5,,G
11/6/2020,6:40:00,Aliquot_Num,0,ali,G
11/6/2020,6:40:00,Curr_pacing,320000,,G
11/6/2020,6:40:00,FlowVolume,0,,G
11/6/2020,6:45:00,PT Level,3.43,in,G
11/6/2020,6:45:00,Aliquot_Num,0,ali,G
11/6/2020,6:45:00,Flow_cfs,0.49,,G
11/6/2020,6:45:00,Curr_pacing,320000,,G
11/6/2020,6:45:00,FlowVolume,0,,G
11/6/2020,6:50:00,PT Level,3.44,in,G
11/6/2020,6:50:00,Flow_cfs,0.5,,G
11/6/2020,6:50:00,Aliquot_Num,0,ali,G
11/6/2020,6:50:00,Curr_pacing,320000,,G
11/6/2020,6:50:00,FlowVolume,0,,G
11/6/2020,6:55:00,PT Level,3.46,in,G
11/6/2020,6:55:00,Aliquot_Num,0,ali,G
11/6/2020,6:55:00,Flow_cfs,0.5,,G
