Date,Time,PT Level,PT Flow cfs,Level_950,Vel_950,Flow_950,Curr_pacing,FlowVolume,Aliquot_Num,Battery_950
11/09/2020,00:00:00,0.37,0.000,0.52,0.00,0.08,0.00,489732.53,142,12.59
11/09/2020,00:05:00,0.38,0.000,0.39,0.00,0.05,0.00,489732.53,142,
11/09/2020,00:10:00,0.39,0.000,0.48,0.00,0.07,0.00,489732.53,142,
11/09/2020,00:15:00,0.37,0.000,0.39,0.00,0.05,0.00,489732.53,142,
11/09/2020,00:20:00,0.38,0.000,0.30,0.00,0.03,0.00,489732.53,142,
11/09/2020,00:25:00,0.38,0.000,0.39,0.00,0.05,0.00,489732.53,142,
11/09/2020,00:30:00,0.38,0.000,0.35,0.00,0.04,0.00,489732.53,142,
11/09/2020,00:35:00,0.38,0.000,0.39,0.00,0.05,0.00,489732.53,142,
11/09/2020,00:40:00,0.38,0.000,0.48,0.00,0.07,0.00,489732.53,142,
11/09/2020,00:45:00,0.52,0.433,0.56,0.00,0.53,0.00,489732.53,142,
11/09/2020,00:50:00,0.56,0.607,0.56,0.00,0.08,0.00,489732.53,142,
11/09/2020,00:55:00,0.49,0.303,0.60,0.00,0.09,0.00,489732.53,142,
11/09/2020,01:00:00,0.45,0.130,0.43,0.00,0.06,0.00,489732.53,142,12.58
11/09/2020,01:05:00,0.42,0.000,0.39,0.00,0.05,0.00,489732.53,142,
11/09/2020,01:10:00,0.46,0.173,0.43,0.00,0.06,0.00,489732.53,142,
11/09/2020,01:15:00,3.90,208.830,2.05,0.72,34.22,0.00,0.00,142,
11/09/2020,01:16:00,,208.830,3.08,,82.58,,,,
11/09/2020,01:17:00,,208.830,3.84,,143.27,,,,
11/09/2020,01:18:00,,208.830,4.27,,178.46,,,,
11/09/2020,01:19:00,,208.830,4.48,,237.08,,,,
11/09/2020,01:20:00,5.16,445.732,4.48,9.62,234.17,0.00,26743.94,0,
11/09/2020,01:21:00,4.84,374.273,4.78,6.80,228.70,,49200.34,,
11/09/2020,01:22:00,5.53,538.611,4.69,5.69,210.24,,81516.97,,
11/09/2020,01:23:00,4.23,259.378,4.95,4.95,217.58,,97079.66,,
11/09/2020,01:24:00,4.24,261.092,4.82,7.91,244.96,,112745.17,,
11/09/2020,01:25:00,4.13,242.240,4.48,2.60,153.20,0.00,127279.57,5,
11/09/2020,01:26:00,4.00,223.356,4.40,4.76,181.60,,140680.94,,
11/09/2020,01:27:00,3.90,208.830,4.40,7.75,212.75,,153210.73,,
11/09/2020,01:28:00,3.77,190.612,4.23,4.47,168.71,,164647.47,,
11/09/2020,01:29:00,3.71,182.204,4.18,6.57,186.70,,175579.72,,
11/09/2020,01:30:00,3.54,160.804,4.06,4.56,159.78,0.00,185227.98,10,
11/09/2020,01:31:00,3.45,149.750,3.71,2.81,119.91,,194212.98,,
11/09/2020,01:32:00,3.35,138.593,3.71,4.49,140.17,,202528.59,,
11/09/2020,01:33:00,3.09,111.045,3.46,2.99,110.50,,209191.27,,
11/09/2020,01:34:00,3.07,109.038,3.42,2.57,103.12,,215733.54,,
11/09/2020,01:35:00,3.02,104.020,3.29,2.79,100.23,0.00,221974.77,15,
11/09/2020,01:36:00,2.93,95.877,3.12,3.45,100.29,,227727.42,,
11/09/2020,01:37:00,2.82,86.468,3.03,2.20,82.57,,232915.49,,
11/09/2020,01:38:00,2.72,78.319,2.95,2.49,82.28,,237614.62,,
11/09/2020,01:39:00,2.67,74.717,2.82,1.74,69.68,,242097.63,,
11/09/2020,01:40:00,2.59,68.954,2.73,1.32,62.72,0.00,246234.84,20,
11/09/2020,01:41:00,2.48,61.177,2.61,1.47,59.80,,249905.44,,
11/09/2020,01:42:00,2.46,59.883,2.48,1.10,51.85,,253498.44,,
11/09/2020,01:43:00,2.36,53.417,2.52,1.12,53.56,,256703.44,,
11/09/2020,01:44:00,2.28,48.243,2.48,0.80,46.54,,259598.04,,
11/09/2020,01:45:00,2.24,45.902,2.35,0.97,45.77,0.00,262352.16,25,
11/09/2020,01:46:00,2.17,42.234,2.31,0.49,37.00,,264886.20,,
11/09/2020,01:47:00,2.16,41.710,2.27,0.50,36.14,,267388.80,,
11/09/2020,01:48:00,2.09,38.042,2.18,0.45,33.45,,269671.32,,
11/09/2020,01:49:00,2.05,35.946,2.14,0.19,28.66,,271828.08,,
11/09/2020,01:50:00,2.00,33.436,2.05,0.88,36.32,0.00,273834.25,30,
11/09/2020,01:51:00,1.96,31.781,2.05,0.52,31.48,,275741.10,,
11/09/2020,01:52:00,1.98,32.608,2.01,0.54,30.80,,277697.61,,
11/09/2020,01:53:00,1.97,32.195,1.97,0.17,25.19,,279629.28,,
11/09/2020,01:54:00,1.87,28.056,1.97,0.31,26.94,,281312.65,,
11/09/2020,01:55:00,1.86,27.642,1.92,0.59,29.48,0.00,282971.19,35,
11/09/2020,01:56:00,1.86,27.642,1.97,0.60,30.61,,284629.73,,
11/09/2020,01:57:00,1.81,25.573,1.88,0.27,24.73,,286164.11,,
11/09/2020,01:58:00,1.76,23.504,1.84,0.00,20.68,,287574.34,,
11/09/2020,01:59:00,1.74,22.763,1.80,0.25,22.90,,288940.13,,
11/09/2020,02:00:00,1.69,21.128,1.84,0.07,21.67,0.00,290207.84,40,12.55
11/09/2020,02:01:00,1.65,19.821,1.71,0.00,18.55,,291397.08,,
11/09/2020,02:02:00,1.60,18.186,1.67,0.00,15.04,,292488.25,,
11/09/2020,02:03:00,1.57,17.205,1.63,0.00,15.96,,293520.58,,
11/09/2020,02:04:00,1.54,16.225,1.58,0.00,14.99,,294494.05,,
11/09/2020,02:05:00,1.47,14.100,1.54,0.00,13.33,0.00,295340.05,45,
11/09/2020,02:06:00,1.46,13.855,1.50,0.05,15.82,,296171.35,,
11/09/2020,02:07:00,1.43,13.120,1.54,0.00,13.90,,296958.55,,
11/09/2020,02:08:00,1.46,13.855,1.46,0.00,13.55,,297789.85,,
11/09/2020,02:09:00,1.45,13.610,1.50,0.00,11.83,,298606.45,,
11/09/2020,02:10:00,1.44,13.365,1.50,0.00,11.57,0.00,299408.35,50,
11/09/2020,02:11:00,1.43,13.120,1.46,0.00,14.49,,300195.55,,
11/09/2020,02:12:00,1.41,12.630,1.46,0.00,13.76,,300953.35,,
11/09/2020,02:13:00,1.40,12.385,1.46,0.00,11.62,,301696.45,,
11/09/2020,02:14:00,1.34,10.915,1.41,0.00,11.59,,302351.35,,
11/09/2020,02:15:00,1.30,9.935,1.46,0.00,11.48,0.00,302947.45,55,
11/09/2020,02:16:00,1.28,9.445,1.33,0.00,9.22,,303514.15,,
11/09/2020,02:17:00,1.24,8.465,1.29,0.00,8.90,,304022.05,,
11/09/2020,02:18:00,1.22,8.050,1.29,0.00,9.02,,304505.08,,
11/09/2020,02:19:00,1.23,8.220,1.29,0.00,8.20,,304998.27,,
11/09/2020,02:20:00,1.21,7.881,1.24,0.00,7.66,0.00,305471.12,60,
11/09/2020,02:21:00,1.19,7.542,1.20,0.00,7.22,,305923.61,,
11/09/2020,02:22:00,1.16,7.033,1.20,0.00,8.06,,306345.57,,
11/09/2020,02:23:00,1.19,7.542,1.20,0.00,7.46,,306798.07,,
11/09/2020,02:24:00,1.15,6.863,1.16,0.00,6.77,,307209.85,,
11/09/2020,02:25:00,1.14,6.693,1.16,0.00,6.89,0.00,307611.46,65,
11/09/2020,02:26:00,1.14,6.693,1.16,0.00,6.54,,308013.07,,
11/09/2020,02:27:00,1.13,6.524,1.16,0.00,6.04,,308404.50,,
11/09/2020,02:28:00,1.13,6.524,1.16,0.00,6.04,,308795.93,,
11/09/2020,02:29:00,1.10,6.015,1.16,0.00,6.49,,309156.83,,
11/09/2020,02:30:00,1.10,6.015,1.11,0.00,5.31,0.00,309517.73,70,
11/09/2020,02:31:00,1.10,6.015,1.11,0.00,6.50,,309878.63,,
11/09/2020,02:32:00,1.07,5.506,1.11,0.00,6.35,,310209.00,,
11/09/2020,02:33:00,1.10,6.015,1.11,0.00,5.76,,310569.90,,
11/09/2020,02:34:00,1.08,5.676,1.07,0.00,5.02,,310910.44,,
11/09/2020,02:35:00,1.06,5.337,1.11,0.00,5.74,0.00,311230.64,75,
11/09/2020,02:36:00,1.06,5.337,1.07,0.00,4.82,,311550.83,,
11/09/2020,02:37:00,1.06,5.337,1.07,0.00,5.11,,311871.02,,
11/09/2020,02:38:00,1.03,4.828,1.07,0.00,5.39,,312160.68,,
11/09/2020,02:39:00,1.03,4.828,1.03,0.00,5.33,,312450.34,,
11/09/2020,02:40:00,1.02,4.658,1.03,0.00,4.24,0.00,312729.83,80,
11/09/2020,02:41:00,1.02,4.658,0.99,0.00,4.53,,313009.31,,
11/09/2020,02:42:00,1.01,4.488,0.99,0.00,4.30,,313278.62,,
11/09/2020,02:43:00,1.00,4.319,0.99,0.00,4.04,,313537.75,,
11/09/2020,02:44:00,0.97,3.810,0.99,0.00,5.36,,313766.35,,
11/09/2020,02:45:00,0.98,3.980,0.94,0.00,4.12,0.00,314005.13,85,
11/09/2020,02:46:00,0.97,3.810,0.99,0.00,3.41,,314233.73,,
11/09/2020,02:47:00,0.95,3.621,0.94,0.00,3.69,,314451.01,,
11/09/2020,02:48:00,0.93,3.433,0.94,0.00,4.12,,314656.99,,
11/09/2020,02:49:00,0.92,3.339,0.90,0.00,3.31,,314857.30,,
11/09/2020,02:50:00,0.89,3.056,0.90,0.00,3.57,0.00,315040.64,90,
11/09/2020,02:51:00,0.89,3.056,0.86,0.00,1.60,,315223.99,,
11/09/2020,02:52:00,0.88,2.961,0.86,0.00,2.73,,315401.67,,
11/09/2020,02:53:00,0.87,2.867,0.86,0.00,3.29,,315573.70,,
11/09/2020,02:54:00,0.85,2.679,0.82,0.00,1.89,,315734.41,,
11/09/2020,02:55:00,0.84,2.584,0.82,0.00,2.35,0.00,315889.47,95,
11/09/2020,02:56:00,0.83,2.490,0.82,0.00,2.42,,316038.87,,
11/09/2020,02:57:00,0.85,2.679,0.77,0.00,0.14,,316199.59,,
11/09/2020,02:58:00,0.83,2.490,0.77,0.00,0.14,,316348.99,,
11/09/2020,02:59:00,0.84,2.584,0.77,0.00,2.63,,316504.04,,
11/09/2020,03:00:00,0.83,2.490,0.77,0.00,1.33,0.00,316653.44,100,12.53
11/09/2020,03:01:00,0.81,2.301,0.77,0.00,0.14,,316791.53,,
11/09/2020,03:02:00,0.80,2.207,0.77,0.00,2.17,,316923.96,,
11/09/2020,03:03:00,0.77,1.924,0.73,0.00,0.13,,317039.41,,
11/09/2020,03:04:00,0.75,1.736,0.73,0.00,1.84,,317143.56,,
11/09/2020,03:05:00,0.78,2.019,0.73,0.34,6.28,0.00,317264.67,105,
11/09/2020,03:06:00,0.77,1.924,0.73,0.00,0.13,,317380.13,,
11/09/2020,03:07:00,0.73,1.547,0.73,0.00,0.13,,317472.96,,
11/09/2020,03:08:00,0.76,1.830,0.73,0.00,0.13,,317582.76,,
11/09/2020,03:09:00,0.73,1.547,0.77,0.00,0.14,,317675.59,,
11/09/2020,03:10:00,0.73,1.547,0.73,0.00,0.13,0.00,317768.41,110,
11/09/2020,03:11:00,0.72,1.453,0.73,0.00,0.13,,317855.59,,
11/09/2020,03:12:00,0.73,1.547,0.73,0.00,0.13,,317948.41,,
11/09/2020,03:13:00,0.70,1.264,0.69,0.00,0.12,,318024.27,,
11/09/2020,03:14:00,0.70,1.264,0.69,0.00,0.12,,318100.13,,
11/09/2020,03:15:00,0.70,1.264,0.69,0.00,0.12,0.00,318175.99,115,
11/09/2020,03:16:00,0.70,1.264,0.69,0.00,0.12,,318251.84,,
11/09/2020,03:17:00,0.70,1.264,0.69,0.00,0.12,,318327.70,,
11/09/2020,03:18:00,0.68,1.127,0.65,0.00,0.10,,318395.30,,
11/09/2020,03:19:00,0.67,1.083,0.65,0.00,0.10,,318460.30,,
11/09/2020,03:20:00,0.69,1.170,0.65,0.00,0.10,0.00,318530.50,120,
11/09/2020,03:21:00,0.67,1.083,0.65,0.00,0.10,,318595.50,,
11/09/2020,03:22:00,0.66,1.040,0.65,0.00,0.10,,318657.90,,
11/09/2020,03:23:00,0.66,1.040,0.65,0.00,0.10,,318720.30,,
11/09/2020,03:24:00,0.66,1.040,0.65,0.00,0.10,,318782.70,,
11/09/2020,03:25:00,0.65,0.997,0.65,0.00,0.10,0.00,318782.70,125,
11/09/2020,03:30:00,0.62,0.867,0.60,0.00,0.09,0.00,318782.70,125,
11/09/2020,03:35:00,0.61,0.823,0.60,0.00,0.09,0.00,318782.70,125,
11/09/2020,03:40:00,0.59,0.737,0.56,0.00,0.08,0.00,318782.70,125,
11/09/2020,03:45:00,0.58,0.693,0.56,0.00,0.08,0.00,318782.70,125,
11/09/2020,03:50:00,0.56,0.607,0.56,0.00,0.08,0.00,318782.70,125,
11/09/2020,03:55:00,0.55,0.563,0.56,0.00,0.08,0.00,318782.70,125,
11/09/2020,04:00:00,0.55,0.563,0.56,0.00,0.08,0.00,318782.70,125,12.57
11/09/2020,04:05:00,0.53,0.477,0.60,0.00,0.09,0.00,318782.70,125,
11/09/2020,04:10:00,0.53,0.477,0.56,0.00,0.08,0.00,318782.70,125,
11/09/2020,04:15:00,0.53,0.477,0.52,0.00,0.08,0.00,318782.70,125,
11/09/2020,04:20:00,0.52,0.433,0.52,0.00,0.08,0.00,318782.70,125,
11/09/2020,04:25:00,0.71,1.359,0.56,0.00,0.08,0.00,318782.70,125,
11/09/2020,04:26:00,,1.359,0.65,,0.10,,,,
11/09/2020,04:27:00,,1.359,0.69,,0.12,,,,
11/09/2020,04:28:00,,1.359,0.73,,1.44,,,,
11/09/2020,04:29:00,,1.359,0.73,,1.20,,,,
11/09/2020,04:30:00,0.73,1.547,0.65,0.00,1.00,0.00,92.83,0,
11/09/2020,04:31:00,0.71,1.359,0.65,0.00,1.12,,174.34,,
11/09/2020,04:32:00,0.68,1.127,0.69,0.00,0.92,,241.94,,
11/09/2020,04:33:00,0.65,0.997,0.65,0.00,0.77,,301.74,,
11/09/2020,04:34:00,0.64,,,0.00,,,301.74,,
11/09/2020,04:35:00,0.62,0.867,0.65,0.00,0.64,0.00,301.74,4,
11/09/2020,04:40:00,0.55,0.563,0.56,0.00,0.48,0.00,301.74,4,
11/09/2020,04:45:00,0.50,0.347,0.48,0.00,0.07,0.00,301.74,4,
11/09/2020,04:50:00,0.50,0.347,0.48,0.00,0.07,0.00,301.74,4,
11/09/2020,04:55:00,0.50,0.347,0.48,0.00,0.07,0.00,301.74,4,
11/09/2020,05:00:00,0.48,0.260,0.48,0.00,0.07,0.00,301.74,4,12.56
11/09/2020,05:05:00,0.50,0.347,0.43,0.00,0.06,0.00,301.74,4,
11/09/2020,05:10:00,0.49,0.303,0.43,0.00,0.06,0.00,301.74,4,
11/09/2020,05:15:00,0.49,0.303,0.48,0.00,0.07,0.00,301.74,4,
11/09/2020,05:20:00,0.48,0.260,0.43,0.00,0.06,0.00,301.74,4,
11/09/2020,05:25:00,0.48,0.260,0.39,0.00,0.05,0.00,301.74,4,
11/09/2020,05:30:00,0.49,0.303,0.39,0.00,0.05,0.00,301.74,4,
11/09/2020,05:35:00,0.48,0.260,0.43,0.00,0.06,0.00,301.74,4,
11/09/2020,05:40:00,0.48,0.260,0.43,0.00,0.06,0.00,301.74,4,
11/09/2020,05:45:00,0.49,0.303,0.39,0.00,0.05,0.00,301.74,4,
11/09/2020,05:50:00,0.48,0.260,0.43,0.00,0.06,0.00,301.74,4,
11/09/2020,05:55:00,0.47,0.217,0.43,0.00,0.06,0.00,301.74,4,
11/09/2020,06:00:00,0.48,0.260,0.43,0.00,0.06,0.00,301.74,4,12.57
11/09/2020,06:05:00,0.48,0.260,0.43,0.00,0.06,0.00,301.74,4,
11/09/2020,06:10:00,0.46,0.173,0.52,0.00,0.08,0.00,301.74,4,
11/09/2020,06:15:00,0.47,0.217,0.39,0.00,0.05,0.00,301.74,4,
11/09/2020,06:20:00,0.68,1.127,0.52,0.00,0.08,0.00,301.74,4,
11/09/2020,06:21:00,,1.127,0.60,,0.69,,,,
11/09/2020,06:22:00,,1.127,0.69,,1.12,,,,
11/09/2020,06:23:00,,1.127,0.69,,0.12,,,,
11/09/2020,06:24:00,,1.127,0.69,,1.12,,,,
11/09/2020,06:25:00,0.66,1.040,0.69,0.00,0.96,0.00,62.40,0,
11/09/2020,06:26:00,0.65,0.997,0.69,0.00,0.92,,122.20,,
11/09/2020,06:27:00,0.63,,,0.00,,,122.20,,
11/09/2020,06:30:00,0.57,0.650,0.52,0.00,0.48,0.00,122.20,2,
11/09/2020,06:35:00,0.50,0.347,0.52,0.00,0.08,0.00,122.20,2,
11/09/2020,06:40:00,0.46,0.173,0.43,0.00,0.06,0.00,122.20,2,
11/09/2020,06:45:00,0.46,0.173,0.43,0.00,0.06,0.00,122.20,2,
11/09/2020,06:50:00,0.45,0.130,0.56,0.00,0.08,0.00,122.20,2,
11/09/2020,06:55:00,0.45,0.130,0.43,0.00,0.06,0.00,122.20,2,
11/09/2020,07:00:00,0.45,0.130,0.43,0.00,0.06,0.00,122.20,2,12.56
11/09/2020,07:05:00,0.44,0.087,0.43,0.00,0.06,0.00,122.20,2,
11/09/2020,07:10:00,0.45,0.130,0.43,0.00,0.06,0.00,122.20,2,
11/09/2020,07:15:00,0.45,0.130,0.43,0.00,0.06,0.00,122.20,2,
11/09/2020,07:20:00,0.45,0.130,0.48,0.00,0.07,0.00,122.20,2,
11/09/2020,07:25:00,0.45,0.130,0.48,0.00,0.07,0.00,122.20,2,
11/09/2020,07:30:00,0.44,0.087,0.56,0.00,0.08,0.00,122.20,2,
