Date Time,PT Level,Flow_cfs
MM/dd/yyyy hh:mm:ss,in,
12/10/2020 13:45:00,4.35,5.42
12/10/2020 13:50:00,4.35,5.42
12/10/2020 13:55:00,4.35,5.42
12/10/2020 14:00:00,4.35,5.42
12/10/2020 14:05:00,4.33,5.36
12/10/2020 14:10:00,4.33,5.36
12/10/2020 14:15:00,4.33,5.36
12/10/2020 14:20:00,4.32,5.33
12/10/2020 14:25:00,4.35,5.42
12/10/2020 14:30:00,4.31,5.31
12/10/2020 14:35:00,4.31,5.31
12/10/2020 14:40:00,4.30,5.28
12/10/2020 14:45:00,4.32,5.33
12/10/2020 14:50:00,4.31,5.31
12/10/2020 14:55:00,4.31,5.31
12/10/2020 15:00:00,4.30,5.28
12/10/2020 15:05:00,4.29,5.25
12/10/2020 15:10:00,4.29,5.25
12/10/2020 15:15:00,4.28,5.23
12/10/2020 15:20:00,4.29,5.25
12/10/2020 15:25:00,4.28,5.23
12/10/2020 15:30:00,4.30,5.28
12/10/2020 15:35:00,4.28,5.23
12/10/2020 15:40:00,4.29,5.25
12/10/2020 15:45:00,4.29,5.25
12/10/2020 15:50:00,4.28,5.23
12/10/2020 15:55:00,4.25,5.15
12/10/2020 16:00:00,4.26,5.18
12/10/2020 16:05:00,4.24,5.13
12/10/2020 16:10:00,4.25,5.15
12/10/2020 16:15:00,4.26,5.18
12/10/2020 16:20:00,4.24,5.13
12/10/2020 16:25:00,4.24,5.13
12/10/2020 16:30:00,4.24,5.13
12/10/2020 16:35:00,4.24,5.13
12/10/2020 16:40:00,4.23,5.10
12/10/2020 16:45:00,4.23,5.10
12/10/2020 16:50:00,4.26,5.18
12/10/2020 16:55:00,4.25,5.15
12/10/2020 17:00:00,4.23,5.10
12/10/2020 17:05:00,4.22,5.08
12/10/2020 17:10:00,4.21,5.05
12/10/2020 17:15:00,4.21,5.05
12/10/2020 17:20:00,4.21,5.05
12/10/2020 17:25:00,4.21,5.05
12/10/2020 17:30:00,4.21,5.05
12/10/2020 17:35:00,4.19,5.00
12/10/2020 17:40:00,4.22,5.08
12/10/2020 17:45:00,4.20,5.03
12/10/2020 17:50:00,4.20,5.03
12/10/2020 17:55:00,4.19,5.00
12/10/2020 18:00:00,4.20,5.03
12/10/2020 18:05:00,4.19,5.00
12/10/2020 18:10:00,4.19,5.00
12/10/2020 18:15:00,4.20,5.03
12/10/2020 18:20:00,4.19,5.00
12/10/2020 18:25:00,4.20,5.03
12/10/2020 18:30:00,4.19,5.00
12/10/2020 18:35:00,4.20,5.03
12/10/2020 18:40:00,4.20,5.03
12/10/2020 18:45:00,4.18,4.98
12/10/2020 18:50:00,4.19,5.00
12/10/2020 18:55:00,4.20,5.03
12/10/2020 19:00:00,4.18,4.98
12/10/2020 19:05:00,4.17,4.95
12/10/2020 19:10:00,4.16,4.93
12/10/2020 19:15:00,4.17,4.95
