Date,Time,PT Level,PT Flow cfs,Level_950,Vel_950,Flow_950,Curr_pacing,FlowVolume,Aliquot_Num,Battery_950
MM/dd/yyyy,hh:mm:ss,in,cfs,in,fps,gpm,,,ali,V
11/05/2020,16:00:00,,,,,,,,,-99999.00
11/05/2020,16:35:00,-4.91,0.000,-99999.00,-99999.00,-99999.00,0.00,0.00,0,
11/05/2020,16:40:00,-4.92,0.000,-99999.00,-99999.00,-99999.00,0.00,0.00,0,
11/05/2020,16:45:00,-4.91,0.000,-99999.00,-99999.00,-99999.00,0.00,0.00,0,
11/05/2020,16:50:00,-4.91,0.000,-99999.00,-99999.00,-99999.00,0.00,0.00,0,
11/05/2020,16:55:00,-4.91,0.000,-99999.00,-99999.00,-99999.00,0.00,0.00,0,
11/05/2020,17:00:00,-4.92,0.000,-99999.00,-99999.00,-99999.00,0.00,0.00,0,-99999.00
11/05/2020,17:05:00,-4.92,0.000,-99999.00,-99999.00,-99999.00,0.00,0.00,0,
11/05/2020,17:10:00,-4.91,0.000,-99999.00,-99999.00,-99999.00,0.00,0.00,0,
11/05/2020,17:15:00,-4.91,0.000,-99999.00,-99999.00,-99999.00,0.00,0.00,0,
11/05/2020,17:20:00,-4.91,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,17:25:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,17:30:00,-4.91,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,17:35:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,17:40:00,-4.91,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,17:45:00,-4.92,0.000,0.35,0.00,0.04,0.00,0.00,0,
11/05/2020,17:50:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,17:55:00,-4.91,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/05/2020,18:00:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,12.61
11/05/2020,18:05:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,18:10:00,-4.92,0.000,0.52,0.00,0.08,0.00,0.00,0,
11/05/2020,18:15:00,-4.91,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,18:20:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,18:25:00,-4.91,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,18:30:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,18:35:00,-4.93,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,18:40:00,-4.91,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,18:45:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,18:50:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,18:55:00,-4.91,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/05/2020,19:00:00,-4.91,0.000,0.39,0.00,0.05,0.00,0.00,0,12.62
11/05/2020,19:05:00,-4.91,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/05/2020,19:10:00,-4.91,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,19:15:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,19:20:00,-4.92,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/05/2020,19:25:00,-4.91,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/05/2020,19:30:00,-4.93,0.000,0.35,0.00,0.04,0.00,0.00,0,
11/05/2020,19:35:00,-4.91,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,19:40:00,-4.91,0.000,0.35,0.00,0.04,0.00,0.00,0,
11/05/2020,19:45:00,-4.91,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/05/2020,19:50:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,19:55:00,-4.91,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,20:00:00,-4.91,0.000,0.39,0.00,0.05,0.00,0.00,0,12.62
11/05/2020,20:05:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,20:10:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,20:15:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,20:20:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,20:25:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,20:30:00,-4.91,0.000,0.30,0.00,0.03,0.00,0.00,0,
11/05/2020,20:35:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,20:40:00,-4.91,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,20:45:00,-4.91,0.000,0.35,0.00,0.04,0.00,0.00,0,
11/05/2020,20:50:00,-4.92,0.000,0.30,0.00,0.03,0.00,0.00,0,
11/05/2020,20:55:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,21:00:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,12.62
11/05/2020,21:05:00,-4.93,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,21:10:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,21:15:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,21:20:00,-4.91,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,21:25:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,21:30:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,21:35:00,-4.92,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/05/2020,21:40:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,21:45:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,21:50:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,21:55:00,-4.91,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,22:00:00,-4.92,0.000,0.35,0.00,0.04,0.00,0.00,0,12.62
11/05/2020,22:05:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,22:10:00,-4.92,0.000,0.35,0.00,0.04,0.00,0.00,0,
11/05/2020,22:15:00,-4.93,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,22:20:00,-4.93,0.000,0.35,0.00,0.04,0.00,0.00,0,
11/05/2020,22:25:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,22:30:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,22:35:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,22:40:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,22:45:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,22:50:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,22:55:00,-4.93,0.000,0.35,0.00,0.04,0.00,0.00,0,
11/05/2020,23:00:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,12.62
11/05/2020,23:05:00,-4.92,0.000,0.35,0.00,0.04,0.00,0.00,0,
11/05/2020,23:10:00,-4.92,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/05/2020,23:15:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,23:20:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,23:25:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,23:30:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/05/2020,23:35:00,-4.92,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/05/2020,23:40:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,23:45:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,23:50:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/05/2020,23:55:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/06/2020,00:00:00,-4.92,0.000,0.35,0.00,0.04,0.00,0.00,0,12.62
11/06/2020,00:05:00,-4.93,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/06/2020,00:10:00,-4.93,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/06/2020,00:15:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/06/2020,00:20:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/06/2020,00:25:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,00:30:00,-4.93,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/06/2020,00:35:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/06/2020,00:40:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,00:45:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,00:50:00,-4.92,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/06/2020,00:55:00,-4.91,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,01:00:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,12.62
11/06/2020,01:05:00,-4.93,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,01:10:00,-4.93,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/06/2020,01:15:00,-4.93,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/06/2020,01:20:00,-4.93,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/06/2020,01:25:00,-4.93,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,01:30:00,-4.93,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,01:35:00,-4.92,0.000,0.35,0.00,0.04,0.00,0.00,0,
11/06/2020,01:40:00,-4.91,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,01:45:00,-4.92,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/06/2020,01:50:00,-4.92,0.000,0.35,0.00,0.04,0.00,0.00,0,
11/06/2020,01:55:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,02:00:00,-4.93,0.000,0.43,0.00,0.06,0.00,0.00,0,12.62
11/06/2020,02:05:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,02:10:00,-4.92,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,02:15:00,-4.92,0.000,0.30,0.00,0.03,0.00,0.00,0,
11/06/2020,02:20:00,-4.93,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,02:25:00,-4.91,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/06/2020,02:30:00,-4.91,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,02:35:00,-4.86,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,02:40:00,-4.85,0.000,0.52,0.00,1.30,0.00,0.00,0,
11/06/2020,02:45:00,-4.82,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/06/2020,02:50:00,-4.88,0.000,0.35,0.00,0.04,0.00,0.00,0,
11/06/2020,02:55:00,-4.49,0.000,0.52,0.00,1.30,0.00,0.00,0,
11/06/2020,03:00:00,-4.14,0.000,1.16,0.00,0.25,0.00,0.00,0,12.60
11/06/2020,03:05:00,-4.29,0.000,1.07,0.00,0.22,0.00,0.00,0,
11/06/2020,03:10:00,-4.53,0.000,0.77,0.00,0.14,0.00,0.00,0,
11/06/2020,03:15:00,-4.64,0.000,0.65,0.00,0.10,0.00,0.00,0,
11/06/2020,03:20:00,-4.71,0.000,0.56,0.00,0.08,0.00,0.00,0,
11/06/2020,03:25:00,-4.80,0.000,0.56,0.00,0.08,0.00,0.00,0,
11/06/2020,03:30:00,-4.84,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,03:35:00,-4.86,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/06/2020,03:40:00,-4.88,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/06/2020,03:45:00,-4.88,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,03:50:00,-4.89,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,03:55:00,-4.89,0.000,0.52,0.00,0.08,0.00,0.00,0,
11/06/2020,04:00:00,-4.89,0.000,0.43,0.00,0.06,0.00,0.00,0,12.61
11/06/2020,04:05:00,-4.90,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,04:10:00,-4.89,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,04:15:00,-4.89,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,04:20:00,-4.89,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/06/2020,04:25:00,-4.89,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,04:30:00,-4.88,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/06/2020,04:35:00,-4.89,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,04:40:00,-4.89,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/06/2020,04:45:00,-4.89,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,04:50:00,-4.88,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,04:55:00,-4.89,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/06/2020,05:00:00,-4.89,0.000,0.30,0.00,0.03,0.00,0.00,0,12.61
11/06/2020,05:05:00,-4.89,0.000,0.35,0.00,0.04,0.00,0.00,0,
11/06/2020,05:10:00,-4.88,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/06/2020,05:15:00,-4.88,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/06/2020,05:20:00,-4.88,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/06/2020,05:25:00,-4.88,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,05:30:00,-4.88,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,05:35:00,-4.87,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,05:40:00,-4.88,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/06/2020,05:45:00,-4.88,0.000,0.35,0.00,0.04,0.00,0.00,0,
11/06/2020,05:50:00,-4.88,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,05:55:00,-4.88,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/06/2020,06:00:00,-4.87,0.000,0.35,0.00,0.04,0.00,0.00,0,12.61
11/06/2020,06:05:00,-4.88,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,06:10:00,-4.87,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/06/2020,06:15:00,-4.88,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/06/2020,06:20:00,-4.87,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,06:25:00,-4.88,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,06:30:00,-4.88,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,06:35:00,-4.87,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,06:40:00,-4.88,0.000,0.35,0.00,0.04,0.00,0.00,0,
11/06/2020,06:45:00,-4.88,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,06:50:00,-4.88,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/06/2020,06:55:00,-4.88,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/06/2020,07:00:00,-4.87,0.000,0.43,0.00,0.06,0.00,0.00,0,12.60
11/06/2020,07:05:00,-4.87,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/06/2020,07:10:00,-4.87,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/06/2020,07:15:00,-4.87,0.000,0.48,0.00,0.07,0.00,0.00,0,
11/06/2020,07:20:00,-4.87,0.000,0.39,0.00,0.05,0.00,0.00,0,
11/06/2020,07:25:00,-4.87,0.000,0.43,0.00,0.06,0.00,0.00,0,
11/06/2020,07:30:00,-4.88,0.000,0.52,0.00,0.08,0.00,0.00,0,
11/06/2020,07:35:00,-4.87,0.000,0.43,0.00,0.06,0.00,0.00,0,
