Date Time,Level_PT_No,Flow _PT,Level_PT_So
03/25/2021 00:30:00,1.53,0.757,0.20
03/25/2021 00:35:00,1.53,0.757,0.18
03/25/2021 00:40:00,1.56,0.772,0.19
03/25/2021 00:45:00,1.53,0.757,0.18
03/25/2021 00:50:00,1.52,0.752,0.18
03/25/2021 00:55:00,1.52,0.752,0.17
03/25/2021 01:00:00,1.48,0.733,0.19
03/25/2021 01:05:00,1.46,0.723,0.18
03/25/2021 01:10:00,1.48,0.733,0.17
03/25/2021 01:15:00,1.48,0.733,0.17
03/25/2021 01:20:00,1.48,0.733,0.17
03/25/2021 01:25:00,1.44,0.713,0.18
03/25/2021 01:30:00,1.41,0.698,0.17
03/25/2021 01:35:00,1.45,0.718,0.17
03/25/2021 01:40:00,1.41,0.698,0.19
03/25/2021 01:45:00,1.42,0.703,0.17
03/25/2021 01:50:00,1.39,0.688,0.20
03/25/2021 01:55:00,1.39,0.688,0.18
03/25/2021 02:00:00,1.39,0.688,0.19
03/25/2021 02:05:00,1.38,0.683,0.19
03/25/2021 02:10:00,1.37,0.678,0.19
03/25/2021 02:15:00,1.34,0.663,0.19
03/25/2021 02:20:00,1.37,0.678,0.19
03/25/2021 02:25:00,1.36,0.673,0.18
03/25/2021 02:30:00,1.34,0.663,0.18
03/25/2021 02:35:00,1.32,0.653,0.18
03/25/2021 02:40:00,1.33,0.658,0.18
03/25/2021 02:45:00,1.31,0.649,0.17
03/25/2021 02:50:00,1.29,0.639,0.17
03/25/2021 02:55:00,1.30,0.644,0.19
03/25/2021 03:00:00,1.29,0.639,0.18
03/25/2021 03:05:00,1.30,0.644,0.19
03/25/2021 03:10:00,1.30,0.644,0.17
03/25/2021 03:15:00,1.27,0.629,0.19
03/25/2021 03:20:00,1.29,0.639,0.19
03/25/2021 03:25:00,1.26,0.624,0.17
03/25/2021 03:30:00,1.27,0.629,0.18
03/25/2021 03:35:00,1.25,0.619,0.17
03/25/2021 03:40:00,1.26,0.624,0.17
03/25/2021 03:45:00,1.24,0.614,0.17
03/25/2021 03:50:00,1.24,0.614,0.17
03/25/2021 03:55:00,1.23,0.609,0.16
03/25/2021 04:00:00,1.22,0.604,0.17
03/25/2021 04:05:00,1.23,0.609,0.17
03/25/2021 04:10:00,1.23,0.609,0.19
03/25/2021 04:15:00,1.22,0.604,0.16
03/25/2021 04:20:00,1.21,0.599,0.19
03/25/2021 04:25:00,1.22,0.604,0.18
03/25/2021 04:30:00,1.20,0.594,0.18
03/25/2021 04:35:00,1.21,0.599,0.19
03/25/2021 04:40:00,1.22,0.604,0.17
03/25/2021 04:45:00,1.17,0.579,0.19
03/25/2021 04:50:00,1.17,0.579,0.19
03/25/2021 04:55:00,1.17,0.579,0.18
03/25/2021 05:00:00,1.17,0.579,0.18
03/25/2021 05:05:00,1.19,0.589,0.17
03/25/2021 05:10:00,1.18,0.584,0.17
03/25/2021 05:15:00,1.17,0.579,0.17
03/25/2021 05:20:00,1.16,0.574,0.19
03/25/2021 05:25:00,1.16,0.574,0.18
03/25/2021 05:30:00,1.14,0.564,0.16
03/25/2021 05:35:00,1.14,0.564,0.19
03/25/2021 05:40:00,1.14,0.564,0.16
03/25/2021 05:45:00,1.13,0.559,0.16
03/25/2021 05:50:00,1.11,0.550,0.17
03/25/2021 05:55:00,1.12,0.554,0.16
03/25/2021 06:00:00,1.09,0.540,0.17
03/25/2021 06:05:00,1.11,0.550,0.17
03/25/2021 06:10:00,1.08,0.535,0.17
03/25/2021 06:15:00,1.08,0.535,0.16
03/25/2021 06:20:00,1.10,0.545,0.17
03/25/2021 06:25:00,1.08,0.535,0.17
03/25/2021 06:30:00,1.05,0.520,0.16
03/25/2021 06:35:00,1.06,0.525,0.17
03/25/2021 06:40:00,1.06,0.525,0.17
03/25/2021 06:45:00,1.06,0.525,0.16
03/25/2021 06:50:00,1.08,0.535,0.17
03/25/2021 06:55:00,1.06,0.525,0.18
03/25/2021 07:00:00,1.02,0.505,0.17
03/25/2021 07:05:00,1.01,0.500,0.17
03/25/2021 07:10:00,1.04,0.515,0.17
03/25/2021 07:15:00,1.03,0.510,0.17
03/25/2021 07:20:00,1.03,0.510,0.15
03/25/2021 07:25:00,1.02,0.505,0.18
03/25/2021 07:30:00,1.03,0.510,0.17
03/25/2021 07:35:00,1.04,0.515,0.16
03/25/2021 07:40:00,1.00,0.495,0.17
03/25/2021 07:45:00,0.99,0.490,0.16
03/25/2021 07:50:00,1.03,0.510,0.14
03/25/2021 07:55:00,1.00,0.495,0.14
03/25/2021 08:00:00,1.03,0.510,0.15
03/25/2021 08:05:00,1.00,0.495,0.14
03/25/2021 08:10:00,1.01,0.500,0.14
03/25/2021 08:15:00,1.00,0.495,0.14
03/25/2021 08:20:00,0.99,0.490,0.12
03/25/2021 08:25:00,1.01,0.500,0.13
03/25/2021 08:30:00,0.96,0.475,0.12
03/25/2021 08:35:00,0.99,0.490,0.11
03/25/2021 08:40:00,0.95,0.470,0.12
03/25/2021 08:45:00,0.95,0.470,0.12
03/25/2021 08:50:00,1.00,0.495,0.11
03/25/2021 08:55:00,0.97,0.480,0.11
03/25/2021 09:00:00,0.99,0.490,0.11
03/25/2021 09:05:00,0.97,0.480,0.10
03/25/2021 09:10:00,0.97,0.480,0.10
03/25/2021 09:15:00,0.97,0.480,0.11
03/25/2021 09:20:00,0.95,0.470,0.10
03/25/2021 09:25:00,0.96,0.475,0.10
03/25/2021 09:30:00,0.97,0.480,0.10
03/25/2021 09:35:00,0.95,0.470,0.10
03/25/2021 09:40:00,0.96,0.475,0.10
03/25/2021 09:45:00,0.96,0.475,0.09
03/25/2021 09:50:00,0.95,0.470,0.10
03/25/2021 09:55:00,0.98,0.485,0.11
03/25/2021 10:00:00,1.02,0.505,0.10
03/25/2021 10:05:00,1.06,0.525,0.09
03/25/2021 10:10:00,1.08,0.535,0.08
03/25/2021 10:15:00,1.08,0.535,0.08
03/25/2021 10:20:00,1.12,0.554,0.10
03/25/2021 10:25:00,1.16,0.574,0.09
03/25/2021 10:30:00,1.19,0.589,0.10
03/25/2021 10:35:00,1.23,0.609,0.10
03/25/2021 10:40:00,1.26,0.624,0.10
03/25/2021 10:45:00,1.29,0.639,0.09
03/25/2021 10:50:00,1.32,0.653,0.08
03/25/2021 10:55:00,1.32,0.653,0.10
03/25/2021 11:00:00,1.37,0.678,0.11
03/25/2021 11:05:00,1.40,0.693,0.08
03/25/2021 11:10:00,1.38,0.683,0.09
03/25/2021 11:15:00,1.41,0.698,0.08
03/25/2021 11:20:00,1.43,0.708,0.08
03/25/2021 11:25:00,1.43,0.708,0.08
03/25/2021 11:30:00,1.45,0.718,0.08
03/25/2021 11:35:00,1.48,0.733,0.09
03/25/2021 11:40:00,1.44,0.713,0.08
03/25/2021 11:45:00,1.44,0.713,0.08
03/25/2021 11:50:00,1.45,0.718,0.08
03/25/2021 11:55:00,1.48,0.733,0.08
03/25/2021 12:00:00,1.48,0.733,0.06
03/25/2021 12:05:00,1.48,0.733,0.08
03/25/2021 12:10:00,1.48,0.733,0.08
03/25/2021 12:15:00,1.50,0.743,0.08
03/25/2021 12:20:00,1.48,0.733,0.06
03/25/2021 12:25:00,1.51,0.748,0.06
03/25/2021 12:30:00,1.52,0.752,0.09
03/25/2021 12:35:00,1.54,0.762,0.08
03/25/2021 12:40:00,1.53,0.757,0.08
03/25/2021 12:45:00,1.53,0.757,0.08
03/25/2021 12:50:00,1.55,0.767,0.07
03/25/2021 12:55:00,1.54,0.762,0.08
03/25/2021 13:00:00,1.54,0.762,0.08
03/25/2021 13:05:00,1.53,0.757,0.07
03/25/2021 13:10:00,1.55,0.767,0.08
03/25/2021 13:15:00,1.54,0.762,0.06
03/25/2021 13:20:00,1.56,0.772,0.08
03/25/2021 13:25:00,1.57,0.777,0.07
03/25/2021 13:30:00,1.55,0.767,0.06
03/25/2021 13:35:00,1.56,0.772,0.06
03/25/2021 13:40:00,1.56,0.772,0.08
03/25/2021 13:45:00,1.58,0.782,0.07
03/25/2021 13:50:00,1.55,0.767,0.07
03/25/2021 13:55:00,1.57,0.777,0.07
03/25/2021 14:00:00,1.57,0.777,0.08
03/25/2021 14:05:00,1.58,0.782,0.10
03/25/2021 14:10:00,1.59,0.787,0.10
03/25/2021 14:15:00,1.59,0.787,0.11
03/25/2021 14:20:00,1.56,0.772,0.12
03/25/2021 14:25:00,1.58,0.782,0.11
03/25/2021 14:30:00,1.58,0.782,0.13
03/25/2021 14:35:00,1.62,0.802,0.13
03/25/2021 14:40:00,1.62,0.802,0.11
03/25/2021 14:45:00,1.59,0.787,0.13
03/25/2021 14:50:00,1.60,0.792,0.14
03/25/2021 14:55:00,1.59,0.787,0.12
03/25/2021 15:00:00,1.60,0.792,0.12
03/25/2021 15:05:00,1.60,0.792,0.13
03/25/2021 15:10:00,1.59,0.787,0.13
03/25/2021 15:15:00,1.59,0.787,0.11
03/25/2021 15:20:00,1.61,0.797,0.13
03/25/2021 15:25:00,1.60,0.792,0.13
03/25/2021 15:30:00,1.59,0.787,0.12
03/25/2021 15:35:00,1.62,0.802,0.13
03/25/2021 15:40:00,1.60,0.792,0.12
03/25/2021 15:45:00,1.63,0.807,0.12
03/25/2021 15:50:00,1.63,0.807,0.13
03/25/2021 15:55:00,1.64,0.812,0.13
03/25/2021 16:00:00,1.63,0.807,0.14
03/25/2021 16:05:00,1.65,0.817,0.13
03/25/2021 16:10:00,1.58,0.782,0.13
03/25/2021 16:15:00,1.62,0.802,0.11
03/25/2021 16:20:00,1.61,0.797,0.11
03/25/2021 16:25:00,1.64,0.812,0.13
03/25/2021 16:30:00,1.68,0.832,0.13
03/25/2021 16:35:00,1.63,0.807,0.13
03/25/2021 16:40:00,1.66,0.822,0.12
03/25/2021 16:45:00,1.65,0.817,0.13
03/25/2021 16:50:00,1.65,0.817,0.13
03/25/2021 16:55:00,1.65,0.817,0.14
03/25/2021 17:00:00,1.62,0.802,0.15
03/25/2021 17:05:00,1.66,0.822,0.14
03/25/2021 17:10:00,1.66,0.822,0.13
03/25/2021 17:15:00,1.66,0.822,0.13
03/25/2021 17:20:00,1.65,0.817,0.14
03/25/2021 17:25:00,1.65,0.817,0.14
03/25/2021 17:30:00,1.66,0.822,0.14
03/25/2021 17:35:00,1.66,0.822,0.15
03/25/2021 17:40:00,1.66,0.822,0.14
03/25/2021 17:45:00,1.66,0.822,0.16
03/25/2021 17:50:00,1.65,0.817,0.15
03/25/2021 17:55:00,1.68,0.832,0.16
03/25/2021 18:00:00,1.66,0.822,0.15
03/25/2021 18:05:00,1.66,0.822,0.14
03/25/2021 18:10:00,1.70,0.842,0.14
03/25/2021 18:15:00,1.70,0.842,0.15
03/25/2021 18:20:00,1.72,0.851,0.15
03/25/2021 18:25:00,1.70,0.842,0.15
03/25/2021 18:30:00,1.68,0.832,0.15
03/25/2021 18:35:00,1.70,0.842,0.14
03/25/2021 18:40:00,1.70,0.842,0.16
03/25/2021 18:45:00,1.72,0.851,0.13
03/25/2021 18:50:00,1.70,0.842,0.14
03/25/2021 18:55:00,1.68,0.832,0.15
03/25/2021 19:00:00,1.71,0.847,0.14
03/25/2021 19:05:00,1.72,0.851,0.16
03/25/2021 19:10:00,1.71,0.847,0.15
03/25/2021 19:15:00,1.71,0.847,0.15
03/25/2021 19:20:00,1.76,0.871,0.16
03/25/2021 19:25:00,1.74,0.861,0.18
03/25/2021 19:30:00,1.74,0.861,0.17
03/25/2021 19:35:00,1.77,0.876,0.19
03/25/2021 19:40:00,1.81,0.896,0.19
03/25/2021 19:45:00,1.80,0.891,0.20
03/25/2021 19:50:00,1.88,0.931,0.22
03/25/2021 19:55:00,1.85,0.916,0.24
03/25/2021 20:00:00,1.85,0.916,0.27
03/25/2021 20:05:00,1.96,0.970,0.30
03/25/2021 20:10:00,1.90,0.941,0.33
03/25/2021 20:15:00,1.99,0.985,0.31
03/25/2021 20:20:00,1.99,0.985,0.33
03/25/2021 20:25:00,2.07,1.090,0.36
03/25/2021 20:30:00,2.19,1.305,0.39
03/25/2021 20:35:00,2.16,1.251,0.41
03/25/2021 20:40:00,2.17,1.269,0.44
03/25/2021 20:45:00,2.33,1.556,0.48
03/25/2021 20:50:00,2.31,1.520,0.51
03/25/2021 20:55:00,2.31,1.520,0.57
03/25/2021 21:00:00,2.18,1.287,0.62
03/25/2021 21:05:00,2.29,1.484,0.68
03/25/2021 21:10:00,2.22,1.359,0.73
03/25/2021 21:15:00,2.28,1.466,0.77
03/25/2021 21:20:00,2.39,1.664,0.82
03/25/2021 21:25:00,2.26,1.430,0.84
03/25/2021 21:30:00,2.34,1.574,0.90
03/25/2021 21:35:00,2.34,1.574,0.91
03/25/2021 21:40:00,2.41,1.700,0.93
03/25/2021 21:45:00,2.48,1.825,0.95
03/25/2021 21:50:00,2.45,1.771,0.98
03/25/2021 21:55:00,2.39,1.664,0.97
03/25/2021 22:00:00,2.47,1.807,0.96
03/25/2021 22:05:00,2.50,1.861,0.98
03/25/2021 22:10:00,2.41,1.700,0.93
03/25/2021 22:15:00,2.35,1.592,0.94
03/25/2021 22:20:00,2.48,1.825,0.93
03/25/2021 22:25:00,2.30,1.502,0.93
03/25/2021 22:30:00,2.45,1.771,0.93
03/25/2021 22:35:00,2.42,1.717,0.91
03/25/2021 22:40:00,2.47,1.807,0.88
03/25/2021 22:45:00,2.27,1.448,0.88
03/25/2021 22:50:00,2.37,1.628,0.87
03/25/2021 22:55:00,2.31,1.520,0.87
03/25/2021 23:00:00,2.28,1.466,0.85
03/25/2021 23:05:00,2.33,1.556,0.82
03/25/2021 23:10:00,2.22,1.359,0.82
03/25/2021 23:15:00,2.36,1.610,0.81
03/25/2021 23:20:00,2.36,1.610,0.80
03/25/2021 23:25:00,2.31,1.520,0.77
03/25/2021 23:30:00,2.24,1.395,0.76
03/25/2021 23:35:00,2.40,1.682,0.75
03/25/2021 23:40:00,2.34,1.574,0.74
03/25/2021 23:45:00,2.34,1.574,0.73
03/25/2021 23:50:00,2.30,1.502,0.73
03/25/2021 23:55:00,2.42,1.717,0.71
03/26/2021 00:00:00,2.36,1.610,0.67
03/26/2021 00:05:00,2.36,1.610,0.67
03/26/2021 00:10:00,2.50,1.861,0.65
03/26/2021 00:15:00,2.26,1.430,0.65
03/26/2021 00:20:00,2.34,1.574,0.62
03/26/2021 00:25:00,2.33,1.556,0.61
03/26/2021 00:30:00,2.37,1.628,0.61
03/26/2021 00:35:00,2.29,1.484,0.58
03/26/2021 00:40:00,2.30,1.502,0.59
03/26/2021 00:45:00,2.28,1.466,0.57
03/26/2021 00:50:00,2.37,1.628,0.56
03/26/2021 00:55:00,2.32,1.538,0.55
03/26/2021 01:00:00,2.33,1.556,0.54
03/26/2021 01:05:00,2.31,1.520,0.51
03/26/2021 01:10:00,2.32,1.538,0.52
03/26/2021 01:15:00,2.28,1.466,0.52
03/26/2021 01:20:00,2.28,1.466,0.50
03/26/2021 01:25:00,2.34,1.574,0.50
03/26/2021 01:30:00,2.26,1.430,0.50
03/26/2021 01:35:00,2.30,1.502,0.49
03/26/2021 01:40:00,2.28,1.466,0.48
03/26/2021 01:45:00,2.23,1.377,0.48
03/26/2021 01:50:00,2.31,1.520,0.47
03/26/2021 01:55:00,2.22,1.359,0.47
03/26/2021 02:00:00,2.27,1.448,0.45
03/26/2021 02:05:00,2.21,1.341,0.46
03/26/2021 02:10:00,2.09,1.126,0.44
03/26/2021 02:15:00,2.17,1.269,0.44
03/26/2021 02:20:00,2.12,1.179,0.45
03/26/2021 02:25:00,2.16,1.251,0.42
03/26/2021 02:30:00,2.16,1.251,0.44
03/26/2021 02:35:00,2.19,1.305,0.44
03/26/2021 02:40:00,2.17,1.269,0.42
03/26/2021 02:45:00,2.19,1.305,0.42
03/26/2021 02:50:00,2.14,1.215,0.44
03/26/2021 02:55:00,2.27,1.448,0.42
03/26/2021 03:00:00,2.22,1.359,0.42
03/26/2021 03:05:00,2.14,1.215,0.43
03/26/2021 03:10:00,2.21,1.341,0.44
03/26/2021 03:15:00,2.14,1.215,0.42
03/26/2021 03:20:00,2.22,1.359,0.42
03/26/2021 03:25:00,2.20,1.323,0.40
03/26/2021 03:30:00,2.13,1.197,0.41
03/26/2021 03:35:00,2.16,1.251,0.40
03/26/2021 03:40:00,2.13,1.197,0.41
03/26/2021 03:45:00,2.16,1.251,0.39
03/26/2021 03:50:00,2.14,1.215,0.39
03/26/2021 03:55:00,2.16,1.251,0.38
03/26/2021 04:00:00,2.07,1.090,0.37
03/26/2021 04:05:00,2.13,1.197,0.39
03/26/2021 04:10:00,2.06,1.072,0.39
03/26/2021 04:15:00,2.10,1.143,0.37
03/26/2021 04:20:00,2.03,1.018,0.37
03/26/2021 04:25:00,2.10,1.143,0.37
03/26/2021 04:30:00,2.10,1.143,0.38
03/26/2021 04:35:00,1.99,0.985,0.39
03/26/2021 04:40:00,2.02,1.000,0.39
03/26/2021 04:45:00,2.13,1.197,0.37
03/26/2021 04:50:00,2.09,1.126,0.37
03/26/2021 04:55:00,2.07,1.090,0.37
03/26/2021 05:00:00,2.05,1.054,0.36
03/26/2021 05:05:00,2.06,1.072,0.37
03/26/2021 05:10:00,2.04,1.036,0.37
03/26/2021 05:15:00,2.08,1.108,0.37
03/26/2021 05:20:00,2.08,1.108,0.34
03/26/2021 05:25:00,2.07,1.090,0.36
03/26/2021 05:30:00,1.99,0.985,0.35
03/26/2021 05:35:00,2.02,1.000,0.34
03/26/2021 05:40:00,2.00,0.990,0.34
03/26/2021 05:45:00,1.99,0.985,0.34
03/26/2021 05:50:00,1.99,0.985,0.35
03/26/2021 05:55:00,1.96,0.970,0.33
03/26/2021 06:00:00,1.97,0.975,0.34
03/26/2021 06:05:00,1.96,0.970,0.34
03/26/2021 06:10:00,1.98,0.980,0.31
03/26/2021 06:15:00,1.99,0.985,0.33
03/26/2021 06:20:00,1.99,0.985,0.33
03/26/2021 06:25:00,1.89,0.936,0.33
03/26/2021 06:30:00,1.96,0.970,0.33
03/26/2021 06:35:00,1.96,0.970,0.33
03/26/2021 06:40:00,1.96,0.970,0.33
03/26/2021 06:45:00,1.95,0.965,0.32
03/26/2021 06:50:00,1.98,0.980,0.33
03/26/2021 06:55:00,1.94,0.960,0.33
03/26/2021 07:00:00,1.95,0.965,0.32
03/26/2021 07:05:00,1.94,0.960,0.31
03/26/2021 07:10:00,1.96,0.970,0.33
03/26/2021 07:15:00,1.95,0.965,0.32
03/26/2021 07:20:00,1.96,0.970,0.31
03/26/2021 07:25:00,1.96,0.970,0.30
03/26/2021 07:30:00,2.02,1.000,0.33
03/26/2021 07:35:00,1.94,0.960,0.30
03/26/2021 07:40:00,1.97,0.975,0.31
03/26/2021 07:45:00,1.93,0.955,0.30
03/26/2021 07:50:00,1.93,0.955,0.31
03/26/2021 07:55:00,1.94,0.960,0.31
03/26/2021 08:00:00,1.95,0.965,0.31
03/26/2021 08:05:00,1.93,0.955,0.31
03/26/2021 08:10:00,1.93,0.955,0.29
03/26/2021 08:15:00,1.96,0.970,0.30
03/26/2021 08:20:00,1.97,0.975,0.30
03/26/2021 08:25:00,1.97,0.975,0.30
03/26/2021 08:30:00,1.93,0.955,0.30
03/26/2021 08:35:00,1.98,0.980,0.30
03/26/2021 08:40:00,1.91,0.946,0.30
03/26/2021 08:45:00,1.97,0.975,0.28
03/26/2021 08:50:00,1.92,0.950,0.28
03/26/2021 08:55:00,1.97,0.975,0.29
03/26/2021 09:00:00,1.91,0.946,0.30
03/26/2021 09:05:00,1.93,0.955,0.30
03/26/2021 09:10:00,1.94,0.960,0.29
03/26/2021 09:15:00,1.96,0.970,0.27
03/26/2021 09:20:00,1.93,0.955,0.30
03/26/2021 09:25:00,1.92,0.950,0.27
03/26/2021 09:30:00,1.94,0.960,0.27
03/26/2021 09:35:00,1.92,0.950,0.30
03/26/2021 09:40:00,1.93,0.955,0.29
03/26/2021 09:45:00,1.94,0.960,0.28
03/26/2021 09:50:00,1.91,0.946,0.28
03/26/2021 09:55:00,1.91,0.946,0.27
03/26/2021 10:00:00,1.89,0.936,0.28
03/26/2021 10:05:00,1.89,0.936,0.27
03/26/2021 10:10:00,1.92,0.950,0.27
03/26/2021 10:15:00,1.90,0.941,0.28
03/26/2021 10:20:00,1.89,0.936,0.27
03/26/2021 10:25:00,1.93,0.955,0.27
03/26/2021 10:30:00,1.93,0.955,0.27
03/26/2021 10:35:00,1.96,0.970,0.27
03/26/2021 10:40:00,1.89,0.936,0.25
03/26/2021 10:45:00,1.88,0.931,0.26
03/26/2021 10:50:00,1.95,0.965,0.25
03/26/2021 10:55:00,1.85,0.916,0.27
03/26/2021 11:00:00,1.94,0.960,0.25
03/26/2021 11:05:00,1.91,0.946,0.25
03/26/2021 11:10:00,1.86,0.921,0.26
03/26/2021 11:15:00,1.90,0.941,0.25
03/26/2021 11:20:00,1.90,0.941,0.24
03/26/2021 11:25:00,1.88,0.931,0.25
03/26/2021 11:30:00,1.93,0.955,0.24
03/26/2021 11:35:00,1.94,0.960,0.25
03/26/2021 11:40:00,1.93,0.955,0.27
03/26/2021 11:45:00,1.90,0.941,0.27
03/26/2021 11:50:00,1.92,0.950,0.24
03/26/2021 11:55:00,1.90,0.941,0.25
03/26/2021 12:00:00,1.87,0.926,0.25
03/26/2021 12:05:00,1.90,0.941,0.25
03/26/2021 12:10:00,1.91,0.946,0.25
03/26/2021 12:15:00,1.85,0.916,0.23
03/26/2021 12:20:00,1.85,0.916,0.24
03/26/2021 12:25:00,1.87,0.926,0.24
03/26/2021 12:30:00,1.84,0.911,0.23
03/26/2021 12:35:00,1.83,0.906,0.25
03/26/2021 12:40:00,1.84,0.911,0.24
03/26/2021 12:45:00,1.86,0.921,0.23
03/26/2021 12:50:00,1.84,0.911,0.25
03/26/2021 12:55:00,1.81,0.896,0.24
03/26/2021 13:00:00,1.83,0.906,0.24
03/26/2021 13:05:00,1.84,0.911,0.23
03/26/2021 13:10:00,1.84,0.911,0.23
03/26/2021 13:15:00,1.86,0.921,0.22
03/26/2021 13:20:00,1.83,0.906,0.23
03/26/2021 13:25:00,1.79,0.886,0.22
03/26/2021 13:30:00,1.85,0.916,0.22
03/26/2021 13:35:00,1.85,0.916,0.23
03/26/2021 13:40:00,1.84,0.911,0.23
03/26/2021 13:45:00,1.80,0.891,0.22
03/26/2021 13:50:00,1.81,0.896,0.24
03/26/2021 13:55:00,1.85,0.916,0.23
03/26/2021 14:00:00,1.78,0.881,0.25
03/26/2021 14:05:00,1.84,0.911,0.23
03/26/2021 14:10:00,1.82,0.901,0.22
03/26/2021 14:15:00,1.80,0.891,0.24
03/26/2021 14:20:00,1.80,0.891,0.22
03/26/2021 14:25:00,1.77,0.876,0.23
03/26/2021 14:30:00,1.79,0.886,0.22
03/26/2021 14:35:00,1.79,0.886,0.22
03/26/2021 14:40:00,1.78,0.881,0.22
03/26/2021 14:45:00,1.80,0.891,0.22
03/26/2021 14:50:00,1.79,0.886,0.22
03/26/2021 14:55:00,1.83,0.906,0.22
03/26/2021 15:00:00,1.77,0.876,0.21
03/26/2021 15:05:00,1.79,0.886,0.21
03/26/2021 15:10:00,1.79,0.886,0.22
03/26/2021 15:15:00,1.76,0.871,0.22
03/26/2021 15:20:00,1.77,0.876,0.22
03/26/2021 15:25:00,1.81,0.896,0.21
03/26/2021 15:30:00,1.78,0.881,0.21
03/26/2021 15:35:00,1.81,0.896,0.20
03/26/2021 15:40:00,1.77,0.876,0.20
03/26/2021 15:45:00,1.77,0.876,0.19
03/26/2021 15:50:00,1.77,0.876,0.21
03/26/2021 15:55:00,1.71,0.847,0.20
03/26/2021 16:00:00,1.77,0.876,0.20
03/26/2021 16:05:00,1.77,0.876,0.20
03/26/2021 16:10:00,1.81,0.896,0.19
03/26/2021 16:15:00,1.76,0.871,0.20
03/26/2021 16:20:00,1.77,0.876,0.18
03/26/2021 16:25:00,1.75,0.866,0.19
03/26/2021 16:30:00,1.77,0.876,0.21
03/26/2021 16:35:00,1.79,0.886,0.19
03/26/2021 16:40:00,1.77,0.876,0.20
03/26/2021 16:45:00,1.76,0.871,0.19
03/26/2021 16:50:00,1.76,0.871,0.19
03/26/2021 16:55:00,1.74,0.861,0.20
03/26/2021 17:00:00,1.77,0.876,0.20
03/26/2021 17:05:00,1.73,0.856,0.19
03/26/2021 17:10:00,1.77,0.876,0.20
03/26/2021 17:15:00,1.74,0.861,0.19
03/26/2021 17:20:00,1.76,0.871,0.19
03/26/2021 17:25:00,1.77,0.876,0.20
03/26/2021 17:30:00,1.76,0.871,0.20
03/26/2021 17:35:00,1.73,0.856,0.19
03/26/2021 17:40:00,1.74,0.861,0.20
03/26/2021 17:45:00,1.77,0.876,0.18
03/26/2021 17:50:00,1.76,0.871,0.20
03/26/2021 17:55:00,1.74,0.861,0.20
03/26/2021 18:00:00,1.76,0.871,0.20
03/26/2021 18:05:00,1.73,0.856,0.19
03/26/2021 18:10:00,1.74,0.861,0.18
03/26/2021 18:15:00,1.77,0.876,0.20
03/26/2021 18:20:00,1.73,0.856,0.19
03/26/2021 18:25:00,1.78,0.881,0.18
03/26/2021 18:30:00,1.78,0.881,0.19
03/26/2021 18:35:00,1.72,0.851,0.18
03/26/2021 18:40:00,1.78,0.881,0.19
03/26/2021 18:45:00,1.76,0.871,0.19
03/26/2021 18:50:00,1.74,0.861,0.19
03/26/2021 18:55:00,1.76,0.871,0.19
03/26/2021 19:00:00,1.77,0.876,0.20
03/26/2021 19:05:00,1.80,0.891,0.19
03/26/2021 19:10:00,1.77,0.876,0.21
03/26/2021 19:15:00,1.77,0.876,0.20
03/26/2021 19:20:00,1.76,0.871,0.22
03/26/2021 19:25:00,1.77,0.876,0.21
03/26/2021 19:30:00,1.76,0.871,0.21
03/26/2021 19:35:00,1.75,0.866,0.20
03/26/2021 19:40:00,1.74,0.861,0.20
03/26/2021 19:45:00,1.74,0.861,0.20
03/26/2021 19:50:00,1.74,0.861,0.19
03/26/2021 19:55:00,1.76,0.871,0.20
03/26/2021 20:00:00,1.74,0.861,0.20
03/26/2021 20:05:00,1.77,0.876,0.21
03/26/2021 20:10:00,1.76,0.871,0.20
03/26/2021 20:15:00,1.78,0.881,0.22
03/26/2021 20:20:00,1.74,0.861,0.22
03/26/2021 20:25:00,1.79,0.886,0.20
03/26/2021 20:30:00,1.81,0.896,0.22
03/26/2021 20:35:00,1.77,0.876,0.20
03/26/2021 20:40:00,1.74,0.861,0.21
03/26/2021 20:45:00,1.80,0.891,0.22
03/26/2021 20:50:00,1.77,0.876,0.23
03/26/2021 20:55:00,1.77,0.876,0.20
03/26/2021 21:00:00,1.76,0.871,0.22
03/26/2021 21:05:00,1.79,0.886,0.22
03/26/2021 21:10:00,1.76,0.871,0.21
03/26/2021 21:15:00,1.77,0.876,0.21
03/26/2021 21:20:00,1.76,0.871,0.22
03/26/2021 21:25:00,1.76,0.871,0.22
03/26/2021 21:30:00,1.72,0.851,0.23
03/26/2021 21:35:00,1.76,0.871,0.22
03/26/2021 21:40:00,1.76,0.871,0.22
03/26/2021 21:45:00,1.77,0.876,0.23
03/26/2021 21:50:00,1.73,0.856,0.22
03/26/2021 21:55:00,1.76,0.871,0.22
03/26/2021 22:00:00,1.76,0.871,0.22
03/26/2021 22:05:00,1.73,0.856,0.22
03/26/2021 22:10:00,1.75,0.866,0.23
03/26/2021 22:15:00,1.76,0.871,0.22
03/26/2021 22:20:00,1.77,0.876,0.22
03/26/2021 22:25:00,1.76,0.871,0.23
03/26/2021 22:30:00,1.74,0.861,0.23
03/26/2021 22:35:00,1.76,0.871,0.23
03/26/2021 22:40:00,1.76,0.871,0.23
03/26/2021 22:45:00,1.72,0.851,0.23
03/26/2021 22:50:00,1.76,0.871,0.24
03/26/2021 22:55:00,1.75,0.866,0.25
