Date Time,Level_950,Vel_950,Flow_950,Level_PT,Flow _PT
05/17/2021 17:40:10,,,0.373,,
05/17/2021 17:45:00,0.13,,,2.00,316.247
05/17/2021 17:45:05,,0.32,,,
05/17/2021 17:45:10,,,0.353,,
05/17/2021 17:50:00,0.30,,,2.03,325.953
05/17/2021 17:50:05,,0.40,,,
05/17/2021 17:50:10,,,1.651,,
05/17/2021 17:55:00,0.13,,,1.88,274.553
05/17/2021 17:55:05,,0.38,,,
05/17/2021 17:55:10,,,0.422,,
05/17/2021 18:00:00,0.30,,,2.01,319.482
05/17/2021 18:00:05,,0.25,,,
05/17/2021 18:00:10,,,1.020,,
05/17/2021 18:05:00,0.13,,,1.99,313.012
05/17/2021 18:05:05,,0.24,,,
05/17/2021 18:05:10,,,0.269,,
05/17/2021 18:10:00,0.13,,,1.93,292.524
05/17/2021 18:10:05,,0.28,,,
05/17/2021 18:10:10,,,0.313,,
05/17/2021 18:15:00,0.13,,,2.00,316.247
05/17/2021 18:15:05,,0.29,,,
05/17/2021 18:15:10,,,0.318,,
05/17/2021 18:20:00,0.47,,,1.97,306.541
05/17/2021 18:20:05,,1.00,,,
05/17/2021 18:20:10,,,8.058,,
05/17/2021 18:25:00,0.34,,,1.91,285.335
05/17/2021 18:25:05,,0.21,,,
05/17/2021 18:25:10,,,1.061,,
05/17/2021 18:30:00,0.34,,,1.87,271.439
05/17/2021 18:30:05,,0.26,,,
05/17/2021 18:30:10,,,1.293,,
05/17/2021 18:35:00,0.13,,,1.86,268.326
05/17/2021 18:35:05,,0.03,,,
05/17/2021 18:35:10,,,0.030,,
05/17/2021 18:40:00,0.13,,,2.08,344.681
05/17/2021 18:40:05,,0.28,,,
05/17/2021 18:40:10,,,0.313,,
05/17/2021 18:45:00,0.13,,,1.97,306.541
05/17/2021 18:45:05,,0.25,,,
05/17/2021 18:45:10,,,0.271,,
05/17/2021 18:50:00,0.13,,,2.00,316.247
05/17/2021 18:50:05,,0.32,,,
05/17/2021 18:50:10,,,0.356,,
05/17/2021 18:55:00,0.13,,,1.91,285.335
05/17/2021 18:55:05,,0.02,,,
05/17/2021 18:55:10,,,0.021,,
05/17/2021 19:00:00,0.13,,,1.85,265.212
05/17/2021 19:00:05,,0.26,,,
05/17/2021 19:00:10,,,0.284,,
05/17/2021 19:05:00,0.13,,,1.93,292.524
05/17/2021 19:05:05,,0.28,,,
05/17/2021 19:05:10,,,0.310,,
05/17/2021 19:10:00,-99.00,,,1.81,252.758
05/17/2021 19:10:05,,0.12,,,
05/17/2021 19:10:10,,,0.127,,
05/17/2021 19:15:00,0.13,,,1.89,278.147
05/17/2021 19:15:05,,0.27,,,
05/17/2021 19:15:10,,,0.295,,
05/17/2021 19:20:00,0.13,,,1.98,309.777
05/17/2021 19:20:05,,0.30,,,
05/17/2021 19:20:10,,,0.327,,
05/17/2021 19:25:00,0.13,,,1.86,268.326
05/17/2021 19:25:05,,0.22,,,
05/17/2021 19:25:10,,,0.243,,
05/17/2021 19:30:00,0.13,,,1.90,281.741
05/17/2021 19:30:05,,0.20,,,
05/17/2021 19:30:10,,,0.226,,
05/17/2021 19:35:00,0.13,,,1.86,268.326
05/17/2021 19:35:05,,0.25,,,
05/17/2021 19:35:10,,,0.271,,
05/17/2021 19:40:00,0.13,,,1.93,292.524
05/17/2021 19:40:05,,0.16,,,
05/17/2021 19:40:10,,,0.181,,
05/17/2021 19:45:00,0.13,,,1.91,285.335
05/17/2021 19:45:05,,0.23,,,
05/17/2021 19:45:10,,,0.253,,
05/17/2021 19:50:00,0.13,,,1.87,271.439
05/17/2021 19:50:05,,0.35,,,
05/17/2021 19:50:10,,,0.387,,
05/17/2021 19:55:00,0.13,,,1.86,268.326
05/17/2021 19:55:05,,0.01,,,
05/17/2021 19:55:10,,,0.008,,
05/17/2021 20:00:00,0.13,,,1.93,292.524
05/17/2021 20:00:05,,0.36,,,
05/17/2021 20:00:10,,,0.396,,
05/17/2021 20:05:00,0.13,,,1.88,274.553
05/17/2021 20:05:05,,0.19,,,
05/17/2021 20:05:10,,,0.210,,
05/17/2021 20:10:00,0.13,,,1.95,299.712
05/17/2021 20:10:05,,0.30,,,
05/17/2021 20:10:10,,,0.326,,
05/17/2021 20:15:00,0.13,,,1.94,296.118
05/17/2021 20:15:05,,0.29,,,
05/17/2021 20:15:10,,,0.315,,
05/17/2021 20:20:00,0.13,,,1.86,268.326
05/17/2021 20:20:05,,0.32,,,
05/17/2021 20:20:10,,,0.349,,
05/17/2021 20:25:00,0.13,,,1.98,309.777
05/17/2021 20:25:05,,0.28,,,
05/17/2021 20:25:10,,,0.305,,
05/17/2021 20:30:00,0.13,,,1.89,278.147
05/17/2021 20:30:05,,0.29,,,
05/17/2021 20:30:10,,,0.320,,
05/17/2021 20:35:00,0.13,,,1.93,292.524
05/17/2021 20:35:05,,0.29,,,
05/17/2021 20:35:10,,,0.320,,
05/17/2021 20:40:00,0.13,,,1.89,278.147
05/17/2021 20:40:05,,0.35,,,
05/17/2021 20:40:10,,,0.382,,
05/17/2021 20:45:00,0.13,,,1.88,274.553
05/17/2021 20:45:05,,0.29,,,
05/17/2021 20:45:10,,,0.319,,
05/17/2021 20:50:00,0.13,,,1.94,296.118
05/17/2021 20:50:05,,0.29,,,
05/17/2021 20:50:10,,,0.315,,
05/17/2021 20:55:00,0.13,,,1.81,252.758
05/17/2021 20:55:05,,0.30,,,
05/17/2021 20:55:10,,,0.334,,
05/17/2021 21:00:00,0.13,,,2.01,319.482
05/17/2021 21:00:05,,0.34,,,
05/17/2021 21:00:10,,,0.371,,
05/17/2021 21:05:00,0.13,,,1.92,288.929
05/17/2021 21:05:05,,0.28,,,
05/17/2021 21:05:10,,,0.307,,
05/17/2021 21:10:00,0.13,,,1.90,281.741
05/17/2021 21:10:05,,0.16,,,
05/17/2021 21:10:10,,,0.174,,
05/17/2021 21:15:00,0.13,,,1.89,278.147
05/17/2021 21:15:05,,0.18,,,
05/17/2021 21:15:10,,,0.203,,
05/17/2021 21:20:00,0.34,,,2.02,322.717
05/17/2021 21:20:05,,0.17,,,
05/17/2021 21:20:10,,,0.875,,
05/17/2021 21:25:00,0.34,,,1.84,262.099
05/17/2021 21:25:05,,0.19,,,
05/17/2021 21:25:10,,,0.956,,
05/17/2021 21:30:00,0.30,,,1.84,262.099
05/17/2021 21:30:05,,0.28,,,
05/17/2021 21:30:10,,,1.164,,
05/17/2021 21:35:00,0.43,,,1.89,278.147
05/17/2021 21:35:05,,0.10,,,
05/17/2021 21:35:10,,,0.672,,
05/17/2021 21:40:00,0.43,,,1.91,285.335
05/17/2021 21:40:05,,0.25,,,
05/17/2021 21:40:10,,,1.737,,
05/17/2021 21:45:00,0.34,,,1.92,288.929
05/17/2021 21:45:05,,0.30,,,
05/17/2021 21:45:10,,,1.514,,
05/17/2021 21:50:00,-99.00,,,1.95,299.712
05/17/2021 21:50:05,,0.38,,,
05/17/2021 21:50:10,,,0.421,,
05/17/2021 21:55:00,-99.00,,,1.95,299.712
05/17/2021 21:55:05,,0.27,,,
05/17/2021 21:55:10,,,0.297,,
05/17/2021 22:00:00,0.13,,,1.91,285.335
05/17/2021 22:00:05,,0.24,,,
05/17/2021 22:00:10,,,0.262,,
05/17/2021 22:05:00,0.13,,,1.86,268.326
05/17/2021 22:05:05,,0.36,,,
05/17/2021 22:05:10,,,0.399,,
05/17/2021 22:10:00,0.34,,,1.99,313.012
05/17/2021 22:10:05,,0.29,,,
05/17/2021 22:10:10,,,1.474,,
05/17/2021 22:15:00,0.13,,,1.92,288.929
05/17/2021 22:15:05,,0.36,,,
05/17/2021 22:15:10,,,0.392,,
05/17/2021 22:20:00,0.13,,,2.01,319.482
05/17/2021 22:20:05,,0.28,,,
05/17/2021 22:20:10,,,0.309,,
05/17/2021 22:25:00,0.13,,,1.92,288.929
05/17/2021 22:25:05,,0.36,,,
05/17/2021 22:25:10,,,0.400,,
05/17/2021 22:30:00,0.34,,,1.94,296.118
05/17/2021 22:30:05,,0.27,,,
05/17/2021 22:30:10,,,1.343,,
05/17/2021 22:35:00,0.13,,,2.03,325.953
05/17/2021 22:35:05,,0.29,,,
05/17/2021 22:35:10,,,0.324,,
05/17/2021 22:40:00,0.13,,,1.88,274.553
05/17/2021 22:40:05,,0.31,,,
05/17/2021 22:40:10,,,0.346,,
05/17/2021 22:45:00,0.13,,,1.96,303.306
05/17/2021 22:45:05,,0.29,,,
05/17/2021 22:45:10,,,0.316,,
05/17/2021 22:50:00,0.26,,,1.85,265.212
05/17/2021 22:50:05,,0.37,,,
05/17/2021 22:50:10,,,1.229,,
05/17/2021 22:55:00,0.34,,,1.94,296.118
05/17/2021 22:55:05,,0.30,,,
05/17/2021 22:55:10,,,1.509,,
05/17/2021 23:00:00,0.13,,,1.88,274.553
05/17/2021 23:00:05,,0.28,,,
05/17/2021 23:00:10,,,0.310,,
05/17/2021 23:05:00,0.34,,,2.01,319.482
05/17/2021 23:05:05,,0.28,,,
05/17/2021 23:05:10,,,1.403,,
05/17/2021 23:10:00,0.13,,,1.97,306.541
05/17/2021 23:10:05,,0.38,,,
05/17/2021 23:10:10,,,0.419,,
05/17/2021 23:15:00,0.13,,,2.01,319.482
05/17/2021 23:15:05,,0.28,,,
05/17/2021 23:15:10,,,0.310,,
05/17/2021 23:20:00,0.34,,,2.11,356.036
05/17/2021 23:20:05,,0.60,,,
05/17/2021 23:20:10,,,3.003,,
05/17/2021 23:25:00,0.47,,,1.97,306.541
05/17/2021 23:25:05,,0.47,,,
05/17/2021 23:25:10,,,3.807,,
05/17/2021 23:30:00,0.47,,,1.96,303.306
05/17/2021 23:30:05,,0.24,,,
05/17/2021 23:30:10,,,1.928,,
05/17/2021 23:35:00,0.43,,,1.88,274.553
05/17/2021 23:35:05,,0.30,,,
05/17/2021 23:35:10,,,2.115,,
05/17/2021 23:40:00,0.30,,,2.08,344.681
05/17/2021 23:40:05,,0.31,,,
05/17/2021 23:40:10,,,1.300,,
05/17/2021 23:45:00,0.30,,,1.94,296.118
05/17/2021 23:45:05,,0.24,,,
05/17/2021 23:45:10,,,0.987,,
05/17/2021 23:50:00,0.34,,,1.93,292.524
05/17/2021 23:50:05,,0.44,,,
05/17/2021 23:50:10,,,2.228,,
05/17/2021 23:55:00,0.43,,,1.91,285.335
05/17/2021 23:55:05,,0.43,,,
05/17/2021 23:55:10,,,3.025,,
05/18/2021 00:00:00,0.60,,,2.03,325.953
05/18/2021 00:00:05,,1.57,,,
05/18/2021 00:00:10,,,18.084,,
05/18/2021 00:05:00,0.60,,,2.09,348.555
05/18/2021 00:05:05,,1.27,,,
05/18/2021 00:05:10,,,14.691,,
05/18/2021 00:10:00,0.69,,,2.17,377.685
05/18/2021 00:10:05,,1.51,,,
05/18/2021 00:10:10,,,21.307,,
05/18/2021 00:15:00,0.56,,,2.11,356.036
05/18/2021 00:15:05,,1.53,,,
05/18/2021 00:15:10,,,15.795,,
05/18/2021 00:20:00,0.34,,,2.03,325.953
05/18/2021 00:20:05,,1.17,,,
05/18/2021 00:20:10,,,5.890,,
05/18/2021 00:25:00,0.52,,,2.04,329.188
05/18/2021 00:25:05,,1.15,,,
05/18/2021 00:25:10,,,10.592,,
05/18/2021 00:30:00,0.52,,,2.06,336.935
05/18/2021 00:30:05,,1.03,,,
05/18/2021 00:30:10,,,9.491,,
05/18/2021 00:35:00,0.43,,,2.00,316.247
05/18/2021 00:35:05,,0.50,,,
05/18/2021 00:35:10,,,3.480,,
05/18/2021 00:40:00,0.52,,,1.93,292.524
05/18/2021 00:40:05,,0.59,,,
05/18/2021 00:40:10,,,5.379,,
05/18/2021 00:45:00,0.56,,,2.07,340.808
05/18/2021 00:45:05,,1.28,,,
05/18/2021 00:45:10,,,13.263,,
05/18/2021 00:50:00,0.52,,,2.09,348.555
05/18/2021 00:50:05,,1.32,,,
05/18/2021 00:50:10,,,12.125,,
05/18/2021 00:55:00,0.47,,,2.03,325.953
05/18/2021 00:55:05,,0.97,,,
05/18/2021 00:55:10,,,7.832,,
05/18/2021 01:00:00,0.34,,,1.88,274.553
05/18/2021 01:00:05,,0.47,,,
05/18/2021 01:00:10,,,2.379,,
05/18/2021 01:05:00,0.30,,,1.81,252.758
05/18/2021 01:05:05,,0.42,,,
05/18/2021 01:05:10,,,1.721,,
05/18/2021 01:10:00,0.47,,,1.93,292.524
05/18/2021 01:10:05,,0.40,,,
05/18/2021 01:10:10,,,3.235,,
05/18/2021 01:15:00,0.47,,,1.80,249.644
05/18/2021 01:15:05,,0.30,,,
05/18/2021 01:15:10,,,2.412,,
05/18/2021 01:20:00,0.43,,,2.00,316.247
05/18/2021 01:20:05,,0.28,,,
05/18/2021 01:20:10,,,1.996,,
05/18/2021 01:25:00,0.47,,,1.98,309.777
05/18/2021 01:25:05,,0.28,,,
05/18/2021 01:25:10,,,2.267,,
05/18/2021 01:30:00,0.43,,,1.94,296.118
05/18/2021 01:30:05,,0.41,,,
05/18/2021 01:30:10,,,2.885,,
05/18/2021 01:35:00,0.39,,,1.94,296.118
05/18/2021 01:35:05,,0.30,,,
05/18/2021 01:35:10,,,1.773,,
05/18/2021 01:40:00,0.64,,,2.25,408.091
05/18/2021 01:40:05,,1.52,,,
05/18/2021 01:40:10,,,19.435,,
05/18/2021 01:45:00,0.64,,,2.14,366.860
05/18/2021 01:45:05,,1.57,,,
05/18/2021 01:45:10,,,20.113,,
05/18/2021 01:50:00,0.52,,,2.05,333.061
05/18/2021 01:50:05,,1.35,,,
05/18/2021 01:50:10,,,12.345,,
05/18/2021 01:55:00,0.73,,,1.87,271.439
05/18/2021 01:55:05,,1.32,,,
05/18/2021 01:55:10,,,20.329,,
05/18/2021 02:00:00,0.73,,,2.21,392.778
05/18/2021 02:00:05,,1.04,,,
05/18/2021 02:00:10,,,16.063,,
05/18/2021 02:05:00,0.56,,,1.89,278.147
05/18/2021 02:05:05,,1.41,,,
05/18/2021 02:05:10,,,14.617,,
05/18/2021 02:10:00,0.56,,,2.04,329.188
05/18/2021 02:10:05,,1.21,,,
05/18/2021 02:10:10,,,12.529,,
05/18/2021 02:15:00,0.47,,,1.86,268.326
05/18/2021 02:15:05,,0.93,,,
05/18/2021 02:15:10,,,7.493,,
05/18/2021 02:20:00,0.47,,,1.89,278.147
05/18/2021 02:20:05,,0.86,,,
05/18/2021 02:20:10,,,6.929,,
05/18/2021 02:25:00,0.52,,,1.80,249.644
05/18/2021 02:25:05,,0.37,,,
05/18/2021 02:25:10,,,3.424,,
05/18/2021 02:30:00,0.56,,,2.05,333.061
05/18/2021 02:30:05,,1.38,,,
05/18/2021 02:30:10,,,14.224,,
05/18/2021 02:35:00,0.86,,,2.02,322.717
05/18/2021 02:35:05,,1.22,,,
05/18/2021 02:35:10,,,23.962,,
05/18/2021 02:40:00,0.47,,,1.98,309.777
05/18/2021 02:40:05,,0.84,,,
05/18/2021 02:40:10,,,6.808,,
05/18/2021 02:45:00,0.39,,,1.84,262.099
05/18/2021 02:45:05,,0.28,,,
05/18/2021 02:45:10,,,1.689,,
05/18/2021 02:50:00,0.30,,,1.96,303.306
05/18/2021 02:50:05,,0.96,,,
05/18/2021 02:50:10,,,3.946,,
05/18/2021 02:55:00,0.47,,,1.91,285.335
05/18/2021 02:55:05,,1.17,,,
05/18/2021 02:55:10,,,9.421,,
05/18/2021 03:00:00,0.30,,,1.91,285.335
05/18/2021 03:00:05,,0.68,,,
05/18/2021 03:00:10,,,2.807,,
05/18/2021 03:05:00,0.43,,,1.97,306.541
05/18/2021 03:05:05,,0.34,,,
05/18/2021 03:05:10,,,2.346,,
05/18/2021 03:10:00,0.47,,,2.00,316.247
05/18/2021 03:10:05,,0.42,,,
05/18/2021 03:10:10,,,3.364,,
05/18/2021 03:15:00,0.47,,,1.86,268.326
05/18/2021 03:15:05,,0.43,,,
05/18/2021 03:15:10,,,3.428,,
05/18/2021 03:20:00,0.30,,,2.00,316.247
05/18/2021 03:20:05,,0.36,,,
05/18/2021 03:20:10,,,1.494,,
05/18/2021 03:25:00,0.26,,,1.92,288.929
05/18/2021 03:25:05,,0.41,,,
05/18/2021 03:25:10,,,1.334,,
05/18/2021 03:30:00,0.30,,,1.89,278.147
05/18/2021 03:30:05,,0.01,,,
05/18/2021 03:30:10,,,0.041,,
05/18/2021 03:35:00,0.26,,,1.94,296.118
05/18/2021 03:35:05,,0.27,,,
05/18/2021 03:35:10,,,0.891,,
05/18/2021 03:40:00,0.43,,,1.78,243.529
05/18/2021 03:40:05,,0.31,,,
05/18/2021 03:40:10,,,2.206,,
05/18/2021 03:45:00,0.30,,,1.94,296.118
05/18/2021 03:45:05,,0.38,,,
05/18/2021 03:45:10,,,1.564,,
05/18/2021 03:50:00,0.13,,,1.85,265.212
05/18/2021 03:50:05,,0.38,,,
05/18/2021 03:50:10,,,0.424,,
05/18/2021 03:55:00,0.22,,,2.05,333.061
05/18/2021 03:55:05,,0.27,,,
05/18/2021 03:55:10,,,0.688,,
05/18/2021 04:00:00,0.34,,,2.02,322.717
05/18/2021 04:00:05,,0.38,,,
05/18/2021 04:00:10,,,1.937,,
05/18/2021 04:05:00,0.26,,,1.98,309.777
05/18/2021 04:05:05,,0.42,,,
05/18/2021 04:05:10,,,1.367,,
05/18/2021 04:10:00,0.39,,,1.89,278.147
05/18/2021 04:10:05,,0.45,,,
05/18/2021 04:10:10,,,2.671,,
05/18/2021 04:15:00,0.47,,,2.01,319.482
05/18/2021 04:15:05,,0.44,,,
05/18/2021 04:15:10,,,3.557,,
05/18/2021 04:20:00,0.47,,,1.85,265.212
05/18/2021 04:20:05,,0.22,,,
05/18/2021 04:20:10,,,1.742,,
05/18/2021 04:25:00,0.47,,,1.84,262.099
05/18/2021 04:25:05,,0.01,,,
05/18/2021 04:25:10,,,0.113,,
05/18/2021 04:30:00,0.47,,,2.03,325.953
05/18/2021 04:30:05,,0.54,,,
05/18/2021 04:30:10,,,4.372,,
05/18/2021 04:35:00,0.47,,,1.98,309.777
05/18/2021 04:35:05,,0.96,,,
05/18/2021 04:35:10,,,7.768,,
05/18/2021 04:40:00,0.30,,,1.87,271.439
05/18/2021 04:40:05,,0.42,,,
05/18/2021 04:40:10,,,1.750,,
05/18/2021 04:45:00,0.56,,,2.06,336.935
05/18/2021 04:45:05,,1.40,,,
05/18/2021 04:45:10,,,14.482,,
05/18/2021 04:50:00,0.47,,,1.98,309.777
05/18/2021 04:50:05,,0.60,,,
05/18/2021 04:50:10,,,4.872,,
05/18/2021 04:55:00,0.47,,,1.94,296.118
05/18/2021 04:55:05,,0.49,,,
05/18/2021 04:55:10,,,3.952,,
05/18/2021 05:00:00,0.47,,,1.98,309.777
05/18/2021 05:00:05,,0.48,,,
05/18/2021 05:00:10,,,3.896,,
05/18/2021 05:05:00,0.30,,,1.93,292.524
05/18/2021 05:05:05,,0.57,,,
05/18/2021 05:05:10,,,2.369,,
05/18/2021 05:10:00,0.34,,,1.94,296.118
05/18/2021 05:10:05,,0.63,,,
05/18/2021 05:10:10,,,3.184,,
05/18/2021 05:15:00,0.47,,,1.87,271.439
05/18/2021 05:15:05,,0.60,,,
05/18/2021 05:15:10,,,4.816,,
05/18/2021 05:20:00,0.47,,,1.98,309.777
05/18/2021 05:20:05,,0.54,,,
05/18/2021 05:20:10,,,4.348,,
05/18/2021 05:25:00,0.34,,,2.00,316.247
05/18/2021 05:25:05,,1.38,,,
05/18/2021 05:25:10,,,6.951,,
05/18/2021 05:30:00,0.39,,,2.06,336.935
05/18/2021 05:30:05,,1.18,,,
05/18/2021 05:30:10,,,7.061,,
05/18/2021 05:35:00,0.47,,,1.98,309.777
05/18/2021 05:35:05,,0.49,,,
05/18/2021 05:35:10,,,3.960,,
05/18/2021 05:40:00,0.47,,,1.95,299.712
05/18/2021 05:40:05,,0.40,,,
05/18/2021 05:40:10,,,3.259,,
05/18/2021 05:45:00,0.39,,,1.87,271.439
05/18/2021 05:45:05,,0.44,,,
05/18/2021 05:45:10,,,2.623,,
05/18/2021 05:50:00,0.43,,,1.93,292.524
05/18/2021 05:50:05,,0.31,,,
05/18/2021 05:50:10,,,2.178,,
05/18/2021 05:55:00,0.47,,,1.87,271.439
05/18/2021 05:55:05,,0.37,,,
05/18/2021 05:55:10,,,3.017,,
05/18/2021 06:00:00,0.26,,,1.94,296.118
05/18/2021 06:00:05,,0.01,,,
05/18/2021 06:00:10,,,0.026,,
05/18/2021 06:05:00,0.30,,,1.88,274.553
05/18/2021 06:05:05,,0.32,,,
05/18/2021 06:05:10,,,1.309,,
05/18/2021 06:10:00,0.47,,,1.91,285.335
05/18/2021 06:10:05,,0.33,,,
05/18/2021 06:10:10,,,2.646,,
05/18/2021 06:15:00,0.43,,,2.01,319.482
05/18/2021 06:15:05,,0.35,,,
05/18/2021 06:15:10,,,2.430,,
05/18/2021 06:20:00,0.43,,,1.95,299.712
05/18/2021 06:20:05,,0.38,,,
05/18/2021 06:20:10,,,2.647,,
05/18/2021 06:25:00,0.34,,,1.91,285.335
05/18/2021 06:25:05,,0.27,,,
05/18/2021 06:25:10,,,1.378,,
05/18/2021 06:30:00,0.39,,,1.89,278.147
05/18/2021 06:30:05,,0.35,,,
05/18/2021 06:30:10,,,2.102,,
05/18/2021 06:35:00,0.52,,,2.11,356.036
05/18/2021 06:35:05,,0.44,,,
05/18/2021 06:35:10,,,4.039,,
05/18/2021 06:40:00,0.34,,,1.97,306.541
05/18/2021 06:40:05,,0.03,,,
05/18/2021 06:40:10,,,0.161,,
05/18/2021 06:45:00,0.47,,,1.92,288.929
05/18/2021 06:45:05,,0.38,,,
05/18/2021 06:45:10,,,3.105,,
05/18/2021 06:50:00,0.43,,,1.93,292.524
05/18/2021 06:50:05,,0.10,,,
05/18/2021 06:50:10,,,0.728,,
05/18/2021 06:55:00,0.47,,,1.82,255.871
05/18/2021 06:55:05,,0.27,,,
05/18/2021 06:55:10,,,2.210,,
05/18/2021 07:00:00,0.47,,,1.92,288.929
05/18/2021 07:00:05,,0.31,,,
05/18/2021 07:00:10,,,2.476,,
05/18/2021 07:05:00,0.30,,,1.92,288.929
05/18/2021 07:05:05,,0.17,,,
05/18/2021 07:05:10,,,0.710,,
05/18/2021 07:10:00,0.34,,,1.89,278.147
05/18/2021 07:10:05,,0.45,,,
05/18/2021 07:10:10,,,2.264,,
05/18/2021 07:15:00,0.30,,,2.00,316.247
05/18/2021 07:15:05,,0.29,,,
05/18/2021 07:15:10,,,1.185,,
05/18/2021 07:20:00,0.30,,,1.91,285.335
05/18/2021 07:20:05,,0.29,,,
05/18/2021 07:20:10,,,1.201,,
05/18/2021 07:25:00,0.30,,,1.88,274.553
05/18/2021 07:25:05,,0.34,,,
05/18/2021 07:25:10,,,1.403,,
05/18/2021 07:30:00,0.64,,,2.05,333.061
05/18/2021 07:30:05,,1.75,,,
05/18/2021 07:30:10,,,22.350,,
05/18/2021 07:35:00,0.43,,,2.06,336.935
05/18/2021 07:35:05,,0.85,,,
05/18/2021 07:35:10,,,5.973,,
05/18/2021 07:40:00,0.47,,,1.95,299.712
05/18/2021 07:40:05,,0.36,,,
05/18/2021 07:40:10,,,2.872,,
05/18/2021 07:45:00,0.52,,,1.87,271.439
05/18/2021 07:45:05,,0.28,,,
05/18/2021 07:45:10,,,2.598,,
05/18/2021 07:50:00,0.34,,,2.01,319.482
05/18/2021 07:50:05,,0.21,,,
05/18/2021 07:50:10,,,1.051,,
05/18/2021 07:55:00,0.47,,,2.11,356.036
05/18/2021 07:55:05,,0.26,,,
05/18/2021 07:55:10,,,2.089,,
05/18/2021 08:00:00,0.34,,,1.89,278.147
05/18/2021 08:00:05,,0.39,,,
05/18/2021 08:00:10,,,1.977,,
05/18/2021 08:05:00,0.34,,,1.96,303.306
05/18/2021 08:05:05,,0.50,,,
05/18/2021 08:05:10,,,2.505,,
