Date Time,Level_PT,Flow _PT
MM/dd/yyyy hh:mm:ss,in,cfs
01/18/2021 13:40:00,-0.03,-99.000
01/18/2021 13:44:00,-0.04,0.000
01/18/2021 13:45:00,-0.02,0.000
01/18/2021 13:50:00,-0.02,0.000
01/18/2021 13:55:00,-0.03,0.000
01/18/2021 14:00:00,-0.06,0.000
01/18/2021 14:05:00,-0.03,0.000
01/18/2021 14:10:00,-0.03,0.000
01/18/2021 14:15:00,-0.01,0.000
01/18/2021 14:20:00,-0.04,0.000
01/18/2021 14:25:00,-0.04,0.000
01/18/2021 14:30:00,-0.04,0.000
01/18/2021 14:35:00,-0.04,0.000
01/18/2021 14:40:00,-0.05,0.000
01/18/2021 14:45:00,-0.02,0.000
01/18/2021 14:50:00,-0.02,0.000
01/18/2021 14:55:00,-0.02,0.000
01/18/2021 15:00:00,-0.02,0.000
01/18/2021 15:05:00,-0.01,0.000
01/18/2021 15:10:00,-0.04,0.000
01/18/2021 15:15:00,-0.05,0.000
01/18/2021 15:20:00,-0.04,0.000
01/18/2021 15:25:00,-0.04,0.000
01/18/2021 15:30:00,-0.01,0.000
01/18/2021 15:35:00,-0.04,0.000
01/18/2021 15:40:00,0.00,0.000
01/18/2021 15:45:00,-0.04,0.000
01/18/2021 15:50:00,-0.02,0.000
01/18/2021 15:55:00,-0.04,0.000
01/18/2021 16:00:00,-0.02,0.000
01/18/2021 16:05:00,-0.01,0.000
01/18/2021 16:10:00,0.00,0.000
01/18/2021 16:15:00,-0.01,0.000
01/18/2021 16:20:00,-0.04,0.000
01/18/2021 16:25:00,-0.05,0.000
01/18/2021 16:30:00,-0.03,0.000
01/18/2021 16:35:00,-0.05,0.000
01/18/2021 16:40:00,-0.05,0.000
01/18/2021 16:45:00,-0.04,0.000
01/18/2021 16:50:00,-0.05,0.000
01/18/2021 16:55:00,-0.04,0.000
01/18/2021 17:00:00,-0.04,0.000
01/18/2021 17:05:00,-0.04,0.000
01/18/2021 17:10:00,-0.04,0.000
01/18/2021 17:15:00,-0.04,0.000
01/18/2021 17:20:00,-0.05,0.000
01/18/2021 17:25:00,-0.05,0.000
01/18/2021 17:30:00,-0.04,0.000
01/18/2021 17:35:00,-0.02,0.000
01/18/2021 17:40:00,-0.04,0.000
