Date Time,SamplePacin,BottleNum,Incr_Flow,AliquotNum,Level_PT,Flow _PT
MM/dd/yyyy hh:mm:ss,cf,,cf,ali,in,cfs
03/03/2021 00:00:00,30000,1,0.00,0,3.95,0.927
03/03/2021 00:01:00,30000,1,0.00,,,
03/03/2021 00:02:00,30000,1,0.00,,,
03/03/2021 00:03:00,30000,1,0.00,,,
03/03/2021 00:04:00,30000,1,0.00,,,
03/03/2021 00:05:00,30000,1,0.00,0,3.93,0.922
03/03/2021 00:06:00,30000,1,0.00,,,
03/03/2021 00:07:00,30000,1,0.00,,,
03/03/2021 00:08:00,30000,1,0.00,,,
03/03/2021 00:09:00,30000,1,0.00,,,
03/03/2021 00:10:00,30000,1,0.00,0,3.94,0.924
03/03/2021 00:11:00,30000,1,0.00,,,
03/03/2021 00:12:00,30000,1,0.00,,,
03/03/2021 00:13:00,30000,1,0.00,,,
03/03/2021 00:14:00,30000,1,0.00,,,
03/03/2021 00:15:00,30000,1,0.00,0,3.95,0.927
03/03/2021 00:16:00,30000,1,0.00,,,
03/03/2021 00:17:00,30000,1,0.00,,,
03/03/2021 00:18:00,30000,1,0.00,,,
03/03/2021 00:19:00,30000,1,0.00,,,
03/03/2021 00:20:00,30000,1,0.00,0,3.95,0.927
03/03/2021 00:21:00,30000,1,0.00,,,
03/03/2021 00:22:00,30000,1,0.00,,,
03/03/2021 00:23:00,30000,1,0.00,,,
03/03/2021 00:24:00,30000,1,0.00,,,
03/03/2021 00:25:00,30000,1,0.00,0,3.96,0.929
03/03/2021 00:26:00,30000,1,0.00,,,
03/03/2021 00:27:00,30000,1,0.00,,,
03/03/2021 00:28:00,30000,1,0.00,,,
03/03/2021 00:29:00,30000,1,0.00,,,
03/03/2021 00:30:00,30000,1,0.00,0,3.95,0.927
03/03/2021 00:31:00,30000,1,0.00,,,
03/03/2021 00:32:00,30000,1,0.00,,,
03/03/2021 00:33:00,30000,1,0.00,,,
03/03/2021 00:34:00,30000,1,0.00,,,
03/03/2021 00:35:00,30000,1,0.00,0,3.96,0.929
03/03/2021 00:36:00,30000,1,0.00,,,
03/03/2021 00:37:00,30000,1,0.00,,,
03/03/2021 00:38:00,30000,1,0.00,,,
03/03/2021 00:39:00,30000,1,0.00,,,
03/03/2021 00:40:00,30000,1,0.00,0,3.96,0.929
03/03/2021 00:41:00,30000,1,0.00,,,
03/03/2021 00:42:00,30000,1,0.00,,,
03/03/2021 00:43:00,30000,1,0.00,,,
03/03/2021 00:44:00,30000,1,0.00,,,
