Date Time,SamplePacin,BottleNum,Incr_Flow,AliquotNum,Level_PT_No,Flow _PT,Level_PT_So
MM/dd/yyyy hh:mm:ss,cf,,cf,ali,in,cfs,in
01/18/2021 15:20:00,,,,-99999,1.08,-99.000,0.31
01/18/2021 15:22:00,-99999,-99999,-99999.00,-99999,1.08,0.535,
01/18/2021 15:23:00,15,1,17.08,0,1.08,0.535,
01/18/2021 15:24:00,15,1,0.00,,,,
01/18/2021 15:25:00,15,1,0.00,0,1.06,0.525,0.31
01/18/2021 15:26:00,15,1,0.00,,,,
01/18/2021 15:27:00,15,1,0.00,,,,
01/18/2021 15:28:00,15,1,0.00,,,,
01/18/2021 15:29:00,15,1,0.00,,,,
01/18/2021 15:30:00,15,1,0.00,0,1.05,0.520,0.29
01/18/2021 15:31:00,15,1,0.00,,,,
01/18/2021 15:32:00,15,1,0.00,,,,
01/18/2021 15:33:00,15,1,0.00,,,,
01/18/2021 15:34:00,15,1,0.00,,,,
01/18/2021 15:35:00,15,1,0.00,0,1.07,0.530,0.31
01/18/2021 15:36:00,15,1,0.00,,,,
01/18/2021 15:37:00,15,1,0.00,,,,
01/18/2021 15:38:00,15,1,0.00,,,,
01/18/2021 15:39:00,15,1,0.00,,,,
01/18/2021 15:40:00,15,1,0.00,0,1.09,0.540,0.31
01/18/2021 15:41:00,15,1,0.00,,,,
01/18/2021 15:42:00,15,1,0.00,,,,
01/18/2021 15:43:00,15,1,0.00,,,,
01/18/2021 15:44:00,15,1,0.00,,,,
01/18/2021 15:45:00,15,1,0.00,0,1.03,0.510,0.29
01/18/2021 15:46:00,15,1,0.00,,,,
01/18/2021 15:47:00,15,1,0.00,,,,
01/18/2021 15:48:00,15,1,0.00,,,,
01/18/2021 15:49:00,15,1,0.00,,,,
01/18/2021 15:50:00,15,1,0.00,0,1.05,0.520,0.31
01/18/2021 15:51:00,15,1,0.00,,,,
01/18/2021 15:52:00,15,1,0.00,,,,
01/18/2021 15:53:00,15,1,0.00,,,,
01/18/2021 15:54:00,15,1,0.00,,,,
01/18/2021 15:55:00,15,1,0.00,0,1.06,0.525,0.31
01/18/2021 15:56:00,15,1,0.00,,,,
01/18/2021 15:57:00,15,1,0.00,,,,
01/18/2021 15:58:00,15,1,0.00,,,,
01/18/2021 15:59:00,15,1,0.00,,,,
01/18/2021 16:00:00,15,1,0.00,0,1.05,0.520,0.30
01/18/2021 16:01:00,15,1,0.00,,,,
01/18/2021 16:02:00,15,1,0.00,,,,
01/18/2021 16:03:00,15,1,0.00,,,,
01/18/2021 16:04:00,15,1,0.00,,,,
01/18/2021 16:05:00,15,1,0.00,0,1.09,0.540,0.31
01/18/2021 16:06:00,15,1,0.00,,,,
01/18/2021 16:07:00,15,1,0.00,,,,
01/18/2021 16:08:00,15,1,0.00,,,,
01/18/2021 16:09:00,15,1,0.00,,,,
01/18/2021 16:10:00,15,1,0.00,0,1.05,0.520,0.30
01/18/2021 16:11:00,15,1,0.00,,,,
01/18/2021 16:12:00,15,1,0.00,,,,
01/18/2021 16:13:00,15,1,0.00,,,,
01/18/2021 16:14:00,15,1,0.00,,,,
01/18/2021 16:15:00,15,1,0.00,0,1.09,0.540,0.31
01/18/2021 16:16:00,15,1,0.00,,,,
01/18/2021 16:17:00,15,1,0.00,,,,
