Date Time,Level_950,Vel_950,Flow_950,Level_PT,Flow_PT
03/15/2021 13:20:00,1.37,1.58,96.775,1.69,312.487
03/15/2021 13:25:00,1.33,1.47,86.966,1.58,277.723
03/15/2021 14:20:00,1.33,1.47,86.966,1.55,268.243
03/15/2021 14:25:00,1.24,1.42,77.759,1.49,249.746
03/15/2021 14:30:00,0.94,1.49,59.835,1.36,214.713
03/15/2021 14:35:00,0.86,1.27,45.842,1.21,174.290
03/15/2021 14:40:00,0.60,1.32,32.396,1.16,162.698
03/15/2021 14:45:00,0.52,1.17,24.344,1.06,140.454
03/15/2021 14:50:00,0.73,1.12,33.853,0.95,115.987
03/15/2021 14:55:00,0.52,0.96,19.995,0.91,107.089
03/15/2021 15:00:00,0.35,0.97,13.219,0.79,85.753
03/15/2021 15:05:00,0.43,0.79,13.628,0.71,71.854
03/15/2021 15:10:00,0.35,0.96,13.096,0.66,63.167
03/15/2021 15:15:00,0.26,0.62,6.319,0.60,52.742
03/15/2021 15:20:00,0.13,0.60,3.074,0.59,51.532
03/15/2021 15:25:00,0.00,0.63,0.000,0.58,50.323
03/15/2021 15:30:00,0.00,0.62,0.000,0.56,47.904
03/15/2021 15:35:00,0.00,0.05,-99.000,0.55,46.694
03/15/2021 15:40:00,0.00,1.13,0.000,0.54,45.485
03/15/2021 15:45:00,0.00,0.05,-99.000,0.51,41.856
03/15/2021 15:50:00,0.00,3.25,0.000,0.50,40.646
03/15/2021 15:55:00,0.00,0.04,-99.000,0.48,38.227
03/15/2021 16:00:00,0.00,0.05,-99.000,0.48,38.227
03/15/2021 16:05:00,0.00,0.06,-99.000,0.46,35.808
03/15/2021 16:10:00,0.00,0.06,-99.000,0.46,35.808
03/15/2021 16:15:00,0.00,0.04,-99.000,0.44,33.389
03/15/2021 16:20:00,0.00,0.07,-99.000,0.44,33.389
03/15/2021 16:25:00,0.00,0.04,-99.000,0.42,30.970
03/15/2021 16:30:00,0.00,0.11,0.000,0.42,30.970
03/15/2021 16:35:00,0.00,0.25,-99.000,0.41,29.760
03/15/2021 16:40:00,0.00,0.00,0.000,0.40,28.551
03/15/2021 16:45:00,0.00,0.00,0.000,0.39,27.341
03/15/2021 16:50:00,0.00,0.15,0.000,0.39,27.341
03/15/2021 16:55:00,0.00,0.00,0.000,0.38,26.132
03/15/2021 17:00:00,0.00,0.00,0.000,0.37,24.922
03/15/2021 17:05:00,0.00,0.00,0.000,0.36,23.712
03/15/2021 17:10:00,0.00,0.00,0.000,0.35,22.503
03/15/2021 17:15:00,0.00,0.00,0.000,0.34,21.293
03/15/2021 17:20:00,0.00,0.00,0.000,0.35,22.503
03/15/2021 17:25:00,0.00,0.00,0.000,0.33,20.084
03/15/2021 17:30:00,0.00,0.00,0.000,0.31,17.665
03/15/2021 17:35:00,0.00,0.00,0.000,0.31,17.665
03/15/2021 17:40:00,0.00,0.00,0.000,0.30,16.455
03/15/2021 17:45:00,0.00,0.00,0.000,0.30,16.455
03/15/2021 17:50:00,0.00,0.00,0.000,0.28,15.358
03/15/2021 17:55:00,0.00,0.00,0.000,0.29,15.907
03/15/2021 18:00:00,0.00,0.00,0.000,0.27,14.810
03/15/2021 18:05:00,0.00,0.00,0.000,0.28,15.358
03/15/2021 18:10:00,0.00,0.00,0.000,0.27,14.810
03/15/2021 18:15:00,0.00,0.00,0.000,0.27,14.810
03/15/2021 18:20:00,0.00,0.00,0.000,0.27,14.810
03/15/2021 18:25:00,0.00,0.00,0.000,0.26,14.261
03/15/2021 18:30:00,0.00,0.00,0.000,0.26,14.261
03/15/2021 18:35:00,0.00,0.00,0.000,0.26,14.261
03/15/2021 18:40:00,0.00,0.00,0.000,0.26,14.261
03/15/2021 18:45:00,0.00,0.00,0.000,0.26,14.261
03/15/2021 18:50:00,0.00,0.00,0.000,0.25,13.713
03/15/2021 18:55:00,0.00,0.00,0.000,0.25,13.713
03/15/2021 19:00:00,0.00,0.00,0.000,0.25,13.713
03/15/2021 19:05:00,0.00,0.00,0.000,0.25,13.713
03/15/2021 19:10:00,0.00,0.00,0.000,0.25,13.713
03/15/2021 19:15:00,0.00,0.00,0.000,0.24,13.164
03/15/2021 19:20:00,0.00,0.00,0.000,0.24,13.164
03/15/2021 19:25:00,0.00,0.00,0.000,0.23,12.616
03/15/2021 19:30:00,0.00,0.00,0.000,0.25,13.713
03/15/2021 19:35:00,0.00,0.00,0.000,0.23,12.616
03/15/2021 19:40:00,0.00,0.00,0.000,0.23,12.616
03/15/2021 19:45:00,0.00,0.00,0.000,0.23,12.616
03/15/2021 19:50:00,0.00,0.00,0.000,0.24,13.164
03/15/2021 19:55:00,0.00,0.00,0.000,0.23,12.616
03/15/2021 20:00:00,0.00,0.00,0.000,0.23,12.616
03/15/2021 20:05:00,0.00,0.00,0.000,0.24,13.164
03/15/2021 20:10:00,0.00,0.00,0.000,0.23,12.616
03/15/2021 20:15:00,0.00,0.00,0.000,0.23,12.616
03/15/2021 20:20:00,0.00,0.00,0.000,0.23,12.616
03/15/2021 20:25:00,0.00,0.00,0.000,0.23,12.616
03/15/2021 20:30:00,0.00,0.00,0.000,0.23,12.616
03/15/2021 20:35:00,0.00,0.00,0.000,0.23,12.616
03/15/2021 20:40:00,0.00,0.00,0.000,0.31,17.665
03/15/2021 20:45:00,0.00,0.00,0.000,0.23,12.616
03/15/2021 20:50:00,0.00,0.00,0.000,0.25,13.713
03/15/2021 20:55:00,0.00,0.07,-99.000,0.40,28.551
03/15/2021 21:00:00,0.00,0.05,-99.000,0.39,27.341
03/15/2021 21:05:00,0.00,0.05,-99.000,0.36,23.712
03/15/2021 21:10:00,0.00,0.00,0.000,0.34,21.293
03/15/2021 21:15:00,0.00,0.00,0.000,0.33,20.084
03/15/2021 21:20:00,0.00,0.00,0.000,0.31,17.665
03/15/2021 21:25:00,0.00,0.00,0.000,0.29,15.907
03/15/2021 21:30:00,0.00,0.00,0.000,0.26,14.261
03/15/2021 21:35:00,0.00,0.00,0.000,0.24,13.164
03/15/2021 21:40:00,0.00,0.00,0.000,0.24,13.164
03/15/2021 21:45:00,0.00,0.00,0.000,0.23,12.616
03/15/2021 21:50:00,0.00,0.00,0.000,0.23,12.616
03/15/2021 21:55:00,0.00,0.00,0.000,0.23,12.616
03/15/2021 22:00:00,0.00,0.00,0.000,0.23,12.616
03/15/2021 22:05:00,0.00,0.00,0.000,0.22,12.067
03/15/2021 22:10:00,0.00,0.00,0.000,0.20,10.970
03/15/2021 22:15:00,0.00,0.00,0.000,0.21,11.519
03/15/2021 22:20:00,0.00,0.00,0.000,0.21,11.519
03/15/2021 22:25:00,0.00,0.00,0.000,0.21,11.519
03/15/2021 22:30:00,0.00,0.00,0.000,0.23,12.616
03/15/2021 22:35:00,0.00,0.00,0.000,0.24,13.164
03/15/2021 22:40:00,0.00,0.09,-99.000,0.36,23.712
03/15/2021 22:45:00,0.52,0.42,8.676,0.76,80.541
03/15/2021 22:50:00,0.65,1.01,26.648,1.07,142.679
03/15/2021 22:55:00,0.82,0.95,32.353,1.13,156.025
03/15/2021 23:00:00,0.82,1.05,35.933,1.09,147.127
03/15/2021 23:05:00,0.99,1.63,68.641,1.47,244.356
03/15/2021 23:10:00,1.11,1.59,76.746,1.57,274.563
03/15/2021 23:15:00,1.07,1.72,79.389,1.52,258.762
03/15/2021 23:20:00,0.99,1.63,68.514,1.45,238.967
03/15/2021 23:25:00,1.03,1.36,60.152,1.29,195.849
03/15/2021 23:30:00,0.82,1.22,41.592,1.29,195.849
03/15/2021 23:35:00,1.03,1.48,65.142,1.36,214.713
03/15/2021 23:40:00,0.99,1.65,69.567,1.50,252.441
03/15/2021 23:45:00,1.37,2.18,133.732,1.96,405.277
03/15/2021 23:50:00,2.56,3.52,458.807,2.60,670.505
03/15/2021 23:55:00,2.57,3.67,482.367,2.60,670.505
03/16/2021 00:00:00,2.54,3.63,468.982,2.56,652.201
03/16/2021 00:05:00,1.94,2.48,230.114,2.24,513.421
03/16/2021 00:10:00,1.67,2.19,169.269,2.01,423.411
03/16/2021 00:15:00,1.29,1.65,93.814,1.73,325.128
03/16/2021 00:20:00,1.29,1.48,84.085,1.57,274.563
03/16/2021 00:25:00,1.07,1.67,77.400,1.36,214.713
03/16/2021 00:30:00,1.07,1.46,67.274,1.21,174.290
03/16/2021 00:35:00,0.82,1.23,41.797,1.16,162.698
03/16/2021 00:40:00,0.77,0.95,30.690,1.05,138.230
03/16/2021 00:45:00,0.73,1.29,39.047,0.96,118.211
03/16/2021 00:50:00,0.65,1.09,28.732,0.92,109.314
03/16/2021 00:55:00,0.52,0.99,20.536,0.85,96.178
03/16/2021 01:00:00,0.39,1.05,16.251,0.78,84.016
03/16/2021 01:05:00,0.52,1.00,20.702,0.74,77.066
03/16/2021 01:10:00,0.48,0.97,18.379,0.69,68.379
03/16/2021 01:15:00,0.48,0.94,17.771,0.63,57.954
03/16/2021 01:20:00,0.43,0.11,-99.000,0.62,56.217
03/16/2021 01:25:00,0.22,0.08,-99.000,0.60,52.742
03/16/2021 01:30:00,0.22,0.75,6.354,0.58,50.323
03/16/2021 01:35:00,0.18,0.82,5.600,0.56,47.904
03/16/2021 01:40:00,0.00,0.79,0.000,0.56,47.904
03/16/2021 01:45:00,0.00,0.05,-99.000,0.55,46.694
03/16/2021 01:50:00,0.00,0.81,0.000,0.55,46.694
03/16/2021 01:55:00,0.00,0.94,0.000,0.53,44.275
03/16/2021 02:00:00,0.00,0.05,-99.000,0.52,43.065
03/16/2021 02:05:00,0.00,0.05,-99.000,0.51,41.856
03/16/2021 02:10:00,0.00,0.05,-99.000,0.50,40.646
03/16/2021 02:15:00,0.00,0.05,-99.000,0.50,40.646
03/16/2021 02:20:00,0.00,0.05,-99.000,0.48,38.227
03/16/2021 02:25:00,0.00,0.03,-99.000,0.47,37.018
03/16/2021 02:30:00,0.00,0.05,-99.000,0.47,37.018
03/16/2021 02:35:00,0.00,0.05,-99.000,0.45,34.599
03/16/2021 02:40:00,0.00,0.05,-99.000,0.44,33.389
03/16/2021 02:45:00,0.00,0.05,-99.000,0.43,32.179
03/16/2021 02:50:00,0.00,0.07,-99.000,0.43,32.179
03/16/2021 02:55:00,0.00,0.04,-99.000,0.43,32.179
03/16/2021 03:00:00,0.00,0.04,-99.000,0.42,30.970
03/16/2021 03:05:00,0.00,0.04,-99.000,0.41,29.760
03/16/2021 03:10:00,0.00,0.04,-99.000,0.40,28.551
03/16/2021 03:15:00,0.00,0.04,-99.000,0.39,27.341
03/16/2021 03:20:00,0.00,0.04,-99.000,0.39,27.341
03/16/2021 03:25:00,0.00,0.05,-99.000,0.37,24.922
03/16/2021 03:30:00,0.00,0.04,-99.000,0.37,24.922
03/16/2021 03:35:00,0.00,0.04,-99.000,0.36,23.712
03/16/2021 03:40:00,0.00,0.00,0.000,0.35,22.503
03/16/2021 03:45:00,0.00,0.00,0.000,0.33,20.084
03/16/2021 03:50:00,0.00,0.00,0.000,0.34,21.293
03/16/2021 03:55:00,0.00,0.00,0.000,0.33,20.084
03/16/2021 04:00:00,0.00,0.00,0.000,0.32,18.874
03/16/2021 04:05:00,0.00,0.00,0.000,0.31,17.665
03/16/2021 04:10:00,0.00,0.00,0.000,0.30,16.455
03/16/2021 04:15:00,0.00,0.00,0.000,0.30,16.455
03/16/2021 04:20:00,0.00,0.00,0.000,0.30,16.455
03/16/2021 04:25:00,0.00,0.00,0.000,0.29,15.907
03/16/2021 04:30:00,0.00,0.00,0.000,0.29,15.907
03/16/2021 04:35:00,0.00,0.00,0.000,0.26,14.261
03/16/2021 04:40:00,0.00,0.00,0.000,0.27,14.810
03/16/2021 04:45:00,0.00,0.00,0.000,0.26,14.261
03/16/2021 04:50:00,0.00,0.00,0.000,0.25,13.713
03/16/2021 04:55:00,0.00,0.00,0.000,0.24,13.164
03/16/2021 05:00:00,0.00,0.00,0.000,0.24,13.164
03/16/2021 05:05:00,0.00,0.00,0.000,0.24,13.164
03/16/2021 05:10:00,0.00,0.00,0.000,0.24,13.164
03/16/2021 05:15:00,0.00,0.00,0.000,0.23,12.616
03/16/2021 05:20:00,0.00,0.00,0.000,0.23,12.616
03/16/2021 05:25:00,0.00,0.00,0.000,0.23,12.616
03/16/2021 05:30:00,0.00,0.00,0.000,0.22,12.067
03/16/2021 05:35:00,0.00,0.00,0.000,0.22,12.067
03/16/2021 05:40:00,0.00,0.00,0.000,0.22,12.067
03/16/2021 05:45:00,0.00,0.00,0.000,0.21,11.519
03/16/2021 05:50:00,0.00,0.00,0.000,0.22,12.067
03/16/2021 05:55:00,0.00,0.00,0.000,0.22,12.067
03/16/2021 06:00:00,0.00,0.00,0.000,0.22,12.067
03/16/2021 06:05:00,0.00,0.00,0.000,0.21,11.519
03/16/2021 06:10:00,0.00,0.00,0.000,0.21,11.519
03/16/2021 06:15:00,0.00,0.00,0.000,0.21,11.519
03/16/2021 06:20:00,0.00,0.00,0.000,0.20,10.970
03/16/2021 06:25:00,0.00,0.00,0.000,0.22,12.067
03/16/2021 06:30:00,0.00,0.00,0.000,0.22,12.067
03/16/2021 06:35:00,0.00,0.00,0.000,0.21,11.519
03/16/2021 06:40:00,0.00,0.00,0.000,0.20,10.970
03/16/2021 06:45:00,0.00,0.00,0.000,0.21,11.519
03/16/2021 06:50:00,0.00,0.00,0.000,0.20,10.970
03/16/2021 06:55:00,0.00,0.00,0.000,0.20,10.970
03/16/2021 07:00:00,0.00,0.00,0.000,0.20,10.970
03/16/2021 07:05:00,0.00,0.00,0.000,0.20,10.970
03/16/2021 07:10:00,0.00,0.00,0.000,0.20,10.970
03/16/2021 07:15:00,0.00,0.00,0.000,0.20,10.970
03/16/2021 07:20:00,0.00,0.00,0.000,0.19,10.422
03/16/2021 07:25:00,0.00,0.00,0.000,0.19,10.422
03/16/2021 07:30:00,0.00,0.00,0.000,0.20,10.970
03/16/2021 07:35:00,0.00,0.00,0.000,0.18,9.873
03/16/2021 07:40:00,0.00,0.00,0.000,0.19,10.422
03/16/2021 07:45:00,0.00,0.00,0.000,0.19,10.422
03/16/2021 07:50:00,0.00,0.00,0.000,0.19,10.422
03/16/2021 07:55:00,0.00,0.00,0.000,0.19,10.422
03/16/2021 08:00:00,0.00,0.00,0.000,0.19,10.422
03/16/2021 08:05:00,0.00,0.00,0.000,0.19,10.422
03/16/2021 08:10:00,0.00,0.00,0.000,0.19,10.422
03/16/2021 08:15:00,0.00,0.00,0.000,0.18,9.873
03/16/2021 08:20:00,0.00,0.00,0.000,0.18,9.873
03/16/2021 08:25:00,0.00,0.00,0.000,0.18,9.873
03/16/2021 08:30:00,0.00,0.00,0.000,0.18,9.873
03/16/2021 08:35:00,0.00,0.00,0.000,0.17,9.325
03/16/2021 08:40:00,0.00,0.00,0.000,0.18,9.873
03/16/2021 08:45:00,0.00,0.00,0.000,0.18,9.873
03/16/2021 08:50:00,0.00,0.00,0.000,0.18,9.873
03/16/2021 08:55:00,0.00,0.00,0.000,0.18,9.873
03/16/2021 09:00:00,0.00,0.00,0.000,0.18,9.873
03/16/2021 09:05:00,0.00,0.00,0.000,0.18,9.873
03/16/2021 09:10:00,0.00,0.00,0.000,0.17,9.325
03/16/2021 09:15:00,0.00,0.00,0.000,0.17,9.325
03/16/2021 09:20:00,0.00,0.00,0.000,0.17,9.325
03/16/2021 09:25:00,0.00,0.00,0.000,0.17,9.325
03/16/2021 09:30:00,0.00,0.00,0.000,0.17,9.325
03/16/2021 09:35:00,0.00,0.00,0.000,0.19,10.422
03/16/2021 09:40:00,0.00,0.00,0.000,0.18,9.873
03/16/2021 09:45:00,0.00,0.00,0.000,0.17,9.325
03/16/2021 09:50:00,0.00,0.00,0.000,0.18,9.873
03/16/2021 09:55:00,0.00,0.00,0.000,0.17,9.325
03/16/2021 10:00:00,0.00,0.00,0.000,0.19,10.422
03/16/2021 10:05:00,0.00,0.00,0.000,0.18,9.873
03/16/2021 10:10:00,0.00,0.00,0.000,0.17,9.325
03/16/2021 10:15:00,0.00,0.00,0.000,0.18,9.873
03/16/2021 10:20:00,0.00,0.00,0.000,0.17,9.325
03/16/2021 10:25:00,0.00,0.00,0.000,0.18,9.873
03/16/2021 10:30:00,0.00,0.00,0.000,0.18,9.873
03/16/2021 10:35:00,0.00,0.00,0.000,0.18,9.873
03/16/2021 10:40:00,0.00,0.00,0.000,0.18,9.873
03/16/2021 10:45:00,0.00,0.00,0.000,0.18,9.873
03/16/2021 10:50:00,0.00,0.00,0.000,0.19,10.422
03/16/2021 10:55:00,0.00,0.00,0.000,0.19,10.422
03/16/2021 11:00:00,0.00,0.00,0.000,0.19,10.422
03/16/2021 11:05:00,0.00,0.00,0.000,0.19,10.422
03/16/2021 11:10:00,0.00,0.00,0.000,0.20,10.970
03/16/2021 11:15:00,0.00,0.00,0.000,0.19,10.422
03/16/2021 11:20:00,0.00,0.00,0.000,0.19,10.422
03/16/2021 11:25:00,0.00,0.00,0.000,0.19,10.422
