Date Time,PT Level,Flow_cfs
MM/dd/yyyy hh:mm:ss,in,
12/16/2020 14:55:00,4.62,6.28
12/16/2020 15:00:00,4.61,6.25
12/16/2020 15:05:00,4.61,6.25
12/16/2020 15:10:00,4.61,6.25
12/16/2020 15:15:00,4.61,6.25
12/16/2020 15:20:00,4.61,6.25
12/16/2020 15:25:00,4.59,6.15
12/16/2020 15:30:00,4.59,6.15
12/16/2020 15:35:00,4.58,6.10
12/16/2020 15:40:00,4.57,6.05
12/16/2020 15:45:00,4.58,6.10
12/16/2020 15:50:00,4.57,6.05
12/16/2020 15:55:00,4.56,6.00
12/16/2020 16:00:00,4.55,5.97
12/16/2020 16:05:00,4.55,5.97
12/16/2020 16:10:00,4.52,5.89
12/16/2020 16:15:00,4.55,5.97
12/16/2020 16:20:00,4.51,5.86
12/16/2020 16:25:00,4.51,5.86
12/16/2020 16:30:00,4.53,5.92
12/16/2020 16:35:00,4.51,5.86
12/16/2020 16:40:00,4.50,5.83
12/16/2020 16:45:00,4.52,5.89
12/16/2020 16:50:00,4.51,5.86
12/16/2020 16:55:00,4.52,5.89
12/16/2020 17:00:00,4.48,5.78
12/16/2020 17:05:00,4.48,5.78
12/16/2020 17:10:00,4.50,5.83
12/16/2020 17:15:00,4.47,5.75
12/16/2020 17:20:00,4.47,5.75
12/16/2020 17:25:00,4.47,5.75
12/16/2020 17:30:00,4.50,5.83
12/16/2020 17:35:00,4.48,5.78
12/16/2020 17:40:00,4.48,5.78
12/16/2020 17:45:00,4.46,5.72
12/16/2020 17:50:00,4.47,5.75
12/16/2020 17:55:00,4.46,5.72
12/16/2020 18:00:00,4.44,5.67
12/16/2020 18:05:00,4.45,5.69
12/16/2020 18:10:00,4.42,5.61
12/16/2020 18:15:00,4.43,5.64
12/16/2020 18:20:00,4.42,5.61
12/16/2020 18:25:00,4.42,5.61
12/16/2020 18:30:00,4.44,5.67
12/16/2020 18:35:00,4.42,5.61
12/16/2020 18:40:00,4.44,5.67
12/16/2020 18:45:00,4.42,5.61
12/16/2020 18:50:00,4.43,5.64
12/16/2020 18:55:00,4.42,5.61
12/16/2020 19:00:00,4.42,5.61
12/16/2020 19:05:00,4.44,5.67
12/16/2020 19:10:00,4.41,5.58
12/16/2020 19:15:00,4.41,5.58
12/16/2020 19:20:00,4.41,5.58
12/16/2020 19:25:00,4.41,5.58
12/16/2020 19:30:00,4.41,5.58
12/16/2020 19:35:00,4.41,5.58
12/16/2020 19:40:00,4.40,5.56
12/16/2020 19:45:00,4.41,5.58
12/16/2020 19:50:00,4.39,5.53
12/16/2020 19:55:00,4.39,5.53
12/16/2020 20:00:00,4.38,5.50
12/16/2020 20:05:00,4.40,5.56
12/16/2020 20:10:00,4.38,5.50
12/16/2020 20:15:00,4.39,5.53
12/16/2020 20:20:00,4.41,5.58
12/16/2020 20:25:00,4.39,5.53
12/16/2020 20:30:00,4.40,5.56
12/16/2020 20:35:00,4.38,5.50
12/16/2020 20:40:00,4.38,5.50
12/16/2020 20:45:00,4.39,5.53
12/16/2020 20:50:00,4.39,5.53
12/16/2020 20:55:00,4.38,5.50
12/16/2020 21:00:00,4.40,5.56
12/16/2020 21:05:00,4.38,5.50
12/16/2020 21:10:00,4.38,5.50
12/16/2020 21:15:00,4.39,5.53
12/16/2020 21:20:00,4.39,5.53
12/16/2020 21:25:00,4.40,5.56
12/16/2020 21:30:00,4.39,5.53
12/16/2020 21:35:00,4.38,5.50
12/16/2020 21:40:00,4.38,5.50
12/16/2020 21:45:00,4.39,5.53
12/16/2020 21:50:00,4.38,5.50
12/16/2020 21:55:00,4.39,5.53
