Date,Time,Label,Value,Units,Quality
11/14/2020,10:24:59,SDI XDT,0,,G
11/15/2020,10:24:59,SDI XDT,0,,G
11/16/2020,10:29:59,SDI XDT,0,,G
11/17/2020,10:29:59,SDI XDT,0,,G
11/18/2020,10:29:59,SDI XDT,0,,G
11/18/2020,16:06:51,Log Download,0,,G
11/18/2020,16:08:42,Client Conn,64,,G
11/19/2020,08:40:16,Log Download,0,,G
11/19/2020,08:41:43,Client Conn,65,,G
11/19/2020,09:35:54,Log Download,0,,G
11/19/2020,09:36:15,Client Conn,66,,G
11/19/2020,10:31:18,SDI XDT,0,,G
11/20/2020,10:34:59,SDI XDT,0,,G
11/20/2020,11:08:21,Log Download,0,,G
