Date Time,PT Level,PT Flow
11/07/2020 01:55:00,-0.75,
11/07/2020 02:00:00,-0.75,
11/07/2020 02:05:00,-0.75,
11/07/2020 02:10:00,-0.76,
11/07/2020 02:15:00,-0.75,
11/07/2020 02:20:00,-0.76,
11/07/2020 02:25:00,-0.75,
11/07/2020 02:30:00,-0.78,
11/07/2020 02:35:00,-0.76,
11/07/2020 02:40:00,-0.75,
11/07/2020 02:45:00,-0.76,
11/07/2020 02:50:00,-0.75,
11/07/2020 02:55:00,-0.75,
11/07/2020 03:00:00,-0.75,
11/07/2020 03:05:00,-0.75,
11/07/2020 03:10:00,-0.75,
11/07/2020 03:15:00,-0.75,
11/07/2020 03:20:00,-0.74,
11/07/2020 03:25:00,-0.74,
11/07/2020 03:30:00,-0.71,
11/07/2020 03:35:00,-0.71,
11/07/2020 03:40:00,-0.71,
11/07/2020 03:45:00,-0.71,
11/07/2020 03:50:00,-0.71,
11/07/2020 03:55:00,-0.70,
11/07/2020 04:00:00,-0.68,
11/07/2020 04:05:00,-0.68,
11/07/2020 04:10:00,-0.69,
11/07/2020 04:15:00,-0.69,
11/07/2020 04:20:00,-0.70,
11/07/2020 04:25:00,-0.69,
11/07/2020 04:30:00,-0.69,
11/07/2020 04:35:00,-0.68,
11/07/2020 04:40:00,-0.68,
11/07/2020 04:45:00,-0.68,
11/07/2020 04:50:00,-0.68,
11/07/2020 04:55:00,-0.67,
11/07/2020 05:00:00,-0.67,
11/07/2020 05:05:00,-0.67,
11/07/2020 05:10:00,0.58,
11/07/2020 05:11:00,0.59,
11/07/2020 05:12:00,0.56,
11/07/2020 05:13:00,0.53,
11/07/2020 05:14:00,1.14,
11/07/2020 05:15:00,1.68,
11/07/2020 05:16:00,3.01,
11/07/2020 05:17:00,2.61,
11/07/2020 05:18:00,2.97,
11/07/2020 05:19:00,3.04,
11/07/2020 05:20:00,2.94,
11/07/2020 05:21:00,2.94,
11/07/2020 05:22:00,3.26,
11/07/2020 05:23:00,3.33,
11/07/2020 05:24:00,3.34,
11/07/2020 05:25:00,3.48,
11/07/2020 05:26:00,3.67,
11/07/2020 05:27:00,3.45,
11/07/2020 05:28:00,3.65,
11/07/2020 05:29:00,3.90,
11/07/2020 05:30:00,3.80,
11/07/2020 05:31:00,3.83,
11/07/2020 05:32:00,4.10,
11/07/2020 05:33:00,4.39,
11/07/2020 05:34:00,4.81,
11/07/2020 05:35:00,4.58,
11/07/2020 05:36:00,4.78,
11/07/2020 05:37:00,4.71,
11/07/2020 05:38:00,4.67,
11/07/2020 05:39:00,4.85,
11/07/2020 05:40:00,4.46,
11/07/2020 05:41:00,4.05,
11/07/2020 05:42:00,3.84,
11/07/2020 05:43:00,3.73,
11/07/2020 05:44:00,3.50,
11/07/2020 05:45:00,3.14,
11/07/2020 05:46:00,3.19,
11/07/2020 05:47:00,3.09,
11/07/2020 05:48:00,2.99,
11/07/2020 05:49:00,2.99,
11/07/2020 05:50:00,2.81,
11/07/2020 05:51:00,2.87,
11/07/2020 05:52:00,2.77,
11/07/2020 05:53:00,2.73,
11/07/2020 05:54:00,2.56,
11/07/2020 05:55:00,2.49,
11/07/2020 05:56:00,2.53,
11/07/2020 05:57:00,2.59,
11/07/2020 05:58:00,2.42,
11/07/2020 05:59:00,2.25,
11/07/2020 06:00:00,2.13,
11/07/2020 06:01:00,1.99,
11/07/2020 06:02:00,1.93,
11/07/2020 06:03:00,1.96,
11/07/2020 06:04:00,1.93,
11/07/2020 06:05:00,1.88,
11/07/2020 06:06:00,1.85,
11/07/2020 06:07:00,1.81,
11/07/2020 06:08:00,1.71,
11/07/2020 06:09:00,1.63,
11/07/2020 06:10:00,1.64,
11/07/2020 06:11:00,1.56,
11/07/2020 06:12:00,1.55,
11/07/2020 06:13:00,1.45,
11/07/2020 06:14:00,1.46,
11/07/2020 06:15:00,1.49,
11/07/2020 06:16:00,1.39,
11/07/2020 06:17:00,1.42,
11/07/2020 06:18:00,1.42,
11/07/2020 06:19:00,1.42,
11/07/2020 06:20:00,1.42,
11/07/2020 06:21:00,1.62,
11/07/2020 06:22:00,1.84,
11/07/2020 06:23:00,2.22,
11/07/2020 06:24:00,2.63,
11/07/2020 06:25:00,2.85,
11/07/2020 06:26:00,3.14,
11/07/2020 06:27:00,4.27,
11/07/2020 06:28:00,5.12,
11/07/2020 06:29:00,5.31,
11/07/2020 06:30:00,5.03,
11/07/2020 06:31:00,5.10,
11/07/2020 06:32:00,4.85,
11/07/2020 06:33:00,4.50,
11/07/2020 06:34:00,4.30,
11/07/2020 06:35:00,4.13,
11/07/2020 06:36:00,3.84,
11/07/2020 06:37:00,4.17,
11/07/2020 06:38:00,3.50,
11/07/2020 06:39:00,3.26,
11/07/2020 06:40:00,3.23,
11/07/2020 06:41:00,3.25,
11/07/2020 06:42:00,3.21,
11/07/2020 06:43:00,3.05,
11/07/2020 06:44:00,2.95,
11/07/2020 06:45:00,2.93,
11/07/2020 06:46:00,2.80,
11/07/2020 06:47:00,2.66,
11/07/2020 06:48:00,2.50,
11/07/2020 06:49:00,2.45,
11/07/2020 06:50:00,2.53,
11/07/2020 06:51:00,2.57,
11/07/2020 06:52:00,2.39,
11/07/2020 06:53:00,2.15,
11/07/2020 06:54:00,2.07,
11/07/2020 06:55:00,2.00,
11/07/2020 06:56:00,1.95,
11/07/2020 06:57:00,2.08,
11/07/2020 06:58:00,2.03,
11/07/2020 06:59:00,2.05,
11/07/2020 07:00:00,2.56,
11/07/2020 07:01:00,2.68,
11/07/2020 07:02:00,2.80,
11/07/2020 07:03:00,2.99,
11/07/2020 07:04:00,2.74,
11/07/2020 07:05:00,2.91,
11/07/2020 07:06:00,2.90,
11/07/2020 07:07:00,2.92,
11/07/2020 07:08:00,2.92,
11/07/2020 07:09:00,2.91,
11/07/2020 07:10:00,2.99,
11/07/2020 07:11:00,2.99,
11/07/2020 07:12:00,3.03,
11/07/2020 07:13:00,3.01,
11/07/2020 07:14:00,2.97,
11/07/2020 07:15:00,2.94,
11/07/2020 07:16:00,2.77,
11/07/2020 07:17:00,2.68,
11/07/2020 07:18:00,2.54,
11/07/2020 07:19:00,2.49,
11/07/2020 07:20:00,2.42,
11/07/2020 07:21:00,2.49,
11/07/2020 07:22:00,2.56,
11/07/2020 07:23:00,2.22,
11/07/2020 07:24:00,2.14,
11/07/2020 07:25:00,2.11,
11/07/2020 07:26:00,2.04,
11/07/2020 07:27:00,1.96,
11/07/2020 07:28:00,1.95,
11/07/2020 07:29:00,1.92,
11/07/2020 07:30:00,1.91,
11/07/2020 07:31:00,1.89,
11/07/2020 07:32:00,1.78,
11/07/2020 07:33:00,1.68,
11/07/2020 07:34:00,1.70,
11/07/2020 07:35:00,1.62,
11/07/2020 07:36:00,1.60,
11/07/2020 07:37:00,1.58,
11/07/2020 07:38:00,1.53,
11/07/2020 07:39:00,1.47,
11/07/2020 07:40:00,1.44,
11/07/2020 07:41:00,1.44,
11/07/2020 07:42:00,1.42,
11/07/2020 07:43:00,1.38,
11/07/2020 07:44:00,1.33,
11/07/2020 07:45:00,1.31,
11/07/2020 07:46:00,1.34,
11/07/2020 07:47:00,1.24,
11/07/2020 07:48:00,1.23,
11/07/2020 07:49:00,1.20,
11/07/2020 07:50:00,1.19,
11/07/2020 07:51:00,1.14,
11/07/2020 07:52:00,1.14,
11/07/2020 07:53:00,1.14,
11/07/2020 07:54:00,1.09,
11/07/2020 07:55:00,1.09,
11/07/2020 07:56:00,1.06,
11/07/2020 07:57:00,1.03,
11/07/2020 07:58:00,1.04,
11/07/2020 07:59:00,1.04,
11/07/2020 08:00:00,1.02,
11/07/2020 08:01:00,1.00,
11/07/2020 08:02:00,1.00,
11/07/2020 08:03:00,1.01,
11/07/2020 08:04:00,0.99,
11/07/2020 08:05:00,1.00,
11/07/2020 08:06:00,1.03,
11/07/2020 08:07:00,1.10,
11/07/2020 08:08:00,1.21,
11/07/2020 08:09:00,1.53,
11/07/2020 08:10:00,2.77,
11/07/2020 08:11:00,3.32,
11/07/2020 08:12:00,3.49,
11/07/2020 08:13:00,3.50,
11/07/2020 08:14:00,3.26,
11/07/2020 08:15:00,3.37,
11/07/2020 08:16:00,3.47,
11/07/2020 08:17:00,3.19,
11/07/2020 08:18:00,3.19,
11/07/2020 08:19:00,3.20,
11/07/2020 08:20:00,3.37,
11/07/2020 08:21:00,3.34,
11/07/2020 08:22:00,3.10,
11/07/2020 08:23:00,2.99,
11/07/2020 08:24:00,3.08,
11/07/2020 08:25:00,2.92,
11/07/2020 08:26:00,2.88,
11/07/2020 08:27:00,2.95,
11/07/2020 08:28:00,2.91,
11/07/2020 08:29:00,2.81,
11/07/2020 08:30:00,2.63,
11/07/2020 08:31:00,2.50,
11/07/2020 08:32:00,2.40,
11/07/2020 08:33:00,2.34,
11/07/2020 08:34:00,2.30,
11/07/2020 08:35:00,2.45,
11/07/2020 08:36:00,2.38,
11/07/2020 08:37:00,2.36,
11/07/2020 08:38:00,2.28,
11/07/2020 08:39:00,2.13,
11/07/2020 08:40:00,2.07,
11/07/2020 08:41:00,1.91,
11/07/2020 08:42:00,1.88,
11/07/2020 08:43:00,1.81,
11/07/2020 08:44:00,1.84,
11/07/2020 08:45:00,1.75,
11/07/2020 08:46:00,1.72,
11/07/2020 08:47:00,1.68,
11/07/2020 08:48:00,1.73,
11/07/2020 08:49:00,1.57,
11/07/2020 08:50:00,1.57,
11/07/2020 08:51:00,1.54,
11/07/2020 08:52:00,1.50,
11/07/2020 08:53:00,1.51,
11/07/2020 08:54:00,1.50,
11/07/2020 08:55:00,1.41,
11/07/2020 08:56:00,1.36,
11/07/2020 08:57:00,1.33,
11/07/2020 08:58:00,1.27,
11/07/2020 08:59:00,1.23,
11/07/2020 09:00:00,1.28,
11/07/2020 09:01:00,1.23,
11/07/2020 09:02:00,1.20,
11/07/2020 09:03:00,1.19,
11/07/2020 09:04:00,1.18,
11/07/2020 09:05:00,1.18,
11/07/2020 09:06:00,1.13,
11/07/2020 09:07:00,1.12,
11/07/2020 09:08:00,1.09,
11/07/2020 09:09:00,1.07,
11/07/2020 09:10:00,1.07,
11/07/2020 09:11:00,1.06,
11/07/2020 09:12:00,1.05,
11/07/2020 09:13:00,1.04,
11/07/2020 09:14:00,1.03,
11/07/2020 09:15:00,1.02,
11/07/2020 09:16:00,1.03,
11/07/2020 09:17:00,1.03,
11/07/2020 09:18:00,1.00,
11/07/2020 09:19:00,1.01,
11/07/2020 09:20:00,1.03,
11/07/2020 09:21:00,1.03,
11/07/2020 09:22:00,1.01,
11/07/2020 09:23:00,1.02,
11/07/2020 09:24:00,1.01,
11/07/2020 09:25:00,1.03,
11/07/2020 09:26:00,1.09,
11/07/2020 09:27:00,1.13,
11/07/2020 09:28:00,1.19,
11/07/2020 09:29:00,1.19,
11/07/2020 09:30:00,1.16,
11/07/2020 09:31:00,1.17,
11/07/2020 09:32:00,1.18,
11/07/2020 09:33:00,1.09,
11/07/2020 09:34:00,1.15,
11/07/2020 09:35:00,1.11,
11/07/2020 09:36:00,1.08,
11/07/2020 09:37:00,1.07,
11/07/2020 09:38:00,1.04,
11/07/2020 09:39:00,1.05,
11/07/2020 09:40:00,1.02,
11/07/2020 09:41:00,1.02,
11/07/2020 09:42:00,1.02,
11/07/2020 09:43:00,1.00,
11/07/2020 09:44:00,1.02,
11/07/2020 09:45:00,1.02,
11/07/2020 09:46:00,0.99,
11/07/2020 09:47:00,0.96,
11/07/2020 09:48:00,0.94,
11/07/2020 09:49:00,0.92,
11/07/2020 09:50:00,0.95,
11/07/2020 09:51:00,0.94,
11/07/2020 09:52:00,0.93,
11/07/2020 09:53:00,0.94,
11/07/2020 09:54:00,1.02,
11/07/2020 09:55:00,1.02,
11/07/2020 09:56:00,1.13,
11/07/2020 09:57:00,1.20,
11/07/2020 09:58:00,1.26,
11/07/2020 09:59:00,1.40,
11/07/2020 10:00:00,1.53,
11/07/2020 10:01:00,1.50,
11/07/2020 10:02:00,1.43,
11/07/2020 10:03:00,1.48,
11/07/2020 10:04:00,1.42,
11/07/2020 10:05:00,1.41,
11/07/2020 10:06:00,1.60,
11/07/2020 10:07:00,1.62,
11/07/2020 10:08:00,1.60,
11/07/2020 10:09:00,1.65,
11/07/2020 10:10:00,1.74,
11/07/2020 10:11:00,1.69,
11/07/2020 10:12:00,1.61,
11/07/2020 10:13:00,1.54,
11/07/2020 10:14:00,1.66,
11/07/2020 10:15:00,1.59,
11/07/2020 10:16:00,1.58,
11/07/2020 10:17:00,1.45,
11/07/2020 10:18:00,1.48,
11/07/2020 10:19:00,1.43,
11/07/2020 10:20:00,1.47,
11/07/2020 10:21:00,1.40,
11/07/2020 10:22:00,1.39,
11/07/2020 10:23:00,1.38,
11/07/2020 10:24:00,1.33,
11/07/2020 10:25:00,1.36,
11/07/2020 10:26:00,1.39,
11/07/2020 10:27:00,1.27,
11/07/2020 10:28:00,1.23,
11/07/2020 10:29:00,1.19,
11/07/2020 10:30:00,1.21,
11/07/2020 10:31:00,1.17,
11/07/2020 10:32:00,1.20,
11/07/2020 10:33:00,1.19,
11/07/2020 10:34:00,1.16,
11/07/2020 10:35:00,1.14,
11/07/2020 10:36:00,1.17,
11/07/2020 10:37:00,1.04,
11/07/2020 10:38:00,1.11,
11/07/2020 10:39:00,1.08,
11/07/2020 10:40:00,1.11,
11/07/2020 10:41:00,1.07,
11/07/2020 10:42:00,1.06,
11/07/2020 10:43:00,1.06,
11/07/2020 10:44:00,1.02,
11/07/2020 10:45:00,1.23,
11/07/2020 10:46:00,0.81,
11/07/2020 10:47:00,1.25,
11/07/2020 10:48:00,1.08,
11/07/2020 10:49:00,0.94,
11/07/2020 10:50:00,0.93,
11/07/2020 10:51:00,1.00,
11/07/2020 10:52:00,0.99,
11/07/2020 10:53:00,0.97,
11/07/2020 10:54:00,0.97,
11/07/2020 10:55:00,0.96,
11/07/2020 10:56:00,0.95,
11/07/2020 10:57:00,0.92,
11/07/2020 10:58:00,0.93,
11/07/2020 10:59:00,0.93,
11/07/2020 11:00:00,0.90,
11/07/2020 11:01:00,0.89,
11/07/2020 11:02:00,0.89,
11/07/2020 11:03:00,0.88,
11/07/2020 11:04:00,0.86,
11/07/2020 11:05:00,0.86,
11/07/2020 11:06:00,0.85,
11/07/2020 11:07:00,0.83,
11/07/2020 11:08:00,0.83,
11/07/2020 11:09:00,0.82,
11/07/2020 11:10:00,0.82,
11/07/2020 11:11:00,0.81,
11/07/2020 11:12:00,0.80,
11/07/2020 11:13:00,0.79,
11/07/2020 11:14:00,0.78,
11/07/2020 11:15:00,0.78,
11/07/2020 11:16:00,0.77,
11/07/2020 11:17:00,0.75,
11/07/2020 11:18:00,0.76,
11/07/2020 11:19:00,0.75,
11/07/2020 11:20:00,0.76,
11/07/2020 11:21:00,0.74,
11/07/2020 11:22:00,0.74,
11/07/2020 11:23:00,0.72,
11/07/2020 11:24:00,0.72,
11/07/2020 11:25:00,0.71,
11/07/2020 11:26:00,0.71,
11/07/2020 11:27:00,0.72,
11/07/2020 11:28:00,0.70,
11/07/2020 11:29:00,0.70,
11/07/2020 11:30:00,0.71,
11/07/2020 11:31:00,0.71,
11/07/2020 11:32:00,0.71,
11/07/2020 11:33:00,0.69,
11/07/2020 11:34:00,0.70,
11/07/2020 11:35:00,0.69,
11/07/2020 11:36:00,0.69,
11/07/2020 11:37:00,0.69,
11/07/2020 11:38:00,0.68,
11/07/2020 11:39:00,0.68,
11/07/2020 11:40:00,0.68,
11/07/2020 11:41:00,0.67,
11/07/2020 11:42:00,0.67,
11/07/2020 11:43:00,0.67,
11/07/2020 11:44:00,0.67,
11/07/2020 11:45:00,0.67,
11/07/2020 11:46:00,0.67,
11/07/2020 11:47:00,0.66,
11/07/2020 11:48:00,0.65,
11/07/2020 11:49:00,0.65,
11/07/2020 11:50:00,0.65,
11/07/2020 11:51:00,0.65,
11/07/2020 11:52:00,0.65,
11/07/2020 11:53:00,0.64,
11/07/2020 11:54:00,0.64,
11/07/2020 11:55:00,0.64,
11/07/2020 11:56:00,0.64,
11/07/2020 11:57:00,0.62,
11/07/2020 11:58:00,0.63,
11/07/2020 11:59:00,0.63,
11/07/2020 12:00:00,0.62,
11/07/2020 12:01:00,0.61,
11/07/2020 12:02:00,0.62,
11/07/2020 12:03:00,0.61,
11/07/2020 12:04:00,0.60,
11/07/2020 12:05:00,0.60,
11/07/2020 12:06:00,0.60,
11/07/2020 12:07:00,0.60,
11/07/2020 12:08:00,0.60,
11/07/2020 12:09:00,0.60,
11/07/2020 12:10:00,0.60,
11/07/2020 12:11:00,0.59,
11/07/2020 12:12:00,0.59,
11/07/2020 12:13:00,0.59,
11/07/2020 12:14:00,0.59,
11/07/2020 12:15:00,0.59,
11/07/2020 12:16:00,0.58,
11/07/2020 12:17:00,0.60,
11/07/2020 12:18:00,0.59,
11/07/2020 12:19:00,0.59,
11/07/2020 12:20:00,0.59,
11/07/2020 12:21:00,0.59,
11/07/2020 12:22:00,0.59,
11/07/2020 12:23:00,0.59,
11/07/2020 12:24:00,0.58,
11/07/2020 12:25:00,0.58,
11/07/2020 12:26:00,0.58,
11/07/2020 12:27:00,0.58,
11/07/2020 12:28:00,0.57,
11/07/2020 12:29:00,0.57,
11/07/2020 12:30:00,0.57,
11/07/2020 12:31:00,0.57,
11/07/2020 12:32:00,0.57,
11/07/2020 12:33:00,0.56,
11/07/2020 12:34:00,0.56,
11/07/2020 12:35:00,0.55,
11/07/2020 12:36:00,0.55,
11/07/2020 12:37:00,0.55,
11/07/2020 12:38:00,0.55,
11/07/2020 12:39:00,0.55,
11/07/2020 12:40:00,0.54,
11/07/2020 12:41:00,0.54,
11/07/2020 12:42:00,0.55,
11/07/2020 12:43:00,0.54,
11/07/2020 12:44:00,0.53,
11/07/2020 12:45:00,0.53,
11/07/2020 12:46:00,0.54,
11/07/2020 12:47:00,0.52,
11/07/2020 12:48:00,0.53,
11/07/2020 12:49:00,0.52,
11/07/2020 12:50:00,0.52,
11/07/2020 12:51:00,0.53,
11/07/2020 12:52:00,0.52,
11/07/2020 12:53:00,0.53,
11/07/2020 12:54:00,0.53,
11/07/2020 12:55:00,0.51,
11/07/2020 12:56:00,0.51,
11/07/2020 12:57:00,0.51,
11/07/2020 12:58:00,0.52,
11/07/2020 12:59:00,0.51,
11/07/2020 13:00:00,0.51,
11/07/2020 13:01:00,0.50,
11/07/2020 13:02:00,0.50,
11/07/2020 13:03:00,0.50,
11/07/2020 13:04:00,0.50,
11/07/2020 13:05:00,0.50,
11/07/2020 13:06:00,0.49,
11/07/2020 13:07:00,0.50,
11/07/2020 13:08:00,0.49,
11/07/2020 13:09:00,0.49,
11/07/2020 13:10:00,0.49,
11/07/2020 13:11:00,0.49,
11/07/2020 13:12:00,0.48,
11/07/2020 13:13:00,0.49,
11/07/2020 13:14:00,0.49,
11/07/2020 13:15:00,0.48,
11/07/2020 13:16:00,0.47,
11/07/2020 13:17:00,0.47,
11/07/2020 13:18:00,0.47,
11/07/2020 13:19:00,0.47,
11/07/2020 13:20:00,0.47,
11/07/2020 13:21:00,0.46,
11/07/2020 13:22:00,0.47,
11/07/2020 13:23:00,0.46,
11/07/2020 13:24:00,0.47,
11/07/2020 13:25:00,0.47,
11/07/2020 13:26:00,0.46,
11/07/2020 13:27:00,0.46,
11/07/2020 13:28:00,0.46,
11/07/2020 13:29:00,0.46,
11/07/2020 13:30:00,0.46,
11/07/2020 13:31:00,0.46,
11/07/2020 13:32:00,0.46,
11/07/2020 13:33:00,0.46,
11/07/2020 13:34:00,0.45,
11/07/2020 13:35:00,0.45,
11/07/2020 13:36:00,0.45,
11/07/2020 13:37:00,0.45,
11/07/2020 13:38:00,0.46,
11/07/2020 13:39:00,0.44,
11/07/2020 13:40:00,0.45,
11/07/2020 13:41:00,0.43,
11/07/2020 13:42:00,0.43,
11/07/2020 13:43:00,0.44,
11/07/2020 13:44:00,0.44,
11/07/2020 13:45:00,0.43,
11/07/2020 13:46:00,0.44,
11/07/2020 13:47:00,0.43,
11/07/2020 13:48:00,0.43,
11/07/2020 13:49:00,0.44,
11/07/2020 13:50:00,0.43,
11/07/2020 13:51:00,0.43,
11/07/2020 13:52:00,0.42,
11/07/2020 13:53:00,0.44,
11/07/2020 13:54:00,0.43,
11/07/2020 13:55:00,0.43,
11/07/2020 13:56:00,0.42,
11/07/2020 13:57:00,0.43,
11/07/2020 13:58:00,0.43,
11/07/2020 13:59:00,0.43,
11/07/2020 14:00:00,0.44,
11/07/2020 14:01:00,0.43,
11/07/2020 14:02:00,0.43,
11/07/2020 14:03:00,0.44,
11/07/2020 14:04:00,0.43,
11/07/2020 14:05:00,0.45,
11/07/2020 14:06:00,0.44,
11/07/2020 14:07:00,0.43,
11/07/2020 14:08:00,0.44,
11/07/2020 14:09:00,0.44,
11/07/2020 14:10:00,0.43,
11/07/2020 14:11:00,0.45,
11/07/2020 14:12:00,0.43,
