Date Time,SamplePacin,BottleNum,Incr_Flow,AliquotNum,Level_950,Vel_950,Flow_950,Battery_950,Level_PT,Flow _PT
MM/dd/yyyy hh:mm:ss,gal,,gal,ali,in,fps,gpm,V,in,gpm
01/22/2021 03:39:00,15,1,0.00,,,,,,,
01/22/2021 03:40:00,15,1,0.00,0,0.10,0.40,0.288,12.54,0.00,0.000
01/22/2021 03:41:00,15,1,0.00,,,,,,,
01/22/2021 03:42:00,15,1,0.00,,,,,,,
01/22/2021 03:43:00,15,1,0.00,,,,,,,
01/22/2021 03:44:00,15,1,0.00,,,,,,,
01/22/2021 03:45:00,15,1,0.00,0,0.10,0.40,0.288,12.54,-0.02,0.000
01/22/2021 03:46:00,15,1,0.00,,,,,,,
01/22/2021 03:47:00,15,1,0.00,,,,,,,
01/22/2021 03:48:00,15,1,0.00,,,,,,,
01/22/2021 03:49:00,15,1,0.00,,,,,,,
01/22/2021 03:50:00,15,1,0.00,0,0.10,0.40,0.288,12.54,0.00,0.000
01/22/2021 03:51:00,15,1,0.00,,,,,,,
01/22/2021 03:52:00,15,1,0.00,,,,,,,
01/22/2021 03:53:00,15,1,0.00,,,,,,,
01/22/2021 03:54:00,15,1,0.00,,,,,,,
01/22/2021 03:55:00,15,1,0.00,0,0.10,0.40,0.288,12.54,0.00,0.000
01/22/2021 03:56:00,15,1,0.00,,,,,,,
01/22/2021 03:57:00,15,1,0.00,,,,,,,
01/22/2021 03:58:00,15,1,0.00,,,,,,,
01/22/2021 03:59:00,15,1,0.00,,,,,,,
01/22/2021 04:00:00,15,1,0.00,0,0.10,0.40,0.288,12.54,0.02,0.564
01/22/2021 04:01:00,15,1,0.00,,,,,,,
01/22/2021 04:02:00,15,1,0.00,,,,,,,
01/22/2021 04:03:00,15,1,0.00,,,,,,,
01/22/2021 04:04:00,15,1,0.00,,,,,,,
01/22/2021 04:05:00,15,1,0.00,0,0.10,0.40,0.288,12.54,0.01,0.282
01/22/2021 04:06:00,15,1,0.00,,,,,,,
01/22/2021 04:07:00,15,1,0.00,,,,,,,
01/22/2021 04:08:00,15,1,0.00,,,,,,,
01/22/2021 04:09:00,15,1,0.00,,,,,,,
01/22/2021 04:10:00,15,1,0.00,0,0.10,0.40,0.288,12.54,0.01,0.282
01/22/2021 04:11:00,15,1,0.00,,,,,,,
01/22/2021 04:12:00,15,1,0.00,,,,,,,
01/22/2021 04:13:00,15,1,0.00,,,,,,,
01/22/2021 04:14:00,15,1,0.00,,,,,,,
01/22/2021 04:15:00,15,1,0.00,0,0.10,0.40,0.288,12.54,-0.01,0.000
01/22/2021 04:16:00,15,1,0.00,,,,,,,
01/22/2021 04:17:00,15,1,0.00,,,,,,,
01/22/2021 04:18:00,15,1,0.00,,,,,,,
01/22/2021 04:19:00,15,1,0.00,,,,,,,
01/22/2021 04:20:00,15,1,0.00,0,0.10,0.40,0.288,12.54,0.00,0.000
01/22/2021 04:21:00,15,1,0.00,,,,,,,
01/22/2021 04:22:00,15,1,0.00,,,,,,,
01/22/2021 04:23:00,15,1,0.00,,,,,,,
01/22/2021 04:24:00,15,1,0.00,,,,,,,
01/22/2021 04:25:00,15,1,0.00,0,0.10,0.40,0.288,12.54,0.03,0.846
01/22/2021 04:26:00,15,1,0.00,,,,,,,
01/22/2021 04:27:00,15,1,0.00,,,,,,,
01/22/2021 04:28:00,15,1,0.00,,,,,,,
01/22/2021 04:29:00,15,1,0.00,,,,,,,
01/22/2021 04:30:00,15,1,0.00,0,0.10,0.40,0.288,12.54,0.01,0.282
01/22/2021 04:31:00,15,1,0.00,,,,,,,
01/22/2021 04:32:00,15,1,0.00,,,,,,,
01/22/2021 04:33:00,15,1,0.00,,,,,,,
01/22/2021 04:34:00,15,1,0.00,,,,,,,
01/22/2021 04:35:00,15,1,0.00,0,0.10,0.40,0.288,12.54,-0.01,0.000
01/22/2021 04:36:00,15,1,0.00,,,,,,,
01/22/2021 04:37:00,15,1,0.00,,,,,,,
01/22/2021 04:38:00,15,1,0.00,,,,,,,
01/22/2021 04:39:00,15,1,0.00,,,,,,,
01/22/2021 04:40:00,15,1,0.00,0,0.10,0.40,0.288,12.54,0.03,0.846
01/22/2021 04:41:00,15,1,0.00,,,,,,,
01/22/2021 04:42:00,15,1,0.00,,,,,,,
01/22/2021 04:43:00,15,1,0.00,,,,,,,
01/22/2021 04:44:00,15,1,0.00,,,,,,,
01/22/2021 04:45:00,15,1,0.00,0,0.10,0.40,0.288,12.54,0.02,0.564
01/22/2021 04:46:00,15,1,0.00,,,,,,,
01/22/2021 04:47:00,15,1,0.00,,,,,,,
01/22/2021 04:48:00,15,1,0.00,,,,,,,
01/22/2021 04:49:00,15,1,0.00,,,,,,,
01/22/2021 04:50:00,15,1,0.00,0,0.10,0.40,0.288,12.54,0.01,0.282
01/22/2021 04:51:00,15,1,0.00,,,,,,,
01/22/2021 04:52:00,15,1,0.00,,,,,,,
01/22/2021 04:53:00,15,1,0.00,,,,,,,
01/22/2021 04:54:00,15,1,0.00,,,,,,,
01/22/2021 04:55:00,15,1,0.00,0,0.10,0.40,0.288,12.54,-0.02,0.000
01/22/2021 04:56:00,15,1,0.00,,,,,,,
01/22/2021 04:57:00,15,1,0.00,,,,,,,
01/22/2021 04:58:00,15,1,0.00,,,,,,,
01/22/2021 04:59:00,15,1,0.00,,,,,,,
01/22/2021 05:00:00,15,1,0.00,0,0.10,0.40,0.288,12.54,0.01,0.282
01/22/2021 05:01:00,15,1,0.00,,,,,,,
01/22/2021 05:02:00,15,1,0.00,,,,,,,
01/22/2021 05:03:00,15,1,0.00,,,,,,,
01/22/2021 05:04:00,15,1,0.00,,,,,,,
01/22/2021 05:05:00,15,1,0.00,0,0.10,0.40,0.288,12.54,-0.01,0.000
01/22/2021 05:06:00,15,1,0.00,,,,,,,
01/22/2021 05:07:00,15,1,0.00,,,,,,,
01/22/2021 05:08:00,15,1,0.00,,,,,,,
01/22/2021 05:09:00,15,1,0.00,,,,,,,
01/22/2021 05:10:00,15,1,0.00,0,0.53,0.40,3.556,12.53,0.50,14.093
01/22/2021 05:11:00,15,1,0.00,,,,,,,
01/22/2021 05:12:00,15,1,0.00,,,,,,,
01/22/2021 05:13:00,15,1,0.00,,,,,,,
01/22/2021 05:14:00,15,1,0.00,,,,,,,
01/22/2021 05:15:00,15,1,0.00,0,0.28,0.40,1.324,12.53,0.34,9.583
01/22/2021 05:16:00,15,1,0.00,,,,,,,
01/22/2021 05:17:00,15,1,0.00,,,,,,,
01/22/2021 05:18:00,15,1,0.00,,,,,,,
01/22/2021 05:19:00,15,1,0.00,,,,,,,
01/22/2021 05:20:00,15,1,0.00,0,0.10,0.72,0.516,12.53,0.02,0.564
01/22/2021 05:21:00,15,1,0.00,,,,,,,
01/22/2021 05:22:00,15,1,0.00,,,,,,,
01/22/2021 05:23:00,15,1,0.00,,,,,,,
01/22/2021 05:24:00,15,1,0.00,,,,,,,
01/22/2021 05:25:00,15,1,0.00,0,0.10,0.40,0.288,12.54,0.00,0.000
01/22/2021 05:26:00,15,1,0.00,,,,,,,
01/22/2021 05:27:00,15,1,0.00,,,,,,,
01/22/2021 05:28:00,15,1,0.00,,,,,,,
01/22/2021 05:29:00,15,1,0.00,,,,,,,
