Date Time,PT Level,PT Flow cfs
12/28/2020 07:00:00,1.42,146.930
12/28/2020 07:05:00,1.39,139.930
12/28/2020 07:10:00,1.17,93.790
12/28/2020 07:15:00,1.28,115.770
12/28/2020 07:20:00,1.50,165.450
12/28/2020 07:25:00,1.20,99.100
12/28/2020 07:30:00,1.38,136.950
12/28/2020 07:35:00,1.25,108.580
12/28/2020 07:40:00,1.43,148.955
12/28/2020 07:45:00,1.53,173.840
12/28/2020 07:50:00,1.72,226.480
12/28/2020 07:55:00,1.28,115.770
12/28/2020 08:00:00,1.28,115.770
12/28/2020 08:05:00,1.42,146.930
12/28/2020 08:10:00,1.22,103.780
12/28/2020 08:15:00,1.30,119.885
12/28/2020 08:20:00,1.09,78.940
12/28/2020 08:25:00,1.25,108.580
12/28/2020 08:30:00,1.36,133.560
12/28/2020 08:35:00,1.30,119.885
12/28/2020 08:40:00,1.16,91.560
12/28/2020 08:45:00,1.34,128.220
12/28/2020 08:50:00,1.06,74.730
12/28/2020 08:55:00,1.32,125.370
12/28/2020 09:00:00,1.26,112.660
12/28/2020 09:05:00,1.14,88.090
12/28/2020 09:10:00,1.41,144.940
12/28/2020 09:15:00,1.58,186.690
12/28/2020 09:20:00,1.34,128.220
12/28/2020 09:25:00,1.33,126.795
12/28/2020 09:30:00,1.39,139.930
12/28/2020 09:35:00,1.56,182.310
12/28/2020 09:40:00,1.36,133.560
12/28/2020 09:45:00,1.28,115.770
12/28/2020 09:50:00,1.30,119.885
12/28/2020 09:55:00,1.19,97.670
12/28/2020 10:00:00,1.39,139.930
12/28/2020 10:05:00,1.31,121.690
12/28/2020 10:10:00,1.77,241.390
12/28/2020 10:15:00,1.20,99.100
12/28/2020 10:20:00,1.34,128.220
12/28/2020 10:25:00,1.20,99.100
12/28/2020 10:30:00,1.15,89.540
12/28/2020 10:35:00,1.53,173.840
12/28/2020 10:40:00,1.29,118.080
12/28/2020 10:45:00,1.35,131.100
12/28/2020 10:50:00,1.43,148.955
12/28/2020 10:55:00,1.13,86.640
12/28/2020 11:00:00,1.17,93.790
12/28/2020 11:05:00,1.00,64.680
12/28/2020 11:10:00,1.22,103.780
12/28/2020 11:15:00,1.19,97.670
12/28/2020 11:20:00,1.21,101.240
12/28/2020 11:25:00,1.00,64.680
12/28/2020 11:30:00,1.20,99.100
12/28/2020 11:35:00,1.03,69.850
12/28/2020 11:40:00,1.13,86.640
12/28/2020 11:45:00,1.06,74.730
12/28/2020 11:50:00,5.49,2352.250
12/28/2020 11:55:00,6.58,3217.810
12/28/2020 12:00:00,3.84,1212.906
12/28/2020 12:05:00,5.16,2108.910
12/28/2020 12:10:00,3.70,1130.410
12/28/2020 12:15:00,2.70,599.853
12/28/2020 12:20:00,2.87,678.942
12/28/2020 12:25:00,2.36,450.250
12/28/2020 12:30:00,1.95,299.260
12/28/2020 12:35:00,1.93,293.240
12/28/2020 12:40:00,1.79,248.270
12/28/2020 12:45:00,1.40,142.950
12/28/2020 12:50:00,1.58,186.690
12/28/2020 12:55:00,1.32,125.370
12/28/2020 13:00:00,1.22,103.780
12/28/2020 13:05:00,1.22,103.780
12/28/2020 13:10:00,1.27,114.215
12/28/2020 13:15:00,1.46,156.795
12/28/2020 13:20:00,1.34,128.220
12/28/2020 13:25:00,1.29,118.080
12/28/2020 13:30:00,1.09,78.940
12/28/2020 13:35:00,1.18,96.240
12/28/2020 13:40:00,1.27,114.215
12/28/2020 13:45:00,1.09,78.940
12/28/2020 13:50:00,1.15,89.540
12/28/2020 13:55:00,1.16,91.560
12/28/2020 14:00:00,1.00,64.680
12/28/2020 14:05:00,1.29,118.080
12/28/2020 14:10:00,1.21,101.240
12/28/2020 14:15:00,1.11,83.800
12/28/2020 14:20:00,1.01,66.380
12/28/2020 14:25:00,1.06,74.730
12/28/2020 14:30:00,1.14,88.090
12/28/2020 14:35:00,1.11,83.800
12/28/2020 14:40:00,0.99,63.690
12/28/2020 14:45:00,0.96,58.840
12/28/2020 14:50:00,1.03,69.850
12/28/2020 14:55:00,0.97,60.750
12/28/2020 15:00:00,1.02,68.100
12/28/2020 15:05:00,1.03,69.850
12/28/2020 15:10:00,1.08,77.920
12/28/2020 15:15:00,1.00,64.680
12/28/2020 15:20:00,1.01,66.380
12/28/2020 15:25:00,0.99,63.690
12/28/2020 15:30:00,0.92,53.720
12/28/2020 15:35:00,1.00,64.680
12/28/2020 15:40:00,0.99,63.690
12/28/2020 15:45:00,0.97,60.750
12/28/2020 15:50:00,0.99,63.690
12/28/2020 15:55:00,1.14,88.090
12/28/2020 16:00:00,1.04,71.220
12/28/2020 16:05:00,1.00,64.680
12/28/2020 16:10:00,1.11,83.800
12/28/2020 16:15:00,0.99,63.690
12/28/2020 16:20:00,1.12,85.220
12/28/2020 16:25:00,0.93,54.630
12/28/2020 16:30:00,1.12,85.220
12/28/2020 16:35:00,1.00,64.680
12/28/2020 16:40:00,0.92,53.720
12/28/2020 16:45:00,0.93,54.630
12/28/2020 16:50:00,4.08,1364.387
12/28/2020 16:55:00,4.17,1422.500
12/28/2020 17:00:00,3.50,1016.618
12/28/2020 17:05:00,4.80,1851.693
12/28/2020 17:10:00,3.15,823.430
12/28/2020 17:15:00,3.51,1022.117
12/28/2020 17:20:00,2.46,495.130
12/28/2020 17:25:00,2.22,394.590
12/28/2020 17:30:00,2.31,432.920
12/28/2020 17:35:00,1.79,248.270
12/28/2020 17:40:00,1.58,186.690
12/28/2020 17:45:00,1.75,236.870
12/28/2020 17:50:00,1.55,180.600
12/28/2020 17:55:00,1.77,241.390
12/28/2020 18:00:00,1.64,203.870
12/28/2020 18:05:00,1.55,180.600
12/28/2020 18:10:00,1.30,119.885
12/28/2020 18:15:00,1.21,101.240
12/28/2020 18:20:00,1.57,184.020
12/28/2020 18:25:00,1.19,97.670
12/28/2020 18:30:00,2.18,379.605
12/28/2020 18:35:00,3.33,918.220
12/28/2020 18:40:00,10.07,6320.282
12/28/2020 18:45:00,13.91,10043.086
12/28/2020 18:50:00,15.01,11140.810
12/28/2020 18:55:00,7.55,4037.680
12/28/2020 19:00:00,8.41,4793.458
12/28/2020 19:05:00,5.17,2118.460
12/28/2020 19:10:00,2.99,737.683
12/28/2020 19:15:00,3.86,1225.108
12/28/2020 19:20:00,2.49,507.230
12/28/2020 19:25:00,2.88,683.328
12/28/2020 19:30:00,4.54,1669.368
12/28/2020 19:35:00,8.71,5066.410
12/28/2020 19:40:00,10.98,7183.692
12/28/2020 19:45:00,6.69,3312.386
12/28/2020 19:50:00,8.70,5057.895
12/28/2020 19:55:00,6.00,2750.938
12/28/2020 20:00:00,3.36,934.390
12/28/2020 20:05:00,4.25,1476.090
12/28/2020 20:10:00,3.33,918.220
12/28/2020 20:15:00,2.86,674.556
12/28/2020 20:20:00,7.47,3967.875
12/28/2020 20:25:00,18.64,-99.990
12/28/2020 20:30:00,20.57,-99.990
12/28/2020 20:35:00,10.09,6338.195
12/28/2020 20:40:00,9.83,6093.742
12/28/2020 20:45:00,5.86,2638.060
12/28/2020 20:50:00,6.37,3047.072
12/28/2020 20:55:00,7.26,3787.562
12/28/2020 21:00:00,4.35,1539.950
12/28/2020 21:05:00,2.99,737.683
12/28/2020 21:10:00,3.96,1289.993
12/28/2020 21:15:00,3.25,874.365
12/28/2020 21:20:00,3.29,896.360
12/28/2020 21:25:00,3.26,879.897
12/28/2020 21:30:00,2.92,703.273
12/28/2020 21:35:00,5.08,2049.423
12/28/2020 21:40:00,10.78,6988.644
12/28/2020 21:45:00,10.11,6356.108
12/28/2020 21:50:00,14.55,10681.762
12/28/2020 21:55:00,11.88,8044.200
12/28/2020 22:00:00,6.71,3326.638
12/28/2020 22:05:00,3.61,1076.090
12/28/2020 22:10:00,5.70,2517.112
12/28/2020 22:15:00,4.00,1315.192
12/28/2020 22:20:00,4.49,1637.010
12/28/2020 22:25:00,4.07,1358.020
12/28/2020 22:30:00,3.16,828.720
12/28/2020 22:35:00,2.87,678.942
12/28/2020 22:40:00,3.08,783.775
12/28/2020 22:45:00,2.67,586.390
12/28/2020 22:50:00,1.92,288.610
12/28/2020 22:55:00,2.85,670.170
12/28/2020 23:00:00,3.21,853.945
12/28/2020 23:05:00,6.00,2750.938
12/28/2020 23:10:00,15.06,11190.706
12/28/2020 23:15:00,11.18,7376.406
12/28/2020 23:20:00,9.30,5605.230
12/28/2020 23:25:00,5.76,2560.920
12/28/2020 23:30:00,8.62,4985.372
12/28/2020 23:35:00,4.00,1315.192
12/28/2020 23:40:00,6.75,3360.270
12/28/2020 23:45:00,13.08,9215.723
12/28/2020 23:50:00,20.70,-99.990
12/28/2020 23:55:00,14.71,10841.430
12/29/2020 00:00:00,12.24,8392.917
12/29/2020 00:05:00,11.43,7615.335
12/29/2020 00:10:00,7.04,3603.710
12/29/2020 00:15:00,8.01,4436.240
12/29/2020 00:20:00,5.59,2434.723
12/29/2020 00:25:00,6.60,3237.560
12/29/2020 00:30:00,4.55,1675.840
12/29/2020 00:35:00,5.64,2471.080
12/29/2020 00:40:00,6.80,3399.933
12/29/2020 00:45:00,11.99,8148.873
12/29/2020 00:50:00,10.96,7164.156
12/29/2020 00:55:00,5.63,2464.680
12/29/2020 01:00:00,5.90,2670.578
12/29/2020 01:05:00,6.96,3534.225
12/29/2020 01:10:00,4.20,1443.925
12/29/2020 01:15:00,3.70,1130.410
12/29/2020 01:20:00,2.55,530.910
12/29/2020 01:25:00,3.78,1178.293
12/29/2020 01:30:00,3.31,907.290
12/29/2020 01:35:00,2.89,687.714
12/29/2020 01:40:00,4.12,1389.550
12/29/2020 01:45:00,2.44,482.890
12/29/2020 01:50:00,3.51,1022.117
12/29/2020 01:55:00,2.90,692.100
12/29/2020 02:00:00,2.71,604.340
12/29/2020 02:05:00,3.75,1160.778
12/29/2020 02:10:00,2.15,370.450
12/29/2020 02:15:00,2.69,595.365
12/29/2020 02:20:00,2.51,514.390
12/29/2020 02:25:00,2.31,432.920
12/29/2020 02:30:00,2.91,697.687
12/29/2020 02:35:00,2.82,656.813
12/29/2020 02:40:00,2.38,458.420
12/29/2020 02:45:00,2.85,670.170
12/29/2020 02:50:00,3.51,1022.117
12/29/2020 02:55:00,2.55,530.910
12/29/2020 03:00:00,2.02,322.540
12/29/2020 03:05:00,1.40,142.950
12/29/2020 03:10:00,2.43,479.690
12/29/2020 03:15:00,2.54,527.200
12/29/2020 03:20:00,2.67,586.390
12/29/2020 03:25:00,1.84,263.540
12/29/2020 03:30:00,2.02,322.540
12/29/2020 03:35:00,1.41,144.940
12/29/2020 03:40:00,1.70,221.800
12/29/2020 03:45:00,2.00,317.680
12/29/2020 03:50:00,3.25,874.365
12/29/2020 03:55:00,4.00,1315.192
12/29/2020 04:00:00,7.94,4376.377
12/29/2020 04:05:00,5.10,2063.033
12/29/2020 04:10:00,5.24,2167.180
12/29/2020 04:15:00,4.28,1494.920
12/29/2020 04:20:00,4.68,1767.253
12/29/2020 04:25:00,3.59,1065.600
12/29/2020 04:30:00,3.12,805.605
12/29/2020 04:35:00,3.00,742.880
12/29/2020 04:40:00,2.07,339.110
12/29/2020 04:45:00,1.95,299.260
12/29/2020 04:50:00,2.47,499.390
12/29/2020 04:55:00,2.85,670.170
12/29/2020 05:00:00,2.16,373.430
12/29/2020 05:05:00,2.14,367.470
12/29/2020 05:10:00,2.09,347.725
12/29/2020 05:15:00,1.78,245.660
12/29/2020 05:20:00,1.77,241.390
12/29/2020 05:25:00,2.13,363.780
12/29/2020 05:30:00,2.01,320.110
12/29/2020 05:35:00,1.99,312.510
12/29/2020 05:40:00,2.19,382.800
12/29/2020 05:45:00,1.65,206.390
12/29/2020 05:50:00,1.23,106.170
12/29/2020 05:55:00,1.87,273.260
12/29/2020 06:00:00,2.23,401.120
12/29/2020 06:05:00,1.91,283.980
12/29/2020 06:10:00,1.82,256.150
12/29/2020 06:15:00,2.04,329.190
12/29/2020 06:20:00,1.89,278.110
12/29/2020 06:25:00,2.16,373.430
12/29/2020 06:30:00,1.59,189.360
12/29/2020 06:35:00,1.22,103.780
12/29/2020 06:40:00,1.62,198.880
12/29/2020 06:45:00,1.75,236.870
12/29/2020 06:50:00,1.50,165.450
12/29/2020 06:55:00,1.62,198.880
12/29/2020 07:00:00,1.47,158.750
12/29/2020 07:05:00,1.44,150.980
12/29/2020 07:10:00,1.61,194.770
12/29/2020 07:15:00,1.77,241.390
12/29/2020 07:20:00,1.77,241.390
12/29/2020 07:25:00,1.22,103.780
12/29/2020 07:30:00,1.94,296.250
12/29/2020 07:35:00,1.44,150.980
12/29/2020 07:40:00,1.61,194.770
12/29/2020 07:45:00,1.56,182.310
12/29/2020 07:50:00,1.45,154.840
12/29/2020 07:55:00,1.35,131.100
12/29/2020 08:00:00,1.92,288.610
12/29/2020 08:05:00,1.70,221.800
12/29/2020 08:10:00,1.22,103.780
12/29/2020 08:15:00,1.51,169.490
12/29/2020 08:20:00,1.40,142.950
12/29/2020 08:25:00,1.33,126.795
12/29/2020 08:30:00,1.51,169.490
12/29/2020 08:35:00,1.71,224.140
12/29/2020 08:40:00,1.31,121.690
12/29/2020 08:45:00,1.36,133.560
12/29/2020 08:50:00,1.47,158.750
12/29/2020 08:55:00,1.53,173.840
12/29/2020 09:00:00,1.62,198.880
12/29/2020 09:05:00,1.58,186.690
12/29/2020 09:10:00,1.52,171.665
12/29/2020 09:15:00,1.59,189.360
12/29/2020 09:20:00,1.30,119.885
12/29/2020 09:25:00,1.47,158.750
12/29/2020 09:30:00,1.27,114.215
12/29/2020 09:35:00,1.27,114.215
12/29/2020 09:40:00,1.57,184.020
12/29/2020 09:45:00,1.73,228.990
12/29/2020 09:50:00,1.68,214.745
12/29/2020 09:55:00,1.53,173.840
12/29/2020 10:00:00,1.41,144.940
12/29/2020 10:05:00,1.62,198.880
12/29/2020 10:10:00,1.37,135.255
12/29/2020 10:15:00,1.18,96.240
12/29/2020 10:20:00,1.30,119.885
12/29/2020 10:25:00,1.16,91.560
12/29/2020 10:30:00,1.23,106.170
12/29/2020 10:35:00,1.30,119.885
12/29/2020 10:40:00,1.22,103.780
12/29/2020 10:45:00,1.48,160.725
12/29/2020 10:50:00,1.45,154.840
12/29/2020 10:55:00,1.26,112.660
12/29/2020 11:00:00,1.25,108.580
12/29/2020 11:05:00,1.23,106.170
12/29/2020 11:10:00,1.23,106.170
12/29/2020 11:15:00,1.29,118.080
12/29/2020 11:20:00,1.22,103.780
12/29/2020 11:25:00,1.44,150.980
12/29/2020 11:30:00,1.08,77.920
12/29/2020 11:35:00,1.42,146.930
12/29/2020 11:40:00,1.30,119.885
12/29/2020 11:45:00,1.30,119.885
12/29/2020 11:50:00,1.38,136.950
12/29/2020 11:55:00,1.06,74.730
12/29/2020 12:00:00,1.25,108.580
12/29/2020 12:05:00,1.17,93.790
12/29/2020 12:10:00,1.10,81.520
12/29/2020 12:15:00,1.16,91.560
12/29/2020 12:20:00,1.03,69.850
12/29/2020 12:25:00,1.37,135.255
12/29/2020 12:30:00,1.08,77.920
12/29/2020 12:35:00,1.06,74.730
12/29/2020 12:40:00,1.17,93.790
12/29/2020 12:45:00,1.13,86.640
12/29/2020 12:50:00,1.23,106.170
12/29/2020 12:55:00,1.37,135.255
12/29/2020 13:00:00,1.19,97.670
12/29/2020 13:05:00,1.14,88.090
12/29/2020 13:10:00,1.34,128.220
12/29/2020 13:15:00,1.21,101.240
12/29/2020 13:20:00,1.22,103.780
12/29/2020 13:25:00,1.18,96.240
12/29/2020 13:30:00,1.24,107.375
12/29/2020 13:35:00,1.13,86.640
12/29/2020 13:40:00,1.22,103.780
12/29/2020 13:45:00,1.28,115.770
12/29/2020 13:50:00,1.28,115.770
12/29/2020 13:55:00,1.16,91.560
12/29/2020 14:00:00,1.19,97.670
12/29/2020 14:05:00,1.10,81.520
12/29/2020 14:10:00,1.20,99.100
12/29/2020 14:15:00,1.23,106.170
12/29/2020 14:20:00,1.07,76.900
12/29/2020 14:25:00,1.23,106.170
12/29/2020 14:30:00,0.91,51.930
12/29/2020 14:35:00,1.03,69.850
12/29/2020 14:40:00,0.99,63.690
12/29/2020 14:45:00,1.08,77.920
12/29/2020 14:50:00,1.13,86.640
12/29/2020 14:55:00,1.13,86.640
12/29/2020 15:00:00,1.05,72.590
12/29/2020 15:05:00,1.26,112.660
12/29/2020 15:10:00,1.10,81.520
12/29/2020 15:15:00,1.07,76.900
12/29/2020 15:20:00,1.20,99.100
12/29/2020 15:25:00,1.14,88.090
12/29/2020 15:30:00,1.05,72.590
12/29/2020 15:35:00,1.10,81.520
12/29/2020 15:40:00,1.18,96.240
12/29/2020 15:45:00,1.05,72.590
12/29/2020 15:50:00,1.19,97.670
12/29/2020 15:55:00,1.18,96.240
12/29/2020 16:00:00,1.11,83.800
12/29/2020 16:05:00,1.27,114.215
12/29/2020 16:10:00,1.12,85.220
12/29/2020 16:15:00,1.05,72.590
12/29/2020 16:20:00,1.34,128.220
12/29/2020 16:25:00,1.23,106.170
12/29/2020 16:30:00,1.08,77.920
12/29/2020 16:35:00,1.39,139.930
12/29/2020 16:40:00,1.18,96.240
12/29/2020 16:45:00,1.06,74.730
12/29/2020 16:50:00,1.10,81.520
12/29/2020 16:55:00,1.13,86.640
12/29/2020 17:00:00,1.17,93.790
12/29/2020 17:05:00,1.03,69.850
12/29/2020 17:10:00,1.09,78.940
12/29/2020 17:15:00,1.22,103.780
12/29/2020 17:20:00,1.13,86.640
12/29/2020 17:25:00,1.19,97.670
12/29/2020 17:30:00,1.15,89.540
12/29/2020 17:35:00,0.94,55.540
12/29/2020 17:40:00,1.11,83.800
12/29/2020 17:45:00,1.26,112.660
12/29/2020 17:50:00,1.09,78.940
12/29/2020 17:55:00,1.17,93.790
12/29/2020 18:00:00,1.18,96.240
12/29/2020 18:05:00,1.01,66.380
12/29/2020 18:10:00,0.96,58.840
12/29/2020 18:15:00,1.03,69.850
12/29/2020 18:20:00,1.06,74.730
12/29/2020 18:25:00,1.00,64.680
12/29/2020 18:30:00,0.99,63.690
12/29/2020 18:35:00,1.04,71.220
12/29/2020 18:40:00,1.16,91.560
12/29/2020 18:45:00,1.00,64.680
12/29/2020 18:50:00,1.14,88.090
12/29/2020 18:55:00,1.02,68.100
12/29/2020 19:00:00,1.06,74.730
12/29/2020 19:05:00,1.14,88.090
12/29/2020 19:10:00,1.04,71.220
12/29/2020 19:15:00,1.13,86.640
12/29/2020 19:20:00,1.06,74.730
12/29/2020 19:25:00,1.04,71.220
12/29/2020 19:30:00,1.01,66.380
12/29/2020 19:35:00,1.02,68.100
12/29/2020 19:40:00,1.18,96.240
12/29/2020 19:45:00,1.06,74.730
12/29/2020 19:50:00,1.18,96.240
12/29/2020 19:55:00,1.20,99.100
12/29/2020 20:00:00,1.08,77.920
12/29/2020 20:05:00,0.97,60.750
12/29/2020 20:10:00,0.92,53.720
12/29/2020 20:15:00,1.00,64.680
12/29/2020 20:20:00,1.06,74.730
12/29/2020 20:25:00,1.03,69.850
12/29/2020 20:30:00,1.00,64.680
12/29/2020 20:35:00,1.12,85.220
12/29/2020 20:40:00,1.11,83.800
12/29/2020 20:45:00,1.12,85.220
12/29/2020 20:50:00,1.06,74.730
12/29/2020 20:55:00,0.99,63.690
12/29/2020 21:00:00,0.99,63.690
12/29/2020 21:05:00,0.93,54.630
12/29/2020 21:10:00,1.10,81.520
12/29/2020 21:15:00,0.99,63.690
12/29/2020 21:20:00,1.16,91.560
12/29/2020 21:25:00,1.16,91.560
12/29/2020 21:30:00,1.02,68.100
12/29/2020 21:35:00,1.23,106.170
12/29/2020 21:40:00,1.02,68.100
12/29/2020 21:45:00,1.00,64.680
12/29/2020 21:50:00,0.93,54.630
12/29/2020 21:55:00,0.99,63.690
12/29/2020 22:00:00,0.91,51.930
12/29/2020 22:05:00,0.97,60.750
12/29/2020 22:10:00,1.15,89.540
12/29/2020 22:15:00,1.18,96.240
12/29/2020 22:20:00,1.10,81.520
12/29/2020 22:25:00,1.00,64.680
12/29/2020 22:30:00,1.19,97.670
12/29/2020 22:35:00,1.28,115.770
12/29/2020 22:40:00,0.98,62.700
12/29/2020 22:45:00,1.04,71.220
12/29/2020 22:50:00,1.00,64.680
12/29/2020 22:55:00,1.05,72.590
12/29/2020 23:00:00,1.15,89.540
12/29/2020 23:05:00,1.10,81.520
12/29/2020 23:10:00,1.06,74.730
12/29/2020 23:15:00,0.95,57.250
12/29/2020 23:20:00,1.08,77.920
12/29/2020 23:25:00,0.91,51.930
12/29/2020 23:30:00,1.04,71.220
12/29/2020 23:35:00,1.31,121.690
12/29/2020 23:40:00,1.12,85.220
12/29/2020 23:45:00,1.08,77.920
12/29/2020 23:50:00,1.14,88.090
12/29/2020 23:55:00,1.12,85.220
12/30/2020 00:00:00,1.06,74.730
12/30/2020 00:05:00,1.10,81.520
12/30/2020 00:10:00,1.03,69.850
12/30/2020 00:15:00,1.13,86.640
12/30/2020 00:20:00,1.05,72.590
12/30/2020 00:25:00,1.04,71.220
12/30/2020 00:30:00,1.09,78.940
12/30/2020 00:35:00,1.00,64.680
12/30/2020 00:40:00,0.95,57.250
12/30/2020 00:45:00,0.99,63.690
12/30/2020 00:50:00,1.03,69.850
12/30/2020 00:55:00,1.02,68.100
12/30/2020 01:00:00,1.06,74.730
12/30/2020 01:05:00,1.17,93.790
12/30/2020 01:10:00,1.32,125.370
12/30/2020 01:15:00,1.00,64.680
12/30/2020 01:20:00,1.20,99.100
12/30/2020 01:25:00,1.16,91.560
12/30/2020 01:30:00,0.99,63.690
12/30/2020 01:35:00,1.22,103.780
12/30/2020 01:40:00,1.13,86.640
12/30/2020 01:45:00,1.05,72.590
12/30/2020 01:50:00,1.17,93.790
12/30/2020 01:55:00,1.06,74.730
12/30/2020 02:00:00,1.15,89.540
12/30/2020 02:05:00,1.09,78.940
12/30/2020 02:10:00,1.14,88.090
12/30/2020 02:15:00,1.03,69.850
12/30/2020 02:20:00,1.06,74.730
12/30/2020 02:25:00,1.11,83.800
12/30/2020 02:30:00,0.99,63.690
12/30/2020 02:35:00,1.15,89.540
12/30/2020 02:40:00,1.07,76.900
12/30/2020 02:45:00,0.98,62.700
12/30/2020 02:50:00,1.03,69.850
12/30/2020 02:55:00,1.08,77.920
12/30/2020 03:00:00,1.06,74.730
12/30/2020 03:05:00,1.05,72.590
12/30/2020 03:10:00,1.10,81.520
12/30/2020 03:15:00,0.99,63.690
12/30/2020 03:20:00,1.02,68.100
12/30/2020 03:25:00,1.09,78.940
12/30/2020 03:30:00,1.13,86.640
12/30/2020 03:35:00,1.00,64.680
12/30/2020 03:40:00,1.25,108.580
12/30/2020 03:45:00,1.02,68.100
12/30/2020 03:50:00,1.09,78.940
12/30/2020 03:55:00,1.17,93.790
12/30/2020 04:00:00,1.08,77.920
12/30/2020 04:05:00,1.13,86.640
12/30/2020 04:10:00,1.03,69.850
12/30/2020 04:15:00,1.11,83.800
12/30/2020 04:20:00,1.23,106.170
12/30/2020 04:25:00,1.25,108.580
12/30/2020 04:30:00,1.08,77.920
12/30/2020 04:35:00,1.20,99.100
12/30/2020 04:40:00,1.27,114.215
12/30/2020 04:45:00,1.20,99.100
12/30/2020 04:50:00,1.24,107.375
12/30/2020 04:55:00,1.14,88.090
12/30/2020 05:00:00,1.17,93.790
12/30/2020 05:05:00,1.17,93.790
12/30/2020 05:10:00,1.16,91.560
12/30/2020 05:15:00,1.19,97.670
12/30/2020 05:20:00,1.07,76.900
12/30/2020 05:25:00,1.22,103.780
12/30/2020 05:30:00,1.00,64.680
12/30/2020 05:35:00,1.30,119.885
12/30/2020 05:40:00,1.38,136.950
12/30/2020 05:45:00,1.31,121.690
12/30/2020 05:50:00,1.23,106.170
12/30/2020 05:55:00,1.25,108.580
12/30/2020 06:00:00,1.20,99.100
12/30/2020 06:05:00,1.39,139.930
12/30/2020 06:10:00,1.17,93.790
12/30/2020 06:15:00,1.19,97.670
12/30/2020 06:20:00,1.11,83.800
12/30/2020 06:25:00,1.11,83.800
12/30/2020 06:30:00,1.22,103.780
12/30/2020 06:35:00,1.20,99.100
12/30/2020 06:40:00,1.16,91.560
12/30/2020 06:45:00,1.17,93.790
