Date Time,SamplePacin,BottleNum,Incr_Flow,AliquotNum,Level_950,Vel_950,Flow_950,Level_PT,Flow _PT
MM/dd/yyyy hh:mm:ss,gal,,gal,ali,in,fps,gpm,in,gpm
03/10/2021 00:00:00,70000,1,0.00,0,0.43,0.79,5.546,1.42,147.288
03/10/2021 00:01:00,70000,1,0.00,,,,,,
03/10/2021 00:02:00,70000,1,0.00,,,,,,
03/10/2021 00:03:00,70000,1,0.00,,,,,,
03/10/2021 00:04:00,70000,1,0.00,,,,,,
03/10/2021 00:05:00,70000,1,0.00,0,0.47,0.95,7.647,1.43,149.643
03/10/2021 00:06:00,70000,1,0.00,,,,,,
03/10/2021 00:07:00,70000,1,0.00,,,,,,
03/10/2021 00:08:00,70000,1,0.00,,,,,,
03/10/2021 00:09:00,70000,1,0.00,,,,,,
03/10/2021 00:10:00,70000,1,0.00,0,0.52,1.45,13.327,1.47,159.188
03/10/2021 00:11:00,70000,1,0.00,,,,,,
03/10/2021 00:12:00,70000,1,0.00,,,,,,
03/10/2021 00:13:00,70000,1,0.00,,,,,,
03/10/2021 00:14:00,70000,1,0.00,,,,,,
03/10/2021 00:15:00,70000,1,0.00,0,0.47,0.92,7.453,1.41,144.933
03/10/2021 00:16:00,70000,1,0.00,,,,,,
03/10/2021 00:17:00,70000,1,0.00,,,,,,
03/10/2021 00:18:00,70000,1,0.00,,,,,,
03/10/2021 00:19:00,70000,1,0.00,,,,,,
03/10/2021 00:20:00,70000,1,0.00,0,0.47,0.30,2.412,1.39,140.223
03/10/2021 00:21:00,70000,1,0.00,,,,,,
03/10/2021 00:22:00,70000,1,0.00,,,,,,
03/10/2021 00:23:00,70000,1,0.00,,,,,,
03/10/2021 00:24:00,70000,1,0.00,,,,,,
03/10/2021 00:25:00,70000,1,0.00,0,0.30,2.10,-99.000,1.42,147.288
03/10/2021 00:26:00,70000,1,0.00,,,,,,
03/10/2021 00:27:00,70000,1,0.00,,,,,,
03/10/2021 00:28:00,70000,1,0.00,,,,,,
03/10/2021 00:29:00,70000,1,0.00,,,,,,
03/10/2021 00:30:00,70000,1,0.00,0,0.47,0.45,3.654,1.37,135.785
03/10/2021 00:31:00,70000,1,0.00,,,,,,
03/10/2021 00:32:00,70000,1,0.00,,,,,,
03/10/2021 00:33:00,70000,1,0.00,,,,,,
03/10/2021 00:34:00,70000,1,0.00,,,,,,
03/10/2021 00:35:00,70000,1,0.00,0,0.43,0.30,2.073,1.41,144.933
03/10/2021 00:36:00,70000,1,0.00,,,,,,
03/10/2021 00:37:00,70000,1,0.00,,,,,,
03/10/2021 00:38:00,70000,1,0.00,,,,,,
03/10/2021 00:39:00,70000,1,0.00,,,,,,
03/10/2021 00:40:00,70000,1,0.00,0,0.30,0.13,0.532,1.35,131.618
03/10/2021 00:41:00,70000,1,0.00,,,,,,
03/10/2021 00:42:00,70000,1,0.00,,,,,,
03/10/2021 00:43:00,70000,1,0.00,,,,,,
03/10/2021 00:44:00,70000,1,0.00,,,,,,
03/10/2021 00:45:00,70000,1,0.00,0,0.30,0.32,1.337,1.36,133.701
03/10/2021 00:46:00,70000,1,0.00,,,,,,
03/10/2021 00:47:00,70000,1,0.00,,,,,,
03/10/2021 00:48:00,70000,1,0.00,,,,,,
03/10/2021 00:49:00,70000,1,0.00,,,,,,
03/10/2021 00:50:00,70000,1,0.00,0,0.34,0.47,2.359,1.32,125.368
03/10/2021 00:51:00,70000,1,0.00,,,,,,
03/10/2021 00:52:00,70000,1,0.00,,,,,,
03/10/2021 00:53:00,70000,1,0.00,,,,,,
03/10/2021 00:54:00,70000,1,0.00,,,,,,
03/10/2021 00:55:00,70000,1,0.00,0,0.47,1.10,8.832,1.46,156.771
03/10/2021 00:56:00,70000,1,0.00,,,,,,
03/10/2021 00:57:00,70000,1,0.00,,,,,,
03/10/2021 00:58:00,70000,1,0.00,,,,,,
03/10/2021 00:59:00,70000,1,0.00,,,,,,
03/10/2021 01:00:00,70000,1,0.00,0,0.52,1.50,13.722,1.45,154.353
03/10/2021 01:01:00,70000,1,0.00,,,,,,
03/10/2021 01:02:00,70000,1,0.00,,,,,,
03/10/2021 01:03:00,70000,1,0.00,,,,,,
03/10/2021 01:04:00,70000,1,0.00,,,,,,
03/10/2021 01:05:00,70000,1,0.00,0,0.60,1.49,17.230,1.46,156.771
03/10/2021 01:06:00,70000,1,0.00,,,,,,
03/10/2021 01:07:00,70000,1,0.00,,,,,,
03/10/2021 01:08:00,70000,1,0.00,,,,,,
03/10/2021 01:09:00,70000,1,0.00,,,,,,
03/10/2021 01:10:00,70000,1,0.00,0,0.69,2.18,30.694,1.84,262.099
03/10/2021 01:11:00,70000,1,0.00,,,,,,
03/10/2021 01:12:00,70000,1,0.00,,,,,,
03/10/2021 01:13:00,70000,1,0.00,,,,,,
03/10/2021 01:14:00,70000,1,0.00,,,,,,
03/10/2021 01:15:00,70000,1,0.00,0,1.03,2.12,54.585,1.70,219.959
03/10/2021 01:16:00,70000,1,0.00,,,,,,
03/10/2021 01:17:00,70000,1,0.00,,,,,,
03/10/2021 01:18:00,70000,1,0.00,,,,,,
03/10/2021 01:19:00,70000,1,0.00,,,,,,
03/10/2021 01:20:00,70000,1,0.00,0,0.86,2.51,49.217,1.65,206.235
03/10/2021 01:21:00,70000,1,0.00,,,,,,
03/10/2021 01:22:00,70000,1,0.00,,,,,,
03/10/2021 01:23:00,70000,1,0.00,,,,,,
03/10/2021 01:24:00,70000,1,0.00,,,,,,
03/10/2021 01:25:00,70000,1,0.00,0,1.68,3.33,178.150,2.15,370.469
