DateTime,Label,Value,Units,Quality
06/01/2020 11:35:09,Client Conn,118,,G
06/01/2020 11:37:49,Client Conn,119,,G
06/01/2020 11:42:08,Client Conn,120,,G
06/01/2020 11:43:37,Client Conn,121,,G
06/01/2020 11:46:30,Client Conn,122,,G
06/01/2020 12:23:09,Client Conn,123,,G
06/01/2020 12:30:03,SMS Receive,45,,G
06/01/2020 12:34:15,Client Conn,124,,G
06/01/2020 12:34:58,Client Conn,125,,G
06/01/2020 12:35:00,SDI XDT,0,,G
06/01/2020 12:36:18,SMS Receive,46,,G
06/01/2020 12:41:45,Client Conn,126,,G
06/01/2020 12:58:29,Client Conn,127,,G
06/02/2020 09:03:29,Log Download,0,,G
06/02/2020 09:05:25,Reset Watchdog,5,,G
06/02/2020 09:05:28,SDI XDT,0,,G
06/02/2020 09:05:28,Battery,13.61,V,G
06/02/2020 09:05:28,Internal Temp,20.56,C,G
06/02/2020 09:07:08,Time Before Change,1940,ms,G
06/02/2020 09:07:10,Time After Change,1940,ms,G
06/02/2020 09:07:10,Cell Set Time,0,,G
06/02/2020 09:07:10,SDI XDT,0,,G
06/02/2020 09:08:09,Log Download,0,,G
06/02/2020 09:08:21,Reset Watchdog,6,,G
06/02/2020 09:08:24,SDI XDT,0,,G
06/02/2020 09:08:24,Battery,13.63,V,G
06/02/2020 09:08:24,Internal Temp,21.15,C,G
06/02/2020 09:09:57,Time Before Change,-83,ms,G
06/02/2020 09:09:57,Time After Change,-83,ms,G
06/02/2020 09:10:48,Log Download,0,,G
06/02/2020 09:11:02,Reset Watchdog,7,,G
06/02/2020 09:11:05,SDI XDT,0,,G
06/02/2020 09:11:05,Battery,13.62,V,G
06/02/2020 09:11:05,Internal Temp,21.53,C,G
06/02/2020 09:11:56,SMS Receive,47,,G
06/02/2020 09:13:32,Time Before Change,-57,ms,G
06/02/2020 09:13:32,Time After Change,-57,ms,G
06/02/2020 09:21:22,Log Download,0,,G
06/02/2020 09:22:32,Reset Watchdog,8,,G
06/02/2020 09:22:35,SDI XDT,0,,G
