Date Time,Level_950,Vel_950,Flow_950,Level_PT,Flow_PT
01/29/2021 00:41:00,4.49,6.05,1674.038,4.48,1841.888
01/29/2021 00:42:00,4.49,6.01,1816.954,4.85,2147.068
01/29/2021 00:43:00,4.39,6.01,1700.770,4.60,1939.208
01/29/2021 00:44:00,5.06,6.37,1700.770,4.71,2029.428
01/29/2021 00:45:00,4.78,6.27,2056.968,4.43,1803.635
01/29/2021 00:46:00,4.85,6.27,1906.197,4.83,2129.539
01/29/2021 00:47:00,4.57,6.22,1725.918,4.47,1834.237
01/29/2021 00:48:00,4.86,6.17,1725.918,4.61,1947.410
01/29/2021 00:49:00,4.97,6.17,1954.060,4.76,2070.438
01/29/2021 00:50:00,4.53,6.14,1783.134,4.73,2045.832
01/29/2021 00:51:00,4.39,6.38,1643.813,4.43,1803.635
01/29/2021 00:52:00,4.80,6.35,1643.813,4.85,2147.068
01/29/2021 00:53:00,4.80,6.51,1919.662,4.64,1972.015
01/29/2021 00:54:00,4.67,6.11,1573.168,4.54,1889.996
01/29/2021 00:55:00,4.27,6.36,1724.409,4.45,1818.936
01/29/2021 00:56:00,4.44,6.23,1770.301,4.89,2182.127
01/29/2021 00:57:00,4.59,6.39,1876.562,5.05,2322.361
01/29/2021 00:58:00,4.70,6.06,1751.182,4.66,1988.419
01/29/2021 00:59:00,4.54,6.32,1751.182,4.84,2138.304
01/29/2021 01:00:00,4.78,6.76,1769.970,4.92,2208.421
01/29/2021 01:01:00,4.86,6.74,2037.902,4.96,2243.479
01/29/2021 01:02:00,4.50,6.37,2071.827,4.88,2173.362
01/29/2021 01:03:00,4.50,6.76,1972.290,4.91,2199.656
01/29/2021 01:04:00,4.55,6.76,1972.290,5.02,2296.067
01/29/2021 01:05:00,4.93,6.54,1924.139,4.81,2112.010
01/29/2021 01:06:00,4.84,6.54,1981.931,4.94,2225.950
01/29/2021 01:07:00,4.85,6.52,1981.931,5.12,2384.862
01/29/2021 01:08:00,5.17,6.52,2210.264,4.62,1955.611
01/29/2021 01:09:00,4.64,6.48,2210.264,4.58,1922.804
01/29/2021 01:10:00,4.81,6.66,1871.240,4.63,1963.813
01/29/2021 01:11:00,4.81,6.53,2005.359,4.36,1750.080
01/29/2021 01:12:00,4.79,6.57,2005.359,4.38,1765.381
01/29/2021 01:13:00,4.77,6.57,1993.994,4.43,1803.635
01/29/2021 01:14:00,4.85,6.34,1993.994,4.49,1849.538
01/29/2021 01:15:00,4.85,6.26,1681.669,4.46,1826.586
01/29/2021 01:16:00,4.41,6.65,1888.475,4.49,1849.538
01/29/2021 01:17:00,4.59,6.63,2134.234,4.24,1658.273
01/29/2021 01:18:00,4.92,6.63,2114.657,4.29,1696.526
01/29/2021 01:19:00,4.92,6.41,1991.383,4.53,1881.795
01/29/2021 01:20:00,4.44,6.41,1720.903,4.62,1955.611
01/29/2021 01:21:00,4.44,6.63,1975.758,4.58,1922.804
01/29/2021 01:22:00,4.75,6.43,2190.644,4.62,1955.611
01/29/2021 01:23:00,5.22,6.76,1888.729,4.69,2013.024
01/29/2021 01:24:00,5.02,6.76,2198.010,4.68,2004.823
01/29/2021 01:25:00,5.22,6.81,2350.121,4.64,1972.015
01/29/2021 01:26:00,5.22,6.64,2392.575,4.66,1988.419
01/29/2021 01:27:00,5.43,6.64,2107.786,4.75,2062.236
01/29/2021 01:28:00,4.93,6.75,2324.496,4.79,2095.043
01/29/2021 01:29:00,5.26,6.79,2033.026,4.66,1988.419
01/29/2021 01:30:00,4.76,6.68,2163.760,4.90,2190.891
01/29/2021 01:31:00,5.04,6.85,2215.826,5.03,2304.832
01/29/2021 01:32:00,5.03,6.65,2070.009,5.00,2278.538
01/29/2021 01:33:00,4.90,6.61,2002.677,4.91,2199.656
01/29/2021 01:34:00,4.87,6.62,2002.677,4.85,2147.068
01/29/2021 01:35:00,5.04,6.49,2043.830,4.82,2120.774
01/29/2021 01:36:00,4.60,6.78,2105.602,4.62,1955.611
01/29/2021 01:37:00,4.60,6.81,2281.049,4.63,1963.813
01/29/2021 01:38:00,5.16,6.40,2281.049,4.94,2225.950
01/29/2021 01:39:00,5.13,6.70,1721.550,4.50,1857.189
01/29/2021 01:40:00,5.13,6.70,2306.300,4.89,2182.127
01/29/2021 01:41:00,5.13,6.67,2309.988,4.73,2045.832
01/29/2021 01:42:00,4.73,6.67,2012.945,4.76,2070.438
01/29/2021 01:43:00,4.70,6.62,2012.945,4.89,2182.127
01/29/2021 01:44:00,4.92,6.75,1943.440,5.00,2278.538
01/29/2021 01:45:00,4.55,6.79,2115.763,4.73,2045.832
01/29/2021 01:46:00,4.91,6.83,1906.788,4.80,2103.245
01/29/2021 01:47:00,4.55,6.83,1908.972,4.81,2112.010
01/29/2021 01:48:00,5.09,6.81,2267.074,4.91,2199.656
01/29/2021 01:49:00,4.87,6.88,2267.074,4.91,2199.656
01/29/2021 01:50:00,4.82,6.76,2125.540,4.97,2252.244
01/29/2021 01:51:00,4.72,6.76,2120.376,5.05,2322.361
01/29/2021 01:52:00,4.99,7.22,2120.376,4.75,2062.236
01/29/2021 01:53:00,4.99,6.80,2244.641,5.20,2459.575
01/29/2021 01:54:00,5.10,6.83,2033.935,5.26,2515.610
01/29/2021 01:55:00,4.74,7.14,2325.383,5.15,2412.880
01/29/2021 01:56:00,5.06,6.97,2248.334,4.86,2155.833
01/29/2021 01:57:00,5.12,6.95,2248.334,4.96,2243.479
01/29/2021 01:58:00,5.12,6.74,2203.826,4.66,1988.419
01/29/2021 01:59:00,4.89,6.74,2145.885,4.82,2120.774
01/29/2021 02:00:00,4.89,6.82,2242.344,4.62,1955.611
01/29/2021 02:01:00,5.09,6.83,2011.724,4.79,2095.043
01/29/2021 02:02:00,4.97,6.73,2011.724,4.87,2164.597
01/29/2021 02:03:00,4.54,6.73,1929.974,4.80,2103.245
01/29/2021 02:04:00,4.54,6.69,2382.114,4.63,1963.813
01/29/2021 02:05:00,5.03,6.69,2103.269,4.50,1857.189
01/29/2021 02:06:00,5.03,6.51,2032.477,4.48,1841.888
01/29/2021 02:07:00,4.96,6.51,2079.045,4.66,1988.419
01/29/2021 02:08:00,4.98,6.70,2079.045,4.64,1972.015
01/29/2021 02:09:00,5.12,6.70,2170.440,4.79,2095.043
01/29/2021 02:10:00,4.75,6.54,1968.979,4.45,1818.936
01/29/2021 02:11:00,4.86,6.57,1968.979,4.43,1803.635
01/29/2021 02:12:00,4.86,6.41,2146.503,4.80,2103.245
01/29/2021 02:13:00,4.87,6.78,2146.503,4.59,1931.006
01/29/2021 02:14:00,4.87,6.96,2224.708,4.83,2129.539
01/29/2021 02:15:00,4.99,6.78,2086.610,4.48,1841.888
01/29/2021 02:16:00,5.12,6.62,2086.610,4.67,1996.621
01/29/2021 02:17:00,4.66,6.74,2194.974,4.61,1947.410
01/29/2021 02:18:00,5.02,6.83,1959.776,4.38,1765.381
01/29/2021 02:19:00,5.02,6.37,2150.072,4.39,1773.032
01/29/2021 02:20:00,4.59,6.37,1817.639,4.29,1696.526
01/29/2021 02:21:00,4.47,6.39,1858.457,4.20,1627.670
01/29/2021 02:22:00,4.78,6.30,1858.457,4.32,1719.478
01/29/2021 02:23:00,4.56,6.30,1843.907,4.26,1673.574
01/29/2021 02:24:00,4.56,6.37,1974.838,4.09,1549.450
01/29/2021 02:25:00,4.85,6.37,2031.052,3.96,1457.008
01/29/2021 02:26:00,4.85,6.28,2013.633,3.95,1449.897
01/29/2021 02:27:00,4.81,6.28,1870.297,3.95,1449.897
01/29/2021 02:28:00,4.20,6.17,1511.972,3.94,1442.786
01/29/2021 02:29:00,4.43,6.01,1621.167,3.79,1341.934
01/29/2021 02:30:00,4.43,5.98,1424.607,3.69,1276.109
01/29/2021 02:31:00,4.04,5.76,1614.569,3.63,1236.614
01/29/2021 02:32:00,4.19,5.76,1614.569,3.35,1065.234
01/29/2021 02:33:00,4.44,5.74,1508.239,3.34,1059.168
01/29/2021 02:34:00,4.44,5.55,1256.696,3.21,984.878
01/29/2021 02:35:00,3.89,5.45,1159.258,3.11,929.289
01/29/2021 02:36:00,4.05,5.30,1159.258,3.11,929.289
01/29/2021 02:37:00,3.94,5.49,1268.831,3.20,979.319
01/29/2021 02:38:00,3.94,5.24,1173.542,3.11,929.289
01/29/2021 02:39:00,3.96,5.32,1173.542,2.94,837.767
01/29/2021 02:40:00,3.87,5.27,1235.216,2.96,847.892
01/29/2021 02:41:00,3.89,5.29,1184.281,2.84,787.141
01/29/2021 02:42:00,3.60,5.29,1094.378,2.90,817.516
01/29/2021 02:43:00,3.68,5.37,1091.045,2.75,741.578
01/29/2021 02:44:00,3.60,5.20,1059.003,2.77,751.703
01/29/2021 02:45:00,3.60,5.23,1014.873,2.86,797.266
01/29/2021 02:46:00,3.40,5.23,971.677,2.71,721.328
01/29/2021 02:47:00,3.40,5.14,979.079,2.72,726.390
01/29/2021 02:48:00,3.46,5.18,1031.559,2.63,684.233
01/29/2021 02:49:00,3.46,5.14,909.212,2.68,707.113
01/29/2021 02:50:00,3.23,5.39,1088.667,2.86,797.266
01/29/2021 02:51:00,3.58,5.04,962.717,2.79,761.828
01/29/2021 02:52:00,3.49,5.04,1014.913,2.68,707.113
01/29/2021 02:53:00,3.68,5.19,1014.913,2.96,847.892
01/29/2021 02:54:00,3.64,5.29,1091.345,2.83,782.078
01/29/2021 02:55:00,3.64,5.19,1009.360,2.88,807.391
01/29/2021 02:56:00,3.47,5.10,1106.922,2.92,827.641
01/29/2021 02:57:00,3.47,5.18,1106.922,3.15,951.525
01/29/2021 02:58:00,3.85,5.18,1211.433,2.89,812.454
01/29/2021 02:59:00,3.85,5.20,1135.391,3.00,868.142
01/29/2021 03:00:00,3.79,5.29,1095.670,3.16,957.083
01/29/2021 03:01:00,3.64,5.39,1241.382,3.04,890.377
01/29/2021 03:02:00,3.99,5.39,1270.045,3.11,929.289
01/29/2021 03:03:00,4.04,5.46,1270.045,2.97,852.954
01/29/2021 03:04:00,3.67,5.34,1302.766,3.14,945.966
01/29/2021 03:05:00,4.05,5.34,1271.746,3.28,1023.789
01/29/2021 03:06:00,4.05,5.34,1273.486,3.62,1230.031
01/29/2021 03:07:00,4.13,5.54,1273.486,2.96,847.892
01/29/2021 03:08:00,3.76,5.38,1363.686,3.08,912.613
01/29/2021 03:09:00,4.02,5.38,1367.141,3.22,990.436
01/29/2021 03:10:00,4.20,5.77,1404.094,3.25,1007.113
01/29/2021 03:11:00,4.20,5.59,1390.851,3.17,962.642
01/29/2021 03:12:00,3.96,5.53,1234.983,3.21,984.878
01/29/2021 03:13:00,4.17,5.32,1336.075,3.16,957.083
01/29/2021 03:14:00,4.15,5.37,1344.808,3.37,1077.364
01/29/2021 03:15:00,4.15,5.35,1224.503,3.23,995.995
01/29/2021 03:16:00,3.92,5.63,1327.882,3.42,1107.691
01/29/2021 03:17:00,3.71,5.64,1327.882,3.44,1119.821
01/29/2021 03:18:00,3.71,5.90,1558.051,3.38,1083.429
01/29/2021 03:19:00,4.47,5.84,1558.051,3.62,1230.031
01/29/2021 03:20:00,4.40,5.84,1542.361,3.67,1262.944
01/29/2021 03:21:00,4.40,5.99,1628.670,3.91,1421.453
01/29/2021 03:22:00,4.45,6.19,1783.538,3.78,1335.352
01/29/2021 03:23:00,4.63,6.15,1597.155,3.79,1341.934
01/29/2021 03:24:00,4.30,6.12,1801.884,3.93,1435.675
01/29/2021 03:25:00,4.71,6.27,1884.238,3.88,1401.177
01/29/2021 03:26:00,4.78,6.31,1935.389,4.09,1549.450
01/29/2021 03:27:00,4.35,6.31,1629.766,4.14,1585.004
01/29/2021 03:28:00,4.59,6.17,1829.012,4.04,1513.895
01/29/2021 03:29:00,4.59,6.41,1937.135,3.89,1407.759
01/29/2021 03:30:00,4.91,6.41,2004.432,4.20,1627.670
01/29/2021 03:31:00,4.70,6.41,1849.382,4.22,1642.971
01/29/2021 03:32:00,4.35,6.30,1729.581,4.28,1688.875
01/29/2021 03:33:00,4.98,6.56,2174.665,4.14,1585.004
01/29/2021 03:34:00,5.14,6.59,2174.665,4.45,1818.936
01/29/2021 03:35:00,4.82,6.48,2197.815,4.30,1704.176
01/29/2021 03:36:00,4.77,6.46,1974.482,4.55,1898.198
01/29/2021 03:37:00,4.77,6.64,2087.808,4.32,1719.478
01/29/2021 03:38:00,5.18,6.63,2087.808,4.40,1780.683
01/29/2021 03:39:00,5.18,6.72,2135.115,4.48,1841.888
01/29/2021 03:40:00,5.13,6.72,2167.593,4.25,1665.923
01/29/2021 03:41:00,4.83,6.51,2012.679,4.33,1727.128
01/29/2021 03:42:00,4.99,6.45,2012.679,4.45,1818.936
01/29/2021 03:43:00,4.99,6.53,1851.836,4.45,1818.936
01/29/2021 03:44:00,5.09,6.53,2149.523,4.75,2062.236
01/29/2021 03:45:00,5.01,6.69,2149.523,4.58,1922.804
01/29/2021 03:46:00,4.69,6.73,2151.531,4.61,1947.410
01/29/2021 03:47:00,5.05,6.73,2177.560,4.39,1773.032
01/29/2021 03:48:00,5.05,7.02,2219.888,4.52,1873.593
01/29/2021 03:49:00,4.95,6.72,2269.199,4.28,1688.875
01/29/2021 03:50:00,5.05,6.69,2269.199,4.54,1889.996
01/29/2021 03:51:00,4.95,6.69,2085.687,4.44,1811.285
01/29/2021 03:52:00,4.87,6.60,2056.031,4.43,1803.635
01/29/2021 03:53:00,5.19,6.67,2315.916,4.39,1773.032
01/29/2021 03:54:00,5.19,6.75,2201.486,4.31,1711.827
01/29/2021 03:55:00,5.15,6.75,2274.959,4.30,1704.176
01/29/2021 03:56:00,5.15,6.98,2212.046,4.24,1658.273
01/29/2021 03:57:00,4.96,6.76,2061.115,4.37,1757.731
01/29/2021 03:58:00,4.82,6.61,2187.963,4.25,1665.923
01/29/2021 03:59:00,5.09,6.61,2213.155,4.66,1988.419
01/29/2021 04:00:00,5.09,6.52,2149.031,4.26,1673.574
01/29/2021 04:01:00,4.92,6.58,2149.031,4.37,1757.731
01/29/2021 04:02:00,4.86,6.78,2059.736,4.43,1803.635
01/29/2021 04:03:00,4.86,6.48,2121.819,4.22,1642.971
01/29/2021 04:04:00,4.81,6.48,2055.044,4.28,1688.875
01/29/2021 04:05:00,4.73,6.81,2055.044,4.16,1599.226
01/29/2021 04:06:00,4.66,6.57,2016.814,4.20,1627.670
01/29/2021 04:07:00,4.81,6.69,1907.816,4.38,1765.381
01/29/2021 04:08:00,4.61,6.59,2030.525,4.42,1795.984
01/29/2021 04:09:00,4.61,6.64,2046.025,4.16,1599.226
01/29/2021 04:10:00,4.86,6.41,1890.689,4.22,1642.971
01/29/2021 04:11:00,4.65,6.29,1890.689,4.02,1499.673
01/29/2021 04:12:00,4.65,6.29,1887.490,3.81,1355.099
01/29/2021 04:13:00,4.81,6.29,1911.510,3.92,1428.564
01/29/2021 04:14:00,4.35,6.37,1911.510,3.90,1414.342
01/29/2021 04:15:00,4.68,6.17,1678.555,3.68,1269.526
01/29/2021 04:16:00,4.68,6.18,1871.720,3.84,1374.847
01/29/2021 04:17:00,4.59,6.18,1723.549,3.72,1295.856
01/29/2021 04:18:00,4.45,6.05,1694.479,3.50,1156.213
01/29/2021 04:19:00,4.45,5.98,1602.836,3.60,1216.866
01/29/2021 04:20:00,4.40,5.72,1625.968,3.45,1125.887
01/29/2021 04:21:00,4.13,5.72,1420.742,3.34,1059.168
01/29/2021 04:22:00,4.13,5.39,1281.087,3.29,1029.348
01/29/2021 04:23:00,3.98,5.62,1281.087,3.22,990.436
01/29/2021 04:24:00,3.98,5.32,1196.195,2.97,852.954
01/29/2021 04:25:00,3.99,5.32,1259.670,2.97,852.954
01/29/2021 04:26:00,3.89,5.37,1176.806,2.84,787.141
01/29/2021 04:27:00,3.90,5.43,1176.806,2.93,832.704
01/29/2021 04:28:00,3.90,5.36,1207.363,2.81,771.953
01/29/2021 04:29:00,3.88,5.39,1183.043,2.91,822.579
01/29/2021 04:30:00,3.35,5.39,953.025,2.69,711.689
01/29/2021 04:31:00,3.35,5.19,983.367,2.90,817.516
01/29/2021 04:32:00,3.41,4.87,898.210,2.74,736.515
01/29/2021 04:33:00,3.20,4.87,822.479,2.70,716.265
01/29/2021 04:34:00,2.92,4.46,822.479,2.68,707.113
01/29/2021 04:35:00,2.92,4.41,634.807,2.66,697.961
01/29/2021 04:36:00,2.76,4.41,705.661,2.68,707.113
01/29/2021 04:37:00,2.99,4.37,4.366,2.64,688.809
01/29/2021 04:38:00,2.99,4.33,673.379,2.67,702.537
01/29/2021 04:39:00,2.96,4.61,673.379,2.71,721.328
01/29/2021 04:40:00,2.96,4.49,679.069,2.77,751.703
01/29/2021 04:41:00,3.07,4.66,679.069,2.55,647.625
01/29/2021 04:42:00,2.77,4.66,683.166,2.65,693.385
01/29/2021 04:43:00,3.18,4.33,683.166,2.70,716.265
01/29/2021 04:44:00,2.83,4.33,666.014,2.64,688.809
01/29/2021 04:45:00,2.83,4.87,732.338,2.78,756.766
01/29/2021 04:46:00,2.85,4.94,845.898,2.70,716.265
01/29/2021 04:47:00,3.16,5.38,948.320,2.81,771.953
01/29/2021 04:48:00,3.38,5.19,948.320,2.58,661.353
01/29/2021 04:49:00,3.38,5.30,945.227,2.74,736.515
01/29/2021 04:50:00,3.39,5.40,945.227,2.56,652.201
01/29/2021 04:51:00,3.27,5.33,1016.214,2.80,766.891
01/29/2021 04:52:00,3.27,5.09,978.822,3.06,901.495
01/29/2021 04:53:00,3.44,5.22,947.147,2.65,693.385
01/29/2021 04:54:00,3.30,5.14,1067.830,2.81,771.953
01/29/2021 04:55:00,3.27,5.09,1067.830,2.71,721.328
01/29/2021 04:56:00,3.34,5.29,914.932,2.92,827.641
01/29/2021 04:57:00,3.34,5.25,1103.199,2.93,832.704
01/29/2021 04:58:00,3.71,5.25,1074.533,2.82,777.016
01/29/2021 04:59:00,3.71,5.07,1149.339,2.95,842.829
01/29/2021 05:00:00,3.71,5.21,1187.678,3.15,951.525
01/29/2021 05:01:00,3.91,5.73,1266.181,3.24,1001.554
01/29/2021 05:02:00,3.82,5.84,1397.546,3.33,1053.103
01/29/2021 05:03:00,4.44,5.96,1397.546,3.41,1101.625
01/29/2021 05:04:00,4.41,5.82,1617.326,3.53,1174.409
01/29/2021 05:05:00,4.47,5.88,1563.869,3.44,1119.821
01/29/2021 05:06:00,4.29,5.92,1613.258,3.53,1174.409
01/29/2021 05:07:00,4.22,5.92,1519.171,3.43,1113.756
01/29/2021 05:08:00,4.47,6.00,1634.234,3.58,1204.735
01/29/2021 05:09:00,4.33,5.97,1527.801,3.60,1216.866
01/29/2021 05:10:00,4.35,5.83,1558.336,3.29,1029.348
01/29/2021 05:11:00,4.38,5.90,1527.836,3.20,979.319
01/29/2021 05:12:00,3.80,5.65,1240.087,3.16,957.083
01/29/2021 05:13:00,4.13,5.53,1359.777,3.12,934.848
01/29/2021 05:14:00,4.05,5.45,1304.115,3.14,945.966
01/29/2021 05:15:00,3.77,5.26,1172.402,2.76,746.640
01/29/2021 05:16:00,3.67,5.26,1101.238,2.94,837.767
01/29/2021 05:17:00,3.58,5.34,1080.542,2.75,741.578
01/29/2021 05:18:00,3.50,5.25,1028.858,2.75,741.578
01/29/2021 05:19:00,3.32,4.56,834.514,2.62,679.657
01/29/2021 05:20:00,3.32,4.56,617.982,2.72,726.390
01/29/2021 05:21:00,3.06,4.24,617.982,2.64,688.809
01/29/2021 05:22:00,2.96,4.21,697.560,2.60,670.505
01/29/2021 05:23:00,2.56,4.21,526.325,2.54,643.050
01/29/2021 05:24:00,2.73,4.02,546.491,2.57,656.777
01/29/2021 05:25:00,2.40,3.85,437.751,2.47,611.018
01/29/2021 05:26:00,2.52,3.63,465.280,2.47,611.018
01/29/2021 05:27:00,2.43,3.64,457.451,2.47,611.018
01/29/2021 05:28:00,2.60,3.41,457.451,2.30,538.008
01/29/2021 05:29:00,2.60,3.38,411.288,2.26,521.616
01/29/2021 05:30:00,2.42,3.17,392.113,2.19,492.931
01/29/2021 05:31:00,2.40,2.98,392.113,2.26,521.616
01/29/2021 05:32:00,2.23,2.98,308.167,2.20,497.029
01/29/2021 05:33:00,2.06,2.81,247.741,2.13,468.345
01/29/2021 05:34:00,2.06,2.51,211.526,2.21,501.127
01/29/2021 05:35:00,1.84,2.51,211.302,2.11,460.149
01/29/2021 05:36:00,1.71,2.56,211.302,2.10,456.051
01/29/2021 05:37:00,1.74,2.39,203.998,1.91,387.144
01/29/2021 05:38:00,1.74,2.23,136.858,1.85,365.384
01/29/2021 05:39:00,1.37,2.12,129.626,1.82,354.503
01/29/2021 05:40:00,1.41,2.14,129.626,1.79,344.090
01/29/2021 05:41:00,1.41,2.01,132.054,1.70,315.647
01/29/2021 05:42:00,1.46,1.87,98.203,1.73,325.128
01/29/2021 05:43:00,1.20,1.72,105.601,1.68,309.326
01/29/2021 05:44:00,1.24,1.72,91.111,1.63,293.525
01/29/2021 05:45:00,1.37,1.73,91.111,1.59,280.884
01/29/2021 05:46:00,1.33,1.70,106.152,1.61,287.204
01/29/2021 05:47:00,1.29,1.70,102.347,1.60,284.044
01/29/2021 05:48:00,1.07,1.80,77.724,1.59,280.884
01/29/2021 05:49:00,1.07,1.63,85.796,1.56,271.403
01/29/2021 05:50:00,1.24,1.63,94.340,1.48,247.051
01/29/2021 05:51:00,1.20,1.72,81.012,1.39,222.797
01/29/2021 05:52:00,1.16,1.54,81.007,1.39,222.797
01/29/2021 05:53:00,1.16,1.49,72.203,1.38,220.103
01/29/2021 05:54:00,0.90,1.60,72.203,1.33,206.628
01/29/2021 05:55:00,0.90,1.57,65.988,1.30,198.544
01/29/2021 05:56:00,0.86,1.66,65.988,1.24,182.374
01/29/2021 05:57:00,1.03,1.49,59.800,1.29,195.849
01/29/2021 05:58:00,0.99,1.36,65.849,1.25,185.069
01/29/2021 05:59:00,1.03,1.29,57.229,1.23,179.680
01/29/2021 06:00:00,0.99,1.24,56.839,1.15,160.473
01/29/2021 06:01:00,0.94,1.73,52.007,1.14,158.249
01/29/2021 06:02:00,0.94,1.35,51.194,1.15,160.473
01/29/2021 06:03:00,0.90,1.16,35.091,1.12,153.800
01/29/2021 06:04:00,0.60,1.21,35.091,1.10,149.352
01/29/2021 06:05:00,0.86,1.07,29.676,1.04,136.006
01/29/2021 06:06:00,0.82,1.07,41.592,1.04,136.006
01/29/2021 06:07:00,0.82,1.13,27.789,1.06,140.454
01/29/2021 06:08:00,0.60,1.03,25.314,1.05,138.230
01/29/2021 06:09:00,0.56,1.03,24.141,1.01,129.333
01/29/2021 06:10:00,0.56,1.07,27.492,1.05,138.230
01/29/2021 06:11:00,0.56,1.21,35.034,1.03,133.781
01/29/2021 06:12:00,0.60,1.55,24.064,0.98,122.660
01/29/2021 06:13:00,0.60,0.91,29.179,0.99,124.884
01/29/2021 06:14:00,0.69,1.39,29.179,0.97,120.435
01/29/2021 06:15:00,0.69,1.65,46.552,0.92,109.314
01/29/2021 06:16:00,0.56,1.65,29.349,0.99,124.884
01/29/2021 06:17:00,0.69,1.30,7.240,0.95,115.987
01/29/2021 06:18:00,0.73,0.26,35.333,0.90,104.865
01/29/2021 06:19:00,0.73,1.17,39.168,0.90,104.865
01/29/2021 06:20:00,0.65,1.30,33.085,0.89,103.128
01/29/2021 06:21:00,0.65,1.17,33.085,0.89,103.128
01/29/2021 06:22:00,0.69,1.06,30.895,0.88,101.390
01/29/2021 06:23:00,0.65,1.04,30.064,0.87,99.653
01/29/2021 06:24:00,0.65,1.04,23.484,0.84,94.440
01/29/2021 06:25:00,0.56,1.09,26.784,0.85,96.178
01/29/2021 06:26:00,0.48,1.09,16.233,0.84,94.440
01/29/2021 06:27:00,0.48,0.86,15.512,0.83,92.703
01/29/2021 06:28:00,0.48,0.84,17.540,0.82,90.966
01/29/2021 06:29:00,0.52,0.83,23.559,0.80,87.491
01/29/2021 06:30:00,0.43,0.84,23.559,0.80,87.491
01/29/2021 06:31:00,0.52,0.75,14.367,0.79,85.753
01/29/2021 06:32:00,0.65,0.82,15.522,0.80,87.491
01/29/2021 06:33:00,0.65,0.27,4.221,0.80,87.491
01/29/2021 06:34:00,0.39,1.03,17.718,0.78,84.016
01/29/2021 06:35:00,0.43,1.07,16.405,0.77,82.278
01/29/2021 06:36:00,0.52,1.17,16.405,0.77,82.278
01/29/2021 06:37:00,0.56,1.07,24.323,0.77,82.278
01/29/2021 06:38:00,0.35,1.07,2.537,0.74,77.066
01/29/2021 06:39:00,0.30,0.19,13.660,0.74,77.066
01/29/2021 06:40:00,0.30,1.04,10.563,0.70,70.116
01/29/2021 06:41:00,0.26,1.07,20.353,0.72,73.591
01/29/2021 06:42:00,0.48,1.07,24.397,0.68,66.641
01/29/2021 06:43:00,0.26,0.87,24.397,0.70,70.116
01/29/2021 06:44:00,0.30,0.87,12.565,0.69,68.379
01/29/2021 06:45:00,0.26,1.06,8.283,0.67,64.904
01/29/2021 06:46:00,0.26,1.24,8.283,0.67,64.904
01/29/2021 06:47:00,0.48,1.31,12.638,0.67,64.904
01/29/2021 06:48:00,0.26,1.18,24.929,0.65,61.429
01/29/2021 06:49:00,0.35,1.27,12.048,0.67,64.904
01/29/2021 06:50:00,0.48,1.27,22.821,0.64,59.692
01/29/2021 06:51:00,0.22,1.20,10.480,0.65,61.429
01/29/2021 06:52:00,0.35,1.24,16.643,0.64,59.692
01/29/2021 06:53:00,0.39,1.22,14.095,0.63,57.954
01/29/2021 06:54:00,0.22,0.95,14.095,0.62,56.217
01/29/2021 06:55:00,0.26,0.95,12.649,0.62,56.217
01/29/2021 06:56:00,0.26,1.14,17.607,0.63,57.954
01/29/2021 06:57:00,0.39,0.91,13.987,0.62,56.217
