Station Name,model and version,XL2 S/N
LakeHodges_MOONSONG,Sutron XLink 500 Version 8.28 Build  8:19:24 10/11/2019 revision 3127,1911376
Label,Meas Type,Slope,Offset,Equation
PT Level,SDI-12,1.000000,0.000000,Off
Flow_cfs,Meta,1.000000,0.000000,Off
FlowVolume,Meta,1.000000,0.000000,Off
Aliquot_Num,Meta,1.000000,0.000000,Off
PT Level,03/10/2020,00:00:00,0.96,G
Flow_cfs,03/10/2020,00:00:00,0.24,G
Aliquot_Num,03/10/2020,00:00:00,0,G
FlowVolume,03/10/2020,00:00:00,0.00,G
PT Level,03/10/2020,00:05:00,1.22,G
Aliquot_Num,03/10/2020,00:05:00,0,G
Flow_cfs,03/10/2020,00:05:00,0.38,G
FlowVolume,03/10/2020,00:05:00,0.00,G
PT Level,03/10/2020,00:10:00,1.44,G
Flow_cfs,03/10/2020,00:10:00,0.49,G
Aliquot_Num,03/10/2020,00:10:00,0,G
FlowVolume,03/10/2020,00:10:00,0.00,G
PT Level,03/10/2020,00:15:00,1.51,G
Alarm In,03/10/2020,00:15:00,1,G
Setup Change,03/10/2020,00:15:00,0,G
Aliquot_Num,03/10/2020,00:15:00,0,G
Flow_cfs,03/10/2020,00:15:00,0.55,G
BottleChang,03/10/2020,00:15:04,1,G
FlowVolume,03/10/2020,00:15:00,32.90,G
PT Level,03/10/2020,00:16:00,1.52,G
Flow_cfs,03/10/2020,00:16:00,0.56,G
FlowVolume,03/10/2020,00:16:00,66.29,G
PT Level,03/10/2020,00:17:00,1.53,G
Flow_cfs,03/10/2020,00:17:00,0.56,G
FlowVolume,03/10/2020,00:17:00,100.16,G
PT Level,03/10/2020,00:18:00,1.56,G
Flow_cfs,03/10/2020,00:18:00,0.59,G
FlowVolume,03/10/2020,00:18:00,135.48,G
PT Level,03/10/2020,00:19:00,1.55,G
Flow_cfs,03/10/2020,00:19:00,0.58,G
FlowVolume,03/10/2020,00:19:00,170.32,G
PT Level,03/10/2020,00:20:00,1.55,G
Aliquot_Num,03/10/2020,00:20:00,0,G
Flow_cfs,03/10/2020,00:20:00,0.58,G
FlowVolume,03/10/2020,00:20:00,205.16,G
PT Level,03/10/2020,00:21:00,1.55,G
Flow_cfs,03/10/2020,00:21:00,0.58,G
FlowVolume,03/10/2020,00:21:00,240.00,G
PT Level,03/10/2020,00:22:00,1.53,G
Flow_cfs,03/10/2020,00:22:00,0.56,G
FlowVolume,03/10/2020,00:22:00,273.87,G
Client Conn,03/10/2020,00:22:33,11,G
PT Level,03/10/2020,00:23:00,1.53,G
Flow_cfs,03/10/2020,00:23:00,0.56,G
FlowVolume,03/10/2020,00:23:00,307.74,G
PT Level,03/10/2020,00:24:00,1.55,G
Flow_cfs,03/10/2020,00:24:00,0.58,G
FlowVolume,03/10/2020,00:24:00,342.58,G
PT Level,03/10/2020,00:25:00,1.50,G
Aliquot_Num,03/10/2020,00:25:00,0,G
Flow_cfs,03/10/2020,00:25:00,0.54,G
FlowVolume,03/10/2020,00:25:00,375.00,G
PT Level,03/10/2020,00:26:00,1.52,G
Flow_cfs,03/10/2020,00:26:00,0.56,G
FlowVolume,03/10/2020,00:26:00,408.39,G
PT Level,03/10/2020,00:27:00,1.52,G
Flow_cfs,03/10/2020,00:27:00,0.56,G
FlowVolume,03/10/2020,00:27:00,441.77,G
PT Level,03/10/2020,00:28:00,1.50,G
Flow_cfs,03/10/2020,00:28:00,0.54,G
FlowVolume,03/10/2020,00:28:00,474.19,G
PT Level,03/10/2020,00:29:00,1.52,G
Flow_cfs,03/10/2020,00:29:00,0.56,G
FlowVolume,03/10/2020,00:29:00,507.58,G
PT Level,03/10/2020,00:30:00,1.52,G
Aliquot_Num,03/10/2020,00:30:00,0,G
Flow_cfs,03/10/2020,00:30:00,0.56,G
FlowVolume,03/10/2020,00:30:00,540.97,G
PT Level,03/10/2020,00:31:00,1.58,G
Flow_cfs,03/10/2020,00:31:00,0.60,G
FlowVolume,03/10/2020,00:31:00,577.26,G
PT Level,03/10/2020,00:32:00,1.56,G
Flow_cfs,03/10/2020,00:32:00,0.59,G
FlowVolume,03/10/2020,00:32:00,612.58,G
PT Level,03/10/2020,00:33:00,1.54,G
Flow_cfs,03/10/2020,00:33:00,0.57,G
FlowVolume,03/10/2020,00:33:00,646.94,G
PT Level,03/10/2020,00:34:00,1.56,G
Flow_cfs,03/10/2020,00:34:00,0.59,G
FlowVolume,03/10/2020,00:34:00,682.26,G
PT Level,03/10/2020,00:35:00,1.52,G
Aliquot_Num,03/10/2020,00:35:00,0,G
Flow_cfs,03/10/2020,00:35:00,0.56,G
FlowVolume,03/10/2020,00:35:00,715.65,G
PT Level,03/10/2020,00:36:00,1.55,G
Flow_cfs,03/10/2020,00:36:00,0.58,G
FlowVolume,03/10/2020,00:36:00,750.48,G
PT Level,03/10/2020,00:37:00,1.55,G
Flow_cfs,03/10/2020,00:37:00,0.58,G
FlowVolume,03/10/2020,00:37:00,785.32,G
PT Level,03/10/2020,00:38:00,1.56,G
Flow_cfs,03/10/2020,00:38:00,0.59,G
FlowVolume,03/10/2020,00:38:00,820.65,G
PT Level,03/10/2020,00:39:00,1.55,G
Flow_cfs,03/10/2020,00:39:00,0.58,G
FlowVolume,03/10/2020,00:39:00,855.48,G
PT Level,03/10/2020,00:40:00,1.53,G
Aliquot_Num,03/10/2020,00:40:00,0,G
Flow_cfs,03/10/2020,00:40:00,0.56,G
FlowVolume,03/10/2020,00:40:00,889.35,G
PT Level,03/10/2020,00:41:00,1.56,G
Flow_cfs,03/10/2020,00:41:00,0.59,G
FlowVolume,03/10/2020,00:41:00,924.68,G
PT Level,03/10/2020,00:42:00,1.53,G
Flow_cfs,03/10/2020,00:42:00,0.56,G
FlowVolume,03/10/2020,00:42:00,958.55,G
PT Level,03/10/2020,00:43:00,1.54,G
Flow_cfs,03/10/2020,00:43:00,0.57,G
FlowVolume,03/10/2020,00:43:00,992.90,G
PT Level,03/10/2020,00:44:00,1.53,G
Flow_cfs,03/10/2020,00:44:00,0.56,G
FlowVolume,03/10/2020,00:44:00,1026.77,G
PT Level,03/10/2020,00:45:00,1.55,G
Aliquot_Num,03/10/2020,00:45:00,0,G
Flow_cfs,03/10/2020,00:45:00,0.58,G
FlowVolume,03/10/2020,00:45:00,1061.61,G
PT Level,03/10/2020,00:46:00,1.52,G
Flow_cfs,03/10/2020,00:46:00,0.56,G
FlowVolume,03/10/2020,00:46:00,1095.00,G
PT Level,03/10/2020,00:47:00,1.55,G
Flow_cfs,03/10/2020,00:47:00,0.58,G
FlowVolume,03/10/2020,00:47:00,1129.84,G
PT Level,03/10/2020,00:48:00,1.53,G
Flow_cfs,03/10/2020,00:48:00,0.56,G
FlowVolume,03/10/2020,00:48:00,1163.71,G
PT Level,03/10/2020,00:49:00,1.54,G
Flow_cfs,03/10/2020,00:49:00,0.57,G
FlowVolume,03/10/2020,00:49:00,1198.06,G
PT Level,03/10/2020,00:50:00,1.52,G
Aliquot_Num,03/10/2020,00:50:00,0,G
Flow_cfs,03/10/2020,00:50:00,0.56,G
FlowVolume,03/10/2020,00:50:00,1231.45,G
PT Level,03/10/2020,00:51:00,1.55,G
Flow_cfs,03/10/2020,00:51:00,0.58,G
FlowVolume,03/10/2020,00:51:00,1266.29,G
PT Level,03/10/2020,00:52:00,1.53,G
Flow_cfs,03/10/2020,00:52:00,0.56,G
FlowVolume,03/10/2020,00:52:00,1300.16,G
PT Level,03/10/2020,00:53:00,1.52,G
Flow_cfs,03/10/2020,00:53:00,0.56,G
FlowVolume,03/10/2020,00:53:00,1333.55,G
PT Level,03/10/2020,00:54:00,1.51,G
Flow_cfs,03/10/2020,00:54:00,0.55,G
FlowVolume,03/10/2020,00:54:00,1366.45,G
PT Level,03/10/2020,00:55:00,1.50,G
Flow_cfs,03/10/2020,00:55:00,0.54,G
Aliquot_Num,03/10/2020,00:55:00,0,G
FlowVolume,03/10/2020,00:55:00,1398.87,G
PT Level,03/10/2020,00:56:00,1.52,G
Flow_cfs,03/10/2020,00:56:00,0.56,G
FlowVolume,03/10/2020,00:56:00,1432.26,G
PT Level,03/10/2020,00:57:00,1.47,G
Alarm Out,03/10/2020,00:57:00,1,G
Setup Change,03/10/2020,00:57:00,0,G
Flow_cfs,03/10/2020,00:57:00,0.52,G
FlowVolume,03/10/2020,00:57:00,1432.26,G
PT Level,03/10/2020,01:00:00,1.47,G
Aliquot_Num,03/10/2020,01:00:00,0,G
Flow_cfs,03/10/2020,01:00:00,0.52,G
FlowVolume,03/10/2020,01:00:00,1432.26,G
PT Level,03/10/2020,01:05:00,1.43,G
Aliquot_Num,03/10/2020,01:05:00,0,G
Flow_cfs,03/10/2020,01:05:00,0.49,G
FlowVolume,03/10/2020,01:05:00,1432.26,G
PT Level,03/10/2020,01:10:00,1.43,G
Flow_cfs,03/10/2020,01:10:00,0.49,G
Aliquot_Num,03/10/2020,01:10:00,0,G
FlowVolume,03/10/2020,01:10:00,1432.26,G
PT Level,03/10/2020,01:15:00,1.48,G
Aliquot_Num,03/10/2020,01:15:00,0,G
