Station Name,model and version,XL2 S/N
LakeHodges_KITCARSON,Sutron XLink 500 Version 8.28 Build  8:19:24 10/11/2019 revision 3127,1911373
Label,Meas Type,Slope,Offset,Equation
PT Level,SDI-12,1.000000,0.000000,Off
Flow_cfs,Meta,1.000000,0.000000,Off
Curr_Pacing,Meta,1.000000,0.000000,Off
FlowVolume,Meta,1.000000,0.000000,Off
Aliquot_Num,Meta,1.000000,0.000000,Off
PT Level,03/09/2020,20:00:00,3.32,G
Aliquot_Num,03/09/2020,20:00:00,0,G
Flow_cfs,03/09/2020,20:00:00,15.02,G
Curr_Pacing,03/09/2020,20:00:00,22000,G
FlowVolume,03/09/2020,20:00:00,0.00,G
PT Level,03/09/2020,20:05:00,3.32,G
Aliquot_Num,03/09/2020,20:05:00,0,G
Flow_cfs,03/09/2020,20:05:00,15.02,G
Curr_Pacing,03/09/2020,20:05:00,22000,G
FlowVolume,03/09/2020,20:05:00,0.00,G
PT Level,03/09/2020,20:10:00,3.33,G
Aliquot_Num,03/09/2020,20:10:00,0,G
Flow_cfs,03/09/2020,20:10:00,15.05,G
Curr_Pacing,03/09/2020,20:10:00,22000,G
FlowVolume,03/09/2020,20:10:00,0.00,G
PT Level,03/09/2020,20:15:00,3.33,G
Aliquot_Num,03/09/2020,20:15:00,0,G
Flow_cfs,03/09/2020,20:15:00,15.05,G
Curr_Pacing,03/09/2020,20:15:00,22000,G
FlowVolume,03/09/2020,20:15:00,0.00,G
PT Level,03/09/2020,20:20:00,3.32,G
Aliquot_Num,03/09/2020,20:20:00,0,G
Flow_cfs,03/09/2020,20:20:00,15.02,G
Curr_Pacing,03/09/2020,20:20:00,22000,G
FlowVolume,03/09/2020,20:20:00,0.00,G
PT Level,03/09/2020,20:25:00,3.33,G
Aliquot_Num,03/09/2020,20:25:00,0,G
Flow_cfs,03/09/2020,20:25:00,15.05,G
Curr_Pacing,03/09/2020,20:25:00,22000,G
FlowVolume,03/09/2020,20:25:00,0.00,G
PT Level,03/09/2020,20:30:00,3.33,G
Aliquot_Num,03/09/2020,20:30:00,0,G
Flow_cfs,03/09/2020,20:30:00,15.05,G
Curr_Pacing,03/09/2020,20:30:00,22000,G
FlowVolume,03/09/2020,20:30:00,0.00,G
PT Level,03/09/2020,20:35:00,3.33,G
Aliquot_Num,03/09/2020,20:35:00,0,G
Flow_cfs,03/09/2020,20:35:00,15.05,G
Curr_Pacing,03/09/2020,20:35:00,22000,G
FlowVolume,03/09/2020,20:35:00,0.00,G
PT Level,03/09/2020,20:40:00,3.34,G
Flow_cfs,03/09/2020,20:40:00,15.07,G
Aliquot_Num,03/09/2020,20:40:00,0,G
Curr_Pacing,03/09/2020,20:40:00,22000,G
FlowVolume,03/09/2020,20:40:00,0.00,G
PT Level,03/09/2020,20:45:00,3.34,G
Aliquot_Num,03/09/2020,20:45:00,0,G
Flow_cfs,03/09/2020,20:45:00,15.07,G
Curr_Pacing,03/09/2020,20:45:00,22000,G
FlowVolume,03/09/2020,20:45:00,0.00,G
PT Level,03/09/2020,20:50:00,3.36,G
Aliquot_Num,03/09/2020,20:50:00,0,G
Flow_cfs,03/09/2020,20:50:00,15.12,G
Curr_Pacing,03/09/2020,20:50:00,22000,G
FlowVolume,03/09/2020,20:50:00,0.00,G
Client Conn,03/09/2020,20:52:17,5,G
Log Download,03/09/2020,20:53:36,0,G
Log Download,03/09/2020,20:54:23,0,G
PT Level,03/09/2020,20:55:00,3.34,G
Flow_cfs,03/09/2020,20:55:00,15.07,G
Aliquot_Num,03/09/2020,20:55:00,0,G
Curr_Pacing,03/09/2020,20:55:00,22000,G
FlowVolume,03/09/2020,20:55:00,0.00,G
Log Download,03/09/2020,20:55:09,0,G
Client Conn,03/09/2020,20:55:49,6,G
PT Level,03/09/2020,21:00:00,3.34,G
Aliquot_Num,03/09/2020,21:00:00,0,G
Flow_cfs,03/09/2020,21:00:00,15.07,G
Curr_Pacing,03/09/2020,21:00:00,22000,G
FlowVolume,03/09/2020,21:00:00,0.00,G
PT Level,03/09/2020,21:05:00,3.34,G
Aliquot_Num,03/09/2020,21:05:00,0,G
Flow_cfs,03/09/2020,21:05:00,15.07,G
Curr_Pacing,03/09/2020,21:05:00,22000,G
FlowVolume,03/09/2020,21:05:00,0.00,G
PT Level,03/09/2020,21:10:00,3.36,G
Aliquot_Num,03/09/2020,21:10:00,0,G
Flow_cfs,03/09/2020,21:10:00,15.12,G
Curr_Pacing,03/09/2020,21:10:00,22000,G
FlowVolume,03/09/2020,21:10:00,0.00,G
PT Level,03/09/2020,21:15:00,3.37,G
Aliquot_Num,03/09/2020,21:15:00,0,G
Flow_cfs,03/09/2020,21:15:00,15.15,G
Curr_Pacing,03/09/2020,21:15:00,22000,G
FlowVolume,03/09/2020,21:15:00,0.00,G
PT Level,03/09/2020,21:20:00,3.40,G
Aliquot_Num,03/09/2020,21:20:00,0,G
Flow_cfs,03/09/2020,21:20:00,15.23,G
Curr_Pacing,03/09/2020,21:20:00,22000,G
FlowVolume,03/09/2020,21:20:00,0.00,G
PT Level,03/09/2020,21:25:00,3.41,G
Aliquot_Num,03/09/2020,21:25:00,0,G
Flow_cfs,03/09/2020,21:25:00,15.25,G
Curr_Pacing,03/09/2020,21:25:00,22000,G
FlowVolume,03/09/2020,21:25:00,0.00,G
PT Level,03/09/2020,21:30:00,3.42,G
Aliquot_Num,03/09/2020,21:30:00,0,G
Flow_cfs,03/09/2020,21:30:00,15.28,G
Curr_Pacing,03/09/2020,21:30:00,22000,G
FlowVolume,03/09/2020,21:30:00,0.00,G
PT Level,03/09/2020,21:35:00,3.43,G
Aliquot_Num,03/09/2020,21:35:00,0,G
Flow_cfs,03/09/2020,21:35:00,15.31,G
Curr_Pacing,03/09/2020,21:35:00,22000,G
FlowVolume,03/09/2020,21:35:00,0.00,G
PT Level,03/09/2020,21:40:00,3.44,G
Aliquot_Num,03/09/2020,21:40:00,0,G
Flow_cfs,03/09/2020,21:40:00,15.33,G
Curr_Pacing,03/09/2020,21:40:00,22000,G
FlowVolume,03/09/2020,21:40:00,0.00,G
PT Level,03/09/2020,21:45:00,3.46,G
Aliquot_Num,03/09/2020,21:45:00,0,G
Flow_cfs,03/09/2020,21:45:00,15.39,G
Curr_Pacing,03/09/2020,21:45:00,22000,G
FlowVolume,03/09/2020,21:45:00,0.00,G
PT Level,03/09/2020,21:50:00,3.46,G
Aliquot_Num,03/09/2020,21:50:00,0,G
Flow_cfs,03/09/2020,21:50:00,15.39,G
Curr_Pacing,03/09/2020,21:50:00,22000,G
FlowVolume,03/09/2020,21:50:00,0.00,G
PT Level,03/09/2020,21:55:00,3.47,G
Aliquot_Num,03/09/2020,21:55:00,0,G
Flow_cfs,03/09/2020,21:55:00,15.42,G
Curr_Pacing,03/09/2020,21:55:00,22000,G
FlowVolume,03/09/2020,21:55:00,0.00,G
PT Level,03/09/2020,22:00:00,3.47,G
Aliquot_Num,03/09/2020,22:00:00,0,G
Flow_cfs,03/09/2020,22:00:00,15.42,G
Curr_Pacing,03/09/2020,22:00:00,22000,G
FlowVolume,03/09/2020,22:00:00,0.00,G
PT Level,03/09/2020,22:05:00,3.48,G
Aliquot_Num,03/09/2020,22:05:00,0,G
Flow_cfs,03/09/2020,22:05:00,15.44,G
Curr_Pacing,03/09/2020,22:05:00,22000,G
FlowVolume,03/09/2020,22:05:00,0.00,G
PT Level,03/09/2020,22:10:00,3.48,G
Aliquot_Num,03/09/2020,22:10:00,0,G
Flow_cfs,03/09/2020,22:10:00,15.44,G
Curr_Pacing,03/09/2020,22:10:00,22000,G
FlowVolume,03/09/2020,22:10:00,0.00,G
PT Level,03/09/2020,22:15:00,3.48,G
Aliquot_Num,03/09/2020,22:15:00,0,G
Flow_cfs,03/09/2020,22:15:00,15.44,G
Curr_Pacing,03/09/2020,22:15:00,22000,G
FlowVolume,03/09/2020,22:15:00,0.00,G
PT Level,03/09/2020,22:20:00,3.48,G
Aliquot_Num,03/09/2020,22:20:00,0,G
Flow_cfs,03/09/2020,22:20:00,15.44,G
Curr_Pacing,03/09/2020,22:20:00,22000,G
FlowVolume,03/09/2020,22:20:00,0.00,G
PT Level,03/09/2020,22:25:00,3.46,G
Aliquot_Num,03/09/2020,22:25:00,0,G
Flow_cfs,03/09/2020,22:25:00,15.39,G
Curr_Pacing,03/09/2020,22:25:00,22000,G
FlowVolume,03/09/2020,22:25:00,0.00,G
PT Level,03/09/2020,22:30:00,3.48,G
Flow_cfs,03/09/2020,22:30:00,15.44,G
Aliquot_Num,03/09/2020,22:30:00,0,G
Curr_Pacing,03/09/2020,22:30:00,22000,G
FlowVolume,03/09/2020,22:30:00,0.00,G
Client Conn,03/09/2020,22:33:58,7,G
PT Level,03/09/2020,22:35:00,3.48,G
Aliquot_Num,03/09/2020,22:35:00,0,G
Flow_cfs,03/09/2020,22:35:00,15.44,G
Curr_Pacing,03/09/2020,22:35:00,22000,G
FlowVolume,03/09/2020,22:35:00,0.00,G
PT Level,03/09/2020,22:40:00,3.48,G
Aliquot_Num,03/09/2020,22:40:00,0,G
